 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -0.4765
 -3.0339 -2.8747 -2.7251 -2.5826 -2.4448 -2.3120 -2.1878 -2.0737 -1.9699 -1.8746
 -1.7854 -1.7002 -1.6178 -1.5382 -1.4599 -1.2727 -1.1125 -0.9869 -0.8912 -0.8198
 -0.7657 -0.7224 -0.6854 -0.6522 -0.6218 -0.5931 -0.5647 -0.5389 -0.5184 -0.5054
 -0.5012
 -2.9668 -2.8090 -2.6616 -2.5197 -2.3910 -2.2659 -2.1458 -2.0334 -1.9305 -1.8366
 -1.7497 -1.6678 -1.5890 -1.5122 -1.4371 -1.2608 -1.1071 -0.9830 -0.8874 -0.8168
 -0.7653 -0.7266 -0.6953 -0.6682 -0.6432 -0.6194 -0.5968 -0.5755 -0.5572 -0.5420
 -0.5296
 -2.9193 -2.7603 -2.6120 -2.4735 -2.3441 -2.2230 -2.1089 -1.9997 -1.8976 -1.8040
 -1.7184 -1.6390 -1.5637 -1.4904 -1.4189 -1.2512 -1.1033 -0.9812 -0.8857 -0.8142
 -0.7627 -0.7261 -0.6992 -0.6778 -0.6589 -0.6411 -0.6239 -0.6071 -0.5911 -0.5765
 -0.5631
 -2.8873 -2.7244 -2.5735 -2.4338 -2.3041 -2.1837 -2.0718 -1.9672 -1.8676 -1.7744
 -1.6889 -1.6105 -1.5376 -1.4684 -1.4013 -1.2415 -1.0987 -0.9791 -0.8841 -0.8118
 -0.7593 -0.7225 -0.6976 -0.6804 -0.6671 -0.6556 -0.6446 -0.6336 -0.6225 -0.6118
 -0.6022
 -2.8539 -2.6813 -2.5269 -2.3877 -2.2607 -2.1438 -2.0347 -1.9321 -1.8356 -1.7453
 -1.6610 -1.5828 -1.5109 -1.4439 -1.3803 -1.2302 -1.0930 -0.9762 -0.8822
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.2690 -4.1729 -4.0329 -3.7805 -3.4975 -3.2292 -3.0015 -2.8091 -2.6332 -2.4671
 -2.3100 -2.1638 -2.0289 -1.9044 -1.7890 -1.5380 -1.3080 -1.0953 -0.9354
 -3.9326 -3.7147 -3.5906 -3.5124 -3.3342 -3.0947 -2.8642 -2.6674 -2.4941 -2.3321
 -2.1796 -2.0381 -1.9083 -1.7899 -1.6812 -1.4430 -1.2381 -1.0609 -0.9154 -0.8003
 -3.7485 -3.5028 -3.2988 -3.1453 -3.0594 -2.9559 -2.7708 -2.5716 -2.3963 -2.2389
 -2.0909 -1.9533 -1.8271 -1.7121 -1.6074 -1.3815 -1.1932 -1.0339 -0.9027 -0.7978
 -0.7133
 -3.6224 -3.3809 -3.1631 -2.9694 -2.8096 -2.6937 -2.6109 -2.4933 -2.3310 -2.1751
 -2.0310 -1.8972 -1.7739 -1.6614 -1.5589 -1.3402 -1.1622 -1.0156 -0.8958 -0.7994
 -0.7213 -0.6561
 -3.5268 -3.2968 -3.0811 -2.8861 -2.7131 -2.5587 -2.4279 -2.3241 -2.2367 -2.1234
 -1.9911 -1.8603 -1.7396 -1.6292 -1.5283 -1.3136 -1.1418 -1.0036 -0.8924 -0.8034
 -0.7311 -0.6707 -0.6187 -0.5732
 -3.4600 -3.2332 -3.0246 -2.8301 -2.6543 -2.4964 -2.3527 -2.2230 -2.1115 -2.0213
 -1.9333 -1.8295 -1.7174 -1.6089 -1.5093 -1.2972 -1.1287 -0.9954 -0.8904 -0.8076
 -0.7411 -0.6856 -0.6378 -0.5956 -0.5567 -0.5218 -0.4920 -0.4682 -0.4515 -0.4442
 -3.4038 -3.1837 -2.9827 -2.7919 -2.6154 -2.4561 -2.3121 -2.1804 -2.0596 -1.9517
 -1.8570 -1.7725 -1.6858 -1.5924 -1.4976 -1.2874 -1.1205 -0.9897 -0.8883 -0.8101
 -0.7489 -0.6988 -0.6559 -0.6178 -0.5833 -0.5502 -0.5203 -0.4957 -0.4784 -0.4694
 -0.4683
 -3.3635 -3.1460 -2.9516 -2.7652 -2.5900 -2.4288 -2.2838 -2.1525 -2.0323 -1.9215
 -1.8204 -1.7283 -1.6443 -1.5642 -1.4826 -1.2820 -1.1154 -0.9854 -0.8857 -0.8102
 -0.7532 -0.7083 -0.6707 -0.6377 -0.6076 -0.5779 -0.5499 -0.5260 -0.5076 -0.4963
 -0.4927
 -3.3445 -3.1222 -2.9277 -2.7455 -2.5726 -2.4108 -2.2632 -2.1301 -2.0100 -1.9002
 -1.7990 -1.7055 -1.6185 -1.5373 -1.4604 -1.2760 -1.1115 -0.9813 -0.8818 -0.8073
 -0.7527 -0.7120 -0.6799 -0.6526 -0.6279 -0.6048 -0.5832 -0.5640 -0.5474 -0.5330
 -0.5206
 -3.3504 -3.1151 -2.9158 -2.7365 -2.5661 -2.4051 -2.2550 -2.1184 -1.9957 -1.8850
 -1.7843 -1.6915 -1.6050 -1.5236 -1.4464 -1.2697 -1.1116 -0.9806 -0.8800 -0.8047
 -0.7503 -0.7116 -0.6835 -0.6617 -0.6429 -0.6256 -0.6093 -0.5935 -0.5786 -0.5653
 -0.5533
 -3.3751 -3.1251 -2.9175 -2.7358 -2.5663 -2.4067 -2.2563 -2.1161 -1.9888 -1.8747
 -1.7720 -1.6790 -1.5934 -1.5132 -1.4371 -1.2631 -1.1103 -0.9811 -0.8791 -0.8025
 -0.7469 -0.7081 -0.6819 -0.6641 -0.6508 -0.6396 -0.6293 -0.6192 -0.6092 -0.5997
 -0.5913
 -3.4131 -3.1523 -2.9328 -2.7424 -2.5718 -2.4131 -2.2633 -2.1224 -1.9911 -1.8716
 -1.7646 -1.6687 -1.5821 -1.5025 -1.4280 -1.2577 -1.1080 -0.9811 -0.8788
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.4677 -4.2641 -3.9363 -3.6057 -3.2946 -3.0287 -2.8227 -2.6426 -2.4755 -2.3209
 -2.1755 -2.0397 -1.9144 -1.7992 -1.6935 -1.4634 -1.2659 -1.0890 -0.9352
 -4.0048 -3.9049 -3.7868 -3.5183 -3.2260 -2.9555 -2.7301 -2.5447 -2.3775 -2.2244
 -2.0807 -1.9471 -1.8241 -1.7120 -1.6100 -1.3920 -1.2098 -1.0511 -0.9133 -0.7984
 -3.8180 -3.5784 -3.4410 -3.3678 -3.1739 -2.9193 -2.6820 -2.4836 -2.3148 -2.1630
 -2.0214 -1.8896 -1.7681 -1.6576 -1.5573 -1.3452 -1.1718 -1.0247 -0.8991 -0.7940
 -0.7076
 -3.7315 -3.4614 -3.2381 -3.0727 -2.9782 -2.8669 -2.6643 -2.4557 -2.2774 -2.1248
 -1.9853 -1.8552 -1.7351 -1.6253 -1.5257 -1.3161 -1.1474 -1.0075 -0.8906 -0.7933
 -0.7131 -0.6463
 -3.6828 -3.4092 -3.1669 -2.9584 -2.7858 -2.6539 -2.5618 -2.4358 -2.2639 -2.1028
 -1.9639 -1.8358 -1.7168 -1.6076 -1.5082 -1.2992 -1.1326 -0.9969 -0.8860 -0.7950
 -0.7203 -0.6581 -0.6052 -0.5589
 -3.6600 -3.3852 -3.1367 -2.9161 -2.7218 -2.5536 -2.4119 -2.2981 -2.2047 -2.0878
 -1.9531 -1.8257 -1.7078 -1.5993 -1.5000 -1.2902 -1.1240 -0.9905 -0.8834 -0.7973
 -0.7277 -0.6704 -0.6216 -0.5792 -0.5411 -0.5075 -0.4787 -0.4553 -0.4384 -0.4319
 -3.6599 -3.3827 -3.1295 -2.9023 -2.7008 -2.5236 -2.3661 -2.2250 -2.1028 -2.0026
 -1.9125 -1.8132 -1.7041 -1.5967 -1.4974 -1.2866 -1.1194 -0.9866 -0.8817 -0.7989
 -0.7337 -0.6811 -0.6371 -0.5989 -0.5648 -0.5334 -0.5055 -0.4823 -0.4649 -0.4547
 -0.4552
 -3.6761 -3.3987 -3.1410 -2.9071 -2.6984 -2.5137 -2.3506 -2.2043 -2.0718 -1.9529
 -1.8494 -1.7615 -1.6781 -1.5898 -1.4974 -1.2865 -1.1176 -0.9842 -0.8799 -0.7992
 -0.7372 -0.6890 -0.6498 -0.6165 -0.5868 -0.5599 -0.5341 -0.5112 -0.4934 -0.4823
 -0.4791
 -3.7118 -3.4265 -3.1671 -2.9271 -2.7099 -2.5174 -2.3477 -2.1971 -2.0617 -1.9385
 -1.8269 -1.7276 -1.6399 -1.5601 -1.4824 -1.2867 -1.1163 -0.9814 -0.8769 -0.7970
 -0.7369 -0.6921 -0.6577 -0.6297 -0.6052 -0.5830 -0.5628 -0.5452 -0.5301 -0.5173
 -0.5066
 -3.7711 -3.4755 -3.2088 -2.9667 -2.7425 -2.5400 -2.3612 -2.2037 -2.0640 -1.9383
 -1.8241 -1.7205 -1.6269 -1.5421 -1.4644 -1.2857 -1.1193 -0.9820 -0.8758 -0.7952
 -0.7353 -0.6921 -0.6611 -0.6379 -0.6190 -0.6023 -0.5872 -0.5729 -0.5597 -0.5483
 -0.5398
 -3.8519 -3.5289 -3.2587 -3.0158 -2.7905 -2.5807 -2.3911 -2.2235 -2.0762 -1.9455
 -1.8282 -1.7222 -1.6258 -1.5379 -1.4571 -1.2800 -1.1226 -0.9847 -0.8759 -0.7935
 -0.7326 -0.6893 -0.6599 -0.6402 -0.6263 -0.6153 -0.6059 -0.5971 -0.5887 -0.5810
 -0.5744
 -3.9537 -3.6029 -3.3173 -3.0708 -2.8440 -2.6332 -2.4381 -2.2596 -2.1015 -1.9622
 -1.8391 -1.7291 -1.6299 -1.5397 -1.4570 -1.2765 -1.1229 -0.9885 -0.8776
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.5027 -4.2141 -3.8497 -3.5185 -3.2154 -2.9541 -2.7487 -2.5731 -2.4132 -2.2622
 -2.1214 -1.9899 -1.8683 -1.7567 -1.6542 -1.4324 -1.2459 -1.0809 -0.9330
 -4.0987 -4.0249 -3.7798 -3.4616 -3.1644 -2.8942 -2.6747 -2.4926 -2.3307 -2.1808
 -2.0411 -1.9110 -1.7910 -1.6813 -1.5814 -1.3691 -1.1947 -1.0438 -0.9113 -0.7975
 -3.8453 -3.6487 -3.5820 -3.4172 -3.1420 -2.8760 -2.6390 -2.4452 -2.2801 -2.1307
 -1.9924 -1.8636 -1.7446 -1.6358 -1.5370 -1.3289 -1.1609 -1.0187 -0.8965 -0.7919
 -0.7047
 -3.7682 -3.4913 -3.2884 -3.1810 -3.0870 -2.8717 -2.6354 -2.4255 -2.2520 -2.1011
 -1.9642 -1.8367 -1.7185 -1.6101 -1.5115 -1.3047 -1.1397 -1.0027 -0.8874 -0.7901
 -0.7089 -0.6409
 -3.7415 -3.4465 -3.1955 -2.9949 -2.8486 -2.7560 -2.6267 -2.4311 -2.2439 -2.0859
 -1.9489 -1.8227 -1.7053 -1.5973 -1.4986 -1.2912 -1.1271 -0.9930 -0.8824 -0.7905
 -0.7146 -0.6512 -0.5974 -0.5506
 -3.7452 -3.4403 -3.1733 -2.9436 -2.7516 -2.5923 -2.4686 -2.3716 -2.2441 -2.0857
 -1.9425 -1.8168 -1.7003 -1.5926 -1.4938 -1.2850 -1.1203 -0.9874 -0.8797 -0.7918
 -0.7205 -0.6617 -0.6121 -0.5692 -0.5317 -0.4988 -0.4702 -0.4470 -0.4308 -0.4240
 -3.7754 -3.4608 -3.1816 -2.9377 -2.7271 -2.5463 -2.3897 -2.2543 -2.1440 -2.0482
 -1.9367 -1.8163 -1.7005 -1.5932 -1.4943 -1.2836 -1.1172 -0.9842 -0.8779 -0.7931
 -0.7255 -0.6710 -0.6259 -0.5872 -0.5532 -0.5230 -0.4966 -0.4740 -0.4561 -0.4461
 -0.4470
 -3.8236 -3.5048 -3.2139 -2.9568 -2.7328 -2.5394 -2.3710 -2.2222 -2.0897 -1.9735
 -1.8752 -1.7869 -1.6943 -1.5956 -1.4981 -1.2858 -1.1171 -0.9827 -0.8768 -0.7934
 -0.7285 -0.6778 -0.6372 -0.6032 -0.5736 -0.5471 -0.5222 -0.5004 -0.4836 -0.4731
 -0.4699
 -3.8901 -3.5621 -3.2650 -2.9955 -2.7578 -2.5517 -2.3731 -2.2166 -2.0773 -1.9516
 -1.8391 -1.7406 -1.6551 -1.5748 -1.4927 -1.2885 -1.1175 -0.9811 -0.8745 -0.7917
 -0.7284 -0.6807 -0.6443 -0.6153 -0.5907 -0.5689 -0.5493 -0.5317 -0.5163 -0.5047
 -0.4971
 -3.9772 -3.6359 -3.3351 -3.0588 -2.8080 -2.5873 -2.3961 -2.2299 -2.0840 -1.9535
 -1.8357 -1.7296 -1.6352 -1.5511 -1.4743 -1.2920 -1.1219 -0.9830 -0.8743 -0.7907
 -0.7275 -0.6811 -0.6476 -0.6230 -0.6036 -0.5871 -0.5725 -0.5591 -0.5471 -0.5369
 -0.5294
 -4.0857 -3.7211 -3.4136 -3.1350 -2.8785 -2.6448 -2.4386 -2.2596 -2.1039 -1.9667
 -1.8442 -1.7340 -1.6346 -1.5452 -1.4642 -1.2877 -1.1275 -0.9868 -0.8753 -0.7898
 -0.7257 -0.6792 -0.6470 -0.6254 -0.6105 -0.5994 -0.5904 -0.5823 -0.5748 -0.5683
 -0.5625
 -4.2163 -3.8199 -3.4984 -3.2170 -2.9593 -2.7203 -2.5021 -2.3084 -2.1395 -1.9920
 -1.8623 -1.7469 -1.6434 -1.5500 -1.4653 -1.2836 -1.1298 -0.9925 -0.8781
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.5210 -4.1355 -3.7636 -3.4422 -3.1587 -2.9033 -2.6965 -2.5179 -2.3603 -2.2134
 -2.0764 -1.9487 -1.8303 -1.7214 -1.6215 -1.4056 -1.2266 -1.0695 -0.9294
 -4.2406 -4.0627 -3.7338 -3.4030 -3.1121 -2.8515 -2.6348 -2.4526 -2.2908 -2.1445
 -2.0081 -1.8813 -1.7639 -1.6563 -1.5580 -1.3497 -1.1804 -1.0358 -0.9083 -0.7964
 -3.8846 -3.7825 -3.6751 -3.3974 -3.1008 -2.8364 -2.6061 -2.4150 -2.2502 -2.1032
 -1.9678 -1.8419 -1.7252 -1.6182 -1.5205 -1.3150 -1.1506 -1.0125 -0.8933 -0.7898
 -0.7019
 -3.7908 -3.5256 -3.3842 -3.3156 -3.1069 -2.8447 -2.6063 -2.4008 -2.2291 -2.0801
 -1.9454 -1.8204 -1.7043 -1.5974 -1.4998 -1.2945 -1.1321 -0.9978 -0.8840 -0.7868
 -0.7046 -0.6355
 -3.7810 -3.4699 -3.2236 -3.0535 -2.9616 -2.8401 -2.6240 -2.4100 -2.2251 -2.0699
 -1.9345 -1.8102 -1.6947 -1.5880 -1.4901 -1.2837 -1.1213 -0.9889 -0.8786 -0.7862
 -0.7088 -0.6441 -0.5892 -0.5420
 -3.8101 -3.4767 -3.1958 -2.9663 -2.7874 -2.6562 -2.5600 -2.4218 -2.2403 -2.0726
 -1.9315 -1.8073 -1.6924 -1.5859 -1.4877 -1.2794 -1.1158 -0.9838 -0.8757 -0.7867
 -0.7134 -0.6528 -0.6019 -0.5583 -0.5201 -0.4871 -0.4595 -0.4373 -0.4214 -0.4150
 -3.8721 -3.5187 -3.2152 -2.9588 -2.7456 -2.5699 -2.4235 -2.3059 -2.2052 -2.0813
 -1.9374 -1.8094 -1.6947 -1.5885 -1.4901 -1.2798 -1.1141 -0.9813 -0.8742 -0.7874
 -0.7173 -0.6606 -0.6139 -0.5743 -0.5401 -0.5102 -0.4839 -0.4620 -0.4456 -0.4361
 -0.4363
 -3.9555 -3.5908 -3.2670 -2.9886 -2.7533 -2.5554 -2.3879 -2.2422 -2.1155 -2.0084
 -1.9119 -1.8076 -1.6994 -1.5941 -1.4959 -1.2838 -1.1152 -0.9807 -0.8734 -0.7878
 -0.7200 -0.6665 -0.6238 -0.5886 -0.5587 -0.5324 -0.5096 -0.4899 -0.4736 -0.4622
 -0.4591
 -4.0576 -3.6801 -3.3432 -3.0449 -2.7888 -2.5720 -2.3883 -2.2302 -2.0908 -1.9663
 -1.8566 -1.7611 -1.6751 -1.5886 -1.4992 -1.2885 -1.1172 -0.9803 -0.8719 -0.7866
 -0.7201 -0.6691 -0.6300 -0.5994 -0.5742 -0.5524 -0.5336 -0.5170 -0.5027 -0.4917
 -0.4858
 -4.1775 -3.7869 -3.4427 -3.1317 -2.8558 -2.6185 -2.4171 -2.2452 -2.0963 -1.9643
 -1.8458 -1.7396 -1.6459 -1.5633 -1.4861 -1.2958 -1.1234 -0.9835 -0.8729 -0.7865
 -0.7201 -0.6701 -0.6334 -0.6066 -0.5860 -0.5693 -0.5552 -0.5427 -0.5318 -0.5230
 -0.5168
 -4.3143 -3.9032 -3.5521 -3.2355 -2.9479 -2.6921 -2.4709 -2.2821 -2.1202 -1.9792
 -1.8544 -1.7424 -1.6419 -1.5523 -1.4718 -1.2951 -1.1311 -0.9887 -0.8751 -0.7867
 -0.7192 -0.6692 -0.6336 -0.6093 -0.5927 -0.5809 -0.5720 -0.5645 -0.5581 -0.5528
 -0.5479
 -4.4712 -4.0303 -3.6664 -3.3458 -3.0539 -2.7880 -2.5501 -2.3426 -2.1642 -2.0104
 -1.8763 -1.7578 -1.6520 -1.5570 -1.4716 -1.2906 -1.1361 -0.9960 -0.8791
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.5184 -4.0898 -3.7114 -3.3950 -3.1179 -2.8685 -2.6619 -2.4763 -2.3164 -2.1746
 -2.0405 -1.9155 -1.7999 -1.6934 -1.5955 -1.3838 -1.2096 -1.0602 -0.9260
 -4.2383 -4.0635 -3.6946 -3.3598 -3.0710 -2.8176 -2.6054 -2.4210 -2.2591 -2.1155
 -1.9818 -1.8576 -1.7427 -1.6370 -1.5401 -1.3342 -1.1680 -1.0278 -0.9046 -0.7950
 -3.9922 -3.9342 -3.6900 -3.3662 -3.0657 -2.8012 -2.5791 -2.3897 -2.2258 -2.0810
 -1.9479 -1.8244 -1.7100 -1.6046 -1.5080 -1.3039 -1.1415 -1.0064 -0.8898 -0.7876
 -0.6993
 -3.8140 -3.5964 -3.5362 -3.3674 -3.0862 -2.8164 -2.5797 -2.3796 -2.2099 -2.0624
 -1.9296 -1.8068 -1.6928 -1.5875 -1.4907 -1.2863 -1.1252 -0.9929 -0.8805 -0.7836
 -0.7006 -0.6302
 -3.8031 -3.4877 -3.2687 -3.1661 -3.0699 -2.8432 -2.6030 -2.3896 -2.2091 -2.0555
 -1.9215 -1.7991 -1.6855 -1.5803 -1.4832 -1.2774 -1.1158 -0.9847 -0.8750 -0.7820
 -0.7033 -0.6371 -0.5809 -0.5328
 -3.8524 -3.4947 -3.2096 -2.9952 -2.8520 -2.7626 -2.6215 -2.4171 -2.2249 -2.0604
 -1.9208 -1.7979 -1.6846 -1.5795 -1.4822 -1.2744 -1.1113 -0.9801 -0.8720 -0.7818
 -0.7067 -0.6441 -0.5917 -0.5470 -0.5086 -0.4759 -0.4484 -0.4261 -0.4108 -0.4048
 -3.9454 -3.5530 -3.2308 -2.9701 -2.7646 -2.6056 -2.4851 -2.3835 -2.2456 -2.0794
 -1.9289 -1.8017 -1.6882 -1.5832 -1.4858 -1.2760 -1.1103 -0.9781 -0.8705 -0.7822
 -0.7098 -0.6505 -0.6018 -0.5608 -0.5259 -0.4959 -0.4705 -0.4496 -0.4335 -0.4246
 -0.4249
 -4.0699 -3.6523 -3.2971 -3.0032 -2.7635 -2.5685 -2.4087 -2.2738 -2.1610 -2.0583
 -1.9405 -1.8112 -1.6954 -1.5902 -1.4927 -1.2811 -1.1125 -0.9783 -0.8701 -0.7827
 -0.7121 -0.6557 -0.6104 -0.5734 -0.5424 -0.5160 -0.4936 -0.4741 -0.4588 -0.4493
 -0.4467
 -4.2098 -3.7764 -3.3979 -3.0733 -2.8029 -2.5809 -2.3979 -2.2433 -2.1084 -1.9896
 -1.8858 -1.7904 -1.6932 -1.5955 -1.4997 -1.2872 -1.1158 -0.9788 -0.8693 -0.7819
 -0.7124 -0.6580 -0.6158 -0.5828 -0.5562 -0.5340 -0.5155 -0.4994 -0.4863 -0.4771
 -0.4723
 -4.3668 -3.9196 -3.5281 -3.1826 -2.8835 -2.6332 -2.4261 -2.2532 -2.1055 -1.9753
 -1.8587 -1.7549 -1.6626 -1.5794 -1.4983 -1.2974 -1.1235 -0.9833 -0.8713 -0.7826
 -0.7131 -0.6596 -0.6194 -0.5895 -0.5670 -0.5495 -0.5353 -0.5236 -0.5139 -0.5056
 -0.5018
 -4.5365 -4.0718 -3.6706 -3.3140 -2.9964 -2.7204 -2.4870 -2.2920 -2.1278 -1.9867
 -1.8622 -1.7507 -1.6506 -1.5616 -1.4821 -1.3020 -1.1331 -0.9899 -0.8749 -0.7840
 -0.7134 -0.6597 -0.6203 -0.5926 -0.5735 -0.5603 -0.5509 -0.5438 -0.5384 -0.5344
 -0.5308
 -4.7210 -4.2292 -3.8177 -3.4545 -3.1281 -2.8360 -2.5800 -2.3611 -2.1761 -2.0190
 -1.8836 -1.7646 -1.6585 -1.5634 -1.4782 -1.2982 -1.1412 -0.9987 -0.8804
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.3844 -3.9662 -3.6157 -3.3254 -3.0599 -2.8223 -2.6260 -2.4471 -2.2849 -2.1446
 -2.0134 -1.8907 -1.7774 -1.6727 -1.5766 -1.3679 -1.1929 -1.0453 -0.9215
 -4.2937 -3.9893 -3.6213 -3.3023 -3.0281 -2.7824 -2.5799 -2.3979 -2.2352 -2.0937
 -1.9622 -1.8402 -1.7274 -1.6234 -1.5277 -1.3234 -1.1585 -1.0207 -0.9007 -0.7932
 -4.1319 -3.9757 -3.6525 -3.3213 -3.0291 -2.7730 -2.5559 -2.3711 -2.2076 -2.0640
 -1.9330 -1.8115 -1.6991 -1.5953 -1.4998 -1.2965 -1.1347 -1.0011 -0.8864 -0.7855
 -0.6970
 -3.9252 -3.7248 -3.6300 -3.3549 -3.0573 -2.7908 -2.5584 -2.3627 -2.1953 -2.0485
 -1.9175 -1.7965 -1.6844 -1.5806 -1.4848 -1.2810 -1.1200 -0.9886 -0.8773 -0.7807
 -0.6970 -0.6254
 -3.8047 -3.5086 -3.3604 -3.2999 -3.0878 -2.8240 -2.5829 -2.3732 -2.1957 -2.0438
 -1.9112 -1.7903 -1.6783 -1.5745 -1.4786 -1.2733 -1.1114 -0.9810 -0.8718 -0.7784
 -0.6985 -0.6306 -0.5731 -0.5239
 -3.8646 -3.4984 -3.2257 -3.0504 -2.9672 -2.8402 -2.6181 -2.4013 -2.2111 -2.0498
 -1.9115 -1.7900 -1.6781 -1.5743 -1.4781 -1.2710 -1.1075 -0.9767 -0.8687 -0.7777
 -0.7008 -0.6363 -0.5820 -0.5359 -0.4966 -0.4633 -0.4357 -0.4137 -0.3990 -0.3935
 -3.9838 -3.5636 -3.2344 -2.9807 -2.7963 -2.6726 -2.5782 -2.4296 -2.2418 -2.0686
 -1.9208 -1.7945 -1.6822 -1.5783 -1.4819 -1.2730 -1.1071 -0.9750 -0.8673 -0.7778
 -0.7032 -0.6415 -0.5905 -0.5477 -0.5115 -0.4809 -0.4551 -0.4344 -0.4196 -0.4115
 -0.4122
 -4.1495 -3.6844 -3.3064 -3.0057 -2.7693 -2.5866 -2.4439 -2.3302 -2.2251 -2.0924
 -1.9416 -1.8059 -1.6901 -1.5859 -1.4891 -1.2786 -1.1098 -0.9755 -0.8671 -0.7782
 -0.7052 -0.6459 -0.5977 -0.5584 -0.5258 -0.4986 -0.4761 -0.4578 -0.4436 -0.4344
 -0.4325
 -4.3387 -3.8421 -3.4259 -3.0823 -2.8053 -2.5847 -2.4084 -2.2626 -2.1377 -2.0290
 -1.9265 -1.8155 -1.6995 -1.5943 -1.4973 -1.2856 -1.1139 -0.9769 -0.8669 -0.7778
 -0.7058 -0.6481 -0.6025 -0.5665 -0.5378 -0.5145 -0.4956 -0.4804 -0.4683 -0.4601
 -0.4568
 -4.5354 -4.0257 -3.5858 -3.2090 -2.8930 -2.6357 -2.4284 -2.2592 -2.1166 -1.9912
 -1.8795 -1.7796 -1.6866 -1.5957 -1.5063 -1.2972 -1.1228 -0.9825 -0.8698 -0.7793
 -0.7071 -0.6502 -0.6062 -0.5728 -0.5476 -0.5283 -0.5135 -0.5020 -0.4932 -0.4871
 -0.4842
 -4.7383 -4.2183 -3.7633 -3.3673 -3.0231 -2.7312 -2.4904 -2.2938 -2.1315 -1.9933
 -1.8716 -1.7625 -1.6643 -1.5759 -1.4957 -1.3071 -1.1340 -0.9904 -0.8745 -0.7817
 -0.7083 -0.6512 -0.6080 -0.5763 -0.5538 -0.5382 -0.5277 -0.5204 -0.5156 -0.5129
 -0.5111
 -4.9477 -4.4198 -3.9457 -3.5395 -3.1789 -2.8639 -2.5928 -2.3660 -2.1784 -2.0217
 -1.8879 -1.7707 -1.6658 -1.5715 -1.4655 -1.3153 -1.1475 -1.0006 -0.8810
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.3060 -3.8976 -3.5601 -3.2866 -3.0240 -2.7946 -2.5972 -2.4221 -2.2612 -2.1236
 -1.9940 -1.8732 -1.7615 -1.6586 -1.5638 -1.3573 -1.1843 -1.0388 -0.9171
 -4.3441 -3.9346 -3.5702 -3.2619 -2.9987 -2.7601 -2.5570 -2.3796 -2.2173 -2.0783
 -1.9487 -1.8284 -1.7172 -1.6147 -1.5202 -1.3170 -1.1523 -1.0154 -0.8973 -0.7917
 -4.1051 -3.9731 -3.6066 -3.2846 -3.0020 -2.7527 -2.5389 -2.3571 -2.1937 -2.0523
 -1.9229 -1.8030 -1.6922 -1.5898 -1.4953 -1.2927 -1.1305 -0.9973 -0.8838 -0.7838
