 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  G   
 -0.6464 -0.6173 -0.5888 -0.5620 -0.5366 -0.4763 -0.4198 -0.3738 -0.3426
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value =  G   
 -2.2309 -2.2228 -2.1756 -2.0413 -1.8759 -1.7124 -1.5719 -1.4543 -1.3462 -1.2424
 -1.1428 -1.0481 -0.9591 -0.8759 -0.7991 -0.6355 -0.5088 -0.4115 -0.3455
 -2.0333 -1.9399 -1.8994 -1.8864 -1.7978 -1.6576 -1.5162 -1.3948 -1.2881 -1.1875
 -1.0915 -1.0004 -0.9151 -0.8362 -0.7638 -0.6121 -0.4960 -0.4102 -0.3489 -0.3048
 -1.9149 -1.8050 -1.7072 -1.6363 -1.6115 -1.5735 -1.4720 -1.3523 -1.2448 -1.1477
 -1.0554 -0.9679 -0.8859 -0.8102 -0.7411 -0.5974 -0.4891 -0.4102 -0.3547 -0.3150
 -0.2856
 -1.8182 -1.7172 -1.6133 -1.5137 -1.4316 -1.3791 -1.3520 -1.3001 -1.2098 -1.1164
 -1.0281 -0.9444 -0.8657 -0.7929 -0.7264 -0.5884 -0.4855 -0.4116 -0.3608 -0.3252
 -0.2987 -0.2784
 -1.7257 -1.6413 -1.5465 -1.4500 -1.3588 -1.2758 -1.2082 -1.1609 -1.1277 -1.0749
 -1.0024 -0.9247 -0.8498 -0.7800 -0.7158 -0.5825 -0.4834 -0.4130 -0.3660 -0.3345
 -0.3115 -0.2938 -0.2798 -0.2695
 -1.6348 -1.5645 -1.4849 -1.3973 -1.3088 -1.2244 -1.1459 -1.0757 -1.0186 -0.9780
 -0.9406 -0.8914 -0.8311 -0.7674 -0.7064 -0.5775 -0.4813 -0.4132 -0.3691 -0.3417
 -0.3229 -0.3085 -0.2972 -0.2883 -0.2806 -0.2752 -0.2733 -0.2762 -0.2846 -0.2993
 -1.5387 -1.4831 -1.4192 -1.3454 -1.2654 -1.1851 -1.1081 -1.0360 -0.9698 -0.9120
 -0.8643 -0.8253 -0.7860 -0.7410 -0.6914 -0.5717 -0.4780 -0.4114 -0.3690 -0.3451
 -0.3310 -0.3211 -0.3135 -0.3074 -0.3025 -0.2977 -0.2947 -0.2956 -0.3021 -0.3152
 -0.3346
 -1.4436 -1.3971 -1.3476 -1.2873 -1.2198 -1.1476 -1.0754 -1.0058 -0.9404 -0.8798
 -0.8253 -0.7772 -0.7357 -0.6981 -0.6601 -0.5612 -0.4729 -0.4075 -0.3658 -0.3439
 -0.3342 -0.3295 -0.3266 -0.3245 -0.3229 -0.3200 -0.3176 -0.3179 -0.3226 -0.3332
 -0.3505
 -1.3545 -1.3123 -1.2706 -1.2221 -1.1663 -1.1050 -1.0406 -0.9758 -0.9133 -0.8544
 -0.7999 -0.7502 -0.7048 -0.6640 -0.6271 -0.5416 -0.4635 -0.4011 -0.3596 -0.3383
 -0.3316 -0.3320 -0.3347 -0.3377 -0.3405 -0.3429 -0.3454 -0.3492 -0.3546 -0.3613
 -0.3692
 -1.2768 -1.2349 -1.1956 -1.1535 -1.1078 -1.0567 -1.0017 -0.9443 -0.8867 -0.8309
 -0.7783 -0.7298 -0.6850 -0.6436 -0.6054 -0.5225 -0.4515 -0.3934 -0.3527 -0.3305
 -0.3245 -0.3281 -0.3360 -0.3448 -0.3531 -0.3604 -0.3671 -0.3731 -0.3790 -0.3857
 -0.3933
 -1.2156 -1.1661 -1.1247 -1.0853 -1.0465 -1.0029 -0.9564 -0.9070 -0.8562 -0.8052
 -0.7556 -0.7091 -0.6660 -0.6262 -0.5889 -0.5069 -0.4389 -0.3843 -0.3450 -0.3221
 -0.3150 -0.3196 -0.3307 -0.3446 -0.3588 -0.3720 -0.3840 -0.3946 -0.4043 -0.4136
 -0.4233
 -1.1672 -1.1059 -1.0578 -1.0184 -0.9826 -0.9459 -0.9064 -0.8641 -0.8201 -0.7750
 -0.7300 -0.6865 -0.6454 -0.6074 -0.5721 -0.4937 -0.4275 -0.3750 -0.3370
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  G   
 -2.4175 -2.3364 -2.1573 -1.9635 -1.7720 -1.6064 -1.4819 -1.3753 -1.2751 -1.1798
 -1.0892 -1.0030 -0.9216 -0.8451 -0.7737 -0.6191 -0.4969 -0.4031 -0.3351
 -2.1309 -2.1138 -2.0781 -1.9297 -1.7545 -1.5865 -1.4468 -1.3347 -1.2336 -1.1398
 -1.0510 -0.9668 -0.8876 -0.8136 -0.7450 -0.5989 -0.4858 -0.4006 -0.3386 -0.2939
 -2.0067 -1.8923 -1.8377 -1.8270 -1.7283 -1.5771 -1.4303 -1.3079 -1.2052 -1.1124
 -1.0257 -0.9437 -0.8666 -0.7946 -0.7281 -0.5874 -0.4801 -0.4003 -0.3429 -0.3021
 -0.2723
 -1.9325 -1.8054 -1.6905 -1.6083 -1.5771 -1.5350 -1.4220 -1.2954 -1.1860 -1.0928
 -1.0080 -0.9281 -0.8531 -0.7830 -0.7183 -0.5814 -0.4777 -0.4015 -0.3475 -0.3100
 -0.2832 -0.2628
 -1.8659 -1.7501 -1.6306 -1.5191 -1.4265 -1.3627 -1.3296 -1.2726 -1.1753 -1.0784
 -0.9942 -0.9165 -0.8435 -0.7752 -0.7120 -0.5783 -0.4771 -0.4033 -0.3518 -0.3172
 -0.2935 -0.2758 -0.2623 -0.2517
 -1.7979 -1.6978 -1.5883 -1.4770 -1.3716 -1.2783 -1.2022 -1.1478 -1.1103 -1.0554
 -0.9807 -0.9061 -0.8353 -0.7689 -0.7072 -0.5761 -0.4768 -0.4046 -0.3550 -0.3228
 -0.3024 -0.2881 -0.2772 -0.2692 -0.2629 -0.2590 -0.2587 -0.2629 -0.2722 -0.2872
 -1.7270 -1.6415 -1.5459 -1.4443 -1.3422 -1.2456 -1.1572 -1.0788 -1.0140 -0.9661
 -0.9268 -0.8803 -0.8230 -0.7616 -0.7022 -0.5738 -0.4759 -0.4048 -0.3563 -0.3260
 -0.3086 -0.2982 -0.2910 -0.2859 -0.2822 -0.2792 -0.2784 -0.2811 -0.2887 -0.3021
 -0.3220
 -1.6549 -1.5802 -1.4980 -1.4088 -1.3157 -1.2228 -1.1343 -1.0523 -0.9779 -0.9125
 -0.8583 -0.8158 -0.7781 -0.7368 -0.6900 -0.5704 -0.4738 -0.4033 -0.3552 -0.3261
 -0.3112 -0.3049 -0.3020 -0.3008 -0.3004 -0.3007 -0.3009 -0.3027 -0.3084 -0.3197
 -0.3376
 -1.5865 -1.5159 -1.4437 -1.3660 -1.2833 -1.1987 -1.1148 -1.0344 -0.9593 -0.8902
 -0.8282 -0.7745 -0.7295 -0.6910 -0.6549 -0.5599 -0.4691 -0.3993 -0.3515 -0.3227
 -0.3094 -0.3065 -0.3085 -0.3122 -0.3161 -0.3201 -0.3244 -0.3301 -0.3373 -0.3459
 -0.3558
 -1.5279 -1.4573 -1.3881 -1.3192 -1.2465 -1.1709 -1.0944 -1.0188 -0.9462 -0.8778
 -0.8144 -0.7571 -0.7065 -0.6622 -0.6233 -0.5396 -0.4613 -0.3946 -0.3466 -0.3172
 -0.3039 -0.3030 -0.3092 -0.3180 -0.3272 -0.3359 -0.3444 -0.3522 -0.3602 -0.3690
 -0.3799
 -1.4857 -1.4030 -1.3346 -1.2701 -1.2050 -1.1375 -1.0686 -0.9994 -0.9316 -0.8661
 -0.8041 -0.7466 -0.6943 -0.6475 -0.6056 -0.5194 -0.4485 -0.3871 -0.3404 -0.3103
 -0.2961 -0.2955 -0.3042 -0.3175 -0.3321 -0.3463 -0.3598 -0.3722 -0.3838 -0.3951
 -0.4068
 -1.4618 -1.3647 -1.2887 -1.2234 -1.1613 -1.0999 -1.0379 -0.9750 -0.9128 -0.8517
 -0.7927 -0.7369 -0.6850 -0.6376 -0.5947 -0.5053 -0.4353 -0.3778 -0.3330
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  G   
 -2.4696 -2.3208 -2.1133 -1.9162 -1.7285 -1.5646 -1.4405 -1.3382 -1.2442 -1.1517
 -1.0646 -0.9818 -0.9036 -0.8302 -0.7616 -0.6112 -0.4911 -0.3982 -0.3290
 -2.2113 -2.2123 -2.0872 -1.9000 -1.7185 -1.5492 -1.4137 -1.3047 -1.2085 -1.1171
 -1.0314 -0.9503 -0.8738 -0.8022 -0.7356 -0.5922 -0.4802 -0.3950 -0.3325 -0.2871
 -2.0407 -1.9525 -1.9488 -1.8742 -1.7133 -1.5503 -1.4024 -1.2838 -1.1846 -1.0938
 -1.0098 -0.9305 -0.8557 -0.7859 -0.7209 -0.5819 -0.4748 -0.3945 -0.3361 -0.2943
 -0.2641
 -1.9731 -1.8366 -1.7330 -1.6939 -1.6660 -1.5478 -1.4049 -1.2750 -1.1692 -1.0776
 -0.9949 -0.9174 -0.8444 -0.7761 -0.7126 -0.5768 -0.4727 -0.3956 -0.3401 -0.3012
 -0.2738 -0.2533
 -1.9210 -1.7878 -1.6581 -1.5497 -1.4770 -1.4453 -1.3883 -1.2765 -1.1627 -1.0666
 -0.9838 -0.9079 -0.8366 -0.7698 -0.7077 -0.5745 -0.4725 -0.3973 -0.3441 -0.3075
 -0.2828 -0.2649 -0.2514 -0.2412
 -1.8688 -1.7487 -1.6235 -1.5023 -1.3958 -1.3093 -1.2495 -1.2112 -1.1508 -1.0608
 -0.9750 -0.9000 -0.8302 -0.7650 -0.7041 -0.5733 -0.4727 -0.3989 -0.3472 -0.3125
 -0.2904 -0.2756 -0.2649 -0.2570 -0.2518 -0.2493 -0.2498 -0.2542 -0.2637 -0.2792
 -1.8132 -1.7072 -1.5937 -1.4777 -1.3661 -1.2650 -1.1769 -1.1042 -1.0508 -1.0095
 -0.9563 -0.8904 -0.8237 -0.7602 -0.7008 -0.5721 -0.4726 -0.3996 -0.3487 -0.3156
 -0.2958 -0.2844 -0.2771 -0.2722 -0.2691 -0.2679 -0.2688 -0.2724 -0.2798 -0.2936
 -0.3139
 -1.7556 -1.6608 -1.5598 -1.4541 -1.3479 -1.2460 -1.1519 -1.0676 -0.9939 -0.9321
 -0.8840 -0.8437 -0.8002 -0.7496 -0.6955 -0.5702 -0.4718 -0.3990 -0.3486 -0.3162
 -0.2982 -0.2899 -0.2866 -0.2856 -0.2858 -0.2870 -0.2884 -0.2916 -0.2985 -0.3106
 -0.3288
 -1.7007 -1.6103 -1.5192 -1.4243 -1.3270 -1.2306 -1.1380 -1.0516 -0.9729 -0.9022
 -0.8404 -0.7885 -0.7464 -0.7091 -0.6705 -0.5648 -0.4687 -0.3963 -0.3459 -0.3138
 -0.2969 -0.2913 -0.2921 -0.2958 -0.3003 -0.3051 -0.3105 -0.3164 -0.3235 -0.3335
 -0.3466
 -1.6538 -1.5630 -1.4771 -1.3908 -1.3026 -1.2138 -1.1266 -1.0427 -0.9640 -0.8912
 -0.8252 -0.7664 -0.7155 -0.6721 -0.6345 -0.5489 -0.4643 -0.3930 -0.3422 -0.3096
 -0.2926 -0.2884 -0.2926 -0.3009 -0.3104 -0.3198 -0.3292 -0.3383 -0.3475 -0.3576
 -0.3698
 -1.6211 -1.5219 -1.4364 -1.3546 -1.2734 -1.1921 -1.1113 -1.0324 -0.9567 -0.8851
 -0.8184 -0.7574 -0.7027 -0.6546 -0.6123 -0.5266 -0.4530 -0.3877 -0.3372 -0.3038
 -0.2861 -0.2819 -0.2881 -0.3002 -0.3147 -0.3294 -0.3436 -0.3571 -0.3699 -0.3825
 -0.3952
 -1.6079 -1.4932 -1.4015 -1.3200 -1.2423 -1.1663 -1.0916 -1.0180 -0.9468 -0.8783
 -0.8133 -0.7525 -0.6967 -0.6463 -0.6014 -0.5101 -0.4392 -0.3792 -0.3309
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  G   
 -2.4863 -2.2792 -2.0640 -1.8715 -1.6967 -1.5364 -1.4113 -1.3070 -1.2157 -1.1262
 -1.0419 -0.9621 -0.8867 -0.8159 -0.7497 -0.6035 -0.4854 -0.3928 -0.3223
 -2.3193 -2.2496 -2.0629 -1.8636 -1.6851 -1.5222 -1.3888 -1.2802 -1.1846 -1.0960
 -1.0129 -0.9345 -0.8605 -0.7911 -0.7263 -0.5857 -0.4745 -0.3892 -0.3257 -0.2796
 -2.0781 -2.0548 -2.0236 -1.8659 -1.6857 -1.5223 -1.3793 -1.2630 -1.1645 -1.0758
 -0.9941 -0.9172 -0.8447 -0.7768 -0.7133 -0.5763 -0.4692 -0.3882 -0.3288 -0.2858
 -0.2549
 -2.0010 -1.8672 -1.8063 -1.7975 -1.6872 -1.5297 -1.3827 -1.2558 -1.1518 -1.0620
 -0.9812 -0.9058 -0.8350 -0.7684 -0.7062 -0.5719 -0.4673 -0.3890 -0.3323 -0.2918
 -0.2634 -0.2427
 -1.9621 -1.8134 -1.6823 -1.5945 -1.5640 -1.5145 -1.3908 -1.2603 -1.1470 -1.0533
 -0.9718 -0.8977 -0.8283 -0.7631 -0.7022 -0.5701 -0.4672 -0.3906 -0.3358 -0.2974
 -0.2711 -0.2528 -0.2393 -0.2294
 -1.9268 -1.7861 -1.6468 -1.5217 -1.4231 -1.3589 -1.3229 -1.2567 -1.1517 -1.0502
 -0.9651 -0.8912 -0.8230 -0.7591 -0.6994 -0.5695 -0.4678 -0.3923 -0.3387 -0.3019
 -0.2777 -0.2619 -0.2510 -0.2433 -0.2382 -0.2361 -0.2379 -0.2439 -0.2545 -0.2700
 -1.8893 -1.7604 -1.6281 -1.4993 -1.3823 -1.2830 -1.2034 -1.1462 -1.1034 -1.0430
 -0.9615 -0.8856 -0.8182 -0.7555 -0.6969 -0.5690 -0.4683 -0.3934 -0.3405 -0.3048
 -0.2823 -0.2692 -0.2615 -0.2567 -0.2541 -0.2537 -0.2553 -0.2601 -0.2692 -0.2836
 -0.3035
 -1.8489 -1.7309 -1.6093 -1.4868 -1.3690 -1.2606 -1.1654 -1.0834 -1.0155 -0.9626
 -0.9188 -0.8683 -0.8103 -0.7509 -0.6939 -0.5682 -0.4683 -0.3936 -0.3408 -0.3057
 -0.2846 -0.2739 -0.2696 -0.2684 -0.2691 -0.2711 -0.2748 -0.2801 -0.2879 -0.2997
 -0.3183
 -1.8099 -1.6974 -1.5843 -1.4709 -1.3588 -1.2516 -1.1523 -1.0630 -0.9840 -0.9149
 -0.8565 -0.8088 -0.7680 -0.7270 -0.6822 -0.5651 -0.4664 -0.3918 -0.3390 -0.3041
 -0.2839 -0.2751 -0.2741 -0.2772 -0.2820 -0.2875 -0.2940 -0.3013 -0.3098 -0.3206
 -0.3355
 -1.7773 -1.6649 -1.5580 -1.4524 -1.3477 -1.2455 -1.1483 -1.0577 -0.9750 -0.9005
 -0.8342 -0.7761 -0.7264 -0.6850 -0.6482 -0.5564 -0.4645 -0.3899 -0.3365 -0.3010
 -0.2808 -0.2730 -0.2745 -0.2816 -0.2910 -0.3009 -0.3111 -0.3215 -0.3321 -0.3438
 -0.3575
 -1.7561 -1.6377 -1.5320 -1.4308 -1.3324 -1.2364 -1.1436 -1.0554 -0.9730 -0.8968
 -0.8275 -0.7651 -0.7097 -0.6615 -0.6199 -0.5347 -0.4569 -0.3867 -0.3328 -0.2965
 -0.2756 -0.2678 -0.2708 -0.2810 -0.2947 -0.3095 -0.3244 -0.3389 -0.3530 -0.3671
 -0.3809
 -1.7521 -1.6201 -1.5102 -1.4099 -1.3147 -1.2234 -1.1355 -1.0512 -0.9713 -0.8963
 -0.8265 -0.7624 -0.7044 -0.6525 -0.6068 -0.5153 -0.4435 -0.3801 -0.3282
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  G   
 -2.4617 -2.2312 -2.0170 -1.8324 -1.6656 -1.5125 -1.3894 -1.2812 -1.1890 -1.1036
 -1.0217 -0.9440 -0.8710 -0.8025 -0.7382 -0.5960 -0.4799 -0.3877 -0.3166
 -2.3050 -2.2420 -2.0284 -1.8283 -1.6528 -1.4965 -1.3675 -1.2582 -1.1632 -1.0769
 -0.9959 -0.9195 -0.8477 -0.7803 -0.7171 -0.5794 -0.4689 -0.3831 -0.3187 -0.2714
 -2.1507 -2.1601 -2.0335 -1.8408 -1.6575 -1.4941 -1.3576 -1.2430 -1.1459 -1.0590
 -0.9791 -0.9043 -0.8338 -0.7676 -0.7056 -0.5707 -0.4636 -0.3817 -0.3211 -0.2768
 -0.2450
 -2.0225 -1.9182 -1.9174 -1.8383 -1.6716 -1.5061 -1.3600 -1.2373 -1.1352 -1.0468
 -0.9676 -0.8941 -0.8251 -0.7602 -0.6994 -0.5667 -0.4616 -0.3821 -0.3239 -0.2820
 -0.2522 -0.2311
 -1.9890 -1.8313 -1.7159 -1.6781 -1.6474 -1.5191 -1.3729 -1.2416 -1.1316 -1.0394
 -0.9593 -0.8868 -0.8191 -0.7556 -0.6959 -0.5653 -0.4616 -0.3834 -0.3269 -0.2867
 -0.2588 -0.2396 -0.2260 -0.2163
 -1.9701 -1.8094 -1.6618 -1.5434 -1.4709 -1.4404 -1.3738 -1.2542 -1.1371 -1.0375
 -0.9537 -0.8811 -0.8143 -0.7520 -0.6935 -0.5650 -0.4625 -0.3851 -0.3296 -0.2908
 -0.2644 -0.2473 -0.2359 -0.2283 -0.2238 -0.2226 -0.2251 -0.2318 -0.2433 -0.2593
 -1.9513 -1.7985 -1.6493 -1.5124 -1.3968 -1.3089 -1.2504 -1.2084 -1.1394 -1.0429
 -0.9526 -0.8767 -0.8102 -0.7488 -0.6914 -0.5649 -0.4634 -0.3865 -0.3314 -0.2935
 -0.2686 -0.2534 -0.2446 -0.2397 -0.2374 -0.2376 -0.2405 -0.2466 -0.2566 -0.2718
 -0.2920
 -1.9324 -1.7873 -1.6442 -1.5071 -1.3812 -1.2713 -1.1804 -1.1073 -1.0518 -1.0052
 -0.9468 -0.8742 -0.8066 -0.7457 -0.6892 -0.5646 -0.4640 -0.3873 -0.3322 -0.2948
 -0.2708 -0.2575 -0.2514 -0.2497 -0.2504 -0.2529 -0.2576 -0.2639 -0.2731 -0.2868
 -0.3060
 -1.9116 -1.7722 -1.6364 -1.5042 -1.3786 -1.2634 -1.1611 -1.0728 -0.9972 -0.9334
 -0.8813 -0.8361 -0.7882 -0.7370 -0.6843 -0.5626 -0.4629 -0.3863 -0.3311 -0.2937
 -0.2706 -0.2587 -0.2553 -0.2571 -0.2616 -0.2675 -0.2748 -0.2830 -0.2930 -0.3059
 -0.3224
 -1.8959 -1.7583 -1.6278 -1.5017 -1.3802 -1.2658 -1.1607 -1.0661 -0.9825 -0.9090
 -0.8445 -0.7892 -0.7422 -0.7015 -0.6625 -0.5595 -0.4623 -0.3856 -0.3297 -0.2917
 -0.2685 -0.2575 -0.2559 -0.2609 -0.2694 -0.2793 -0.2902 -0.3017 -0.3139 -0.3267
 -0.3427
 -1.8890 -1.7472 -1.6185 -1.4965 -1.3798 -1.2689 -1.1649 -1.0690 -0.9820 -0.9038
 -0.8340 -0.7720 -0.7174 -0.6701 -0.6297 -0.5431 -0.4590 -0.3840 -0.3274 -0.2884
 -0.2646 -0.2536 -0.2531 -0.2605 -0.2726 -0.2869 -0.3021 -0.3175 -0.3329 -0.3486
 -0.3640
 -1.8955 -1.7434 -1.6118 -1.4910 -1.3772 -1.2698 -1.1687 -1.0740 -0.9867 -0.9067
 -0.8340 -0.7686 -0.7100 -0.6579 -0.6122 -0.5216 -0.4475 -0.3801 -0.3243
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  G   
 -2.4004 -2.1701 -1.9671 -1.7940 -1.6302 -1.4826 -1.3660 -1.2623 -1.1678 -1.0837
 -1.0039 -0.9280 -0.8568 -0.7900 -0.7276 -0.5888 -0.4749 -0.3832 -0.3107
 -2.3596 -2.2029 -1.9850 -1.7918 -1.6234 -1.4703 -1.3477 -1.2401 -1.1445 -1.0599
 -0.9806 -0.9060 -0.8359 -0.7701 -0.7085 -0.5732 -0.4635 -0.3772 -0.3116 -0.2627
 -2.2567 -2.1980 -2.0106 -1.8089 -1.6294 -1.4706 -1.3370 -1.2259 -1.1296 -1.0435
 -0.9654 -0.8921 -0.8233 -0.7587 -0.6981 -0.5651 -0.4581 -0.3751 -0.3131 -0.2675
 -0.2345
 -2.1089 -2.0139 -1.9890 -1.8294 -1.6474 -1.4832 -1.3397 -1.2202 -1.1200 -1.0324
 -0.9548 -0.8828 -0.8154 -0.7520 -0.6924 -0.5615 -0.4561 -0.3751 -0.3152 -0.2718
 -0.2406 -0.2186
 -2.0021 -1.8501 -1.7828 -1.7776 -1.6614 -1.5014 -1.3532 -1.2244 -1.1167 -1.0261
 -0.9471 -0.8760 -0.8097 -0.7476 -0.6892 -0.5603 -0.4561 -0.3761 -0.3177 -0.2757
 -0.2461 -0.2257 -0.2118 -0.2020
 -1.9949 -1.8214 -1.6756 -1.5827 -1.5562 -1.5003 -1.3701 -1.2379 -1.1217 -1.0246
 -0.9420 -0.8706 -0.8052 -0.7442 -0.6869 -0.5601 -0.4571 -0.3777 -0.3200 -0.2792
 -0.2510 -0.2321 -0.2200 -0.2123 -0.2079 -0.2070 -0.2103 -0.2181 -0.2304 -0.2471
 -1.9961 -1.8212 -1.6600 -1.5221 -1.4188 -1.3577 -1.3214 -1.2459 -1.1350 -1.0302
 -0.9417 -0.8667 -0.8014 -0.7411 -0.6849 -0.5602 -0.4583 -0.3794 -0.3219 -0.2818
 -0.2547 -0.2373 -0.2273 -0.2218 -0.2194 -0.2200 -0.2235 -0.2306 -0.2420 -0.2582
 -0.2789
 -1.9985 -1.8276 -1.6651 -1.5168 -1.3879 -1.2837 -1.2050 -1.1494 -1.1025 -1.0345
 -0.9472 -0.8666 -0.7985 -0.7385 -0.6828 -0.5600 -0.4592 -0.3806 -0.3232 -0.2833
 -0.2569 -0.2410 -0.2329 -0.2301 -0.2305 -0.2332 -0.2385 -0.2462 -0.2569 -0.2717
 -0.2918
 -2.0028 -1.8329 -1.6737 -1.5243 -1.3883 -1.2691 -1.1686 -1.0858 -1.0183 -0.9638
 -0.9150 -0.8592 -0.7949 -0.7347 -0.6795 -0.5584 -0.4586 -0.3803 -0.3227 -0.2828
 -0.2571 -0.2424 -0.2363 -0.2363 -0.2399 -0.2457 -0.2534 -0.2630 -0.2744 -0.2887
 -0.3069
 -2.0043 -1.8395 -1.6840 -1.5370 -1.4002 -1.2761 -1.1663 -1.0713 -0.9900 -0.9201
 -0.8601 -0.8091 -0.7634 -0.7178 -0.6717 -0.5575 -0.4588 -0.3805 -0.3223 -0.2818
 -0.2560 -0.2419 -0.2373 -0.2396 -0.2465 -0.2558 -0.2669 -0.2792 -0.2927 -0.3078
 -0.3251
 -2.0087 -1.8464 -1.6936 -1.5495 -1.4144 -1.2896 -1.1763 -1.0753 -0.9866 -0.9088
 -0.8405 -0.7805 -0.7281 -0.6824 -0.6421 -0.5492 -0.4579 -0.3800 -0.3211 -0.2796
 -0.2531 -0.2392 -0.2354 -0.2395 -0.2492 -0.2623 -0.2772 -0.2931 -0.3096 -0.3270
 -0.3444
 -2.0161 -1.8536 -1.7018 -1.5612 -1.4278 -1.3043 -1.1905 -1.0871 -0.9944 -0.9116
 -0.8383 -0.7732 -0.7153 -0.6641 -0.5907 -0.5335 -0.4559 -0.3788 -0.3191
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  G   
 -2.3461 -2.1176 -1.9245 -1.7634 -1.6012 -1.4599 -1.3427 -1.2422 -1.1488 -1.0668
 -0.9882 -0.9138 -0.8439 -0.7786 -0.7176 -0.5819 -0.4697 -0.3783 -0.3049
 -2.3872 -2.1579 -1.9440 -1.7584 -1.5975 -1.4493 -1.3261 -1.2226 -1.1274 -1.0448
 -0.9669 -0.8936 -0.8249 -0.7606 -0.7002 -0.5671 -0.4582 -0.3714 -0.3045 -0.2540
 -2.2332 -2.1915 -1.9723 -1.7776 -1.6046 -1.4503 -1.3185 -1.2099 -1.1144 -1.0297
 -0.9528 -0.8808 -0.8134 -0.7501 -0.6907 -0.5596 -0.4528 -0.3688 -0.3052 -0.2579
 -0.2236
