 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F250M
 -2.3360 -2.3689 -2.3190 -2.2860 -2.3162 -2.3599 -2.4157 -2.4677 -2.5324 -2.5949
 -2.6582 -2.7255 -2.7957 -2.8657 -2.9335 -3.0907 -3.2233 -3.3333 -3.5923
 -2.4074 -2.3915 -2.3883 -2.3940 -2.3993 -2.4086 -2.4416 -2.4923 -2.5504 -2.6118
 -2.6762 -2.7436 -2.8122 -2.8804 -2.9471 -3.1040 -3.2498 -3.4086 -3.5711 -3.7282
 -2.4747 -2.4530 -2.4493 -2.4559 -2.4690 -2.4853 -2.4979 -2.5234 -2.5684 -2.6253
 -2.6867 -2.7524 -2.8204 -2.8887 -2.9558 -3.1150 -3.2633 -3.4204 -3.5815 -3.7372
 -3.8871
 -2.5563 -2.5226 -2.5121 -2.5168 -2.5303 -2.5494 -2.5725 -2.5934 -2.6152 -2.6508
 -2.7013 -2.7615 -2.8268 -2.8941 -2.9613 -3.1228 -3.2743 -3.4308 -3.5895 -3.7444
 -3.8931 -4.0363
 -2.6627 -2.6077 -2.5833 -2.5799 -2.5900 -2.6076 -2.6296 -2.6555 -2.6821 -2.7096
 -2.7410 -2.7844 -2.8389 -2.9011 -2.9665 -3.1290 -3.2834 -3.4389 -3.5955 -3.7499
 -3.8978 -4.0399 -4.1768 -4.3093
 -2.7906 -2.7179 -2.6717 -2.6533 -2.6542 -2.6669 -2.6861 -2.7089 -2.7356 -2.7663
 -2.7985 -2.8327 -2.8733 -2.9225 -2.9787 -3.1353 -3.2914 -3.4457 -3.6001 -3.7537
 -3.9014 -4.0428 -4.1787 -4.3099 -4.4375 -4.5616 -4.6823 -4.7995 -4.9133 -5.0237
 -2.9327 -2.8486 -2.7828 -2.7455 -2.7305 -2.7331 -2.7467 -2.7658 -2.7885 -2.8148
 -2.8459 -2.8810 -2.9189 -2.9606 -3.0078 -3.1466 -3.2996 -3.4519 -3.6042 -3.7560
 -3.9036 -4.0451 -4.1804 -4.3106 -4.4364 -4.5584 -4.6771 -4.7928 -4.9057 -5.0159
 -5.1227
 -3.0816 -2.9914 -2.9153 -2.8615 -2.8277 -2.8141 -2.8167 -2.8293 -2.8477 -2.8695
 -2.8949 -2.9248 -2.9599 -2.9996 -3.0428 -3.1679 -3.3110 -3.4600 -3.6089 -3.7576
 -3.9042 -4.0460 -4.1816 -4.3114 -4.4363 -4.5570 -4.6741 -4.7879 -4.8990 -5.0075
 -5.1138
 -3.2301 -3.1378 -3.0590 -2.9995 -2.9484 -2.9170 -2.9036 -2.9047 -2.9158 -2.9326
 -2.9528 -2.9765 -3.0047 -3.0385 -3.0778 -3.1941 -3.3284 -3.4714 -3.6170 -3.7620
 -3.9063 -4.0478 -4.1841 -4.3145 -4.4393 -4.5594 -4.6755 -4.7880 -4.8975 -5.0043
 -5.1086
 -3.3706 -3.2792 -3.2020 -3.1378 -3.0852 -3.0433 -3.0127 -2.9982 -2.9970 -3.0056
 -3.0199 -3.0381 -3.0596 -3.0863 -3.1183 -3.2197 -3.3456 -3.4829 -3.6242 -3.7654
