 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  r   
 -1.9408 -1.9295 -1.9220 -1.9177 -1.9165 -1.9177 -1.9238 -1.9376 -1.9594 -1.9844
 -4.9003 -4.3463 -3.9083 -3.5707 -3.3110 -3.1089 -2.9502 -2.8244 -2.7244 -2.6440
 -2.5803 -2.5285 -2.4773 -2.4214 -2.3616 -2.2214 -2.1126 -2.0362 -1.9879 -1.9618
 -1.9490 -1.9418 -1.9374 -1.9353 -1.9352 -1.9373 -1.9422 -1.9508 -1.9656 -1.9904
 -2.0197
 -4.8053 -4.2894 -3.8757 -3.5513 -3.2985 -3.0987 -2.9387 -2.8083 -2.7016 -2.6139
 -2.5406 -2.4784 -2.4261 -2.3798 -2.3329 -2.2105 -2.1074 -2.0328 -1.9852 -1.9605
 -1.9515 -1.9495 -1.9496 -1.9511 -1.9535 -1.9571 -1.9625 -1.9698 -1.9800 -1.9975
 -2.0257
 -4.6889 -4.2188 -3.8361 -3.5305 -3.2881 -3.0940 -2.9356 -2.8037 -2.6927 -2.5991
 -2.5201 -2.4525 -2.3936 -2.3426 -2.2973 -2.1909 -2.0969 -2.0254 -1.9786 -1.9543
 -1.9478 -1.9507 -1.9566 -1.9630 -1.9695 -1.9762 -1.9834 -1.9916 -2.0014 -2.0154
 -2.0339
 -4.5602 -4.1457 -3.7976 -3.5126 -3.2815 -3.0934 -2.9376 -2.8059 -2.6927 -2.5949
 -2.5107 -2.4384 -2.3760 -2.3214 -2.2729 -2.1699 -2.0832 -2.0161 -1.9701 -1.9452
 -1.9389 -1.9449 -1.9562 -1.9686 -1.9805 -1.9917 -2.0026 -2.0133 -2.0244 -2.0368
 -2.0500
 -4.4234 -4.0625 -3.7528 -3.4919 -3.2748 -3.0935 -2.9402 -2.8088 -2.6945 -2.5943
 -2.5063 -2.4296 -2.3633 -2.3061 -2.2559 -2.1516 -2.0684 -2.0045 -1.9602 -1.9348
 -1.9274 -1.9341 -1.9488 -1.9667 -1.9847 -2.0016 -2.0176 -2.0324 -2.0465 -2.0606
 -2.0755
 -4.2966 -3.9780 -3.7030 -3.4674 -3.2669 -3.0946 -2.9449 -2.8137 -2.6979 -2.5954
 -2.5044 -2.4241 -2.3493 -2.2893 -2.2463 -2.1360 -2.0525 -1.9906 -1.9489
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value =  r   
 -7.7783 -7.2209 -6.6978 -6.2054 -5.7318 -5.2394 -4.6911 -4.1026 -3.6215 -3.2602
 -3.0002 -2.8116 -2.6666 -2.5495 -2.4503 -2.2535 -2.1081 -2.0016 -1.9270
 -7.4328 -6.8238 -6.2552 -5.7339 -5.2563 -4.8012 -4.3239 -3.8554 -3.4629 -3.1555
 -2.9239 -2.7512 -2.6177 -2.5086 -2.4154 -2.2306 -2.0967 -2.0010 -1.9346 -1.8907
 -7.1005 -6.5021 -5.9312 -5.4031 -4.9262 -4.4974 -4.0892 -3.6981 -3.3629 -3.0917
 -2.8800 -2.7176 -2.5907 -2.4867 -2.3977 -2.2210 -2.0939 -2.0042 -1.9427 -1.9023
 -1.8766
 -6.5012 -5.9668 -5.5060 -5.0752 -4.6601 -4.2703 -3.9116 -3.5797 -3.2883 -3.0453
 -2.8499 -2.6962 -2.5746 -2.4747 -2.3889 -2.2184 -2.0954 -2.0092 -1.9508 -1.9131
 -1.8896 -1.8745
 -6.0706 -5.4757 -4.9781 -4.5683 -4.2381 -3.9699 -3.7163 -3.4592 -3.2164 -3.0033
 -2.8243 -2.6787 -2.5620 -2.4661 -2.3835 -2.2182 -2.0984 -2.0143 -1.9581 -1.9225
 -1.9012 -1.8881 -1.8802 -1.8768
 -5.8764 -5.2109 -4.6663 -4.2366 -3.8969 -3.6266 -3.4099 -3.2335 -3.0826 -2.9364
 -2.7928 -2.6615 -2.5496 -2.4571 -2.3779 -2.2179 -2.1008 -2.0182 -1.9635 -1.9297
 -1.9107 -1.9003 -1.8944 -1.8920 -1.8928 -1.8972 -1.9057 -1.9213 -1.9446 -1.9699
 -5.8118 -5.1185 -4.5427 -4.0874 -3.7350 -3.4598 -3.2400 -3.0609 -2.9144 -2.7992
 -2.7077 -2.6217 -2.5329 -2.4469 -2.3702 -2.2157 -2.1013 -2.0201 -1.9663 -1.9339
 -1.9172 -1.9100 -1.9073 -1.9071 -1.9092 -1.9136 -1.9209 -1.9323 -1.9496 -1.9756
 -2.0048
 -5.7794 -5.0902 -4.5034 -4.0323 -3.6659 -3.3833 -3.1616 -2.9838 -2.8381 -2.7184
 -2.6208 -2.5438 -2.4808 -2.4199 -2.3572 -2.2106 -2.0992 -2.0192 -1.9660 -1.9345
 -1.9196 -1.9157 -1.9171 -1.9205 -1.9252 -1.9312 -1.9391 -1.9492 -1.9626 -1.9819
 -2.0109
 -5.7176 -5.0575 -4.4836 -4.0136 -3.6423 -3.3542 -3.1292 -2.9497 -2.8037 -2.6830
 -2.5823 -2.4982 -2.4285 -2.3716 -2.3217 -2.1993 -2.0928 -2.0145 -1.9619 -1.9309
 -1.9173 -1.9164 -1.9222 -1.9304 -1.9392 -1.9482 -1.9581 -1.9689 -1.9815 -1.9980
 -2.0186
 -5.6246 -5.0139 -4.4686 -4.0152 -3.6481 -3.3563 -3.1281 -2.9458 -2.7973 -2.6738
 -2.5697 -2.4815 -2.4066 -2.3430 -2.2893 -2.1796 -2.0830 -2.0078 -1.9557 -1.9244
 -1.9110 -1.9117 -1.9214 -1.9347 -1.9486 -1.9621 -1.9755 -1.9887 -2.0024 -2.0176
 -2.0353
 -5.4908 -4.9378 -4.4386 -4.0127 -3.6584 -3.3720 -3.1425 -2.9574 -2.8058 -2.6790
 -2.5709 -2.4782 -2.3987 -2.3306 -2.2722 -2.1584 -2.0690 -1.9975 -1.9470 -1.9156
 -1.9016 -1.9026 -1.9146 -1.9324 -1.9518 -1.9707 -1.9889 -2.0060 -2.0227 -2.0395
 -2.0570
 -5.3296 -4.8357 -4.3896 -4.0006 -3.6705 -3.3951 -3.1675 -2.9799 -2.8243 -2.6934
 -2.5813 -2.4842 -2.3998 -2.3270 -2.2704 -2.1357 -2.0508 -1.9836 -1.9358
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =  r   
 -8.0055 -7.5122 -7.0535 -6.6264 -6.2268 -5.7716 -5.1732 -4.4380 -3.8121 -3.3491
 -3.0299 -2.8116 -2.6543 -2.5319 -2.4303 -2.2359 -2.0936 -1.9896 -1.9147
 -7.6944 -7.1529 -6.6489 -6.1856 -5.7551 -5.3143 -4.7723 -4.1801 -3.6632 -3.2616
 -2.9691 -2.7626 -2.6130 -2.4974 -2.4019 -2.2170 -2.0839 -1.9888 -1.9224 -1.8778
 -7.4634 -6.8992 -6.3652 -5.8681 -5.4128 -4.9810 -4.5128 -4.0183 -3.5764 -3.2171
 -2.9426 -2.7412 -2.5938 -2.4808 -2.3882 -2.2097 -2.0822 -1.9923 -1.9302 -1.8887
 -1.8625
 -7.0723 -6.5760 -6.0859 -5.6094 -5.1545 -4.7277 -4.3153 -3.8956 -3.5115 -3.1882
 -2.9303 -2.7334 -2.5862 -2.4737 -2.3827 -2.2086 -2.0845 -1.9974 -1.9380 -1.8988
 -1.8744 -1.8596
 -6.6547 -6.0675 -5.5578 -5.1850 -4.8392 -4.4901 -4.1324 -3.7794 -3.4488 -3.1601
 -2.9207 -2.7304 -2.5838 -2.4710 -2.3806 -2.2098 -2.0882 -2.0027 -1.9451 -1.9076
 -1.8850 -1.8719 -1.8645 -1.8618
 -6.3210 -5.6233 -5.1121 -4.6997 -4.3617 -4.0756 -3.8254 -3.5857 -3.3444 -3.1113
 -2.9023 -2.7255 -2.5821 -2.4693 -2.3792 -2.2109 -2.0914 -2.0070 -1.9505 -1.9145
 -1.8936 -1.8827 -1.8773 -1.8757 -1.8776 -1.8826 -1.8928 -1.9102 -1.9345 -1.9602
 -6.1452 -5.4730 -4.9022 -4.4395 -4.0719 -3.7745 -3.5251 -3.3094 -3.1254 -2.9721
 -2.8346 -2.7012 -2.5756 -2.4667 -2.3767 -2.2105 -2.0929 -2.0095 -1.9537 -1.9188
 -1.8995 -1.8910 -1.8885 -1.8893 -1.8925 -1.8982 -1.9071 -1.9198 -1.9388 -1.9656
 -1.9948
 -6.1403 -5.4450 -4.8347 -4.3322 -3.9334 -3.6201 -3.3687 -3.1601 -2.9827 -2.8331
 -2.7120 -2.6166 -2.5336 -2.4517 -2.3714 -2.2079 -2.0921 -2.0096 -1.9541 -1.9199
 -1.9020 -1.8959 -1.8970 -1.9012 -1.9070 -1.9144 -1.9237 -1.9354 -1.9504 -1.9713
 -2.0008
 -6.1289 -5.4414 -4.8229 -4.2994 -3.8785 -3.5488 -3.2900 -3.0823 -2.9111 -2.7673
 -2.6462 -2.5463 -2.4661 -2.4012 -2.3425 -2.2008 -2.0874 -2.0062 -1.9511 -1.9173
 -1.9005 -1.8966 -1.9012 -1.9098 -1.9196 -1.9300 -1.9414 -1.9537 -1.9680 -1.9853
 -2.0081
 -6.0818 -5.4338 -4.8292 -4.3066 -3.8766 -3.5346 -3.2672 -3.0544 -2.8827 -2.7405
 -2.6208 -2.5195 -2.4343 -2.3635 -2.3051 -2.1855 -2.0806 -2.0009 -1.9460 -1.9120
 -1.8954 -1.8929 -1.9004 -1.9133 -1.9280 -1.9427 -1.9574 -1.9721 -1.9875 -2.0043
 -2.0236
 -5.9877 -5.3830 -4.8194 -4.3165 -3.8934 -3.5490 -3.2748 -3.0561 -2.8805 -2.7361
 -2.6148 -2.5116 -2.4234 -2.3483 -2.2846 -2.1638 -2.0686 -1.9925 -1.9385 -1.9043
 -1.8874 -1.8852 -1.8944 -1.9110 -1.9306 -1.9504 -1.9697 -1.9883 -2.0064 -2.0248
 -2.0440
 -5.8589 -5.3018 -4.7821 -4.3147 -3.9129 -3.5766 -3.3015 -3.0783 -2.8972 -2.7483
 -2.6233 -2.5165 -2.4244 -2.3452 -2.2810 -2.1357 -2.0514 -1.9810 -1.9286
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value =  r   
 -8.1225 -7.6730 -7.2620 -6.8932 -6.5886 -6.2162 -5.6295 -4.8050 -4.0415 -3.4682
 -3.0837 -2.8275 -2.6507 -2.5197 -2.4153 -2.2187 -2.0782 -1.9759 -1.9020
 -7.8282 -7.3371 -6.8889 -6.4900 -6.1342 -5.7624 -5.2257 -4.5478 -3.9066 -3.3986
 -3.0362 -2.7886 -2.6167 -2.4904 -2.3903 -2.2029 -2.0699 -1.9753 -1.9089 -1.8634
 -7.6414 -7.1216 -6.6374 -6.1984 -5.8053 -5.4265 -4.9551 -4.3851 -3.8357 -3.3756
 -3.0278 -2.7798 -2.6057 -2.4790 -2.3802 -2.1974 -2.0690 -1.9786 -1.9161 -1.8736
 -1.8466
 -7.4278 -6.9216 -6.4354 -5.9782 -5.5548 -5.1592 -4.7433 -4.2591 -3.7828 -3.3673
 -3.0355 -2.7872 -2.6079 -2.4777 -2.3781 -2.1977 -2.0719 -1.9836 -1.9235 -1.8831
 -1.8575 -1.8425
 -6.9351 -6.4986 -6.1037 -5.7189 -5.3315 -4.9423 -4.5544 -4.1419 -3.7292 -3.3565
 -3.0453 -2.8007 -2.6173 -2.4821 -2.3801 -2.2002 -2.0761 -1.9890 -1.9302 -1.8913
 -1.8671 -1.8534 -1.8464 -1.8445
 -6.5305 -6.0010 -5.5673 -5.2128 -4.9085 -4.6232 -4.3231 -3.9920 -3.6511 -3.3290
 -3.0464 -2.8128 -2.6289 -2.4894 -2.3838 -2.2028 -2.0801 -1.9937 -1.9355 -1.8979
 -1.8750 -1.8629 -1.8576 -1.8567 -1.8597 -1.8665 -1.8784 -1.8970 -1.9224 -1.9487
 -6.3718 -5.7630 -5.2461 -4.8244 -4.4822 -4.1920 -3.9310 -3.6849 -3.4500 -3.2252
 -3.0085 -2.8084 -2.6367 -2.4971 -2.3882 -2.2044 -2.0827 -1.9968 -1.9390 -1.9021
 -1.8805 -1.8701 -1.8673 -1.8686 -1.8729 -1.8800 -1.8902 -1.9049 -1.9257 -1.9536
 -1.9831
 -6.3639 -5.7069 -5.1259 -4.6400 -4.2478 -3.9302 -3.6632 -3.4265 -3.2116 -3.0241
 -2.8685 -2.7361 -2.6133 -2.4961 -2.3916 -2.2045 -2.0831 -1.9979 -1.9400 -1.9035
 -1.8831 -1.8746 -1.8744 -1.8789 -1.8858 -1.8945 -1.9054 -1.9187 -1.9356 -1.9584
 -1.9889
 -6.3971 -5.7248 -5.1105 -4.5794 -4.1431 -3.7940 -3.5133 -3.2802 -3.0793 -2.9036
 -2.7531 -2.6300 -2.5322 -2.4503 -2.3736 -2.2014 -2.0801 -1.9956 -1.9379 -1.9017
 -1.8822 -1.8755 -1.8781 -1.8863 -1.8968 -1.9085 -1.9213 -1.9355 -1.9515 -1.9708
 -1.9954
 -6.4032 -5.7588 -5.1395 -4.5892 -4.1240 -3.7478 -3.4489 -3.2093 -3.0125 -2.8462
 -2.7035 -2.5820 -2.4811 -2.3991 -2.3322 -2.1929 -2.0759 -1.9918 -1.9341 -1.8976
 -1.8784 -1.8728 -1.8776 -1.8892 -1.9040 -1.9197 -1.9358 -1.9522 -1.9693 -1.9880
 -2.0093
 -6.3599 -5.7482 -5.1613 -4.6139 -4.1420 -3.7513 -3.4366 -3.1864 -2.9856 -2.8205
 -2.6816 -2.5629 -2.4618 -2.3763 -2.3049 -2.1721 -2.0674 -1.9853 -1.9279 -1.8911
 -1.8716 -1.8665 -1.8727 -1.8872 -1.9061 -1.9264 -1.9468 -1.9668 -1.9867 -2.0068
 -2.0280
 -6.2770 -5.6990 -5.1442 -4.6298 -4.1695 -3.7794 -3.4579 -3.1987 -2.9899 -2.8202
 -2.6795 -2.5604 -2.4583 -2.3705 -2.2917 -2.1390 -2.0546 -1.9761 -1.9193
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value =  r   
 -8.1746 -7.7602 -7.3899 -7.0716 -6.8449 -6.5507 -6.0087 -5.1665 -4.3129 -3.6362
 -3.1745 -2.8704 -2.6658 -2.5203 -2.4084 -2.2063 -2.0650 -1.9630 -1.8898
 -7.8880 -7.4348 -7.0323 -6.6895 -6.4021 -6.1092 -5.6272 -4.9254 -4.1919 -3.5790
 -3.1394 -2.8409 -2.6385 -2.4955 -2.3871 -2.1929 -2.0581 -1.9627 -1.8961 -1.8497
 -7.7202 -7.2360 -6.7956 -6.4110 -6.0861 -5.7829 -5.3594 -4.7680 -4.1356 -3.5755
 -3.1478 -2.8451 -2.6363 -2.4897 -2.3806 -2.1892 -2.0580 -1.9661 -1.9030 -1.8597
 -1.8314
 -7.5835 -7.0912 -6.6300 -6.2116 -5.8424 -5.5128 -5.1424 -4.6402 -4.0951 -3.5878
 -3.1753 -2.8681 -2.6496 -2.4953 -2.3825 -2.1908 -2.0615 -1.9712 -1.9101 -1.8687
 -1.8418 -1.8259
 -7.2887 -6.8583 -6.4377 -6.0346 -5.6533 -5.2950 -4.9439 -4.5196 -4.0485 -3.5950
 -3.2055 -2.8993 -2.6719 -2.5083 -2.3894 -2.1946 -2.0664 -1.9768 -1.9165 -1.8766
 -1.8508 -1.8360 -1.8286 -1.8262
 -6.7867 -6.3509 -5.9951 -5.6884 -5.3935 -5.0847 -4.7502 -4.3863 -3.9844 -3.5851
 -3.2264 -2.9294 -2.6982 -2.5261 -2.3998 -2.1990 -2.0713 -1.9821 -1.9220 -1.8829
 -1.8583 -1.8446 -1.8387 -1.8379 -1.8411 -1.8487 -1.8616 -1.8819 -1.9080 -1.9350
 -6.5275 -5.9958 -5.5566 -5.2062 -4.9205 -4.6692 -4.4238 -4.1525 -3.8481 -3.5288
 -3.2213 -2.9487 -2.7228 -2.5460 -2.4124 -2.2028 -2.0750 -1.9861 -1.9259 -1.8873
 -1.8638 -1.8514 -1.8473 -1.8483 -1.8530 -1.8607 -1.8718 -1.8879 -1.9104 -1.9391
 -1.9691
 -6.4756 -5.8775 -5.3573 -4.9270 -4.5800 -4.2931 -4.0390 -3.7944 -3.5515 -3.3227
 -3.1111 -2.9120 -2.7257 -2.5615 -2.4262 -2.2061 -2.0768 -1.9883 -1.9279 -1.8893
 -1.8668 -1.8559 -1.8537 -1.8573 -1.8643 -1.8736 -1.8855 -1.8999 -1.9184 -1.9429
 -1.9743
 -6.5194 -5.8912 -5.3161 -4.8193 -4.4085 -4.0743 -3.7969 -3.5528 -3.3261 -3.1155
 -2.9299 -2.7755 -2.6466 -2.5320 -2.4238 -2.2073 -2.0753 -1.9870 -1.9268 -1.8883
 -1.8666 -1.8573 -1.8572 -1.8637 -1.8739 -1.8859 -1.8997 -1.9151 -1.9326 -1.9535
 -1.9799
 -6.5804 -5.9551 -5.3596 -4.8221 -4.3609 -3.9817 -3.6738 -3.4194 -3.2014 -3.0076
 -2.8352 -2.6861 -2.5631 -2.4638 -2.3814 -2.2067 -2.0734 -1.9845 -1.9241 -1.8853
 -1.8637 -1.8555 -1.8573 -1.8664 -1.8800 -1.8957 -1.9125 -1.9301 -1.9487 -1.9690
 -1.9921
 -6.5911 -5.9947 -5.4114 -4.8620 -4.3762 -3.9648 -3.6286 -3.3571 -3.1345 -2.9475
 -2.7859 -2.6457 -2.5253 -2.4247 -2.3420 -2.1887 -2.0689 -1.9797 -1.9190 -1.8798
 -1.8581 -1.8504 -1.8535 -1.8649 -1.8817 -1.9014 -1.9221 -1.9431 -1.9643 -1.9860
 -2.0089
 -6.5562 -5.9880 -5.4313 -4.9011 -4.4131 -3.9897 -3.6355 -3.3468 -3.1135 -2.9229
 -2.7639 -2.6283 -2.5116 -2.4114 -2.3056 -2.1533 -2.0618 -1.9726 -1.9115
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value =  r   
 -8.1759 -7.7941 -7.4636 -7.1943 -6.9748 -6.7375 -6.2558 -5.4251 -4.5594 -3.8058
 -3.2738 -2.9212 -2.6858 -2.5205 -2.3991 -2.1884 -2.0462 -1.9445 -1.8717
 -7.8956 -7.4763 -7.1163 -6.8268 -6.5976 -6.3628 -5.9206 -5.2218 -4.4523 -3.7609
 -3.2499 -2.9004 -2.6643 -2.5005 -2.3805 -2.1766 -2.0398 -1.9436 -1.8767 -1.8300
 -7.7373 -7.2829 -6.8819 -6.5482 -6.2843 -6.0454 -5.6701 -5.0849 -4.4137 -3.7763
 -3.2749 -2.9177 -2.6713 -2.5006 -2.3775 -2.1738 -2.0397 -1.9463 -1.8825 -1.8389
 -1.8099
