 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  R   
 -2.6868 -2.3827 -2.0483 -1.7618 -1.6127 -1.5976 -1.9392 -1.8802 -1.8083 -1.7192
 -1.6182 -1.5478 -1.4291 -1.3113 -1.2022 -0.9937 -0.8474 -0.7551 -0.7009
 -2.4305 -2.2038 -2.0421 -1.9389 -1.8777 -1.8219 -1.7599 -1.6962 -1.6331 -1.5693
 -1.4962 -1.4098 -1.3148 -1.2216 -1.1358 -0.9606 -0.8380 -0.7604 -0.7136 -0.6864
 -2.3061 -2.0983 -1.9287 -1.7965 -1.7010 -1.6413 -1.6079 -1.5722 -1.5215 -1.4593
 -1.3966 -1.3303 -1.2534 -1.1724 -1.0964 -0.9415 -0.8354 -0.7687 -0.7281 -0.7038
 -0.6902
 -2.2078 -2.0226 -1.8651 -1.7329 -1.6255 -1.5430 -1.4831 -1.4424 -1.4115 -1.3723
 -1.3194 -1.2639 -1.2034 -1.1360 -1.0690 -0.9293 -0.8344 -0.7767 -0.7419 -0.7203
 -0.7077 -0.7015
 -2.1023 -1.9449 -1.8076 -1.6867 -1.5809 -1.4917 -1.4200 -1.3640 -1.3193 -1.2819
 -1.2442 -1.2006 -1.1545 -1.1015 -1.0457 -0.9202 -0.8327 -0.7816 -0.7529 -0.7351
 -0.7243 -0.7189 -0.7177 -0.7190
 -1.9859 -1.8552 -1.7407 -1.6369 -1.5411 -1.4541 -1.3784 -1.3157 -1.2644 -1.2203
 -1.1798 -1.1405 -1.1027 -1.0617 -1.0171 -0.9102 -0.8287 -0.7816 -0.7587 -0.7462
 -0.7388 -0.7354 -0.7352 -0.7379 -0.7430 -0.7516 -0.7647 -0.7832 -0.8078 -0.8387
 -1.8654 -1.7551 -1.6612 -1.5756 -1.4942 -1.4161 -1.3430 -1.2781 -1.2232 -1.1770
 -1.1355 -1.0962 -1.0587 -1.0227 -0.9852 -0.8951 -0.8217 -0.7765 -0.7574 -0.7510
 -0.7490 -0.7492 -0.7515 -0.7558 -0.7616 -0.7676 -0.7762 -0.7902 -0.8119 -0.8418
 -0.8763
 -1.7429 -1.6503 -1.5723 -1.5022 -1.4357 -1.3699 -1.3046 -1.2425 -1.1870 -1.1391
 -1.0980 -1.0607 -1.0250 -0.9909 -0.9567 -0.8767 -0.8115 -0.7679 -0.7499 -0.7480
 -0.7522 -0.7579 -0.7645 -0.7718 -0.7798 -0.7884 -0.7967 -0.8072 -0.8229 -0.8463
 -0.8788
 -1.6235 -1.5463 -1.4788 -1.4201 -1.3658 -1.3119 -1.2571 -1.2021 -1.1495 -1.1020
 -1.0609 -1.0252 -0.9926 -0.9617 -0.9310 -0.8577 -0.7984 -0.7577 -0.7389 -0.7385
 -0.7475 -0.7597 -0.7721 -0.7841 -0.7957 -0.8071 -0.8186 -0.8320 -0.8476 -0.8652
 -0.8845
 -1.5073 -1.4431 -1.3878 -1.3362 -1.2899 -1.2458 -1.2012 -1.1553 -1.1092 -1.0648
 -1.0244 -0.9896 -0.9594 -0.9320 -0.9057 -0.8406 -0.7856 -0.7473 -0.7278 -0.7259
 -0.7364 -0.7531 -0.7715 -0.7896 -0.8065 -0.8221 -0.8369 -0.8512 -0.8703 -0.8856
 -0.8982
 -1.3942 -1.3407 -1.2993 -1.2557 -1.2132 -1.1750 -1.1381 -1.1007 -1.0624 -1.0239
 -0.9869 -0.9533 -0.9243 -0.8995 -0.8772 -0.8231 -0.7727 -0.7366 -0.7172 -0.7138
 -0.7232 -0.7410 -0.7635 -0.7872 -0.8101 -0.8313 -0.8509 -0.8691 -0.8863 -0.9033
 -0.9212
 -1.2842 -1.2391 -1.2133 -1.1795 -1.1403 -1.1051 -1.0726 -1.0413 -1.0099 -0.9782
 -0.9466 -0.9164 -0.8889 -0.8655 -0.8455 -0.8052 -0.7597 -0.7256 -0.7071
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =  R   
 -2.9670 -2.7332 -2.4870 -2.2598 -2.0838 -1.9635 -1.9783 -1.8764 -1.7759 -1.6739
 -1.5683 -1.4729 -1.3631 -1.2592 -1.1644 -0.9740 -0.8370 -0.7463 -0.6928
 -2.6893 -2.4655 -2.2969 -2.1461 -2.0096 -1.8927 -1.7942 -1.7084 -1.6291 -1.5508
 -1.4692 -1.3810 -1.2884 -1.1991 -1.1170 -0.9491 -0.8299 -0.7523 -0.7053 -0.6770
 -2.5534 -2.2888 -2.0769 -1.9207 -1.8203 -1.7477 -1.6735 -1.5972 -1.5249 -1.4576
 -1.3920 -1.3227 -1.2451 -1.1652 -1.0904 -0.9369 -0.8294 -0.7601 -0.7188 -0.6944
 -0.6807
 -2.4769 -2.2137 -1.9950 -1.8212 -1.6893 -1.5947 -1.5360 -1.4983 -1.4537 -1.3954
 -1.3335 -1.2738 -1.2112 -1.1421 -1.0748 -0.9315 -0.8315 -0.7680 -0.7313 -0.7097
 -0.6973 -0.6913
 -2.4136 -2.1664 -1.9572 -1.7851 -1.6464 -1.5375 -1.4549 -1.3947 -1.3551 -1.3242
 -1.2832 -1.2330 -1.1791 -1.1210 -1.0607 -0.9283 -0.8335 -0.7738 -0.7411 -0.7232
 -0.7128 -0.7078 -0.7071 -0.7103
 -2.3418 -2.1177 -1.9258 -1.7644 -1.6290 -1.5162 -1.4242 -1.3511 -1.2936 -1.2485
 -1.2130 -1.1782 -1.1393 -1.0941 -1.0438 -0.9236 -0.8333 -0.7760 -0.7465 -0.7330
 -0.7262 -0.7233 -0.7238 -0.7272 -0.7333 -0.7423 -0.7552 -0.7738 -0.8016 -0.8333
 -2.2568 -2.0568 -1.8852 -1.7390 -1.6131 -1.5038 -1.4093 -1.3294 -1.2636 -1.2094
 -1.1633 -1.1234 -1.0885 -1.0538 -1.0149 -0.9141 -0.8296 -0.7738 -0.7461 -0.7370
 -0.7353 -0.7363 -0.7393 -0.7443 -0.7510 -0.7595 -0.7705 -0.7850 -0.8053 -0.8358
 -0.8705
 -2.1616 -1.9843 -1.8325 -1.7021 -1.5885 -1.4873 -1.3963 -1.3148 -1.2441 -1.1844
 -1.1337 -1.0893 -1.0501 -1.0144 -0.9804 -0.8954 -0.8214 -0.7678 -0.7405 -0.7342
 -0.7380 -0.7444 -0.7516 -0.7597 -0.7684 -0.7780 -0.7889 -0.8017 -0.8174 -0.8401
 -0.8732
 -2.0592 -1.9023 -1.7677 -1.6522 -1.5512 -1.4601 -1.3758 -1.2977 -1.2265 -1.1635
 -1.1095 -1.0632 -1.0220 -0.9851 -0.9508 -0.8724 -0.8070 -0.7582 -0.7311 -0.7255
 -0.7333 -0.7457 -0.7587 -0.7714 -0.7838 -0.7960 -0.8085 -0.8216 -0.8364 -0.8542
 -0.8785
 -1.9590 -1.8199 -1.6997 -1.5964 -1.5061 -1.4244 -1.3482 -1.2759 -1.2077 -1.1447
 -1.0884 -1.0398 -0.9982 -0.9615 -0.9280 -0.8526 -0.7915 -0.7470 -0.7205 -0.7137
 -0.7225 -0.7391 -0.7580 -0.7766 -0.7941 -0.8105 -0.8262 -0.8416 -0.8571 -0.8738
 -0.8917
 -1.8656 -1.7398 -1.6305 -1.5370 -1.4553 -1.3815 -1.3126 -1.2467 -1.1834 -1.1232
 -1.0673 -1.0171 -0.9740 -0.9374 -0.9053 -0.8348 -0.7766 -0.7349 -0.7097 -0.7017
 -0.7093 -0.7271 -0.7499 -0.7741 -0.7976 -0.8194 -0.8399 -0.8590 -0.8772 -0.8952
 -0.9141
 -1.7813 -1.6664 -1.5659 -1.4784 -1.4026 -1.3350 -1.2721 -1.2118 -1.1537 -1.0976
 -1.0442 -0.9946 -0.9499 -0.9121 -0.8827 -0.8190 -0.7623 -0.7219 -0.6987
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =  R   
 -3.3674 -3.1713 -2.9770 -2.7856 -2.5975 -2.4091 -2.2168 -2.0221 -1.8421 -1.6847
 -1.5470 -1.4248 -1.3145 -1.2169 -1.1303 -0.9529 -0.8232 -0.7341 -0.6797
 -3.1906 -2.9744 -2.7620 -2.5567 -2.3631 -2.1839 -2.0163 -1.8561 -1.7105 -1.5825
 -1.4688 -1.3646 -1.2672 -1.1783 -1.0984 -0.9359 -0.8194 -0.7408 -0.6924 -0.6645
 -2.9783 -2.7448 -2.5521 -2.3719 -2.1954 -2.0304 -1.8793 -1.7408 -1.6168 -1.5079
 -1.4117 -1.3231 -1.2375 -1.1561 -1.0816 -0.9296 -0.8212 -0.7488 -0.7047 -0.6797
 -0.6661
 -2.8622 -2.5750 -2.3312 -2.1329 -1.9823 -1.8719 -1.7666 -1.6565 -1.5487 -1.4510
 -1.3650 -1.2883 -1.2149 -1.1417 -1.0723 -0.9285 -0.8256 -0.7570 -0.7158 -0.6933
 -0.6813 -0.6759
 -2.8051 -2.4998 -2.2328 -2.0122 -1.8357 -1.7007 -1.6033 -1.5329 -1.4743 -1.4053
 -1.3295 -1.2578 -1.1923 -1.1284 -1.0649 -0.9286 -0.8298 -0.7638 -0.7249 -0.7049
 -0.6951 -0.6910 -0.6912 -0.6954
 -2.7687 -2.4640 -2.1934 -1.9669 -1.7832 -1.6364 -1.5203 -1.4300 -1.3631 -1.3173
 -1.2763 -1.2262 -1.1696 -1.1121 -1.0551 -0.9271 -0.8320 -0.7681 -0.7308 -0.7133
 -0.7066 -0.7049 -0.7065 -0.7110 -0.7184 -0.7280 -0.7422 -0.7635 -0.7921 -0.8233
 -2.7270 -2.4355 -2.1725 -1.9495 -1.7657 -1.6154 -1.4931 -1.3940 -1.3142 -1.2506
 -1.2017 -1.1640 -1.1275 -1.0860 -1.0392 -0.9224 -0.8310 -0.7688 -0.7326 -0.7172
 -0.7143 -0.7163 -0.7206 -0.7268 -0.7347 -0.7447 -0.7574 -0.7734 -0.7953 -0.8264
 -0.8612
 -2.6685 -2.3967 -2.1494 -1.9362 -1.7582 -1.6101 -1.4868 -1.3831 -1.2964 -1.2246
 -1.1647 -1.1151 -1.0749 -1.0409 -1.0064 -0.9114 -0.8263 -0.7658 -0.7302 -0.7160
 -0.7165 -0.7232 -0.7316 -0.7409 -0.7509 -0.7620 -0.7746 -0.7890 -0.8063 -0.8303
 -0.8641
 -2.5908 -2.3409 -2.1129 -1.9141 -1.7456 -1.6038 -1.4834 -1.3797 -1.2899 -1.2127
 -1.1468 -1.0908 -1.0430 -1.0027 -0.9683 -0.8885 -0.8155 -0.7586 -0.7237 -0.7098
 -0.7126 -0.7240 -0.7377 -0.7516 -0.7652 -0.7788 -0.7929 -0.8077 -0.8241 -0.8445
 -0.8690
 -2.5053 -2.2780 -2.0699 -1.8867 -1.7289 -1.5946 -1.4790 -1.3780 -1.2885 -1.2089
 -1.1389 -1.0783 -1.0261 -0.9814 -0.9428 -0.8641 -0.7991 -0.7484 -0.7148 -0.7003
 -0.7033 -0.7176 -0.7366 -0.7560 -0.7747 -0.7924 -0.8096 -0.8265 -0.8436 -0.8620
 -0.8814
 -2.4175 -2.2086 -2.0190 -1.8514 -1.7059 -1.5797 -1.4695 -1.3720 -1.2845 -1.2054
 -1.1340 -1.0702 -1.0146 -0.9668 -0.9257 -0.8438 -0.7814 -0.7349 -0.7040 -0.6893
 -0.6911 -0.7061 -0.7284 -0.7532 -0.7776 -0.8006 -0.8224 -0.8430 -0.8627 -0.8824
 -0.9027
 -2.3363 -2.1397 -1.9651 -1.8111 -1.6774 -1.5603 -1.4561 -1.3623 -1.2771 -1.1994
