 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F162M
 -1.3119 -1.1355 -0.9964 -0.9846 -1.0165 -1.0401 -1.0636 -1.0820 -1.1232 -1.1694
 -1.2220 -1.2776 -1.3360 -1.3968 -1.4595 -1.6169 -1.7849 -1.9420 -2.0880
 -1.2210 -1.2215 -1.2103 -1.1635 -1.0921 -1.0660 -1.0814 -1.1121 -1.1507 -1.1962
 -1.2473 -1.3023 -1.3598 -1.4191 -1.4794 -1.6315 -1.7838 -1.9360 -2.0870 -2.2355
 -1.2693 -1.2736 -1.2767 -1.2742 -1.2566 -1.2037 -1.1525 -1.1459 -1.1732 -1.2175
 -1.2676 -1.3223 -1.3797 -1.4389 -1.4990 -1.6496 -1.7982 -1.9461 -2.0939 -2.2395
 -2.3819
 -1.3215 -1.3208 -1.3252 -1.3300 -1.3329 -1.3304 -1.3108 -1.2683 -1.2442 -1.2563
 -1.2943 -1.3449 -1.4008 -1.4595 -1.5192 -1.6687 -1.8145 -1.9581 -2.1012 -2.2441
 -2.3843 -2.5211
 -1.3841 -1.3738 -1.3729 -1.3772 -1.3836 -1.3903 -1.3961 -1.3961 -1.3802 -1.3632
 -1.3627 -1.3871 -1.4296 -1.4828 -1.5406 -1.6885 -1.8325 -1.9715 -2.1094 -2.2488
 -2.3869 -2.5220 -2.6538 -2.7825
 -1.4577 -1.4381 -1.4281 -1.4269 -1.4312 -1.4387 -1.4480 -1.4587 -1.4696 -1.4759
 -1.4747 -1.4766 -1.4935 -1.5263 -1.5709 -1.7092 -1.8514 -1.9870 -2.1200 -2.2542
 -2.3893 -2.5228 -2.6532 -2.7803 -2.9048 -3.0264 -3.1449 -3.2598 -3.3711 -3.4786
 -1.5413 -1.5135 -1.4932 -1.4855 -1.4841 -1.4882 -1.4962 -1.5070 -1.5209 -1.5374
 -1.5538 -1.5671 -1.5794 -1.5979 -1.6268 -1.7361 -1.8713 -2.0051 -2.1336 -2.2620
 -2.3926 -2.5234 -2.6522 -2.7781 -2.9009 -3.0205 -3.1370 -3.2510 -3.3626 -3.4715
 -3.5757
 -1.6338 -1.5986 -1.5707 -1.5545 -1.5468 -1.5452 -1.5488 -1.5567 -1.5683 -1.5837
