 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  R   
 -4.0968 -3.8450 -3.5903 -3.3394 -3.1011 -2.8850 -2.6966 -2.5353 -2.3971 -2.2774
 -2.1729 -2.0823 -2.0056 -1.9429 -1.8930 -1.8023 -1.7268 -1.6684 -1.6301 -1.6086
 -1.6017 -1.6069 -1.6214 -1.6412 -1.6627 -1.6841 -1.7053 -1.7263 -1.7477 -1.7704
 -1.7954
 -4.0919 -3.8490 -3.6032 -3.3567 -3.1175 -2.8952 -2.6980 -2.5281 -2.3839 -2.2614
 -2.1565 -2.0662 -1.9888 -1.9233 -1.8687 -1.7738 -1.7093 -1.6583 -1.6220 -1.6011
 -1.5944 -1.6001 -1.6161 -1.6390 -1.6647 -1.6906 -1.7159 -1.7402 -1.7639 -1.7878
 -1.8122
 -4.0777 -3.8370 -3.5980 -3.3614 -3.1279 -2.9082 -2.7097 -2.5358 -2.3874 -2.2617
 -2.1549 -2.0633 -1.9844 -1.9167 -1.8634 -1.7377 -1.6828 -1.6444 -1.6109
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value =  R   
 -5.1714 -5.0440 -4.9206 -4.7942 -4.6441 -4.4414 -4.1605 -3.7808 -3.3219 -2.9136
 -2.5995 -2.3728 -2.2116 -2.0940 -2.0026 -1.8347 -1.7143 -1.6274 -1.5680
 -4.9165 -4.7731 -4.6407 -4.5131 -4.3816 -4.2250 -3.9893 -3.6232 -3.2272 -2.8625
 -2.5676 -2.3474 -2.1888 -2.0737 -1.9858 -1.8270 -1.7149 -1.6351 -1.5814 -1.5490
 -4.7238 -4.5629 -4.4172 -4.2816 -4.1505 -4.0091 -3.8143 -3.5101 -3.1694 -2.8421
 -2.5634 -2.3458 -2.1847 -2.0675 -1.9797 -1.8258 -1.7192 -1.6438 -1.5935 -1.5628
 -1.5474
 -4.5801 -4.4038 -4.2440 -4.0963 -3.9569 -3.8185 -3.6585 -3.4123 -3.1208 -2.8295
 -2.5692 -2.3558 -2.1913 -2.0697 -1.9795 -1.8274 -1.7245 -1.6521 -1.6043 -1.5749
 -1.5599 -1.5556
 -4.4382 -4.2658 -4.1032 -3.9493 -3.8014 -3.6565 -3.5081 -3.3149 -3.0693 -2.8130
 -2.5741 -2.3688 -2.2034 -2.0769 -1.9826 -1.8294 -1.7294 -1.6594 -1.6132 -1.5851
 -1.5708 -1.5669 -1.5701 -1.5776
 -4.2525 -4.0686 -3.9155 -3.7814 -3.6518 -3.5162 -3.3698 -3.2090 -3.0077 -2.7865
 -2.5713 -2.3785 -2.2160 -2.0867 -1.9880 -1.8309 -1.7329 -1.6648 -1.6200 -1.5932
 -1.5797 -1.5767 -1.5808 -1.5895 -1.6016 -1.6172 -1.6374 -1.6635 -1.6954 -1.7278
 -4.1662 -3.9399 -3.7431 -3.5780 -3.4383 -3.3138 -3.1933 -3.0614 -2.9075 -2.7322
 -2.5504 -2.3779 -2.2247 -2.0964 -1.9943 -1.8312 -1.7342 -1.6680 -1.6244 -1.5986
 -1.5863 -1.5845 -1.5903 -1.6005 -1.6135 -1.6289 -1.6473 -1.6692 -1.6966 -1.7302
 -1.7650
 -4.1511 -3.9004 -3.6698 -3.4651 -3.2891 -3.1376 -3.0014 -2.8701 -2.7339 -2.5935
 -2.4595 -2.3322 -2.2107 -2.0980 -1.9995 -1.8306 -1.7333 -1.6686 -1.6260 -1.6011
 -1.5900 -1.5897 -1.5974 -1.6099 -1.6250 -1.6416 -1.6599 -1.6804 -1.7040 -1.7327
 -1.7681
 -4.1702 -3.9106 -3.6614 -3.4291 -3.2203 -3.0380 -2.8792 -2.7363 -2.6006 -2.4669
 -2.3398 -2.2279 -2.1346 -2.0547 -1.9817 -1.8274 -1.7289 -1.6656 -1.6243 -1.6002
 -1.5904 -1.5917 -1.6016 -1.6172 -1.6352 -1.6542 -1.6740 -1.6947 -1.7172 -1.7425
 -1.7724
 -4.2041 -3.9443 -3.6896 -3.4437 -3.2131 -3.0051 -2.8230 -2.6643 -2.5234 -2.3946
 -2.2749 -2.1661 -2.0720 -1.9951 -1.9336 -1.8158 -1.7233 -1.6604 -1.6201 -1.5967
 -1.5875 -1.5900 -1.6018 -1.6202 -1.6417 -1.6640 -1.6866 -1.7092 -1.7322 -1.7569
 -1.7833
 -4.2295 -3.9741 -3.7234 -3.4738 -3.2342 -3.0108 -2.8107 -2.6363 -2.4857 -2.3545
 -2.2383 -2.1347 -2.0431 -1.9647 -1.8998 -1.7878 -1.7110 -1.6523 -1.6130 -1.5903
 -1.5814 -1.5847 -1.5978 -1.6185 -1.6434 -1.6698 -1.6961 -1.7218 -1.7470 -1.7725
 -1.8008
 -4.2464 -3.9936 -3.7450 -3.5009 -3.2601 -3.0318 -2.8224 -2.6370 -2.4771 -2.3401
 -2.2222 -2.1199 -2.0303 -1.9526 -1.8803 -1.7434 -1.6920 -1.6413 -1.6030
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value =  R   
 -5.3878 -5.2840 -5.1836 -5.0774 -4.9273 -4.7062 -4.3953 -3.9797 -3.4813 -3.0277
 -2.6722 -2.4127 -2.2290 -2.0971 -1.9981 -1.8246 -1.7048 -1.6183 -1.5579
 -5.1292 -5.0051 -4.8911 -4.7807 -4.6611 -4.5050 -4.2551 -3.8496 -3.4079 -2.9915
 -2.6515 -2.3962 -2.2127 -2.0811 -1.9839 -1.8180 -1.7052 -1.6250 -1.5705 -1.5364
 -4.9235 -4.7776 -4.6464 -4.5257 -4.4082 -4.2748 -4.0774 -3.7488 -3.3665 -2.9885
 -2.6619 -2.4061 -2.2170 -2.0806 -1.9810 -1.8173 -1.7091 -1.6328 -1.5817 -1.5496
 -1.5326
 -4.7652 -4.5989 -4.4494 -4.3138 -4.1887 -4.0641 -3.9107 -3.6541 -3.3305 -2.9923
 -2.6842 -2.4298 -2.2341 -2.0899 -1.9851 -1.8194 -1.7141 -1.6404 -1.5915 -1.5610
 -1.5445 -1.5391
 -4.6332 -4.4554 -4.2932 -4.1445 -4.0070 -3.8771 -3.7435 -3.5516 -3.2849 -2.9898
 -2.7052 -2.4578 -2.2583 -2.1062 -1.9941 -1.8225 -1.7189 -1.6472 -1.5997 -1.5705
 -1.5546 -1.5494 -1.5522 -1.5602
 -4.4391 -4.2833 -4.1373 -3.9955 -3.8571 -3.7213 -3.5861 -3.4353 -3.2233 -2.9721
 -2.7167 -2.4826 -2.2844 -2.1266 -2.0070 -1.8255 -1.7226 -1.6526 -1.6061 -1.5779
 -1.5629 -1.5582 -1.5615 -1.5705 -1.5836 -1.6006 -1.6223 -1.6503 -1.6836 -1.7168
 -4.2759 -4.0767 -3.9132 -3.7798 -3.6644 -3.5543 -3.4362 -3.3016 -3.1382 -2.9334
 -2.7118 -2.4979 -2.3074 -2.1484 -2.0226 -1.8286 -1.7245 -1.6560 -1.6105 -1.5830
 -1.5691 -1.5653 -1.5697 -1.5798 -1.5937 -1.6105 -1.6304 -1.6541 -1.6835 -1.7185
 -1.7540
 -4.2227 -3.9869 -3.7781 -3.6018 -3.4567 -3.3346 -3.2238 -3.1124 -2.9827 -2.8302
 -2.6610 -2.4861 -2.3175 -2.1664 -2.0393 -1.8321 -1.7245 -1.6570 -1.6125 -1.5857
 -1.5728 -1.5702 -1.5761 -1.5880 -1.6036 -1.6213 -1.6413 -1.6634 -1.6890 -1.7197
 -1.7565
 -4.2286 -3.9741 -3.7370 -3.5237 -3.3393 -3.1836 -3.0495 -2.9260 -2.8005 -2.6635
 -2.5219 -2.3877 -2.2640 -2.1490 -2.0419 -1.8348 -1.7218 -1.6547 -1.6114 -1.5854
 -1.5735 -1.5725 -1.5800 -1.5942 -1.6122 -1.6321 -1.6535 -1.6771 -1.7027 -1.7303
 -1.7595
 -4.2693 -4.0068 -3.7563 -3.5203 -3.3054 -3.1162 -2.9528 -2.8096 -2.6775 -2.5475
 -2.4159 -2.2892 -2.1761 -2.0805 -1.9997 -1.8351 -1.7190 -1.6507 -1.6081 -1.5828
 -1.5715 -1.5717 -1.5808 -1.5970 -1.6177 -1.6405 -1.6644 -1.6886 -1.7136 -1.7403
 -1.7686
 -4.3149 -4.0534 -3.7983 -3.5534 -3.3207 -3.1074 -2.9175 -2.7518 -2.6060 -2.4741
 -2.3504 -2.2332 -2.1251 -2.0305 -1.9516 -1.8119 -1.7132 -1.6444 -1.6020 -1.5774
 -1.5666 -1.5675 -1.5780 -1.5960 -1.6193 -1.6454 -1.6725 -1.6996 -1.7266 -1.7540
 -1.7838
 -4.3612 -4.0971 -3.8429 -3.5956 -3.3553 -3.1296 -2.9221 -2.7376 -2.5766 -2.4362
 -2.3119 -2.1999 -2.0983 -2.0074 -1.8976 -1.7652 -1.7044 -1.6358 -1.5931
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value =  R   
 -5.5321 -5.4600 -5.4468 -5.4242 -5.3253 -5.0961 -4.6935 -4.1410 -3.6228 -3.1490
 -2.7582 -2.4672 -2.2582 -2.1083 -1.9982 -1.8150 -1.6934 -1.6071 -1.5467
 -5.2829 -5.1896 -5.1048 -5.0251 -4.9316 -4.7821 -4.5129 -4.0547 -3.5722 -3.1239
 -2.7469 -2.4584 -2.2482 -2.0971 -1.9870 -1.8089 -1.6938 -1.6130 -1.5578 -1.5224
 -5.0771 -4.9559 -4.8501 -4.7552 -4.6602 -4.5388 -4.3356 -3.9756 -3.5518 -3.1350
 -2.7696 -2.4789 -2.2612 -2.1030 -1.9883 -1.8090 -1.6974 -1.6199 -1.5678 -1.5347
 -1.5163
 -4.9136 -4.7666 -4.6366 -4.5215 -4.4168 -4.3083 -4.1588 -3.8895 -3.5324 -3.1555
 -2.8064 -2.5150 -2.2888 -2.1206 -1.9980 -1.8123 -1.7023 -1.6269 -1.5767 -1.5452
 -1.5275 -1.5209
 -4.7821 -4.6151 -4.4648 -4.3296 -4.2082 -4.0958 -3.9749 -3.7833 -3.4971 -3.1677
 -2.8429 -2.5570 -2.3249 -2.1465 -2.0142 -1.8171 -1.7072 -1.6334 -1.5843 -1.5539
 -1.5370 -1.5304 -1.5324 -1.5403
 -4.5924 -4.4708 -4.3162 -4.1718 -4.0380 -3.9136 -3.7946 -3.6541 -3.4367 -3.1608
 -2.8688 -2.5962 -2.3639 -2.1779 -2.0358 -1.8229 -1.7114 -1.6388 -1.5904 -1.5607
 -1.5446 -1.5386 -1.5408 -1.5495 -1.5629 -1.5812 -1.6050 -1.6347 -1.6690 -1.7032
 -4.3998 -4.2401 -4.1096 -3.9918 -3.8756 -3.7571 -3.6355 -3.5096 -3.3485 -3.1283
 -2.8764 -2.6259 -2.4004 -2.2115 -2.0615 -1.8300 -1.7143 -1.6425 -1.5948 -1.5657
 -1.5504 -1.5452 -1.5481 -1.5575 -1.5716 -1.5893 -1.6104 -1.6363 -1.6679 -1.7039
 -1.7403
 -4.2875 -4.0748 -3.8961 -3.7535 -3.6395 -3.5424 -3.4496 -3.3474 -3.2211 -3.0570
 -2.8548 -2.6372 -2.4283 -2.2432 -2.0890 -1.8389 -1.7159 -1.6441 -1.5973 -1.5685
 -1.5540 -1.5499 -1.5539 -1.5645 -1.5798 -1.5983 -1.6196 -1.6434 -1.6711 -1.7040
 -1.7419
 -4.2656 -4.0233 -3.8045 -3.6157 -3.4603 -3.3344 -3.2281 -3.1307 -3.0246 -2.8957
 -2.7448 -2.5823 -2.4165 -2.2560 -2.1103 -1.8486 -1.7154 -1.6427 -1.5968 -1.5688
 -1.5550 -1.5522 -1.5576 -1.5698 -1.5869 -1.6072 -1.6297 -1.6536 -1.6799 -1.7097
 -1.7438
 -4.2976 -4.0401 -3.8005 -3.5795 -3.3853 -3.2207 -3.0829 -2.9635 -2.8507 -2.7314
 -2.5980 -2.4590 -2.3263 -2.2048 -2.0937 -1.8610 -1.7162 -1.6399 -1.5944 -1.5670
 -1.5537 -1.5519 -1.5587 -1.5724 -1.5915 -1.6141 -1.6387 -1.6644 -1.6913 -1.7192
 -1.7505
 -4.3532 -4.0920 -3.8406 -3.6024 -3.3821 -3.1855 -3.0147 -2.8677 -2.7378 -2.6156
 -2.4923 -2.3660 -2.2431 -2.1315 -2.0350 -1.8502 -1.7171 -1.6356 -1.5894 -1.5625
 -1.5498 -1.5486 -1.5567 -1.5720 -1.5929 -1.6180 -1.6453 -1.6736 -1.7023 -1.7317
 -1.7621
 -4.4158 -4.1516 -3.8970 -3.6504 -3.4171 -3.2000 -3.0039 -2.8309 -2.6799 -2.5462
 -2.4230 -2.3057 -2.1931 -2.0882 -1.9342 -1.8162 -1.7181 -1.6298 -1.5818
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value =  R   
 -5.6168 -5.5784 -5.5925 -5.5813 -5.4832 -5.2456 -4.8445 -4.2441 -3.7434 -3.2716
 -2.8561 -2.5344 -2.2994 -2.1292 -2.0051 -1.8062 -1.6813 -1.5941 -1.5333
 -5.3734 -5.3128 -5.2670 -5.2266 -5.1680 -5.0413 -4.7520 -4.2284 -3.7196 -3.2546
 -2.8511 -2.5326 -2.2956 -2.1231 -1.9974 -1.8012 -1.6815 -1.5991 -1.5431 -1.5068
 -5.1712 -5.0820 -5.0105 -4.9517 -4.8901 -4.7906 -4.5856 -4.1919 -3.7213 -3.2764
 -2.8832 -2.5626 -2.3171 -2.1361 -2.0038 -1.8025 -1.6850 -1.6054 -1.5520 -1.5180
 -1.4985
