 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  G   
 -1.6909 -1.6231 -1.5500 -1.4824 -1.4245 -1.3837 -1.4212 -1.3874 -1.3428 -1.2807
 -1.2027 -1.1343 -1.0425 -0.9459 -0.8545 -0.6627 -0.5225 -0.4262 -0.3529
 -1.6295 -1.5048 -1.4201 -1.3714 -1.3503 -1.3283 -1.2962 -1.2580 -1.2164 -1.1706
 -1.1128 -1.0397 -0.9561 -0.8725 -0.7944 -0.6301 -0.5070 -0.4196 -0.3589 -0.3160
 -1.5594 -1.4495 -1.3542 -1.2769 -1.2209 -1.1894 -1.1770 -1.1603 -1.1274 -1.0809
 -1.0307 -0.9740 -0.9044 -0.8295 -0.7582 -0.6088 -0.4989 -0.4213 -0.3672 -0.3285
 -0.3001
 -1.4952 -1.3995 -1.3114 -1.2323 -1.1646 -1.1110 -1.0719 -1.0468 -1.0289 -1.0020
 -0.9603 -0.9135 -0.8586 -0.7947 -0.7302 -0.5927 -0.4928 -0.4239 -0.3761 -0.3416
 -0.3158 -0.2959
 -1.4139 -1.3375 -1.2639 -1.1931 -1.1266 -1.0673 -1.0173 -0.9768 -0.9438 -0.9160
 -0.8868 -0.8505 -0.8097 -0.7600 -0.7055 -0.5798 -0.4871 -0.4253 -0.3840 -0.3541
 -0.3314 -0.3137 -0.2996 -0.2874
 -1.3155 -1.2585 -1.2023 -1.1453 -1.0875 -1.0310 -0.9787 -0.9327 -0.8930 -0.8575
 -0.8239 -0.7904 -0.7570 -0.7187 -0.6756 -0.5674 -0.4807 -0.4237 -0.3884 -0.3641
 -0.3455 -0.3309 -0.3192 -0.3095 -0.3005 -0.2934 -0.2902 -0.2921 -0.3001 -0.3149
 -1.2078 -1.1651 -1.1253 -1.0835 -1.0385 -0.9907 -0.9423 -0.8961 -0.8543 -0.8168
 -0.7815 -0.7469 -0.7131 -0.6793 -0.6431 -0.5516 -0.4730 -0.4187 -0.3875 -0.3690
 -0.3560 -0.3457 -0.3374 -0.3305 -0.3244 -0.3181 -0.3136 -0.3131 -0.3182 -0.3303
 -0.3498
 -1.0928 -1.0636 -1.0364 -1.0079 -0.9764 -0.9404 -0.9003 -0.8588 -0.8186 -0.7811
 -0.7465 -0.7134 -0.6806 -0.6482 -0.6150 -0.5337 -0.4634 -0.4115 -0.3819 -0.3676
 -0.3603 -0.3556 -0.3520 -0.3491 -0.3463 -0.3437 -0.3402 -0.3381 -0.3402 -0.3488
 -0.3652
 -0.9788 -0.9598 -0.9410 -0.9224 -0.9020 -0.8774 -0.8481 -0.8148 -0.7796 -0.7447
 -0.7118 -0.6807 -0.6507 -0.6211 -0.5907 -0.5158 -0.4515 -0.4030 -0.3734 -0.3606
 -0.3576 -0.3588 -0.3611 -0.3634 -0.3652 -0.3663 -0.3671 -0.3692 -0.3728 -0.3778
 -0.3840
 -0.8658 -0.8537 -0.8445 -0.8326 -0.8198 -0.8048 -0.7859 -0.7623 -0.7351 -0.7058
 -0.6762 -0.6478 -0.6207 -0.5944 -0.5680 -0.5004 -0.4404 -0.3945 -0.3650 -0.3514
 -0.3496 -0.3547 -0.3626 -0.3709 -0.3784 -0.3846 -0.3897 -0.3941 -0.4021 -0.4065
 -0.4086
 -0.7537 -0.7453 -0.7469 -0.7430 -0.7344 -0.7255 -0.7146 -0.7002 -0.6819 -0.6604
 -0.6366 -0.6121 -0.5883 -0.5654 -0.5429 -0.4851 -0.4293 -0.3857 -0.3568 -0.3423
 -0.3398 -0.3459 -0.3573 -0.3708 -0.3843 -0.3964 -0.4071 -0.4162 -0.4241 -0.4316
 -0.4396
 -0.6426 -0.6346 -0.6482 -0.6545 -0.6494 -0.6443 -0.6384 -0.6307 -0.6204 -0.6070
 -0.5907 -0.5723 -0.5529 -0.5336 -0.5154 -0.4699 -0.4182 -0.3766 -0.3488
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =  G   
 -1.7898 -1.7094 -1.6355 -1.5695 -1.5091 -1.4560 -1.4302 -1.3804 -1.3219 -1.2529
 -1.1725 -1.0903 -0.9985 -0.9086 -0.8252 -0.6483 -0.5146 -0.4181 -0.3487
 -1.6816 -1.5780 -1.5101 -1.4490 -1.3910 -1.3405 -1.2966 -1.2549 -1.2101 -1.1582
