 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F150W2
  0.7551  0.7890  0.8468  0.8720  0.8513  0.8292  0.8378  0.8597  0.8661  0.8498
  0.8193  0.7802  0.7383  0.6947  0.6484  0.5249  0.3948  0.2630  0.1341
  0.7485  0.7480  0.7608  0.7734  0.7852  0.7978  0.8088  0.8152  0.8144  0.8049
  0.7853  0.7550  0.7155  0.6708  0.6239  0.5020  0.3756  0.2466  0.1187 -0.0071
  0.7427  0.7251  0.7126  0.7118  0.7279  0.7487  0.7618  0.7675  0.7679  0.7629
  0.7496  0.7261  0.6913  0.6481  0.6015  0.4809  0.3575  0.2315  0.1054 -0.0183
 -0.1390
  0.7377  0.7203  0.7022  0.6872  0.6794  0.6819  0.6968  0.7166  0.7266  0.7238
  0.7122  0.6935  0.6657  0.6266  0.5812  0.4616  0.3405  0.2177  0.0941 -0.0278
 -0.1465 -0.2621
  0.7231  0.7108  0.6951  0.6785  0.6635  0.6532  0.6497  0.6529  0.6621  0.6711
  0.6697  0.6562  0.6349  0.6032  0.5616  0.4441  0.3245  0.2047  0.0839 -0.0362
 -0.1536 -0.2677 -0.3787 -0.4870
  0.6947  0.6897  0.6801  0.6673  0.6527  0.6385  0.6269  0.6196  0.6158  0.6139
  0.6123  0.6063  0.5919  0.5697  0.5370  0.4276  0.3097  0.1922  0.0744 -0.0437
 -0.1600 -0.2732 -0.3831 -0.4899 -0.5941 -0.6960 -0.7960 -0.8953 -0.9940 -1.0898
  0.6519  0.6545  0.6524  0.6462  0.6364  0.6239  0.6103  0.5978  0.5874  0.5786
  0.5693  0.5582  0.5441  0.5263  0.5013  0.4087  0.2957  0.1804  0.0653 -0.0502
 -0.1654 -0.2781 -0.3875 -0.4935 -0.5965 -0.6969 -0.7952 -0.8916 -0.9875 -1.0834
 -1.1769
  0.5971  0.6058  0.6109  0.6122  0.6091  0.6017  0.5908  0.5780  0.5648  0.5520
  0.5394  0.5251  0.5077  0.4874  0.4644  0.3839  0.2808  0.1691  0.0565 -0.0563
 -0.1696 -0.2818 -0.3911 -0.4971 -0.5996 -0.6991 -0.7961 -0.8911 -0.9844 -1.0772
 -1.1705
  0.5338  0.5468  0.5572  0.5650  0.5689  0.5683  0.5627  0.5532  0.5407  0.5269
  0.5125  0.4972  0.4794  0.4583  0.4344  0.3580  0.2627  0.1564  0.0467 -0.0638
 -0.1749 -0.2860 -0.3954 -0.5019 -0.6047 -0.7042 -0.8008 -0.8948 -0.9867 -1.0772
 -1.1674
