 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F335M
  0.3743  0.2848  0.2067  0.1605  0.1522  0.1715  0.2041  0.2363  0.2518  0.2380
  0.2054  0.1473  0.0780  0.0107 -0.0611 -0.2447 -0.4252 -0.5987 -0.7644
  0.4304  0.3504  0.2724  0.2047  0.1520  0.1179  0.1032  0.1046  0.1145  0.1250
  0.1258  0.1044  0.0551 -0.0118 -0.0839 -0.2664 -0.4453 -0.6178 -0.7829 -0.9410
  0.4679  0.3954  0.3207  0.2455  0.1731  0.1114  0.0669  0.0420  0.0357  0.0441
  0.0538  0.0522  0.0228 -0.0352 -0.1043 -0.2842 -0.4614 -0.6330 -0.7977 -0.9550
 -1.1055
  0.4868  0.4198  0.3516  0.2829  0.2155  0.1520  0.0952  0.0485  0.0154 -0.0047
 -0.0106 -0.0093 -0.0189 -0.0595 -0.1223 -0.2981 -0.4735 -0.6443 -0.8088 -0.9658
 -1.1156 -1.2591
  0.4908  0.4290  0.3663  0.3030  0.2399  0.1789  0.1226  0.0739  0.0321 -0.0034
 -0.0335 -0.0561 -0.0682 -0.0922 -0.1424 -0.3096 -0.4826 -0.6521 -0.8167 -0.9739
 -1.1235 -1.2665 -1.4035 -1.5355
  0.4792  0.4237  0.3671  0.3095  0.2512  0.1930  0.1367  0.0850  0.0398  0.0005
 -0.0361 -0.0724 -0.1037 -0.1289 -0.1698 -0.3211 -0.4898 -0.6570 -0.8212 -0.9794
 -1.1295 -1.2724 -1.4089 -1.5401 -1.6665 -1.7888 -1.9076 -2.0233 -2.1360 -2.2457
  0.4485  0.4011  0.3522  0.3018  0.2496  0.1960  0.1417  0.0890  0.0396 -0.0049
 -0.0452 -0.0845 -0.1253 -0.1591 -0.1983 -0.3366 -0.4973 -0.6607 -0.8229 -0.9816
 -1.1332 -1.2768 -1.4135 -1.5443 -1.6699 -1.7911 -1.9085 -2.0224 -2.1333 -2.2416
 -2.3475
  0.3971  0.3578  0.3178  0.2763  0.2321  0.1851  0.1359  0.0854  0.0353 -0.0130
 -0.0580 -0.1007 -0.1433 -0.1852 -0.2239 -0.3558 -0.5071 -0.6649 -0.8233 -0.9809
 -1.1338 -1.2791 -1.4166 -1.5477 -1.6732 -1.7938 -1.9103 -2.0229 -2.1323 -2.2388
 -2.3431
  0.3286  0.2945  0.2619  0.2294  0.1944  0.1561  0.1141  0.0691  0.0219 -0.0261
 -0.0734 -0.1194 -0.1644 -0.2090 -0.2500 -0.3763 -0.5208 -0.6728 -0.8266 -0.9810
 -1.1337 -1.2810 -1.4205 -1.5528 -1.6788 -1.7996 -1.9157 -2.0278 -2.1362 -2.2414
 -2.3440
  0.2521  0.2185  0.1895  0.1633  0.1370  0.1076  0.0745  0.0373 -0.0037 -0.0476
 -0.0932 -0.1395 -0.1857 -0.2316 -0.2760 -0.3966 -0.5336 -0.6796 -0.8288 -0.9788
