 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F115W
  0.3055  0.2338  0.0626  0.0252  0.0301  0.0719  0.1526  0.1949  0.2322  0.2663
  0.2882  0.3029  0.3137  0.3203  0.3225  0.3092  0.2690  0.1970  0.0971
  0.2683  0.2509  0.2329  0.2036  0.1603  0.1411  0.1574  0.1878  0.2193  0.2451
  0.2637  0.2763  0.2843  0.2881  0.2879  0.2685  0.2204  0.1522  0.0764 -0.0014
  0.3265  0.3070  0.2926  0.2800  0.2650  0.2376  0.2075  0.2007  0.2143  0.2336
  0.2476  0.2567  0.2618  0.2634  0.2616  0.2408  0.1949  0.1287  0.0541 -0.0223
 -0.0986
  0.3833  0.3574  0.3393  0.3257  0.3145  0.3036  0.2884  0.2639  0.2441  0.2390
  0.2422  0.2462  0.2479  0.2470  0.2434  0.2201  0.1751  0.1107  0.0366 -0.0392
 -0.1145 -0.1893
  0.4430  0.4086  0.3839  0.3658  0.3514  0.3391  0.3276  0.3149  0.2970  0.2774
  0.2609  0.2507  0.2443  0.2390  0.2327  0.2063  0.1612  0.0976  0.0238 -0.0525
 -0.1279 -0.2022 -0.2757 -0.3488
  0.5042  0.4636  0.4308  0.4061  0.3867  0.3704  0.3557  0.3417  0.3277  0.3124
  0.2940  0.2749  0.2585  0.2445  0.2317  0.1988  0.1528  0.0898  0.0159 -0.0620
 -0.1386 -0.2135 -0.2870 -0.3594 -0.4312 -0.5030 -0.5756 -0.6492 -0.7244 -0.8013
  0.5638  0.5200  0.4812  0.4495  0.4239  0.4025  0.3837  0.3661  0.3492  0.3329
  0.3162  0.2982  0.2793  0.2607  0.2430  0.1986  0.1495  0.0877  0.0131 -0.0669
 -0.1459 -0.2226 -0.2971 -0.3699 -0.4413 -0.5109 -0.5801 -0.6508 -0.7242 -0.8006
 -0.8774
  0.6187  0.5743  0.5331  0.4965  0.4648  0.4376  0.4139  0.3922  0.3718  0.3522
  0.3332  0.3145  0.2956  0.2762  0.2567  0.2060  0.1511  0.0885  0.0146 -0.0667
 -0.1487 -0.2283 -0.3049 -0.3791 -0.4513 -0.5218 -0.5904 -0.6586 -0.7282 -0.8005
 -0.8764
  0.6658  0.6231  0.5824  0.5449  0.5085  0.4761  0.4471  0.4210  0.3966  0.3736
  0.3517  0.3303  0.3093  0.2887  0.2682  0.2147  0.1561  0.0913  0.0182 -0.0634
 -0.1477 -0.2306 -0.3105 -0.3872 -0.4613 -0.5329 -0.6028 -0.6714 -0.7401 -0.8091
 -0.8784
  0.7021  0.6628  0.6247  0.5879  0.5522  0.5176  0.4844  0.4538  0.4251  0.3984
  0.3731  0.3488  0.3252  0.3023  0.2798  0.2232  0.1630  0.0969  0.0240 -0.0565
 -0.1414 -0.2267 -0.3098 -0.3899 -0.4667 -0.5405 -0.6120 -0.6813 -0.7491 -0.8163
 -0.8839
  0.7245  0.6913  0.6578  0.6242  0.5906  0.5568  0.5231  0.4896  0.4573  0.4268
