 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F460M
  0.2689  0.1270  0.0133 -0.0369 -0.1024 -0.1685 -0.2281 -0.2855 -0.3469 -0.4267
 -0.5036 -0.5790 -0.6527 -0.7241 -0.7940 -0.9625 -1.1073 -1.2020 -1.4003
  0.1996  0.1356  0.0647 -0.0167 -0.1062 -0.1845 -0.2523 -0.3176 -0.3814 -0.4565
 -0.5328 -0.6082 -0.6822 -0.7547 -0.8254 -0.9923 -1.1412 -1.2792 -1.4221 -1.5798
  0.1798  0.1224  0.0585 -0.0120 -0.0892 -0.1739 -0.2586 -0.3327 -0.4021 -0.4728
 -0.5473 -0.6218 -0.6955 -0.7681 -0.8393 -1.0083 -1.1597 -1.2974 -1.4419 -1.5978
 -1.7492
  0.1522  0.1006  0.0423 -0.0223 -0.0929 -0.1679 -0.2457 -0.3270 -0.4061 -0.4820
 -0.5558 -0.6286 -0.7008 -0.7726 -0.8438 -1.0149 -1.1705 -1.3125 -1.4565 -1.6108
 -1.7619 -1.9064
  0.1136  0.0701  0.0185 -0.0402 -0.1055 -0.1754 -0.2475 -0.3215 -0.3992 -0.4785
 -0.5564 -0.6311 -0.7032 -0.7737 -0.8438 -1.0156 -1.1753 -1.3216 -1.4673 -1.6203
 -1.7711 -1.9155 -2.0536 -2.1861
  0.0654  0.0282 -0.0149 -0.0660 -0.1244 -0.1889 -0.2569 -0.3269 -0.3995 -0.4740
 -0.5499 -0.6258 -0.7000 -0.7721 -0.8424 -1.0133 -1.1757 -1.3263 -1.4745 -1.6269
 -1.7778 -1.9223 -2.0603 -2.1926 -2.3198 -2.4424 -2.5611 -2.6763 -2.7884 -2.8978
  0.0101 -0.0233 -0.0591 -0.1025 -0.1525 -0.2099 -0.2723 -0.3378 -0.4073 -0.4781
 -0.5497 -0.6218 -0.6942 -0.7662 -0.8373 -1.0096 -1.1733 -1.3279 -1.4778 -1.6305
 -1.7821 -1.9272 -2.0654 -2.1977 -2.3246 -2.4467 -2.5645 -2.6786 -2.7893 -2.8972
 -3.0032
 -0.0498 -0.0812 -0.1135 -0.1506 -0.1930 -0.2411 -0.2957 -0.3554 -0.4205 -0.4881
 -0.5566 -0.6254 -0.6942 -0.7632 -0.8325 -1.0040 -1.1693 -1.3261 -1.4772 -1.6305
 -1.7837 -1.9301 -2.0690 -2.2016 -2.3286 -2.4504 -2.5677 -2.6810 -2.7909 -2.8977
 -3.0018
 -0.1115 -0.1422 -0.1741 -0.2108 -0.2459 -0.2870 -0.3327 -0.3839 -0.4423 -0.5055
 -0.5706 -0.6366 -0.7025 -0.7683 -0.8345 -1.0012 -1.1658 -1.3230 -1.4760 -1.6293
 -1.7844 -1.9331 -2.0736 -2.2071 -2.3346 -2.4567 -2.5742 -2.6874 -2.7968 -2.9028
 -3.0056
 -0.1726 -0.2032 -0.2358 -0.2703 -0.3063 -0.3438 -0.3830 -0.4258 -0.4741 -0.5304
 -0.5903 -0.6522 -0.7151 -0.7782 -0.8414 -1.0006 -1.1610 -1.3186 -1.4708 -1.6228
 -1.7781 -1.9293 -2.0723 -2.2073 -2.3357 -2.4584 -2.5762 -2.6894 -2.7986 -2.9042
 -3.0083
 -0.2307 -0.2648 -0.2997 -0.3353 -0.3714 -0.4079 -0.4448 -0.4821 -0.5215 -0.5679
 -0.6203 -0.6764 -0.7346 -0.7941 -0.8542 -1.0060 -1.1597 -1.3140 -1.4652 -1.6162
 -1.7696 -1.9217 -2.0675 -2.2052 -2.3352 -2.4590 -2.5775 -2.6912 -2.8005 -2.9062
 -3.0084
 -0.2849 -0.3409 -0.3862 -0.4239 -0.4568 -0.4874 -0.5176 -0.5491 -0.5832 -0.6212
 -0.6640 -0.7119 -0.7635 -0.8175 -0.8734 -1.0169 -1.1633 -1.3119 -1.4616
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F460M
  0.2011  0.1078  0.0319 -0.0316 -0.0993 -0.1679 -0.2358 -0.3028 -0.3631 -0.4393
 -0.5185 -0.5962 -0.6718 -0.7450 -0.8160 -0.9853 -1.1370 -1.2590 -1.4102
