 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  I   
 -0.5914 -0.5193 -0.4582 -0.4077 -0.3685 -0.3385 -0.3156 -0.2973 -0.2822 -0.2696
 -0.2592 -0.2512 -0.2451 -0.2403 -0.2369 -0.2358 -0.2433 -0.2532 -0.2638 -0.2812
 -0.3095 -0.3484 -0.3944 -0.4431 -0.4915 -0.5386 -0.5846 -0.6296 -0.6743 -0.7193
 -0.7651
 -0.5086 -0.4476 -0.3969 -0.3557 -0.3238 -0.2999 -0.2820 -0.2681 -0.2568 -0.2470
 -0.2384 -0.2311 -0.2254 -0.2209 -0.2267 -0.2115 -0.2062 -0.2279 -0.2493
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =  I   
 -1.6977 -1.6094 -1.5278 -1.4442 -1.3531 -1.2388 -1.0852 -0.8996 -0.7498 -0.6489
 -0.5785 -0.5215 -0.4701 -0.4227 -0.3794 -0.2915 -0.2297 -0.1958 -0.1876
 -1.4828 -1.3864 -1.3045 -1.2290 -1.1515 -1.0627 -0.9489 -0.8117 -0.6993 -0.6198
 -0.5621 -0.5138 -0.4683 -0.4250 -0.3850 -0.3041 -0.2495 -0.2192 -0.2122 -0.2246
 -1.3216 -1.2130 -1.1251 -1.0516 -0.9852 -0.9181 -0.8381 -0.7389 -0.6530 -0.5897
 -0.5431 -0.5037 -0.4652 -0.4265 -0.3896 -0.3144 -0.2643 -0.2372 -0.2310 -0.2421
 -0.2664
 -1.2016 -1.0828 -0.9864 -0.9090 -0.8457 -0.7911 -0.7366 -0.6689 -0.6046 -0.5552
 -0.5185 -0.4883 -0.4580 -0.4253 -0.3921 -0.3221 -0.2756 -0.2510 -0.2457 -0.2563
 -0.2793 -0.3106
 -1.0744 -0.9585 -0.8675 -0.7928 -0.7311 -0.6812 -0.6399 -0.5972 -0.5523 -0.5154
 -0.4878 -0.4660 -0.4445 -0.4196 -0.3915 -0.3270 -0.2838 -0.2613 -0.2570 -0.2675
 -0.2899 -0.3204 -0.3560 -0.3956
 -1.0035 -0.8632 -0.7522 -0.6690 -0.6105 -0.5719 -0.5449 -0.5220 -0.4963 -0.4717
 -0.4522 -0.4372 -0.4236 -0.4073 -0.3862 -0.3291 -0.2891 -0.2685 -0.2652 -0.2761
 -0.2982 -0.3286 -0.3640 -0.4028 -0.4447 -0.4899 -0.5386 -0.5915 -0.6483 -0.7040
 -0.9783 -0.8286 -0.7049 -0.6062 -0.5314 -0.4780 -0.4430 -0.4247 -0.4172 -0.4141
 -0.4105 -0.4048 -0.3971 -0.3876 -0.3745 -0.3280 -0.2913 -0.2727 -0.2704 -0.2817
 -0.3041 -0.3349 -0.3708 -0.4098 -0.4511 -0.4947 -0.5410 -0.5904 -0.6436 -0.7007
 -0.7574
 -0.9697 -0.8163 -0.6879 -0.5835 -0.5011 -0.4392 -0.3952 -0.3663 -0.3493 -0.3420
 -0.3433 -0.3502 -0.3569 -0.3589 -0.3546 -0.3230 -0.2904 -0.2738 -0.2725 -0.2843
 -0.3071 -0.3385 -0.3757 -0.4158 -0.4574 -0.5005 -0.5456 -0.5927 -0.6427 -0.6957
 -0.7531
 -0.9637 -0.8095 -0.6801 -0.5738 -0.4891 -0.4238 -0.3752 -0.3408 -0.3183 -0.3049
 -0.2982 -0.2969 -0.3005 -0.3075 -0.3140 -0.3107 -0.2857 -0.2716 -0.2715 -0.2840
 -0.3073 -0.3396 -0.3783 -0.4203 -0.4635 -0.5073 -0.5521 -0.5981 -0.6457 -0.6958
 -0.7492
 -0.9484 -0.8019 -0.6744 -0.5687 -0.4836 -0.4173 -0.3670 -0.3297 -0.3031 -0.2854
 -0.2744 -0.2682 -0.2651 -0.2648 -0.2674 -0.2788 -0.2761 -0.2661 -0.2674 -0.2802
 -0.3036 -0.3364 -0.3764 -0.4206 -0.4662 -0.5117 -0.5573 -0.6031 -0.6497 -0.6977
 -0.7477
 -0.9149 -0.7789 -0.6605 -0.5589 -0.4756 -0.4101 -0.3600 -0.3221 -0.2939 -0.2734
 -0.2589 -0.2493 -0.2432 -0.2393 -0.2370 -0.2406 -0.2508 -0.2557 -0.2599 -0.2735
 -0.2969 -0.3297 -0.3705 -0.4166 -0.4649 -0.5131 -0.5608 -0.6079 -0.6547 -0.7019
 -0.7499
 -0.8663 -0.7419 -0.6323 -0.5386 -0.4599 -0.3971 -0.3486 -0.3115 -0.2835 -0.2623
 -0.2462 -0.2343 -0.2259 -0.2202 -0.2228 -0.1961 -0.2098 -0.2404 -0.2490
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value =  I   
 -1.9679 -1.8947 -1.8228 -1.7409 -1.6150 -1.4467 -1.2462 -1.0223 -0.8030 -0.6620
 -0.5750 -0.5134 -0.4624 -0.4170 -0.3757 -0.2911 -0.2318 -0.1966 -0.1849
 -1.7301 -1.6460 -1.5718 -1.4971 -1.4101 -1.2969 -1.1396 -0.9359 -0.7604 -0.6402
 -0.5626 -0.5072 -0.4608 -0.4187 -0.3801 -0.3015 -0.2478 -0.2170 -0.2077 -0.2173
 -1.5407 -1.4412 -1.3595 -1.2871 -1.2142 -1.1289 -1.0157 -0.8640 -0.7232 -0.6194
 -0.5494 -0.4995 -0.4578 -0.4194 -0.3835 -0.3098 -0.2603 -0.2327 -0.2251 -0.2342
 -0.2566
 -1.3977 -1.2816 -1.1878 -1.1107 -1.0432 -0.9764 -0.8986 -0.7919 -0.6819 -0.5942
 -0.5323 -0.4880 -0.4518 -0.4179 -0.3851 -0.3161 -0.2699 -0.2448 -0.2386 -0.2475
 -0.2688 -0.2992
 -1.2729 -1.1552 -1.0541 -0.9698 -0.9000 -0.8400 -0.7832 -0.7139 -0.6330 -0.5622
 -0.5094 -0.4714 -0.4410 -0.4126 -0.3840 -0.3201 -0.2769 -0.2539 -0.2488 -0.2580
 -0.2785 -0.3080 -0.3435 -0.3834
 -1.1362 -1.0099 -0.9125 -0.8369 -0.7746 -0.7207 -0.6737 -0.6289 -0.5753 -0.5223
 -0.4797 -0.4485 -0.4244 -0.4023 -0.3791 -0.3218 -0.2815 -0.2603 -0.2562 -0.2659
 -0.2862 -0.3151 -0.3503 -0.3896 -0.4324 -0.4786 -0.5286 -0.5829 -0.6401 -0.6959
 -1.0792 -0.9312 -0.8100 -0.7149 -0.6424 -0.5892 -0.5521 -0.5262 -0.5012 -0.4718
 -0.4432 -0.4198 -0.4015 -0.3857 -0.3689 -0.3207 -0.2835 -0.2643 -0.2610 -0.2711
 -0.2917 -0.3206 -0.3558 -0.3952 -0.4374 -0.4822 -0.5299 -0.5806 -0.6350 -0.6925
 -0.7490
 -1.0594 -0.9017 -0.7689 -0.6599 -0.5737 -0.5076 -0.4588 -0.4248 -0.4029 -0.3891
 -0.3815 -0.3766 -0.3708 -0.3626 -0.3522 -0.3162 -0.2829 -0.2656 -0.2633 -0.2738
 -0.2947 -0.3240 -0.3598 -0.3998 -0.4424 -0.4867 -0.5330 -0.5816 -0.6328 -0.6871
 -0.7448
 -1.0530 -0.8907 -0.7521 -0.6368 -0.5434 -0.4701 -0.4145 -0.3740 -0.3459 -0.3273
 -0.3163 -0.3128 -0.3150 -0.3194 -0.3216 -0.3063 -0.2788 -0.2638 -0.2628 -0.2739
 -0.2954 -0.3254 -0.3622 -0.4036 -0.4473 -0.4922 -0.5383 -0.5857 -0.6348 -0.6862
 -0.7406
 -1.0541 -0.8903 -0.7483 -0.6294 -0.5321 -0.4548 -0.3951 -0.3502 -0.3180 -0.2961
 -0.2818 -0.2735 -0.2697 -0.2699 -0.2733 -0.2820 -0.2713 -0.2592 -0.2595 -0.2711
 -0.2929 -0.3233 -0.3609 -0.4038 -0.4492 -0.4955 -0.5423 -0.5895 -0.6375 -0.6871
 -0.7383
 -1.0461 -0.8868 -0.7471 -0.6263 -0.5273 -0.4478 -0.3859 -0.3387 -0.3037 -0.2785
 -0.2613 -0.2502 -0.2433 -0.2394 -0.2377 -0.2431 -0.2516 -0.2508 -0.2532 -0.2657
 -0.2875 -0.3183 -0.3564 -0.4005 -0.4479 -0.4963 -0.5449 -0.5931 -0.6412 -0.6898
 -0.7379
 -1.0290 -0.8726 -0.7378 -0.6213 -0.5223 -0.4421 -0.3791 -0.3307 -0.2943 -0.2673
 -0.2476 -0.2338 -0.2246 -0.2185 -0.2148 -0.1896 -0.2197 -0.2386 -0.2439
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value =  I   
 -2.2028 -2.1571 -2.1090 -2.0441 -1.9095 -1.7069 -1.4522 -1.1585 -0.8656 -0.6781
 -0.5705 -0.5025 -0.4515 -0.4080 -0.3689 -0.2879 -0.2304 -0.1950 -0.1823
 -1.9586 -1.8983 -1.8439 -1.7820 -1.6957 -1.5643 -1.3635 -1.0858 -0.8358 -0.6649
 -0.5624 -0.4978 -0.4500 -0.4092 -0.3723 -0.2963 -0.2437 -0.2126 -0.2018 -0.2090
 -1.7512 -1.6718 -1.6067 -1.5451 -1.4736 -1.3755 -1.2303 -1.0208 -0.8119 -0.6558
 -0.5561 -0.4928 -0.4474 -0.4093 -0.3747 -0.3029 -0.2539 -0.2260 -0.2175 -0.2250
 -0.2457
 -1.5859 -1.4848 -1.4041 -1.3366 -1.2721 -1.1978 -1.0979 -0.9496 -0.7825 -0.6437
 -0.5482 -0.4862 -0.4428 -0.4075 -0.3755 -0.3080 -0.2620 -0.2364 -0.2294 -0.2373
 -0.2570 -0.2864
 -1.4561 -1.3384 -1.2416 -1.1626 -1.0957 -1.0327 -0.9623 -0.8650 -0.7404 -0.6238
 -0.5359 -0.4763 -0.4351 -0.4029 -0.3740 -0.3113 -0.2680 -0.2443 -0.2384 -0.2468
 -0.2660 -0.2942 -0.3294 -0.3695
 -1.2988 -1.1946 -1.1034 -1.0216 -0.9499 -0.8873 -0.8300 -0.7671 -0.6829 -0.5922
 -0.5165 -0.4616 -0.4234 -0.3946 -0.3693 -0.3126 -0.2721 -0.2501 -0.2450 -0.2538
 -0.2729 -0.3004 -0.3349 -0.3745 -0.4181 -0.4654 -0.5168 -0.5727 -0.6313 -0.6880
 -1.1824 -1.0485 -0.9437 -0.8634 -0.8007 -0.7488 -0.7022 -0.6589 -0.6087 -0.5468
 -0.4874 -0.4405 -0.4067 -0.3817 -0.3605 -0.3115 -0.2740 -0.2538 -0.2495 -0.2585
 -0.2779 -0.3052 -0.3394 -0.3787 -0.4216 -0.4676 -0.5166 -0.5688 -0.6250 -0.6839
 -0.7412
 -1.1406 -0.9878 -0.8599 -0.7567 -0.6757 -0.6129 -0.5644 -0.5282 -0.5005 -0.4712
 -0.4393 -0.4090 -0.3834 -0.3633 -0.3468 -0.3071 -0.2734 -0.2552 -0.2519 -0.2612
 -0.2808 -0.3084 -0.3427 -0.3821 -0.4251 -0.4705 -0.5183 -0.5682 -0.6210 -0.6772
 -0.7364
 -1.1273 -0.9646 -0.8253 -0.7088 -0.6140 -0.5389 -0.4806 -0.4359 -0.4026 -0.3776
 -0.3582 -0.3455 -0.3379 -0.3319 -0.3246 -0.2982 -0.2698 -0.2539 -0.2519 -0.2618
 -0.2818 -0.3101 -0.3449 -0.3851 -0.4287 -0.4745 -0.5219 -0.5714 -0.6229 -0.6761
 -0.7309
 -1.1326 -0.9623 -0.8156 -0.6913 -0.5883 -0.5052 -0.4397 -0.3894 -0.3516 -0.3239
 -0.3035 -0.2896 -0.2820 -0.2800 -0.2814 -0.2808 -0.2632 -0.2499 -0.2493 -0.2598
 -0.2802 -0.3089 -0.3443 -0.3852 -0.4299 -0.4765 -0.5244 -0.5731 -0.6228 -0.6741
 -0.7269
 -1.1412 -0.9692 -0.8171 -0.6877 -0.5793 -0.4910 -0.4208 -0.3662 -0.3248 -0.2944
 -0.2727 -0.2576 -0.2477 -0.2420 -0.2398 -0.2452 -0.2489 -0.2428 -0.2440 -0.2554
 -0.2760 -0.3050 -0.3410 -0.3827 -0.4285 -0.4767 -0.5258 -0.5752 -0.6249 -0.6752
 -0.7244
 -1.1451 -0.9745 -0.8228 -0.6907 -0.5781 -0.4861 -0.4123 -0.3547 -0.3106 -0.2777
 -0.2537 -0.2368 -0.2255 -0.2181 -0.1998 -0.1914 -0.2269 -0.2326 -0.2360
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value =  I   
 -2.3785 -2.3661 -2.3742 -2.3562 -2.2661 -2.0672 -1.7300 -1.2875 -0.9344 -0.7018
 -0.5684 -0.4908 -0.4381 -0.3959 -0.3589 -0.2821 -0.2260 -0.1910 -0.1772
 -2.1413 -2.1171 -2.0897 -2.0541 -1.9836 -1.8457 -1.6043 -1.2474 -0.9214 -0.6974
 -0.5650 -0.4878 -0.4367 -0.3967 -0.3615 -0.2886 -0.2370 -0.2058 -0.1940 -0.1995
 -1.9289 -1.8788 -1.8408 -1.8015 -1.7430 -1.6418 -1.4693 -1.1998 -0.9166 -0.7015
 -0.5663 -0.4861 -0.4349 -0.3964 -0.3631 -0.2939 -0.2452 -0.2169 -0.2075 -0.2140
 -0.2333
 -1.7507 -1.6746 -1.6172 -1.5691 -1.5168 -1.4429 -1.3256 -1.1357 -0.9045 -0.7057
 -0.5691 -0.4850 -0.4322 -0.3946 -0.3632 -0.2979 -0.2519 -0.2256 -0.2177 -0.2249
 -0.2437 -0.2720
 -1.6084 -1.5076 -1.4284 -1.3656 -1.3104 -1.2509 -1.1712 -1.0472 -0.8741 -0.7017
 -0.5698 -0.4830 -0.4282 -0.3909 -0.3614 -0.3007 -0.2571 -0.2325 -0.2256 -0.2332
 -0.2517 -0.2790 -0.3137 -0.3538
 -1.4432 -1.3688 -1.2763 -1.1984 -1.1332 -1.0750 -1.0144 -0.9356 -0.8193 -0.6828
 -0.5638 -0.4783 -0.4222 -0.3849 -0.3571 -0.3016 -0.2608 -0.2378 -0.2315 -0.2393
 -0.2578 -0.2845 -0.3182 -0.3576 -0.4018 -0.4504 -0.5034 -0.5604 -0.6199 -0.6772
 -1.2940 -1.1896 -1.1105 -1.0440 -0.9819 -0.9228 -0.8672 -0.8115 -0.7397 -0.6440
 -0.5465 -0.4680 -0.4131 -0.3762 -0.3499 -0.3002 -0.2627 -0.2414 -0.2358 -0.2437
 -0.2622 -0.2887 -0.3218 -0.3606 -0.4038 -0.4506 -0.5008 -0.5548 -0.6127 -0.6725
 -0.7303
 -1.2129 -1.0739 -0.9623 -0.8766 -0.8111 -0.7593 -0.7154 -0.6746 -0.6335 -0.5786
 -0.5116 -0.4481 -0.3987 -0.3638 -0.3392 -0.2957 -0.2623 -0.2430 -0.2384 -0.2464
 -0.2650 -0.2916 -0.3246 -0.3631 -0.4059 -0.4520 -0.5009 -0.5524 -0.6070 -0.6649
 -0.7249
 -1.1849 -1.0298 -0.8976 -0.7885 -0.7013 -0.6330 -0.5785 -0.5349 -0.4995 -0.4683
 -0.4341 -0.3997 -0.3688 -0.3432 -0.3232 -0.2874 -0.2589 -0.2421 -0.2388 -0.2474
 -0.2663 -0.2933 -0.3266 -0.3653 -0.4083 -0.4543 -0.5028 -0.5531 -0.6055 -0.6606
 -0.7186
 -1.1846 -1.0188 -0.8755 -0.7531 -0.6515 -0.5693 -0.5040 -0.4521 -0.4109 -0.3780
 -0.3503 -0.3268 -0.3096 -0.2985 -0.2911 -0.2743 -0.2529 -0.2387 -0.2370 -0.2463
 -0.2653 -0.2926 -0.3264 -0.3654 -0.4087 -0.4551 -0.5036 -0.5536 -0.6050 -0.6583
 -0.7125
 -1.2000 -1.0265 -0.8737 -0.7424 -0.6317 -0.5404 -0.4667 -0.4083 -0.3627 -0.3274
 -0.2998 -0.2781 -0.2620 -0.2515 -0.2461 -0.2454 -0.2419 -0.2325 -0.2325 -0.2428
 -0.2622 -0.2898 -0.3240 -0.3635 -0.4074 -0.4545 -0.5038 -0.5542 -0.6054 -0.6574
 -0.7065
 -1.2193 -1.0430 -0.8846 -0.7455 -0.6279 -0.5299 -0.4502 -0.3865 -0.3368 -0.2987
 -0.2698 -0.2484 -0.2326 -0.2215 -0.1882 -0.2007 -0.2259 -0.2235 -0.2253
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value =  I   
 -2.5040 -2.5242 -2.5456 -2.5226 -2.4295 -2.2239 -1.8803 -1.3788 -1.0054 -0.7352
 -0.5717 -0.4799 -0.4229 -0.3808 -0.3456 -0.2729 -0.2191 -0.1844 -0.1696
 -2.2715 -2.2782 -2.2894 -2.2875 -2.2452 -2.1171 -1.8385 -1.3981 -1.0141 -0.7399
 -0.5734 -0.4792 -0.4221 -0.3815 -0.3478 -0.2783 -0.2277 -0.1963 -0.1837 -0.1881
 -2.0593 -2.0438 -2.0394 -2.0310 -1.9972 -1.9064 -1.7151 -1.3878 -1.0317 -0.7578
 -0.5832 -0.4818 -0.4215 -0.3810 -0.3487 -0.2825 -0.2343 -0.2054 -0.1950 -0.2005
 -0.2190
