 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  g   
 -6.2884 -5.9544 -5.8901 -6.0394 -6.3050 -6.5192 -6.2471 -6.0683 -5.8951 -5.7114
 -5.5111 -5.3201 -5.1124 -4.9031 -4.7055 -4.2365 -3.8179 -3.5068 -3.2468
 -6.8981 -6.5667 -6.3194 -6.1478 -6.0292 -5.9147 -5.7858 -5.6468 -5.5020 -5.3506
 -5.1804 -4.9881 -4.7858 -4.5906 -4.4089 -4.0044 -3.6713 -3.4110 -3.2179 -3.0708
 -6.6737 -6.3568 -6.0921 -5.8730 -5.6970 -5.5644 -5.4642 -5.3569 -5.2231 -5.0704
 -4.9151 -4.7518 -4.5739 -4.3979 -4.2353 -3.8859 -3.5989 -3.3719 -3.2009 -3.0691
 -2.9626
 -6.4888 -6.1988 -5.9450 -5.7217 -5.5260 -5.3569 -5.2133 -5.0938 -4.9857 -4.8617
 -4.7158 -4.5674 -4.4133 -4.2553 -4.1070 -3.7943 -3.5445 -3.3456 -3.1932 -3.0741
 -2.9766 -2.8931
 -6.3020 -6.0484 -5.8186 -5.6080 -5.4146 -5.2380 -5.0783 -4.9351 -4.8062 -4.6874
 -4.5664 -4.4346 -4.2980 -4.1556 -4.0184 -3.7297 -3.5053 -3.3280 -3.1910 -3.0830
 -2.9936 -2.9162 -2.8471 -2.7833
 -6.1056 -5.8906 -5.6917 -5.5031 -5.3231 -5.1527 -4.9923 -4.8429 -4.7050 -4.5764
 -4.4544 -4.3347 -4.2150 -4.0898 -3.9641 -3.6886 -3.4789 -3.3158 -3.1905 -3.0922
 -3.0107 -2.9398 -2.8759 -2.8171 -2.7599 -2.7064 -2.6594 -2.6212 -2.5935 -2.5773
 -5.9099 -5.7256 -5.5573 -5.3947 -5.2349 -5.0781 -4.9258 -4.7795 -4.6406 -4.5101
 -4.3864 -4.2681 -4.1538 -4.0408 -3.9281 -3.6686 -3.4640 -3.3082 -3.1895 -3.0987
 -3.0250 -2.9611 -2.9033 -2.8497 -2.7990 -2.7500 -2.7044 -2.6644 -2.6317 -2.6086
 -2.5999
 -5.7183 -5.5616 -5.4177 -5.2789 -5.1416 -5.0032 -4.8639 -4.7265 -4.5930 -4.4642
 -4.3418 -4.2254 -4.1139 -4.0058 -3.9006 -3.6589 -3.4594 -3.3052 -3.1886 -3.1014
 -3.0338 -2.9771 -2.9263 -2.8790 -2.8339 -2.7905 -2.7474 -2.7072 -2.6731 -2.6475
 -2.6320
 -5.5382 -5.4034 -5.2763 -5.1563 -5.0386 -4.9190 -4.7964 -4.6717 -4.5473 -4.4247
 -4.3059 -4.1920 -4.0834 -3.9790 -3.8781 -3.6486 -3.4566 -3.3046 -3.1879 -3.1009
 -3.0362 -2.9854 -2.9420 -2.9020 -2.8637 -2.8262 -2.7897 -2.7559 -2.7248 -2.6964
 -2.6704
 -5.3698 -5.2510 -5.1415 -5.0338 -4.9302 -4.8273 -4.7216 -4.6123 -4.5004 -4.3875
 -4.2755 -4.1661 -4.0607 -3.9597 -3.8628 -3.6415 -3.4559 -3.3062 -3.1898 -3.1015
 -3.0363 -2.9882 -2.9503 -2.9177 -2.8870 -2.8568 -2.8268 -2.7971 -2.7722 -2.7442
 -2.7152
 -5.2129 -5.1044 -5.0133 -4.9117 -4.8172 -4.7255 -4.6341 -4.5402 -4.4427 -4.3424
 -4.2404 -4.1386 -4.0384 -3.9413 -3.8480 -3.6344 -3.4536 -3.3066 -3.1909 -3.1020
 -3.0357 -2.9874 -2.9521 -2.9248 -2.9014 -2.8789 -2.8566 -2.8337 -2.8106 -2.7878
 -2.7665
 -5.0676 -4.9636 -4.8917 -4.7896 -4.6998 -4.6153 -4.5337 -4.4523 -4.3689 -4.2827
 -4.1934 -4.1024 -4.0106 -3.9197 -3.8337 -3.6273 -3.4497 -3.3058 -3.1912
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =  g   
 -7.1585 -6.7262 -6.4527 -6.3083 -6.2491 -6.2052 -6.0190 -5.8696 -5.7076 -5.5272
 -5.3273 -5.1224 -4.9127 -4.7140 -4.5314 -4.1242 -3.7711 -3.4872 -3.2499
