 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F430M
  0.6301  0.4721  0.3865  0.3531  0.2951  0.2243  0.1475  0.0769 -0.0028 -0.0850
 -0.1675 -0.2474 -0.3269 -0.4052 -0.4825 -0.6689 -0.8494 -1.0052 -1.1695
  0.5403  0.4714  0.3977  0.3181  0.2350  0.1656  0.1017  0.0326 -0.0418 -0.1205
 -0.2004 -0.2801 -0.3589 -0.4367 -0.5134 -0.6997 -0.8765 -1.0429 -1.2057 -1.3645
  0.4995  0.4362  0.3668  0.2935  0.2177  0.1378  0.0604 -0.0076 -0.0762 -0.1487
 -0.2250 -0.3027 -0.3805 -0.4576 -0.5338 -0.7188 -0.8945 -1.0604 -1.2230 -1.3813
 -1.5327
  0.4549  0.3979  0.3340  0.2646  0.1918  0.1175  0.0420 -0.0350 -0.1084 -0.1784
 -0.2491 -0.3221 -0.3969 -0.4724 -0.5477 -0.7316 -0.9070 -1.0739 -1.2356 -1.3936
 -1.5447 -1.6892
  0.4016  0.3539  0.2969  0.2333  0.1646  0.0929  0.0201 -0.0528 -0.1273 -0.2015
 -0.2734 -0.3434 -0.4137 -0.4853 -0.5583 -0.7399 -0.9148 -1.0823 -1.2445 -1.4025
 -1.5535 -1.6977 -1.8357 -1.9682
  0.3402  0.3001  0.2527  0.1964  0.1338  0.0666 -0.0033 -0.0741 -0.1454 -0.2172
 -0.2892 -0.3606 -0.4306 -0.4999 -0.5694 -0.7457 -0.9192 -1.0869 -1.2498 -1.4084
 -1.5599 -1.7042 -1.8420 -1.9741 -2.1012 -2.2239 -2.3428 -2.4583 -2.5708 -2.6806
  0.2729  0.2379  0.1993  0.1512  0.0962  0.0353 -0.0296 -0.0970 -0.1660 -0.2354
 -0.3047 -0.3739 -0.4430 -0.5119 -0.5803 -0.7513 -0.9216 -1.0879 -1.2513 -1.4112
 -1.5639 -1.7088 -1.8467 -1.9787 -2.1054 -2.2274 -2.3454 -2.4597 -2.5707 -2.6789
 -2.7850
  0.2020  0.1700  0.1360  0.0954  0.0489 -0.0040 -0.0623 -0.1244 -0.1895 -0.2561
 -0.3231 -0.3899 -0.4563 -0.5229 -0.5897 -0.7570 -0.9236 -1.0876 -1.2497 -1.4103
 -1.5651 -1.7114 -1.8500 -1.9823 -2.1089 -2.2305 -2.3477 -2.4611 -2.5711 -2.6782
 -2.7826
  0.1296  0.0992  0.0666  0.0278 -0.0103 -0.0551 -0.1054 -0.1606 -0.2200 -0.2822
 -0.3460 -0.4104 -0.4745 -0.5384 -0.6025 -0.7644 -0.9274 -1.0887 -1.2489 -1.4087
 -1.5652 -1.7140 -1.8543 -1.9873 -2.1144 -2.2361 -2.3533 -2.4663 -2.5757 -2.6818
 -2.7849
  0.0581  0.0283 -0.0044 -0.0398 -0.0774 -0.1170 -0.1592 -0.2064 -0.2582 -0.3143
 -0.3730 -0.4336 -0.4950 -0.5564 -0.6178 -0.7725 -0.9300 -1.0883 -1.2455 -1.4025
 -1.5587 -1.7098 -1.8526 -1.9873 -2.1152 -2.2374 -2.3546 -2.4674 -2.5763 -2.6817
 -2.7859
 -0.0104 -0.0433 -0.0777 -0.1132 -0.1497 -0.1871 -0.2253 -0.2649 -0.3086 -0.3567
 -0.4088 -0.4638 -0.5207 -0.5789 -0.6375 -0.7852 -0.9356 -1.0890 -1.2429 -1.3970
 -1.5509 -1.7021 -1.8473 -1.9847 -2.1144 -2.2377 -2.3556 -2.4686 -2.5774 -2.6825
 -2.7842
 -0.0741 -0.1274 -0.1708 -0.2074 -0.2400 -0.2711 -0.3027 -0.3362 -0.3726 -0.4124
 -0.4562 -0.5040 -0.5547 -0.6077 -0.6623 -0.8024 -0.9456 -1.0924 -1.2425
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F430M
  0.6183  0.5307  0.4641  0.4017  0.3279  0.2479  0.1653  0.0826  0.0015 -0.0818
 -0.1650 -0.2470 -0.3275 -0.4065 -0.4842 -0.6720 -0.8524 -1.0183 -1.1789
  0.5901  0.5181  0.4367  0.3548  0.2892  0.2159  0.1356  0.0533 -0.0284 -0.1120
 -0.1956 -0.2781 -0.3591 -0.4383 -0.5159 -0.7029 -0.8802 -1.0470 -1.2051 -1.3614
  0.5565  0.4885  0.4160  0.3396  0.2553  0.1793  0.1083  0.0310 -0.0495 -0.1317
 -0.2148 -0.2973 -0.3785 -0.4581 -0.5359 -0.7229 -0.8991 -1.0649 -1.2228 -1.3783
 -1.5292
  0.5204  0.4573  0.3881  0.3159  0.2403  0.1604  0.0785  0.0042 -0.0695 -0.1474
 -0.2282 -0.3098 -0.3906 -0.4701 -0.5480 -0.7354 -0.9117 -1.0775 -1.2355 -1.3905
 -1.5409 -1.6852
  0.4798  0.4230  0.3589  0.2896  0.2167  0.1415  0.0644 -0.0143 -0.0928 -0.1672
 -0.2424 -0.3200 -0.3989 -0.4776 -0.5552 -0.7426 -0.9194 -1.0859 -1.2444 -1.3991
 -1.5493 -1.6934 -1.8315 -1.9646
  0.4324  0.3830  0.3255  0.2615  0.1926  0.1203  0.0460 -0.0292 -0.1053 -0.1827
 -0.2593 -0.3341 -0.4087 -0.4840 -0.5600 -0.7463 -0.9233 -1.0907 -1.2500 -1.4049
 -1.5551 -1.6994 -1.8373 -1.9697 -2.0972 -2.2205 -2.3398 -2.4557 -2.5684 -2.6780
  0.3770  0.3349  0.2853  0.2282  0.1650  0.0971  0.0260 -0.0468 -0.1205 -0.1947
 -0.2697 -0.3453 -0.4198 -0.4931 -0.5659 -0.7480 -0.9246 -1.0923 -1.2525 -1.4080
 -1.5588 -1.7035 -1.8417 -1.9739 -2.1009 -2.2233 -2.3416 -2.4564 -2.5679 -2.6765
 -2.7825
  0.3154  0.2773  0.2362  0.1872  0.1310  0.0691  0.0028 -0.0665 -0.1375 -0.2092
