 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_RP 
  0.0562  0.0855  0.1113  0.1337  0.1526  0.1843  0.2024  0.2118  0.2101  0.1924
  0.1600  0.1200  0.0785  0.0382 -0.0006 -0.0382 -0.0753 -0.1120 -0.1490 -0.1872
 -0.2271
 -0.0973 -0.0748 -0.0612 -0.0498 -0.0411 -0.0281 -0.0125  0.0069  0.0300  0.0566
  0.0841  0.1103  0.1340  0.1547  0.1728  0.2054  0.2224  0.2275  0.2224  0.2051
  0.1738  0.1328  0.0879  0.0427 -0.0010 -0.0428 -0.0832 -0.1224 -0.1609 -0.1993
 -0.2384
 -0.0368 -0.0001  0.0218  0.0340  0.0413  0.0480  0.0567  0.0679  0.0816  0.0985
  0.1182  0.1391  0.1594  0.1777  0.1936  0.2231  0.2396  0.2434  0.2359
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.3299 -1.2662 -1.1113 -0.9431 -0.7775 -0.6365 -0.5346 -0.4502 -0.3719 -0.2975
 -0.2274 -0.1607 -0.0974 -0.0374  0.0187  0.1370  0.2191  0.2636  0.2745
 -1.0683 -1.0651 -1.0443 -0.9203 -0.7719 -0.6306 -0.5161 -0.4279 -0.3500 -0.2785
 -0.2117 -0.1484 -0.0884 -0.0319  0.0208  0.1301  0.2042  0.2439  0.2539  0.2449
 -0.9536 -0.8622 -0.8245 -0.8276 -0.7518 -0.6284 -0.5091 -0.4123 -0.3339 -0.2644
 -0.2005 -0.1404 -0.0836 -0.0302  0.0194  0.1220  0.1908  0.2276  0.2373  0.2281
  0.2092
 -0.8803 -0.7805 -0.6889 -0.6266 -0.6116 -0.5888 -0.5034 -0.4048 -0.3213 -0.2520
 -0.1905 -0.1333 -0.0795 -0.0289  0.0180  0.1150  0.1797  0.2145  0.2240  0.2148
  0.1956  0.1715
 -0.8091 -0.7234 -0.6308 -0.5431 -0.4719 -0.4281 -0.4138 -0.3804 -0.3112 -0.2402
 -0.1797 -0.1251 -0.0739 -0.0261  0.0184  0.1103  0.1716  0.2047  0.2138  0.2045
  0.1846  0.1600  0.1323  0.1021
 -0.7314 -0.6638 -0.5846 -0.5003 -0.4190 -0.3480 -0.2932 -0.2596 -0.2431 -0.2133
 -0.1645 -0.1141 -0.0659 -0.0207  0.0214  0.1086  0.1668  0.1984  0.2070  0.1974
  0.1762  0.1501  0.1218  0.0912  0.0588  0.0235 -0.0160 -0.0606 -0.1097 -0.1591
 -0.6469 -0.5950 -0.5327 -0.4617 -0.3865 -0.3138 -0.2479 -0.1914 -0.1481 -0.1212
 -0.1038 -0.0812 -0.0489 -0.0106  0.0279  0.1101  0.1654  0.1955  0.2037  0.1937
  0.1711  0.1428  0.1127  0.0812  0.0482  0.0141 -0.0224 -0.0628 -0.1084 -0.1589
 -0.2106
 -0.5598 -0.5175 -0.4699 -0.4144 -0.3520 -0.2861 -0.2217 -0.1620 -0.1094 -0.0653
 -0.0318 -0.0097  0.0065  0.0244  0.0473  0.1155  0.1676  0.1961  0.2041  0.1940
  0.1701  0.1391  0.1061  0.0725  0.0384  0.0033 -0.0324 -0.0700 -0.1114 -0.1577
 -0.2098
 -0.4761 -0.4360 -0.3973 -0.3547 -0.3062 -0.2525 -0.1958 -0.1395 -0.0867 -0.0390
  0.0023  0.0358  0.0611  0.0794  0.0941  0.1327  0.1744  0.2007  0.2080  0.1981
  0.1735  0.1398  0.1030  0.0661  0.0294 -0.0072 -0.0444 -0.0833 -0.1240 -0.1662
 -0.2097
 -0.4024 -0.3598 -0.3219 -0.2869 -0.2496 -0.2084 -0.1631 -0.1151 -0.0670 -0.0209
  0.0214  0.0584  0.0893  0.1142  0.1336  0.1651  0.1894  0.2089  0.2153  0.2059
  0.1819  0.1467  0.1063  0.0651  0.0247 -0.0147 -0.0538 -0.0926 -0.1318 -0.1721
 -0.2146
 -0.3461 -0.2898 -0.2497 -0.2162 -0.1848 -0.1528 -0.1185 -0.0811 -0.0414 -0.0008
  0.0386  0.0750  0.1072  0.1345  0.1571  0.1943  0.2130  0.2233  0.2256  0.2162
  0.1933  0.1581  0.1153  0.0700  0.0252 -0.0182 -0.0604 -0.1015 -0.1421 -0.1827
 -0.2238
 -0.3088 -0.2370 -0.1870 -0.1497 -0.1186 -0.0906 -0.0634 -0.0353 -0.0054  0.0268
  0.0601  0.0927  0.1233  0.1505  0.1738  0.2148  0.2352  0.2420  0.2395
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.3846 -1.2561 -1.0754 -0.9045 -0.7426 -0.6035 -0.5028 -0.4233 -0.3518 -0.2807
 -0.2146 -0.1519 -0.0925 -0.0363  0.0167  0.1319  0.2159  0.2656  0.2825
 -1.1465 -1.1600 -1.0570 -0.8969 -0.7425 -0.6001 -0.4900 -0.4053 -0.3327 -0.2640
 -0.2007 -0.1410 -0.0844 -0.0310  0.0194  0.1268  0.2033  0.2475  0.2621  0.2553
 -0.9888 -0.9206 -0.9296 -0.8747 -0.7415 -0.6065 -0.4861 -0.3932 -0.3185 -0.2513
 -0.1905 -0.1335 -0.0797 -0.0290  0.0188  0.1203  0.1917  0.2323  0.2461  0.2395
  0.2209
 -0.9218 -0.8121 -0.7299 -0.7067 -0.6956 -0.6042 -0.4900 -0.3877 -0.3076 -0.2403
 -0.1811 -0.1266 -0.0754 -0.0272  0.0181  0.1146  0.1820  0.2202  0.2332  0.2269
  0.2083  0.1838
 -0.8637 -0.7615 -0.6583 -0.5723 -0.5192 -0.5050 -0.4705 -0.3874 -0.3013 -0.2306
 -0.1715 -0.1189 -0.0699 -0.0241  0.0189  0.1105  0.1748  0.2111  0.2234  0.2171
  0.1982  0.1733  0.1450  0.1140
 -0.8001 -0.7142 -0.6198 -0.5252 -0.4418 -0.3767 -0.3374 -0.3195 -0.2841 -0.2219
 -0.1612 -0.1096 -0.0625 -0.0188  0.0219  0.1090  0.1702  0.2048  0.2165  0.2101
  0.1907  0.1647  0.1357  0.1044  0.0706  0.0336 -0.0071 -0.0519 -0.1005 -0.1514
 -0.7290 -0.6587 -0.5798 -0.4948 -0.4098 -0.3323 -0.2664 -0.2154 -0.1834 -0.1641
 -0.1360 -0.0952 -0.0523 -0.0111  0.0277  0.1102  0.1685  0.2016  0.2127  0.2061
  0.1862  0.1585  0.1279  0.0956  0.0617  0.0257 -0.0126 -0.0542 -0.1000 -0.1510
 -0.2027
 -0.6544 -0.5940 -0.5297 -0.4590 -0.3839 -0.3088 -0.2385 -0.1766 -0.1249 -0.0847
 -0.0579 -0.0394 -0.0193  0.0069  0.0381  0.1146  0.1698  0.2014  0.2120  0.2055
  0.1851  0.1558  0.1226  0.0882  0.0531  0.0168 -0.0203 -0.0595 -0.1022 -0.1494
 -0.2019
 -0.5827 -0.5243 -0.4688 -0.4111 -0.3491 -0.2839 -0.2184 -0.1560 -0.0997 -0.0508
 -0.0103  0.0209  0.0427  0.0588  0.0746  0.1249  0.1751  0.2047  0.2148  0.2083
  0.1876  0.1566  0.1204  0.0829  0.0452  0.0074 -0.0311 -0.0704 -0.1111 -0.1548
 -0.2016
 -0.5201 -0.4582 -0.4048 -0.3545 -0.3037 -0.2504 -0.1948 -0.1384 -0.0841 -0.0338
  0.0107  0.0488  0.0797  0.1033  0.1210  0.1532  0.1851  0.2112  0.2207  0.2145
  0.1944  0.1627  0.1239  0.0826  0.0415  0.0009 -0.0393 -0.0795 -0.1201 -0.1618
 -0.2056
 -0.4731 -0.4003 -0.3438 -0.2947 -0.2492 -0.2052 -0.1601 -0.1133 -0.0658 -0.0191
  0.0249  0.0644  0.0988  0.1272  0.1500  0.1868  0.2077  0.2227  0.2296  0.2235
  0.2042  0.1728  0.1324  0.0877  0.0425 -0.0017 -0.0450 -0.0874 -0.1293 -0.1712
 -0.2135
 -0.4465 -0.3567 -0.2912 -0.2385 -0.1930 -0.1524 -0.1145 -0.0768 -0.0382  0.0013
  0.0405  0.0780  0.1123  0.1423  0.1675  0.2109  0.2324  0.2414  0.2422
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.4010 -1.2209 -1.0334 -0.8670 -0.7172 -0.5818 -0.4805 -0.4000 -0.3318 -0.2640
 -0.2011 -0.1419 -0.0858 -0.0327  0.0173  0.1281  0.2128  0.2660  0.2906
 -1.2492 -1.1975 -1.0375 -0.8661 -0.7144 -0.5779 -0.4698 -0.3861 -0.3147 -0.2490
 -0.1885 -0.1318 -0.0782 -0.0275  0.0204  0.1249  0.2027  0.2510  0.2705  0.2670
 -1.0259 -1.0170 -1.0011 -0.8697 -0.7180 -0.5823 -0.4663 -0.3757 -0.3022 -0.2371
 -0.1787 -0.1245 -0.0734 -0.0251  0.0205  0.1199  0.1932  0.2375  0.2552  0.2519
  0.2344
 -0.9508 -0.8421 -0.7985 -0.8034 -0.7177 -0.5890 -0.4702 -0.3706 -0.2923 -0.2269
 -0.1697 -0.1176 -0.0688 -0.0229  0.0205  0.1153  0.1850  0.2267  0.2431  0.2398
  0.2227  0.1980
 -0.9053 -0.7877 -0.6818 -0.6139 -0.5994 -0.5701 -0.4749 -0.3730 -0.2867 -0.2183
 -0.1606 -0.1099 -0.0632 -0.0194  0.0218  0.1119  0.1786  0.2183  0.2337  0.2304
  0.2135  0.1886  0.1598  0.1279
 -0.8573 -0.7520 -0.6436 -0.5439 -0.4669 -0.4222 -0.4050 -0.3634 -0.2868 -0.2124
 -0.1518 -0.1013 -0.0560 -0.0141  0.0251  0.1107  0.1743  0.2124  0.2270  0.2235
  0.2066  0.1813  0.1518  0.1198  0.0853  0.0475  0.0054 -0.0415 -0.0922 -0.1422
 -0.8023 -0.7114 -0.6148 -0.5168 -0.4256 -0.3487 -0.2905 -0.2542 -0.2328 -0.1979
 -0.1434 -0.0916 -0.0472 -0.0068  0.0306  0.1119  0.1724  0.2089  0.2230  0.2194
  0.2024  0.1762  0.1454  0.1124  0.0775  0.0403  0.0008 -0.0422 -0.0897 -0.1414
 -0.1933
 -0.7430 -0.6617 -0.5788 -0.4923 -0.4055 -0.3232 -0.2510 -0.1910 -0.1449 -0.1137
 -0.0923 -0.0662 -0.0326  0.0035  0.0387  0.1157  0.1733  0.2081  0.2218  0.2183
  0.2011  0.1740  0.1413  0.1064  0.0703  0.0329 -0.0064 -0.0474 -0.0913 -0.1393
 -0.1923
 -0.6857 -0.6076 -0.5318 -0.4574 -0.3814 -0.3055 -0.2328 -0.1669 -0.1101 -0.0629
 -0.0260  0.0003  0.0197  0.0379  0.0592  0.1235  0.1777  0.2107  0.2237  0.2201
  0.2028  0.1748  0.1400  0.1022  0.0637  0.0248 -0.0150 -0.0558 -0.0982 -0.1429
 -0.1915
 -0.6365 -0.5541 -0.4816 -0.4140 -0.3484 -0.2826 -0.2170 -0.1535 -0.0949 -0.0427
  0.0020  0.0390  0.0681  0.0894  0.1054  0.1424  0.1849  0.2159  0.2284  0.2251
  0.2082  0.1799  0.1434  0.1026  0.0610  0.0195 -0.0220 -0.0636 -0.1058 -0.1491
 -0.1945
 -0.6008 -0.5090 -0.4335 -0.3668 -0.3062 -0.2490 -0.1926 -0.1367 -0.0822 -0.0307
  0.0160  0.0569  0.0917  0.1200  0.1420  0.1773  0.2026  0.2248  0.2360  0.2328
  0.2164  0.1884  0.1510  0.1078  0.0627  0.0178 -0.0266 -0.0702 -0.1136 -0.1571
 -0.2007
 -0.5838 -0.4762 -0.3928 -0.3227 -0.2616 -0.2074 -0.1577 -0.1099 -0.0629 -0.0168
  0.0275  0.0684  0.1049  0.1363  0.1623  0.2060  0.2286  0.2413  0.2468
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.3731 -1.1723 -0.9874 -0.8300 -0.6890 -0.5613 -0.4627 -0.3795 -0.3113 -0.2477
 -0.1873 -0.1305 -0.0771 -0.0268  0.0206  0.1266  0.2103  0.2677  0.2968
 -1.2334 -1.1887 -1.0043 -0.8330 -0.6848 -0.5550 -0.4514 -0.3674 -0.2971 -0.2337
 -0.1754 -0.1209 -0.0698 -0.0216  0.0240  0.1249  0.2030  0.2545  0.2788  0.2794
 -1.0925 -1.1139 -1.0105 -0.8467 -0.6920 -0.5565 -0.4465 -0.3577 -0.2857 -0.2224
 -0.1659 -0.1137 -0.0649 -0.0189  0.0247  0.1212  0.1955  0.2432  0.2648  0.2649
  0.2494
 -0.9720 -0.8893 -0.9010 -0.8423 -0.7041 -0.5674 -0.4491 -0.3532 -0.2767 -0.2125
 -0.1570 -0.1068 -0.0601 -0.0162  0.0253  0.1175  0.1886  0.2338  0.2537  0.2535
  0.2386  0.2142
 -0.9332 -0.8058 -0.7130 -0.6908 -0.6769 -0.5758 -0.4584 -0.3550 -0.2716 -0.2046
 -0.1482 -0.0992 -0.0543 -0.0125  0.0270  0.1147  0.1829  0.2263  0.2450  0.2446
  0.2301  0.2060  0.1767  0.1442
 -0.9011 -0.7767 -0.6590 -0.5641 -0.5104 -0.4967 -0.4530 -0.3619 -0.2726 -0.1993
 -0.1400 -0.0908 -0.0472 -0.0070  0.0305  0.1137  0.1789  0.2206  0.2387  0.2380
  0.2237  0.1996  0.1701  0.1373  0.1018  0.0628  0.0194 -0.0290 -0.0807 -0.1313
 -0.8633 -0.7506 -0.6376 -0.5306 -0.4391 -0.3720 -0.3329 -0.3111 -0.2673 -0.1985
 -0.1343 -0.0821 -0.0387  0.0002  0.0361  0.1150  0.1770  0.2171  0.2347  0.2339
  0.2196  0.1954  0.1650  0.1314  0.0956  0.0574  0.0164 -0.0283 -0.0774 -0.1301
 -0.1822
 -0.8230 -0.7177 -0.6151 -0.5143 -0.4184 -0.3334 -0.2643 -0.2123 -0.1778 -0.1534
 -0.1202 -0.0735 -0.0293  0.0090  0.0438  0.1188  0.1776  0.2159  0.2330  0.2323
  0.2180  0.1934  0.1619  0.1268  0.0899  0.0514  0.0108 -0.0319 -0.0776 -0.1271
 -0.1810
 -0.7824 -0.6791 -0.5837 -0.4921 -0.4031 -0.3184 -0.2415 -0.1757 -0.1217 -0.0797
 -0.0493 -0.0265 -0.0021  0.0256  0.0555  0.1260  0.1815  0.2179  0.2342  0.2335
  0.2190  0.1939  0.1610  0.1237  0.0848  0.0449  0.0038 -0.0383 -0.0824 -0.1292
 -0.1794
 -0.7492 -0.6430 -0.5491 -0.4633 -0.3824 -0.3048 -0.2308 -0.1623 -0.1019 -0.0503
 -0.0075  0.0265  0.0523  0.0721  0.0892  0.1372  0.1876  0.2221  0.2379  0.2374
  0.2232  0.1979  0.1640  0.1247  0.0831  0.0409 -0.0017 -0.0447 -0.0886 -0.1339
 -0.1811
 -0.7275 -0.6128 -0.5160 -0.4305 -0.3537 -0.2829 -0.2158 -0.1518 -0.0920 -0.0377
  0.0099  0.0505  0.0842  0.1113  0.1319  0.1670  0.1994  0.2294  0.2443  0.2439
  0.2301  0.2050  0.1706  0.1297  0.0853  0.0402 -0.0050 -0.0499 -0.0948 -0.1401
 -0.1854
 -0.7212 -0.5932 -0.4891 -0.4000 -0.3221 -0.2537 -0.1920 -0.1343 -0.0797 -0.0281
  0.0197  0.0624  0.0996  0.1312  0.1572  0.1997  0.2242  0.2421  0.2535
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.3230 -1.1228 -0.9476 -0.7995 -0.6600 -0.5366 -0.4435 -0.3643 -0.2940 -0.2317
 -0.1735 -0.1184 -0.0670 -0.0187  0.0265  0.1278  0.2065  0.2638  0.3026
 -1.2881 -1.1567 -0.9679 -0.8022 -0.6596 -0.5320 -0.4338 -0.3513 -0.2804 -0.2186
 -0.1619 -0.1091 -0.0598 -0.0136  0.0302  0.1273  0.2047  0.2586  0.2871  0.2923
 -1.1934 -1.1520 -0.9917 -0.8187 -0.6669 -0.5350 -0.4271 -0.3412 -0.2701 -0.2075
 -0.1525 -0.1019 -0.0547 -0.0105  0.0313  0.1246  0.1988  0.2493  0.2749  0.2786
  0.2657
 -1.0545 -0.9790 -0.9686 -0.8354 -0.6820 -0.5458 -0.4296 -0.3361 -0.2612 -0.1978
 -0.1437 -0.0949 -0.0498 -0.0076  0.0322  0.1215  0.1930  0.2414  0.2651  0.2681
  0.2556  0.2324
 -0.9487 -0.8245 -0.7748 -0.7827 -0.6908 -0.5594 -0.4393 -0.3377 -0.2561 -0.1904
 -0.1351 -0.0873 -0.0439 -0.0037  0.0342  0.1190  0.1879  0.2347  0.2573  0.2599
  0.2478  0.2251  0.1957  0.1627
 -0.9285 -0.7907 -0.6726 -0.5998 -0.5882 -0.5523 -0.4499 -0.3458 -0.2567 -0.1853
 -0.1271 -0.0791 -0.0368  0.0019  0.0379  0.1183  0.1840  0.2293  0.2514  0.2538
  0.2419  0.2195  0.1902  0.1568  0.1203  0.0805  0.0358 -0.0144 -0.0671 -0.1185
 -0.9094 -0.7760 -0.6503 -0.5403 -0.4587 -0.4157 -0.3974 -0.3461 -0.2630 -0.1852
 -0.1220 -0.0708 -0.0285  0.0092  0.0437  0.1197  0.1820  0.2256  0.2473  0.2497
  0.2379  0.2157  0.1862  0.1523  0.1158  0.0766  0.0340 -0.0123 -0.0628 -0.1165
 -0.1693
 -0.8879 -0.7599 -0.6389 -0.5262 -0.4258 -0.3443 -0.2858 -0.2498 -0.2238 -0.1809
 -0.1204 -0.0648 -0.0198  0.0176  0.0513  0.1238  0.1824  0.2241  0.2452  0.2478
  0.2361  0.2137  0.1838  0.1490  0.1116  0.0722  0.0305 -0.0135 -0.0610 -0.1126
 -0.1675
 -0.8655 -0.7396 -0.6231 -0.5152 -0.4152 -0.3251 -0.2483 -0.1867 -0.1400 -0.1066
 -0.0801 -0.0489 -0.0092  0.0283  0.0613  0.1309  0.1863  0.2256  0.2457  0.2482
  0.2363  0.2137  0.1830  0.1468  0.1079  0.0673  0.0252 -0.0186 -0.0643 -0.1128
 -0.1651
 -0.8507 -0.7216 -0.6054 -0.5009 -0.4055 -0.3177 -0.2378 -0.1675 -0.1083 -0.0596
 -0.0210  0.0085  0.0321  0.0553  0.0788  0.1396  0.1920  0.2291  0.2485  0.2511
  0.2395  0.2167  0.1854  0.1481  0.1072  0.0648  0.0214 -0.0229 -0.0684 -0.1155
 -0.1647
 -0.8419 -0.7078 -0.5889 -0.4837 -0.3903 -0.3066 -0.2300 -0.1599 -0.0971 -0.0423
  0.0044  0.0431  0.0746  0.0996  0.1195  0.1594  0.2008  0.2355  0.2539  0.2565
  0.2453  0.2226  0.1910  0.1526  0.1099  0.0652  0.0196 -0.0264 -0.0728 -0.1199
 -0.1674
 -0.8392 -0.6983 -0.5753 -0.4681 -0.3729 -0.2899 -0.2166 -0.1502 -0.0896 -0.0342
  0.0152  0.0582  0.0950  0.1257  0.1834  0.1903  0.2127  0.2448  0.2619
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.2704 -1.0735 -0.9082 -0.7714 -0.6336 -0.5160 -0.4225 -0.3462 -0.2768 -0.2164
 -0.1593 -0.1055 -0.0554 -0.0088  0.0347  0.1319  0.2088  0.2667  0.3083
 -1.3131 -1.1140 -0.9295 -0.7711 -0.6354 -0.5120 -0.4131 -0.3343 -0.2637 -0.2036
 -0.1481 -0.0965 -0.0485 -0.0037  0.0386  0.1323  0.2082  0.2634  0.2956  0.3053
 -1.1711 -1.1456 -0.9558 -0.7894 -0.6435 -0.5152 -0.4087 -0.3249 -0.2544 -0.1928
 -0.1388 -0.0893 -0.0433 -0.0004  0.0400  0.1302  0.2036  0.2561  0.2853  0.2929
  0.2831
 -1.0482 -1.0744 -0.9780 -0.8138 -0.6583 -0.5261 -0.4117 -0.3199 -0.2464 -0.1834
 -0.1301 -0.0823 -0.0383  0.0026  0.0411  0.1275  0.1986  0.2493  0.2769  0.2835
  0.2738  0.2522
 -0.9591 -0.8605 -0.8726 -0.8164 -0.6772 -0.5394 -0.4206 -0.3210 -0.2413 -0.1765
 -0.1216 -0.0748 -0.0324  0.0067  0.0433  0.1253  0.1938  0.2433  0.2701  0.2762
  0.2666  0.2456  0.2166  0.1824
 -0.9433 -0.7994 -0.6953 -0.6722 -0.6584 -0.5527 -0.4335 -0.3289 -0.2415 -0.1714
 -0.1139 -0.0666 -0.0253  0.0122  0.0471  0.1246  0.1899  0.2381  0.2646  0.2706
  0.2611  0.2405  0.2120  0.1782  0.1412  0.1000  0.0534  0.0023 -0.0512 -0.1037
 -0.9389 -0.7892 -0.6573 -0.5537 -0.4988 -0.4871 -0.4356 -0.3394 -0.2481 -0.1711
 -0.1089 -0.0585 -0.0171  0.0195  0.0529  0.1262  0.1879  0.2342  0.2604  0.2666
  0.2573  0.2369  0.2086  0.1748  0.1377  0.0981  0.0548  0.0068 -0.0461 -0.1007
 -0.1544
 -0.9361 -0.7867 -0.6514 -0.5322 -0.4334 -0.3642 -0.3273 -0.3029 -0.2503 -0.1758
 -0.1081 -0.0530 -0.0086  0.0280  0.0605  0.1303  0.1881  0.2322  0.2577  0.2642
  0.2552  0.2349  0.2065  0.1724  0.1349  0.0950  0.0522  0.0061 -0.0432 -0.0958
 -0.1517
 -0.9364 -0.7843 -0.6486 -0.5278 -0.4209 -0.3298 -0.2581 -0.2064 -0.1719 -0.1427
 -0.1019 -0.0493 -0.0012  0.0378  0.0703  0.1376  0.1920  0.2333  0.2575  0.2639
  0.2550  0.2345  0.2057  0.1710  0.1325  0.0917  0.0489  0.0040 -0.0433 -0.0938
 -0.1482
