 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F1130W
 -1.3202 -1.4158 -1.5028 -1.5810 -1.6517 -1.7227 -1.8017 -1.8909 -1.9784 -2.0609
 -2.1375 -2.2105 -2.2839 -2.3594 -2.4355 -2.6212 -2.7983 -2.9705 -3.1408
 -1.3659 -1.4697 -1.5651 -1.6516 -1.7298 -1.8031 -1.8788 -1.9621 -2.0453 -2.1243
 -2.1969 -2.2643 -2.3320 -2.4042 -2.4793 -2.6658 -2.8437 -3.0148 -3.1815 -3.3419
 -3.4946
 -1.3810 -1.4930 -1.5964 -1.6910 -1.7768 -1.8544 -1.9291 -2.0089 -2.0900 -2.1681
 -2.2399 -2.3047 -2.3665 -2.4335 -2.5065 -2.6932 -2.8725 -3.0436 -3.2084 -3.3678
 -3.5204 -3.6660 -3.8056
 -1.3654 -1.4817 -1.5970 -1.7036 -1.8008 -1.8877 -1.9658 -2.0433 -2.1229 -2.2007
 -2.2734 -2.3384 -2.3963 -2.4564 -2.5251 -2.7103 -2.8907 -3.0622 -3.2262 -3.3846
 -3.5372 -3.6832 -3.8230 -3.9570 -4.0863
 -1.3429 -1.4584 -1.5728 -1.6843 -1.7910 -1.8914 -1.9836 -2.0661 -2.1461 -2.2248
 -2.2995 -2.3671 -2.4252 -2.4788 -2.5405 -2.7211 -2.9020 -3.0741 -3.2380 -3.3957
 -3.5480 -3.6943 -3.8341 -3.9681 -4.0969 -4.2215
 -1.3354 -1.4464 -1.5550 -1.6620 -1.7674 -1.8701 -1.9684 -2.0613 -2.1493 -2.2328
 -2.3121 -2.3854 -2.4497 -2.5034 -2.5570 -2.7283 -2.9090 -3.0816 -3.2458 -3.4030
 -3.5551 -3.7015 -3.8415 -3.9756 -4.1041 -4.2280 -4.3482 -4.4649 -4.5781 -4.6872
 -1.3360 -1.4445 -1.5494 -1.6523 -1.7538 -1.8538 -1.9514 -2.0451 -2.1341 -2.2195
 -2.3025 -2.3820 -2.4553 -2.5192 -2.5745 -2.7343 -2.9133 -3.0863 -3.2508 -3.4080
 -3.5597 -3.7062 -3.8466 -3.9808 -4.1092 -4.2327 -4.3520 -4.4677 -4.5802 -4.6886
 -4.7941
 -1.3393 -1.4472 -1.5505 -1.6506 -1.7487 -1.8453 -1.9403 -2.0328 -2.1219 -2.2067
 -2.2875 -2.3656 -2.4413 -2.5118 -2.5758 -2.7407 -2.9160 -3.0890 -3.2539 -3.4113
 -3.5635 -3.7093 -3.8499 -3.9844 -4.1130 -4.2364 -4.3554 -4.4706 -4.5820 -4.6898
 -4.7940
 -1.3426 -1.4519 -1.5546 -1.6538 -1.7500 -1.8441 -1.9363 -2.0265 -2.1144 -2.1991
 -2.2798 -2.3564 -2.4297 -2.4995 -2.5646 -2.7399 -2.9203 -3.0930 -3.2583 -3.4159
 -3.5673 -3.7138 -3.8547 -3.9897 -4.1188 -4.2425 -4.3614 -4.4760 -4.5869 -4.6945
 -4.7986
 -1.3489 -1.4552 -1.5565 -1.6550 -1.7504 -1.8432 -1.9336 -2.0216 -2.1077 -2.1914
 -2.2720 -2.3492 -2.4225 -2.4919 -2.5567 -2.7260 -2.9163 -3.0927 -3.2583 -3.4161
 -3.5674 -3.7136 -3.8547 -3.9902 -4.1198 -4.2439 -4.3631 -4.4777 -4.5883 -4.6954
 -4.8015
 -1.3629 -1.4624 -1.5604 -1.6568 -1.7512 -1.8430 -1.9322 -2.0189 -2.1034 -2.1857
 -2.2657 -2.3430 -2.4171 -2.4876 -2.5539 -2.7156 -2.9029 -3.0884 -3.2571 -3.4154
 -3.5666 -3.7125 -3.8536 -3.9895 -4.1198 -4.2446 -4.3644 -4.4794 -4.5901 -4.6970
 -4.8005
 -1.3885 -1.4798 -1.5715 -1.6633 -1.7545 -1.8442 -1.9321 -2.0176 -2.1007 -2.1818
 -2.2607 -2.3376 -2.4120 -2.4835 -2.5562 -2.7087 -2.8801 -3.0801 -3.2547
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =F1130W
 -1.2098 -1.2892 -1.3613 -1.4294 -1.4946 -1.5701 -1.6611 -1.7627 -1.8434 -1.9616
 -2.0546 -2.1424 -2.2257 -2.3044 -2.3796 -2.5598
 -1.2945 -1.3853 -1.4676 -1.5424 -1.6118 -1.6827 -1.7616 -1.8509 -1.9420 -2.0320
 -2.1189 -2.2022 -2.2828 -2.3614 -2.4380 -2.6222 -2.7977 -2.9672 -3.1327
 -1.3517 -1.4514 -1.5422 -1.6237 -1.6975 -1.7664 -1.8371 -1.9177 -2.0018 -2.0861
 -2.1685 -2.2482 -2.3260 -2.4033 -2.4801 -2.6668 -2.8441 -3.0140 -3.1780 -3.3371
 -3.4900
 -1.3814 -1.4875 -1.5851 -1.6733 -1.7516 -1.8213 -1.8876 -1.9631 -2.0431 -2.1239
 -2.2034 -2.2804 -2.3553 -2.4301 -2.5059 -2.6936 -2.8726 -3.0434 -3.2070 -3.3644
 -3.5164 -3.6620 -3.8016
 -1.3891 -1.5021 -1.6067 -1.7021 -1.7873 -1.8619 -1.9275 -1.9978 -2.0746 -2.1530
 -2.2307 -2.3059 -2.3782 -2.4498 -2.5230 -2.7100 -2.8902 -3.0618 -3.2255 -3.3822
 -3.5335 -3.6791 -3.8188 -3.9530 -4.0827
 -1.3668 -1.4882 -1.6033 -1.7098 -1.8060 -1.8898 -1.9610 -2.0276 -2.1010 -2.1774
 -2.2537 -2.3279 -2.3987 -2.4671 -2.5367 -2.7202 -2.9011 -3.0733 -3.2373 -3.3939
 -3.5446 -3.6900 -3.8296 -3.9638 -4.0931 -4.2183
 -1.3427 -1.4591 -1.5738 -1.6858 -1.7930 -1.8925 -1.9793 -2.0511 -2.1229 -2.1979
 -2.2736 -2.3476 -2.4181 -2.4846 -2.5502 -2.7270 -2.9078 -3.0805 -3.2450 -3.4018
 -3.5521 -3.6970 -3.8366 -3.9707 -4.0996 -4.2240 -4.3448 -4.4622 -4.5763 -4.6865
 -1.3343 -1.4453 -1.5540 -1.6611 -1.7667 -1.8690 -1.9650 -2.0506 -2.1284 -2.2064
 -2.2845 -2.3610 -2.4339 -2.5010 -2.5655 -2.7327 -2.9119 -3.0851 -3.2499 -3.4070
 -3.5572 -3.7018 -3.8412 -3.9753 -4.1041 -4.2281 -4.3481 -4.4645 -4.5777 -4.6875
 -4.7932
 -1.3362 -1.4443 -1.5486 -1.6507 -1.7514 -1.8508 -1.9473 -2.0378 -2.1209 -2.1997
 -2.2782 -2.3571 -2.4347 -2.5088 -2.5777 -2.7393 -2.9147 -3.0880 -3.2531 -3.4104
 -3.5607 -3.7050 -3.8443 -3.9784 -4.1073 -4.2311 -4.3507 -4.4663 -4.5786 -4.6878
 -4.7953
 -1.3423 -1.4513 -1.5537 -1.6524 -1.7490 -1.8443 -1.9382 -2.0292 -2.1157 -2.1969
 -2.2743 -2.3498 -2.4250 -2.4999 -2.5736 -2.7483 -2.9193 -3.0921 -3.2578 -3.4153
 -3.5657 -3.7099 -3.8489 -3.9833 -4.1125 -4.2365 -4.3561 -4.4714 -4.5831 -4.6917
 -4.7968
 -1.3475 -1.4561 -1.5585 -1.6561 -1.7504 -1.8426 -1.9334 -2.0225 -2.1092 -2.1925
 -2.2716 -2.3469 -2.4194 -2.4902 -2.5607 -2.7412 -2.9213 -3.0925 -3.2582 -3.4159
 -3.5663 -3.7104 -3.8492 -3.9836 -4.1131 -4.2375 -4.3573 -4.4725 -4.5839 -4.6918
 -4.7965
 -1.3490 -1.4579 -1.5611 -1.6591 -1.7531 -1.8440 -1.9328 -2.0198 -2.1052 -2.1884
 -2.2687 -2.3454 -2.4184 -2.4882 -2.5558 -2.7278 -2.9139 -3.0925 -3.2580 -3.4160
 -3.5664 -3.7104 -3.8490 -3.9832 -4.1130 -4.2380 -4.3582 -4.4737 -4.5851 -4.6929
 -4.7971
 -1.3522 -1.4592 -1.5617 -1.6602 -1.7542 -1.8450 -1.9333 -2.0192 -2.1033 -2.1855
 -2.2655 -2.3430 -2.4173 -2.4882 -2.5589 -2.7081 -2.8971 -3.0921 -3.2572
 [Fe/H] = -0.75 [alpha/Fe] = 0.30 BC value =F1130W
 -1.1950 -1.2726 -1.3437 -1.4129 -1.4800 -1.5574 -1.6499 -1.7527 -1.8375 -1.9566
 -2.0513 -2.1408 -2.2249 -2.3042 -2.3798 -2.5581
 -1.2825 -1.3720 -1.4531 -1.5278 -1.5978 -1.6692 -1.7483 -1.8374 -1.9296 -2.0220
 -2.1117 -2.1979 -2.2806 -2.3603 -2.4374 -2.6207 -2.7953 -2.9642 -3.1288
 -1.3422 -1.4409 -1.5305 -1.6111 -1.6845 -1.7530 -1.8230 -1.9024 -1.9866 -2.0726
 -2.1580 -2.2412 -2.3221 -2.4012 -2.4788 -2.6654 -2.8421 -3.0119 -3.1757 -3.3342
 -3.4870
 -1.3741 -1.4793 -1.5759 -1.6628 -1.7401 -1.8087 -1.8740 -1.9477 -2.0268 -2.1084
 -2.1902 -2.2707 -2.3494 -2.4269 -2.5040 -2.6922 -2.8708 -3.0414 -3.2051 -3.3623
 -3.5141 -3.6599 -3.7998
 -1.3860 -1.4974 -1.6005 -1.6943 -1.7778 -1.8506 -1.9144 -1.9830 -2.0583 -2.1365
 -2.2155 -2.2936 -2.3699 -2.4452 -2.5206 -2.7086 -2.8885 -3.0598 -3.2237 -3.3805
 -3.5314 -3.6771 -3.8167 -3.9510 -4.0807
 -1.3709 -1.4916 -1.6041 -1.7074 -1.8003 -1.8809 -1.9493 -2.0137 -2.0853 -2.1606
 -2.2373 -2.3134 -2.3877 -2.4604 -2.5331 -2.7187 -2.8994 -3.0714 -3.2356 -3.3924
 -3.5428 -3.6879 -3.8275 -3.9616 -4.0908 -4.2161
 -1.3420 -1.4606 -1.5772 -1.6900 -1.7963 -1.8923 -1.9733 -2.0405 -2.1094 -2.1825
 -2.2572 -2.3318 -2.4047 -2.4753 -2.5450 -2.7255 -2.9062 -3.0788 -3.2432 -3.4003
 -3.5504 -3.6950 -3.8343 -3.9683 -4.0972 -4.2219 -4.3430 -4.4606 -4.5749 -4.6854
 -1.3291 -1.4416 -1.5519 -1.6610 -1.7679 -1.8705 -1.9655 -2.0474 -2.1214 -2.1964
 -2.2722 -2.3473 -2.4205 -2.4906 -2.5579 -2.7309 -2.9105 -3.0835 -3.2483 -3.4055
 -3.5556 -3.6998 -3.8388 -3.9726 -4.1014 -4.2255 -4.3458 -4.4626 -4.5761 -4.6863
 -4.7925
 -1.3284 -1.4372 -1.5427 -1.6460 -1.7482 -1.8487 -1.9453 -2.0343 -2.1146 -2.1917
 -2.2700 -2.3488 -2.4261 -2.5004 -2.5703 -2.7369 -2.9134 -3.0866 -3.2516 -3.4089
 -3.5592 -3.7030 -3.8416 -3.9754 -4.1042 -4.2283 -4.3481 -4.4641 -4.5768 -4.6862
 -4.7921
 -1.3356 -1.4430 -1.5458 -1.6453 -1.7428 -1.8392 -1.9337 -2.0244 -2.1093 -2.1885
