 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  i   
 -0.3556 -0.3417 -0.3182 -0.2878 -0.2528 -0.1695 -0.1108 -0.0776 -0.0680 -0.0764
 -0.0944 -0.1164 -0.1412 -0.1688 -0.1992 -0.2324 -0.2698 -0.3132 -0.3622 -0.4124
 -1.0094 -0.8646 -0.7393 -0.6342 -0.5468 -0.4748 -0.4162 -0.3693 -0.3328 -0.3050
 -0.2868 -0.2776 -0.2701 -0.2572 -0.2362 -0.1668 -0.1119 -0.0802 -0.0710 -0.0805
 -0.1011 -0.1256 -0.1518 -0.1797 -0.2094 -0.2412 -0.2759 -0.3139 -0.3569 -0.4068
 -0.4588
 -0.9614 -0.8306 -0.7160 -0.6184 -0.5361 -0.4663 -0.4071 -0.3567 -0.3147 -0.2801
 -0.2517 -0.2294 -0.2147 -0.2053 -0.1955 -0.1554 -0.1081 -0.0782 -0.0693 -0.0794
 -0.1025 -0.1307 -0.1599 -0.1896 -0.2200 -0.2515 -0.2847 -0.3200 -0.3582 -0.4018
 -0.4529
 -0.8968 -0.7779 -0.6747 -0.5863 -0.5116 -0.4478 -0.3924 -0.3435 -0.3006 -0.2632
 -0.2311 -0.2039 -0.1815 -0.1645 -0.1521 -0.1259 -0.0968 -0.0715 -0.0633 -0.0735
 -0.0984 -0.1306 -0.1641 -0.1972 -0.2299 -0.2626 -0.2960 -0.3303 -0.3662 -0.4058
 -0.4492
 -0.8308 -0.7174 -0.6218 -0.5416 -0.4741 -0.4171 -0.3679 -0.3238 -0.2837 -0.2473
 -0.2146 -0.1859 -0.1610 -0.1402 -0.1233 -0.0945 -0.0749 -0.0598 -0.0538 -0.0634
 -0.0884 -0.1231 -0.1612 -0.1990 -0.2355 -0.2710 -0.3060 -0.3409 -0.3762 -0.4129
 -0.4516
 -0.7746 -0.6584 -0.5634 -0.4870 -0.4252 -0.3742 -0.3310 -0.2929 -0.2580 -0.2254
 -0.1951 -0.1674 -0.1426 -0.1211 -0.1028 -0.0697 -0.0511 -0.0422 -0.0412 -0.0512
 -0.0751 -0.1105 -0.1517 -0.1941 -0.2355 -0.2751 -0.3135 -0.3506 -0.3870 -0.4236
 -0.4609
 -0.7347 -0.6110 -0.5106 -0.4313 -0.3703 -0.3229 -0.2843 -0.2513 -0.2219 -0.1946
 -0.1687 -0.1442 -0.1212 -0.1002 -0.0906 -0.0515 -0.0254 -0.0187 -0.0255
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value =  i   
 -1.8257 -1.6777 -1.5512 -1.4359 -1.3237 -1.2023 -1.0602 -0.8998 -0.7583 -0.6393
 -0.5384 -0.4514 -0.3750 -0.3087 -0.2506 -0.1329 -0.0487  0.0022  0.0209
 -1.6380 -1.4837 -1.3558 -1.2451 -1.1435 -1.0422 -0.9276 -0.8060 -0.6958 -0.5991
 -0.5131 -0.4357 -0.3663 -0.3048 -0.2505 -0.1413 -0.0644 -0.0182 -0.0005 -0.0043
 -1.5015 -1.3442 -1.2133 -1.1026 -1.0059 -0.9173 -0.8268 -0.7321 -0.6441 -0.5648
 -0.4921 -0.4244 -0.3612 -0.3036 -0.2524 -0.1499 -0.0784 -0.0351 -0.0179 -0.0208
 -0.0365
 -1.3468 -1.1935 -1.0812 -0.9861 -0.8982 -0.8178 -0.7424 -0.6673 -0.5960 -0.5303
 -0.4695 -0.4118 -0.3559 -0.3028 -0.2542 -0.1571 -0.0897 -0.0488 -0.0320 -0.0344
 -0.0494 -0.0714
 -1.2807 -1.0947 -0.9485 -0.8381 -0.7601 -0.7075 -0.6607 -0.6076 -0.5511 -0.4960
 -0.4439 -0.3946 -0.3469 -0.2996 -0.2544 -0.1620 -0.0982 -0.0592 -0.0430 -0.0452
 -0.0602 -0.0821 -0.1082 -0.1384
 -1.2623 -1.0665 -0.9035 -0.7723 -0.6705 -0.5942 -0.5395 -0.5031 -0.4790 -0.4517
 -0.4154 -0.3741 -0.3327 -0.2920 -0.2514 -0.1641 -0.1034 -0.0663 -0.0508 -0.0532
 -0.0686 -0.0913 -0.1175 -0.1468 -0.1791 -0.2150 -0.2547 -0.2998 -0.3501 -0.4004
 -1.2594 -1.0616 -0.8926 -0.7526 -0.6400 -0.5514 -0.4824 -0.4290 -0.3889 -0.3629
 -0.3480 -0.3327 -0.3090 -0.2778 -0.2434 -0.1630 -0.1053 -0.0700 -0.0553 -0.0580
 -0.0741 -0.0982 -0.1259 -0.1556 -0.1873 -0.2214 -0.2583 -0.2988 -0.3439 -0.3947
 -0.4466
 -1.2522 -1.0596 -0.8913 -0.7489 -0.6317 -0.5371 -0.4611 -0.4001 -0.3511 -0.3120
 -0.2821 -0.2625 -0.2509 -0.2391 -0.2217 -0.1579 -0.1037 -0.0703 -0.0561 -0.0591
 -0.0759 -0.1018 -0.1319 -0.1634 -0.1959 -0.2296 -0.2653 -0.3030 -0.3437 -0.3891
 -0.4408
 -1.2305 -1.0459 -0.8832 -0.7433 -0.6263 -0.5304 -0.4515 -0.3866 -0.3331 -0.2887
 -0.2520 -0.2221 -0.1994 -0.1843 -0.1738 -0.1417 -0.0976 -0.0666 -0.0533 -0.0565
 -0.0737 -0.1015 -0.1346 -0.1692 -0.2039 -0.2388 -0.2746 -0.3113 -0.3498 -0.3916
 -0.4367
 -1.2051 -1.0246 -0.8663 -0.7315 -0.6174 -0.5223 -0.4440 -0.3786 -0.3235 -0.2766
 -0.2366 -0.2027 -0.1741 -0.1511 -0.1338 -0.1079 -0.0840 -0.0593 -0.0471 -0.0500
 -0.0670 -0.0956 -0.1315 -0.1698 -0.2081 -0.2456 -0.2829 -0.3201 -0.3579 -0.3970
 -0.4385
 -1.1902 -1.0032 -0.8429 -0.7096 -0.5983 -0.5061 -0.4299 -0.3664 -0.3125 -0.2659
 -0.2252 -0.1897 -0.1589 -0.1327 -0.1109 -0.0759 -0.0583 -0.0455 -0.0374 -0.0406
 -0.0570 -0.0855 -0.1231 -0.1649 -0.2072 -0.2486 -0.2889 -0.3282 -0.3669 -0.4059
 -0.4455
 -1.1962 -0.9962 -0.8268 -0.6867 -0.5730 -0.4816 -0.4074 -0.3462 -0.2949 -0.2506
 -0.2116 -0.1768 -0.1459 -0.1187 -0.1051 -0.0457 -0.0205 -0.0252 -0.0242
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =  i   
 -2.1337 -1.9690 -1.8248 -1.6897 -1.5548 -1.4017 -1.2129 -0.9928 -0.8032 -0.6554
 -0.5400 -0.4474 -0.3706 -0.3049 -0.2477 -0.1333 -0.0494  0.0045  0.0287
 -1.9107 -1.7404 -1.5976 -1.4715 -1.3518 -1.2252 -1.0707 -0.9001 -0.7479 -0.6231
 -0.5205 -0.4351 -0.3629 -0.3011 -0.2475 -0.1403 -0.0633 -0.0150  0.0072  0.0062
 -1.7530 -1.5756 -1.4289 -1.3039 -1.1922 -1.0840 -0.9621 -0.8278 -0.7036 -0.5970
 -0.5060 -0.4274 -0.3591 -0.3000 -0.2486 -0.1471 -0.0753 -0.0300 -0.0097 -0.0098
 -0.0244
 -1.5948 -1.4355 -1.2957 -1.1733 -1.0650 -0.9663 -0.8681 -0.7620 -0.6603 -0.5698
 -0.4902 -0.4194 -0.3559 -0.2996 -0.2501 -0.1529 -0.0852 -0.0426 -0.0232 -0.0229
 -0.0366 -0.0586
 -1.4763 -1.2905 -1.1251 -1.0237 -0.9418 -0.8628 -0.7820 -0.6984 -0.6155 -0.5390
 -0.4701 -0.4077 -0.3504 -0.2978 -0.2504 -0.1569 -0.0926 -0.0522 -0.0338 -0.0334
 -0.0466 -0.0682 -0.0948 -0.1257
 -1.4074 -1.1882 -1.0213 -0.8898 -0.7885 -0.7128 -0.6583 -0.6116 -0.5603 -0.5033
 -0.4458 -0.3912 -0.3403 -0.2928 -0.2485 -0.1587 -0.0973 -0.0589 -0.0414 -0.0412
 -0.0543 -0.0762 -0.1029 -0.1329 -0.1662 -0.2030 -0.2442 -0.2908 -0.3419 -0.3924
 -1.3818 -1.1670 -0.9864 -0.8377 -0.7189 -0.6254 -0.5522 -0.4949 -0.4527 -0.4234
 -0.3969 -0.3639 -0.3242 -0.2829 -0.2430 -0.1580 -0.0992 -0.0626 -0.0459 -0.0461
 -0.0594 -0.0821 -0.1098 -0.1403 -0.1731 -0.2084 -0.2468 -0.2885 -0.3350 -0.3866
 -0.4383
 -1.3853 -1.1680 -0.9809 -0.8234 -0.6942 -0.5904 -0.5078 -0.4416 -0.3880 -0.3454
 -0.3144 -0.2945 -0.2782 -0.2574 -0.2298 -0.1543 -0.0981 -0.0634 -0.0474 -0.0477
 -0.0614 -0.0851 -0.1147 -0.1468 -0.1803 -0.2153 -0.2522 -0.2915 -0.3337 -0.3804
 -0.4326
 -1.3846 -1.1693 -0.9820 -0.8212 -0.6869 -0.5774 -0.4889 -0.4171 -0.3585 -0.3103
 -0.2705 -0.2389 -0.2161 -0.2011 -0.1885 -0.1440 -0.0932 -0.0606 -0.0455 -0.0461
 -0.0602 -0.0849 -0.1166 -0.1515 -0.1872 -0.2233 -0.2604 -0.2986 -0.3386 -0.3813
 -0.4281
 -1.3820 -1.1695 -0.9826 -0.8222 -0.6862 -0.5739 -0.4824 -0.4071 -0.3452 -0.2935
 -0.2502 -0.2137 -0.1835 -0.1597 -0.1425 -0.1149 -0.0839 -0.0546 -0.0405 -0.0410
 -0.0550 -0.0802 -0.1137 -0.1516 -0.1904 -0.2290 -0.2676 -0.3062 -0.3454 -0.3860
 -0.4289
 -1.3893 -1.1689 -0.9800 -0.8178 -0.6820 -0.5689 -0.4762 -0.3998 -0.3366 -0.2834
 -0.2382 -0.1995 -0.1664 -0.1385 -0.1155 -0.0800 -0.0608 -0.0439 -0.0323 -0.0331
 -0.0466 -0.0718 -0.1063 -0.1467 -0.1891 -0.2312 -0.2725 -0.3131 -0.3532 -0.3936
 -0.4347
 -1.4202 -1.1852 -0.9837 -0.8132 -0.6732 -0.5588 -0.4655 -0.3889 -0.3259 -0.2730
 -0.2277 -0.1885 -0.1543 -0.1248 -0.1075 -0.0393 -0.0239 -0.0285 -0.0209
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value =  i   
 -2.4715 -2.2987 -2.1419 -1.9888 -1.8290 -1.6386 -1.3944 -1.1037 -0.8553 -0.6733
 -0.5432 -0.4442 -0.3654 -0.3001 -0.2442 -0.1322 -0.0495  0.0069  0.0355
 -2.2139 -2.0332 -1.8786 -1.7382 -1.5997 -1.4448 -1.2456 -1.0157 -0.8096 -0.6494
 -0.5285 -0.4346 -0.3589 -0.2963 -0.2430 -0.1376 -0.0609 -0.0099  0.0152  0.0175
 -2.0285 -1.8367 -1.6773 -1.5402 -1.4145 -1.2858 -1.1294 -0.9469 -0.7751 -0.6329
 -0.5204 -0.4304 -0.3567 -0.2954 -0.2435 -0.1427 -0.0708 -0.0237 -0.0007  0.0020
 -0.0109
 -1.8794 -1.6862 -1.5231 -1.3843 -1.2624 -1.1484 -1.0256 -0.8818 -0.7395 -0.6153
 -0.5123 -0.4272 -0.3557 -0.2957 -0.2447 -0.1470 -0.0791 -0.0348 -0.0133 -0.0105
 -0.0223 -0.0440
 -1.6711 -1.5024 -1.3681 -1.2482 -1.1359 -1.0303 -0.9273 -0.8146 -0.6986 -0.5921
 -0.5001 -0.4215 -0.3538 -0.2954 -0.2454 -0.1502 -0.0854 -0.0435 -0.0231 -0.0205
 -0.0316 -0.0524 -0.0794 -0.1109
 -1.5501 -1.3446 -1.1839 -1.0608 -0.9671 -0.8922 -0.8201 -0.7388 -0.6496 -0.5617
 -0.4817 -0.4111 -0.3485 -0.2933 -0.2448 -0.1517 -0.0895 -0.0497 -0.0303 -0.0280
 -0.0388 -0.0594 -0.0860 -0.1167 -0.1511 -0.1893 -0.2320 -0.2799 -0.3320 -0.3830
 -1.5112 -1.2866 -1.1018 -0.9526 -0.8344 -0.7407 -0.6662 -0.6062 -0.5548 -0.5046
 -0.4501 -0.3932 -0.3382 -0.2874 -0.2417 -0.1514 -0.0912 -0.0534 -0.0349 -0.0328
 -0.0437 -0.0644 -0.0916 -0.1227 -0.1564 -0.1930 -0.2327 -0.2762 -0.3244 -0.3768
 -0.4287
 -1.5104 -1.2756 -1.0770 -0.9116 -0.7769 -0.6686 -0.5814 -0.5096 -0.4498 -0.4023
 -0.3673 -0.3393 -0.3092 -0.2732 -0.2342 -0.1487 -0.0904 -0.0544 -0.0366 -0.0348
 -0.0460 -0.0671 -0.0954 -0.1277 -0.1622 -0.1985 -0.2369 -0.2778 -0.3217 -0.3698
 -0.4228
 -1.5230 -1.2824 -1.0768 -0.9020 -0.7564 -0.6375 -0.5416 -0.4636 -0.3992 -0.3453
 -0.3010 -0.2668 -0.2425 -0.2241 -0.2049 -0.1419 -0.0863 -0.0521 -0.0354 -0.0338
 -0.0454 -0.0673 -0.0970 -0.1313 -0.1677 -0.2050 -0.2435 -0.2833 -0.3249 -0.3693
 -0.4177
 -1.5412 -1.2998 -1.0889 -0.9087 -0.7560 -0.6299 -0.5272 -0.4438 -0.3755 -0.3188
 -0.2710 -0.2310 -0.1984 -0.1734 -0.1555 -0.1211 -0.0795 -0.0471 -0.0314 -0.0299
 -0.0414 -0.0638 -0.0946 -0.1310 -0.1699 -0.2094 -0.2492 -0.2893 -0.3302 -0.3725
 -0.4171
 -1.5706 -1.3193 -1.1048 -0.9185 -0.7616 -0.6306 -0.5231 -0.4355 -0.3639 -0.3046
 -0.2548 -0.2126 -0.1768 -0.1468 -0.1225 -0.0853 -0.0618 -0.0385 -0.0243 -0.0232
 -0.0345 -0.0569 -0.0884 -0.1266 -0.1682 -0.2106 -0.2530 -0.2948 -0.3365 -0.3785
 -0.4214
 -1.6236 -1.3562 -1.1268 -0.9323 -0.7679 -0.6326 -0.5212 -0.4305 -0.3565 -0.2954
 -0.2442 -0.2007 -0.1635 -0.1316 -0.1059 -0.0345 -0.0332 -0.0263 -0.0141
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value =  i   
 -2.7994 -2.6362 -2.4827 -2.3241 -2.1437 -1.9130 -1.6053 -1.2345 -0.9227 -0.7030
 -0.5544 -0.4477 -0.3658 -0.2998 -0.2440 -0.1340 -0.0521  0.0062  0.0392
 -2.5215 -2.3441 -2.1886 -2.0416 -1.8873 -1.7029 -1.4543 -1.1569 -0.8878 -0.6859
 -0.5439 -0.4403 -0.3604 -0.2961 -0.2424 -0.1381 -0.0615 -0.0084  0.0204  0.0268
 -2.3125 -2.1182 -1.9547 -1.8110 -1.6740 -1.5246 -1.3318 -1.0947 -0.8650 -0.6792
 -0.5416 -0.4391 -0.3594 -0.2954 -0.2425 -0.1416 -0.0695 -0.0205  0.0057  0.0115
  0.0012
 -2.1529 -1.9453 -1.7715 -1.6240 -1.4930 -1.3654 -1.2177 -1.0317 -0.8399 -0.6727
 -0.5412 -0.4401 -0.3605 -0.2963 -0.2434 -0.1447 -0.0762 -0.0302 -0.0060 -0.0006
 -0.0099 -0.0302
 -1.9709 -1.7860 -1.6198 -1.4731 -1.3431 -1.2241 -1.1046 -0.9619 -0.8055 -0.6599
 -0.5380 -0.4405 -0.3618 -0.2975 -0.2445 -0.1469 -0.0814 -0.0378 -0.0151 -0.0102
 -0.0189 -0.0380 -0.0645 -0.0962
 -1.7450 -1.5537 -1.4092 -1.2960 -1.1952 -1.0952 -0.9932 -0.8831 -0.7595 -0.6370
 -0.5282 -0.4370 -0.3612 -0.2979 -0.2450 -0.1480 -0.0847 -0.0435 -0.0218 -0.0173
 -0.0259 -0.0444 -0.0703 -0.1010 -0.1357 -0.1746 -0.2182 -0.2676 -0.3204 -0.3717
 -1.6531 -1.4279 -1.2480 -1.1074 -0.9978 -0.9109 -0.8389 -0.7683 -0.6874 -0.5974
 -0.5079 -0.4270 -0.3565 -0.2960 -0.2439 -0.1476 -0.0860 -0.0469 -0.0263 -0.0221
 -0.0308 -0.0492 -0.0750 -0.1057 -0.1398 -0.1770 -0.2175 -0.2623 -0.3119 -0.3650
 -0.4172
 -1.6317 -1.3879 -1.1855 -1.0201 -0.8874 -0.7806 -0.6930 -0.6184 -0.5532 -0.4968
 -0.4459 -0.3950 -0.3417 -0.2890 -0.2403 -0.1456 -0.0850 -0.0479 -0.0283 -0.0243
 -0.0333 -0.0520 -0.0782 -0.1097 -0.1442 -0.1810 -0.2204 -0.2622 -0.3075 -0.3572
 -0.4110
 -1.6426 -1.3877 -1.1709 -0.9893 -0.8394 -0.7173 -0.6181 -0.5355 -0.4646 -0.4032
 -0.3527 -0.3139 -0.2836 -0.2553 -0.2237 -0.1406 -0.0811 -0.0455 -0.0274 -0.0239
 -0.0333 -0.0527 -0.0798 -0.1125 -0.1484 -0.1861 -0.2254 -0.2664 -0.3094 -0.3552
 -0.4050
 -1.6762 -1.4117 -1.1848 -0.9917 -0.8292 -0.6950 -0.5854 -0.4959 -0.4217 -0.3587
 -0.3048 -0.2597 -0.2238 -0.1968 -0.1762 -0.1279 -0.0754 -0.0408 -0.0238 -0.0208
 -0.0302 -0.0501 -0.0781 -0.1121 -0.1497 -0.1892 -0.2296 -0.2708 -0.3130 -0.3568
 -0.4030
 -1.7239 -1.4480 -1.2118 -1.0087 -0.8370 -0.6932 -0.5751 -0.4788 -0.4001 -0.3349
 -0.2799 -0.2331 -0.1935 -0.1608 -0.1350 -0.0941 -0.0630 -0.0332 -0.0173 -0.0149
 -0.0244 -0.0445 -0.0731 -0.1083 -0.1478 -0.1895 -0.2321 -0.2748 -0.3177 -0.3612
 -0.4057
 -1.7960 -1.5029 -1.2506 -1.0364 -0.8538 -0.7019 -0.5762 -0.4737 -0.3904 -0.3221
 -0.2652 -0.2174 -0.1766 -0.1419 -0.1001 -0.0392 -0.0439 -0.0227 -0.0079
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value =  i   
 -3.0606 -2.9239 -2.7938 -2.6513 -2.4661 -2.1851 -1.7981 -1.3470 -0.9821 -0.7243
 -0.5560 -0.4408 -0.3553 -0.2872 -0.2315 -0.1233 -0.0437  0.0140  0.0498
 -2.7864 -2.6292 -2.4897 -2.3516 -2.1914 -1.9769 -1.6660 -1.2921 -0.9604 -0.7154
 -0.5504 -0.4362 -0.3514 -0.2848 -0.2302 -0.1265 -0.0512  0.0024  0.0337  0.0430
 -2.5698 -2.3887 -2.2348 -2.0956 -1.9537 -1.7838 -1.5474 -1.2467 -0.9539 -0.7203
 -0.5549 -0.4387 -0.3526 -0.2853 -0.2308 -0.1292 -0.0574 -0.0073  0.0210  0.0290
  0.0204
