 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F140M
 -1.2207 -1.3711 -1.4894 -1.4870 -1.4882 -1.4787 -1.4522 -1.4515 -1.4474 -1.4355
 -1.4274 -1.4310 -1.4443 -1.4616 -1.4830 -1.5478 -1.6520 -1.8047 -1.9099
 -1.3071 -1.3511 -1.3884 -1.4260 -1.4610 -1.4677 -1.4637 -1.4625 -1.4595 -1.4553
 -1.4559 -1.4632 -1.4764 -1.4946 -1.5176 -1.5946 -1.6928 -1.8022 -1.9157 -2.0307
 -1.2745 -1.3232 -1.3636 -1.3981 -1.4289 -1.4598 -1.4771 -1.4764 -1.4731 -1.4722
 -1.4753 -1.4845 -1.4992 -1.5186 -1.5424 -1.6190 -1.7138 -1.8199 -1.9305 -2.0422
 -2.1541
 -1.2401 -1.2925 -1.3377 -1.3765 -1.4108 -1.4412 -1.4677 -1.4881 -1.4920 -1.4882
 -1.4901 -1.4999 -1.5159 -1.5367 -1.5616 -1.6390 -1.7320 -1.8352 -1.9433 -2.0525
 -2.1615 -2.2705
 -1.2099 -1.2605 -1.3090 -1.3520 -1.3904 -1.4253 -1.4563 -1.4822 -1.5003 -1.5096
 -1.5119 -1.5170 -1.5300 -1.5504 -1.5761 -1.6551 -1.7474 -1.8484 -1.9542 -2.0617
 -2.1688 -2.2752 -2.3812 -2.4870
 -1.1877 -1.2337 -1.2800 -1.3254 -1.3672 -1.4056 -1.4409 -1.4725 -1.4985 -1.5178
 -1.5324 -1.5427 -1.5530 -1.5684 -1.5903 -1.6680 -1.7601 -1.8594 -1.9634 -2.0696
 -2.1755 -2.2803 -2.3842 -2.4874 -2.5908 -2.6943 -2.7972 -2.8992 -3.0000 -3.0993
 -1.1760 -1.2160 -1.2556 -1.3002 -1.3429 -1.3836 -1.4220 -1.4577 -1.4898 -1.5164
 -1.5390 -1.5591 -1.5766 -1.5933 -1.6125 -1.6808 -1.7710 -1.8691 -1.9714 -2.0761
 -2.1812 -2.2854 -2.3880 -2.4894 -2.5899 -2.6894 -2.7883 -2.8874 -2.9871 -3.0869
 -3.1837
 -1.1777 -1.2104 -1.2435 -1.2822 -1.3226 -1.3627 -1.4022 -1.4403 -1.4762 -1.5086
 -1.5374 -1.5636 -1.5883 -1.6116 -1.6342 -1.6987 -1.7822 -1.8778 -1.9784 -2.0815
 -2.1857 -2.2895 -2.3917 -2.4922 -2.5912 -2.6888 -2.7854 -2.8815 -2.9776 -3.0741
 -3.1712
 -1.1955 -1.2200 -1.2469 -1.2774 -1.3130 -1.3495 -1.3868 -1.4246 -1.4621 -1.4977
 -1.5307 -1.5615 -1.5911 -1.6197 -1.6474 -1.7167 -1.7962 -1.8876 -1.9861 -2.0876
 -2.1905 -2.2938 -2.3961 -2.4967 -2.5952 -2.6918 -2.7871 -2.8812 -2.9749 -3.0683
 -3.1613
 -1.2321 -1.2475 -1.2674 -1.2911 -1.3183 -1.3486 -1.3814 -1.4155 -1.4511 -1.4870
 -1.5222 -1.5561 -1.5888 -1.6207 -1.6520 -1.7293 -1.8087 -1.8969 -1.9925 -2.0920
 -2.1933 -2.2953 -2.3972 -2.4979 -2.5965 -2.6928 -2.7872 -2.8799 -2.9713 -3.0618
 -3.1533
 -1.2870 -1.2936 -1.3051 -1.3210 -1.3407 -1.3640 -1.3904 -1.4195 -1.4505 -1.4832
 -1.5171 -1.5514 -1.5855 -1.6194 -1.6531 -1.7364 -1.8192 -1.9055 -1.9985 -2.0962
 -2.1960 -2.2967 -2.3975 -2.4978 -2.5967 -2.6933 -2.7877 -2.8798 -2.9701 -3.0590
 -3.1469
 -1.3497 -1.3506 -1.3559 -1.3652 -1.3783 -1.3950 -1.4150 -1.4381 -1.4638 -1.4918
 -1.5216 -1.5530 -1.5857 -1.6193 -1.6534 -1.7401 -1.8266 -1.9137 -2.0044
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F140M
 -1.4198 -1.4829 -1.5029 -1.4913 -1.4802 -1.4705 -1.4644 -1.4628 -1.4622 -1.4604
 -1.4603 -1.4649 -1.4755 -1.4913 -1.5114 -1.5755 -1.6643 -1.7828 -1.8972
 -1.3808 -1.4195 -1.4631 -1.4992 -1.4920 -1.4821 -1.4788 -1.4802 -1.4819 -1.4820
 -1.4839 -1.4901 -1.5019 -1.5186 -1.5393 -1.6062 -1.6940 -1.7982 -1.9106 -2.0255
 -1.3469 -1.3889 -1.4213 -1.4498 -1.4844 -1.4949 -1.4881 -1.4889 -1.4942 -1.4970
 -1.5008 -1.5083 -1.5210 -1.5385 -1.5599 -1.6279 -1.7144 -1.8153 -1.9244 -2.0361
 -2.1484
 -1.3077 -1.3566 -1.3953 -1.4251 -1.4504 -1.4758 -1.4982 -1.5007 -1.5022 -1.5066
 -1.5122 -1.5208 -1.5341 -1.5523 -1.5745 -1.6441 -1.7306 -1.8294 -1.9360 -2.0454
 -2.1550 -2.2644
 -1.2638 -1.3190 -1.3646 -1.4021 -1.4331 -1.4594 -1.4843 -1.5053 -1.5179 -1.5190
 -1.5214 -1.5294 -1.5429 -1.5616 -1.5844 -1.6558 -1.7429 -1.8407 -1.9455 -2.0533
 -2.1611 -2.2683 -2.3749 -2.4815
 -1.2258 -1.2769 -1.3287 -1.3727 -1.4104 -1.4433 -1.4722 -1.4975 -1.5195 -1.5350
 -1.5399 -1.5425 -1.5514 -1.5682 -1.5910 -1.6640 -1.7521 -1.8495 -1.9531 -2.0599
 -2.1667 -2.2725 -2.3771 -2.4811 -2.5846 -2.6879 -2.7909 -2.8938 -2.9962 -3.0961
 -1.1843 -1.2344 -1.2893 -1.3385 -1.3819 -1.4207 -1.4555 -1.4867 -1.5142 -1.5365
 -1.5530 -1.5640 -1.5718 -1.5825 -1.5997 -1.6698 -1.7588 -1.8564 -1.9591 -2.0649
 -2.1713 -2.2765 -2.3801 -2.4823 -2.5835 -2.6842 -2.7845 -2.8843 -2.9836 -3.0823
 -3.1804
 -1.1515 -1.1973 -1.2508 -1.3019 -1.3494 -1.3927 -1.4326 -1.4692 -1.5023 -1.5313
 -1.5549 -1.5741 -1.5908 -1.6053 -1.6201 -1.6777 -1.7642 -1.8617 -1.9639 -2.0688
 -2.1746 -2.2797 -2.3829 -2.4843 -2.5841 -2.6824 -2.7798 -2.8767 -2.9735 -3.0705
 -3.1679
 -1.1320 -1.1718 -1.2199 -1.2689 -1.3167 -1.3625 -1.4059 -1.4465 -1.4845 -1.5191
 -1.5493 -1.5750 -1.5979 -1.6195 -1.6399 -1.6948 -1.7722 -1.8675 -1.9691 -2.0731
 -2.1782 -2.2832 -2.3866 -2.4881 -2.5874 -2.6848 -2.7810 -2.8764 -2.9710 -3.0648
 -3.1578
 -1.1299 -1.1631 -1.2036 -1.2450 -1.2894 -1.3340 -1.3779 -1.4206 -1.4618 -1.5006
 -1.5364 -1.5685 -1.5970 -1.6237 -1.6494 -1.7122 -1.7844 -1.8734 -1.9727 -2.0755
 -2.1795 -2.2836 -2.3869 -2.4886 -2.5880 -2.6852 -2.7804 -2.8739 -2.9661 -3.0573
 -3.1495
 -1.1477 -1.1722 -1.2035 -1.2366 -1.2750 -1.3144 -1.3556 -1.3971 -1.4388 -1.4796
 -1.5189 -1.5559 -1.5899 -1.6213 -1.6513 -1.7237 -1.7975 -1.8818 -1.9770 -2.0779
 -2.1807 -2.2837 -2.3863 -2.4879 -2.5876 -2.6851 -2.7803 -2.8733 -2.9643 -3.0539
 -3.1425
 -1.1809 -1.1991 -1.2195 -1.2451 -1.2751 -1.3088 -1.3449 -1.3827 -1.4219 -1.4616
 -1.5014 -1.5406 -1.5784 -1.6141 -1.6480 -1.7288 -1.8079 -1.8909 -1.9822
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F140M
 -1.5073 -1.5100 -1.4920 -1.4817 -1.4702 -1.4616 -1.4617 -1.4650 -1.4691 -1.4730
