 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F277W
 -2.5689 -2.6232 -2.5970 -2.5829 -2.6213 -2.6728 -2.7284 -2.7833 -2.8516 -2.9204
 -2.9923 -3.0668 -3.1426 -3.2173 -3.2901 -3.4666 -3.6278 -3.7857 -3.9793
 -2.6478 -2.6542 -2.6689 -2.6900 -2.7086 -2.7261 -2.7637 -2.8175 -2.8793 -2.9461
 -3.0167 -3.0899 -3.1637 -3.2371 -3.3093 -3.4831 -3.6491 -3.8159 -3.9794 -4.1365
 -2.7086 -2.7118 -2.7276 -2.7506 -2.7778 -2.8063 -2.8283 -2.8584 -2.9068 -2.9677
 -3.0344 -3.1055 -3.1783 -3.2512 -3.3232 -3.4970 -3.6628 -3.8284 -3.9912 -4.1473
 -4.2971
 -2.7792 -2.7746 -2.7857 -2.8078 -2.8364 -2.8686 -2.9025 -2.9332 -2.9621 -3.0023
 -3.0570 -3.1215 -3.1912 -3.2626 -3.3340 -3.5076 -3.6736 -3.8384 -4.0002 -4.1558
 -4.3046 -4.4477
 -2.8670 -2.8481 -2.8496 -2.8656 -2.8914 -2.9229 -2.9576 -2.9943 -3.0307 -3.0665
 -3.1042 -3.1519 -3.2099 -3.2755 -3.3444 -3.5165 -3.6824 -3.8459 -4.0065 -4.1621
 -4.3106 -4.4529 -4.5897 -4.7218
 -2.9704 -2.9391 -2.9255 -2.9308 -2.9494 -2.9768 -3.0093 -3.0445 -3.0825 -3.1228
 -3.1633 -3.2043 -3.2498 -3.3024 -3.3615 -3.5255 -3.6901 -3.8517 -4.0107 -4.1663
 -4.3151 -4.4571 -4.5932 -4.7243 -4.8514 -4.9747 -5.0944 -5.2108 -5.3238 -5.4337
 -3.0849 -3.0450 -3.0171 -3.0096 -3.0168 -3.0361 -3.0635 -3.0954 -3.1306 -3.1685
 -3.2094 -3.2524 -3.2966 -3.3431 -3.3938 -3.5391 -3.6983 -3.8567 -4.0136 -4.1683
 -4.3176 -4.4601 -4.5960 -4.7266 -4.8524 -4.9741 -5.0922 -5.2072 -5.3192 -5.4285
 -5.5347
 -3.2061 -3.1607 -3.1247 -3.1050 -3.0992 -3.1069 -3.1256 -3.1516 -3.1825 -3.2166
 -3.2536 -3.2935 -3.3364 -3.3818 -3.4295 -3.5617 -3.7098 -3.8634 -4.0166 -4.1687
 -4.3178 -4.4613 -4.5979 -4.7284 -4.8538 -4.9747 -5.0917 -5.2053 -5.3158 -5.4236
 -5.5290
 -3.3294 -3.2810 -3.2421 -3.2171 -3.1987 -3.1939 -3.2010 -3.2180 -3.2423 -3.2713
 -3.3036 -3.3389 -3.3772 -3.4188 -3.4637 -3.5880 -3.7270 -3.8738 -4.0230 -4.1716
 -4.3189 -4.4627 -4.6006 -4.7321 -4.8578 -4.9785 -5.0950 -5.2078 -5.3173 -5.4238
 -5.5275
 -3.4505 -3.4007 -3.3615 -3.3319 -3.3109 -3.2977 -3.2926 -3.2982 -3.3129 -3.3346
 -3.3610 -3.3909 -3.4238 -3.4601 -3.4999 -3.6133 -3.7438 -3.8843 -4.0286 -4.1731
 -4.3170 -4.4593 -4.5976 -4.7304 -4.8571 -4.9782 -5.0947 -5.2069 -5.3155 -5.4209
 -5.5253
 -3.5650 -3.5201 -3.4832 -3.4535 -3.4304 -3.4132 -3.4015 -3.3957 -3.3990 -3.4106
 -3.4291 -3.4524 -3.4792 -3.5093 -3.5423 -3.6417 -3.7624 -3.8955 -4.0348 -4.1760
 -4.3165 -4.4559 -4.5931 -4.7264 -4.8544 -4.9766 -5.0938 -5.2062 -5.3146 -5.4195
 -5.5212
 -3.6698 -3.6560 -3.6327 -3.6041 -3.5746 -3.5474 -3.5255 -3.5107 -3.5034 -3.5036
 -3.5113 -3.5259 -3.5454 -3.5686 -3.5952 -3.6772 -3.7844 -3.9089 -4.0424
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F277W
 -2.5477 -2.5636 -2.5689 -2.5918 -2.6335 -2.6846 -2.7426 -2.8066 -2.8733 -2.9424
 -3.0127 -3.0843 -3.1569 -3.2295 -3.3015 -3.4761 -3.6391 -3.7945 -3.9641
 -2.5801 -2.5896 -2.6095 -2.6260 -2.6517 -2.7006 -2.7601 -2.8241 -2.8908 -2.9597
 -3.0303 -3.1023 -3.1753 -3.2483 -3.3205 -3.4944 -3.6573 -3.8150 -3.9760 -4.1330
 -2.6249 -2.6337 -2.6532 -2.6791 -2.7067 -2.7306 -2.7762 -2.8375 -2.9032 -2.9711
 -3.0409 -3.1127 -3.1857 -3.2590 -3.3316 -3.5066 -3.6703 -3.8280 -3.9875 -4.1434
 -4.2933
 -2.6782 -2.6821 -2.7003 -2.7293 -2.7634 -2.7973 -2.8280 -2.8625 -2.9171 -2.9812
 -3.0489 -3.1192 -3.1915 -3.2646 -3.3375 -3.5138 -3.6793 -3.8377 -3.9963 -4.1514
 -4.3004 -4.4436
 -2.7426 -2.7378 -2.7499 -2.7744 -2.8071 -2.8458 -2.8884 -2.9282 -2.9628 -3.0047
 -3.0611 -3.1263 -3.1961 -3.2680 -3.3405 -3.5176 -3.6849 -3.8445 -4.0024 -4.1573
