 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F160W
 -1.3812 -1.3583 -1.3038 -1.2970 -1.3238 -1.3315 -1.3223 -1.3187 -1.3286 -1.3380
 -1.3565 -1.3849 -1.4205 -1.4603 -1.5035 -1.6161 -1.7651 -1.9357 -2.0592
 -1.3390 -1.3696 -1.3872 -1.3798 -1.3483 -1.3290 -1.3313 -1.3407 -1.3504 -1.3640
 -1.3853 -1.4140 -1.4485 -1.4874 -1.5300 -1.6490 -1.7792 -1.9152 -2.0527 -2.1896
 -1.3370 -1.3717 -1.4004 -1.4198 -1.4249 -1.4044 -1.3732 -1.3609 -1.3670 -1.3835
 -1.4054 -1.4344 -1.4692 -1.5086 -1.5515 -1.6694 -1.7960 -1.9277 -2.0618 -2.1953
 -2.3274
 -1.3389 -1.3708 -1.4023 -1.4294 -1.4500 -1.4619 -1.4588 -1.4360 -1.4141 -1.4110
 -1.4270 -1.4546 -1.4890 -1.5283 -1.5714 -1.6891 -1.8131 -1.9407 -2.0706 -2.2012
 -2.3304 -2.4579
 -1.3522 -1.3751 -1.4037 -1.4325 -1.4586 -1.4801 -1.4960 -1.5038 -1.4962 -1.4825
 -1.4756 -1.4863 -1.5122 -1.5484 -1.5905 -1.7078 -1.8303 -1.9540 -2.0795 -2.2069
 -2.3337 -2.4588 -2.5819 -2.7033
 -1.3785 -1.3919 -1.4119 -1.4374 -1.4641 -1.4894 -1.5116 -1.5303 -1.5443 -1.5508
 -1.5505 -1.5505 -1.5601 -1.5823 -1.6151 -1.7258 -1.8473 -1.9682 -2.0896 -2.2130
 -2.3372 -2.4602 -2.5813 -2.7004 -2.8182 -2.9345 -3.0485 -3.1600 -3.2685 -3.3739
 -1.4179 -1.4223 -1.4315 -1.4508 -1.4734 -1.4981 -1.5227 -1.5454 -1.5661 -1.5837
 -1.5986 -1.6109 -1.6218 -1.6363 -1.6587 -1.7479 -1.8641 -1.9835 -2.1014 -2.2203
 -2.3411 -2.4619 -2.5811 -2.6984 -2.8135 -2.9265 -3.0377 -3.1474 -3.2558 -3.3624
 -3.4647
 -1.4701 -1.4662 -1.4669 -1.4771 -1.4931 -1.5131 -1.5358 -1.5594 -1.5825 -1.6042
 -1.6249 -1.6452 -1.6655 -1.6856 -1.7070 -1.7809 -1.8835 -1.9988 -2.1142 -2.2292
 -2.3460 -2.4641 -2.5815 -2.6970 -2.8104 -2.9218 -3.0312 -3.1388 -3.2447 -3.3493
 -3.4526
 -1.5349 -1.5233 -1.5176 -1.5188 -1.5275 -1.5408 -1.5580 -1.5784 -1.6009 -1.6235
 -1.6458 -1.6687 -1.6927 -1.7180 -1.7441 -1.8166 -1.9085 -2.0158 -2.1288 -2.2412
 -2.3543 -2.4690 -2.5844 -2.6986 -2.8107 -2.9206 -3.0284 -3.1343 -3.2385 -3.3412
 -3.4423
 -1.6123 -1.5935 -1.5819 -1.5767 -1.5774 -1.5834 -1.5940 -1.6084 -1.6265 -1.6468
 -1.6685 -1.6911 -1.7151 -1.7411 -1.7691 -1.8462 -1.9330 -2.0334 -2.1419 -2.2520
 -2.3621 -2.4733 -2.5855 -2.6977 -2.8085 -2.9171 -3.0234 -3.1276 -3.2298 -3.3303
 -3.4312
 -1.7003 -1.6762 -1.6590 -1.6478 -1.6422 -1.6415 -1.6454 -1.6534 -1.6652 -1.6804
 -1.6983 -1.7184 -1.7403 -1.7644 -1.7913 -1.8688 -1.9557 -2.0504 -2.1540 -2.2621
 -2.3706 -2.4791 -2.5882 -2.6978 -2.8069 -2.9143 -3.0196 -3.1224 -3.2230 -3.3217
 -3.4188
 -1.7917 -1.7706 -1.7517 -1.7356 -1.7232 -1.7150 -1.7115 -1.7128 -1.7184 -1.7277
 -1.7401 -1.7553 -1.7731 -1.7934 -1.8167 -1.8886 -1.9750 -2.0676 -2.1665
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F160W
 -1.3721 -1.3561 -1.3480 -1.3578 -1.3694 -1.3750 -1.3764 -1.3796 -1.3855 -1.3949
 -1.4100 -1.4319 -1.4601 -1.4935 -1.5309 -1.6355 -1.7628 -1.9080 -2.0450
 -1.3784 -1.4044 -1.3961 -1.3682 -1.3637 -1.3736 -1.3832 -1.3900 -1.3972 -1.4076
 -1.4239 -1.4470 -1.4763 -1.5106 -1.5487 -1.6571 -1.7801 -1.9129 -2.0497 -2.1865
 -1.3615 -1.4024 -1.4299 -1.4345 -1.4065 -1.3813 -1.3839 -1.3966 -1.4082 -1.4198
 -1.4367 -1.4601 -1.4899 -1.5248 -1.5635 -1.6728 -1.7947 -1.9245 -2.0580 -2.1915
 -2.3238
 -1.3423 -1.3853 -1.4241 -1.4541 -1.4672 -1.4560 -1.4245 -1.4082 -1.4171 -1.4315
 -1.4489 -1.4721 -1.5018 -1.5368 -1.5759 -1.6862 -1.8077 -1.9351 -2.0657 -2.1966
 -2.3261 -2.4539
 -1.3290 -1.3677 -1.4079 -1.4449 -1.4741 -1.4933 -1.4975 -1.4840 -1.4593 -1.4513
 -1.4623 -1.4843 -1.5131 -1.5477 -1.5869 -1.6979 -1.8194 -1.9451 -2.0728 -2.2013
 -2.3286 -2.4542 -2.5777 -2.6993
 -1.3285 -1.3566 -1.3928 -1.4306 -1.4664 -1.4967 -1.5198 -1.5344 -1.5371 -1.5241
 -1.5092 -1.5102 -1.5288 -1.5598 -1.5977 -1.7084 -1.8302 -1.9549 -2.0802 -2.2059
 -2.3311 -2.4548 -2.5764 -2.6959 -2.8136 -2.9294 -3.0434 -3.1555 -3.2653 -3.3711
 -1.3365 -1.3561 -1.3854 -1.4189 -1.4547 -1.4897 -1.5208 -1.5467 -1.5670 -1.5793
 -1.5820 -1.5770 -1.5769 -1.5901 -1.6163 -1.7190 -1.8402 -1.9645 -2.0882 -2.2111
 -2.3339 -2.4557 -2.5755 -2.6933 -2.8090 -2.9229 -3.0350 -3.1451 -3.2529 -3.3585
 -3.4618
 -1.3575 -1.3690 -1.3896 -1.4161 -1.4473 -1.4811 -1.5153 -1.5471 -1.5753 -1.5993
 -1.6179 -1.6309 -1.6395 -1.6473 -1.6611 -1.7364 -1.8507 -1.9739 -2.0965 -2.2173
 -2.3373 -2.4569 -2.5752 -2.6913 -2.8053 -2.9171 -3.0270 -3.1350 -3.2414 -3.3463
 -3.4498
 -1.3919 -1.3960 -1.4080 -1.4265 -1.4505 -1.4792 -1.5112 -1.5444 -1.5767 -1.6064
 -1.6328 -1.6557 -1.6761 -1.6946 -1.7120 -1.7712 -1.8675 -1.9854 -2.1067 -2.2260
 -2.3435 -2.4607 -2.5773 -2.6923 -2.8050 -2.9154 -3.0238 -3.1303 -3.2350 -3.3380
 -3.4393
 -1.4401 -1.4370 -1.4413 -1.4517 -1.4677 -1.4891 -1.5152 -1.5450 -1.5771 -1.6091
 -1.6396 -1.6680 -1.6944 -1.7199 -1.7450 -1.8088 -1.8920 -1.9984 -2.1157 -2.2334
 -2.3489 -2.4633 -2.5774 -2.6907 -2.8022 -2.9114 -3.0183 -3.1230 -3.2257 -3.3267
 -3.4281
 -1.5006 -1.4919 -1.4897 -1.4924 -1.5006 -1.5143 -1.5332 -1.5566 -1.5841 -1.6143
 -1.6456 -1.6764 -1.7062 -1.7352 -1.7642 -1.8382 -1.9188 -2.0155 -2.1258 -2.2409
 -2.3550 -2.4673 -2.5789 -2.6900 -2.8000 -2.9081 -3.0139 -3.1174 -3.2185 -3.3178
 -3.4153
 -1.5687 -1.5609 -1.5530 -1.5489 -1.5494 -1.5554 -1.5669 -1.5835 -1.6045 -1.6294
 -1.6572 -1.6871 -1.7175 -1.7480 -1.7786 -1.8581 -1.9423 -2.0342 -2.1374
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F160W
 -1.3833 -1.3842 -1.4019 -1.4203 -1.4266 -1.4286 -1.4343 -1.4410 -1.4477 -1.4563
 -1.4696 -1.4877 -1.5110 -1.5394 -1.5720 -1.6669 -1.7769 -1.9021 -2.0388
 -1.4185 -1.4077 -1.3930 -1.4042 -1.4210 -1.4317 -1.4386 -1.4467 -1.4543 -1.4637
 -1.4778 -1.4970 -1.5215 -1.5510 -1.5847 -1.6816 -1.7919 -1.9147 -2.0471 -2.1827
 -1.4060 -1.4391 -1.4381 -1.4092 -1.4072 -1.4229 -1.4378 -1.4492 -1.4594 -1.4699
 -1.4846 -1.5043 -1.5293 -1.5594 -1.5938 -1.6925 -1.8039 -1.9255 -2.0547 -2.1870
 -2.3191
 -1.3765 -1.4234 -1.4573 -1.4674 -1.4438 -1.4204 -1.4290 -1.4472 -1.4628 -1.4757
 -1.4908 -1.5105 -1.5355 -1.5656 -1.6002 -1.7003 -1.8130 -1.9342 -2.0613 -2.1910
 -2.3205 -2.4486
 -1.3462 -1.3944 -1.4394 -1.4743 -1.4925 -1.4884 -1.4609 -1.4476 -1.4617 -1.4806
 -1.4970 -1.5166 -1.5411 -1.5708 -1.6052 -1.7060 -1.8198 -1.9410 -2.0667 -2.1945
 -2.3219 -2.4479 -2.5718 -2.6939
 -1.3209 -1.3656 -1.4117 -1.4556 -1.4919 -1.5164 -1.5260 -1.5178 -1.4962 -1.4903
 -1.5038 -1.5234 -1.5472 -1.5760 -1.6098 -1.7106 -1.8252 -1.9467 -2.0714 -2.1974
 -2.3231 -2.4474 -2.5696 -2.6897 -2.8078 -2.9240 -3.0384 -3.1511 -3.2613 -3.3663
 -1.3037 -1.3426 -1.3852 -1.4295 -1.4725 -1.5096 -1.5378 -1.5570 -1.5656 -1.5596
 -1.5464 -1.5440 -1.5576 -1.5829 -1.6151 -1.7147 -1.8298 -1.9517 -2.0758 -2.2003
 -2.3244 -2.4471 -2.5677 -2.6862 -2.8025 -2.9167 -3.0290 -3.1395 -3.2483 -3.3549
 -3.4569
 -1.2972 -1.3286 -1.3653 -1.4059 -1.4487 -1.4909 -1.5290 -1.5606 -1.5855 -1.6035
 -1.6127 -1.6105 -1.6059 -1.6113 -1.6299 -1.7195 -1.8340 -1.9562 -2.0800 -2.2034
 -2.3258 -2.4470 -2.5662 -2.6832 -2.7979 -2.9105 -3.0211 -3.1297 -3.2365 -3.3416
 -3.4451
 -1.3028 -1.3263 -1.3558 -1.3904 -1.4289 -1.4701 -1.5117 -1.5507 -1.5849 -1.6138
 -1.6376 -1.6552 -1.6653 -1.6706 -1.6778 -1.7349 -1.8404 -1.9621 -2.0859 -2.2086
 -2.3295 -2.4491 -2.5671 -2.6831 -2.7966 -2.9078 -3.0170 -3.1242 -3.2295 -3.3329
 -3.4345
 -1.3211 -1.3366 -1.3583 -1.3856 -1.4177 -1.4541 -1.4936 -1.5343 -1.5739 -1.6100
 -1.6421 -1.6699 -1.6929 -1.7117 -1.7276 -1.7716 -1.8535 -1.9672 -2.0898 -2.2118
 -2.3317 -2.4495 -2.5658 -2.6805 -2.7929 -2.9029 -3.0107 -3.1161 -3.2195 -3.3212
 -3.4212
 -1.3514 -1.3603 -1.3744 -1.3940 -1.4189 -1.4487 -1.4828 -1.5203 -1.5599 -1.5994
 -1.6369 -1.6714 -1.7022 -1.7295 -1.7545 -1.8119 -1.8809 -1.9782 -2.0947 -2.2153
 -2.3343 -2.4509 -2.5654 -2.6784 -2.7896 -2.8987 -3.0054 -3.1096 -3.2116 -3.3115
 -3.4097
 -1.3915 -1.3958 -1.4041 -1.4166 -1.4342 -1.4568 -1.4842 -1.5159 -1.5513 -1.5892
 -1.6280 -1.6663 -1.7024 -1.7358 -1.7667 -1.8392 -1.9110 -1.9973 -2.1029
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F160W
