 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F210M
 -1.7412 -1.6590 -1.5317 -1.4998 -1.5313 -1.5691 -1.6142 -1.6556 -1.7117 -1.7688
 -1.8292 -1.8940 -1.9640 -2.0368 -2.1117 -2.2975 -2.4793 -2.6311 -2.7976
 -1.7532 -1.7276 -1.7053 -1.6759 -1.6364 -1.6241 -1.6484 -1.6909 -1.7422 -1.7988
 -1.8598 -1.9246 -1.9922 -2.0618 -2.1323 -2.3081 -2.4798 -2.6459 -2.8066 -2.9620
 -1.8387 -1.8095 -1.7947 -1.7839 -1.7717 -1.7485 -1.7252 -1.7332 -1.7708 -1.8241
 -1.8826 -1.9457 -2.0122 -2.0808 -2.1503 -2.3235 -2.4921 -2.6558 -2.8146 -2.9679
 -3.1160
 -1.9329 -1.8917 -1.8718 -1.8643 -1.8614 -1.8596 -1.8553 -1.8414 -1.8388 -1.8638
 -1.9104 -1.9686 -2.0323 -2.0993 -2.1677 -2.3386 -2.5044 -2.6654 -2.8218 -2.9735
 -3.1197 -3.2612
 -2.0483 -1.9855 -1.9528 -1.9390 -1.9363 -1.9384 -1.9425 -1.9484 -1.9509 -1.9560
 -1.9724 -2.0082 -2.0593 -2.1202 -2.1859 -2.3538 -2.5172 -2.6749 -2.8285 -2.9787
 -3.1236 -3.2633 -3.3984 -3.5295
 -2.1833 -2.1016 -2.0475 -2.0205 -2.0106 -2.0107 -2.0155 -2.0228 -2.0345 -2.0500
 -2.0652 -2.0844 -2.1152 -2.1588 -2.2123 -2.3698 -2.5305 -2.6849 -2.8353 -2.9833
 -3.1272 -3.2659 -3.3996 -3.5289 -3.6549 -3.7777 -3.8972 -4.0133 -4.1261 -4.2355
 -2.3322 -2.2367 -2.1612 -2.1173 -2.0939 -2.0860 -2.0874 -2.0934 -2.1028 -2.1172
 -2.1370 -2.1604 -2.1867 -2.2190 -2.2598 -2.3917 -2.5450 -2.6965 -2.8432 -2.9878
 -3.1303 -3.2684 -3.4013 -3.5295 -3.6534 -3.7736 -3.8907 -4.0051 -4.1170 -4.2264
 -4.3321
 -2.4892 -2.3843 -2.2960 -2.2343 -2.1941 -2.1726 -2.1653 -2.1667 -2.1732 -2.1834
 -2.1985 -2.2191 -2.2455 -2.2768 -2.3127 -2.4255 -2.5633 -2.7093 -2.8525 -2.9932
 -3.1329 -3.2702 -3.4028 -3.5304 -3.6535 -3.7725 -3.8879 -4.0003 -4.1101 -4.2177
