 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F770W
 -5.7818 -5.6306 -5.6828 -6.1948 -7.1271 -7.8282 -8.1912 -7.8792 -7.1810 -6.3108
 -6.4755 -7.4351 -7.8150 -7.5122 -7.2676 -7.5102
 -6.2096 -6.1530 -6.1579 -6.3552 -6.7529 -7.0636 -7.2674 -7.2110 -7.0106 -6.7548
 -6.8724 -7.2900 -7.4924 -7.3849 -7.2891 -7.5197 -7.6954 -7.8684 -8.0423
 -6.3970 -6.4240 -6.4395 -6.4914 -6.6030 -6.7057 -6.8147 -6.8886 -6.9486 -7.0080
 -7.0940 -7.2123 -7.2994 -7.3106 -7.3213 -7.5324 -7.7225 -7.8974 -8.0681 -8.2293
 -8.3815
 -6.3440 -6.4436 -6.5276 -6.6034 -6.6774 -6.7544 -6.8331 -6.9121 -6.9950 -7.0705
 -7.1403 -7.2022 -7.2359 -7.2894 -7.3642 -7.5483 -7.7382 -7.9194 -8.0905 -8.2525
 -8.4059 -8.5512 -8.6902
 -6.4152 -6.4859 -6.5524 -6.6196 -6.6892 -6.7621 -6.8375 -6.9138 -6.9897 -7.0642
 -7.1364 -7.2059 -7.2620 -7.3183 -7.3843 -7.5651 -7.7545 -7.9348 -8.1053 -8.2668
 -8.4201 -8.5658 -8.7046 -8.8375 -8.9656
 -6.4953 -6.5453 -6.5974 -6.6539 -6.7152 -6.7811 -6.8509 -6.9229 -6.9955 -7.0672
 -7.1372 -7.2059 -7.2728 -7.3288 -7.3972 -7.5758 -7.7641 -7.9455 -8.1164 -8.2779
 -8.4312 -8.5771 -8.7159 -8.8487 -8.9759 -9.0986
 -6.5843 -6.6218 -6.6626 -6.7063 -6.7555 -6.8114 -6.8733 -6.9394 -7.0080 -7.0771
 -7.1454 -7.2121 -7.2774 -7.3364 -7.4029 -7.5804 -7.7670 -7.9515 -8.1238 -8.2858
