 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F356W
  0.8534  0.7197  0.6812  0.6639  0.6127  0.5442  0.4678  0.3945  0.3120  0.2304
  0.1496  0.0699 -0.0089 -0.0875 -0.1650 -0.3554 -0.5397 -0.7085 -0.8778
  0.7599  0.7056  0.6482  0.5867  0.5258  0.4765  0.4204  0.3521  0.2762  0.1974
  0.1184  0.0397 -0.0385 -0.1160 -0.1926 -0.3800 -0.5609 -0.7344 -0.9002 -1.0585
  0.7139  0.6609  0.6038  0.5434  0.4810  0.4164  0.3582  0.3041  0.2404  0.1685
  0.0931  0.0164 -0.0604 -0.1368 -0.2126 -0.3980 -0.5770 -0.7497 -0.9151 -1.0729
 -1.2237
  0.6661  0.6161  0.5614  0.5025  0.4400  0.3758  0.3113  0.2482  0.1902  0.1308
  0.0653 -0.0055 -0.0790 -0.1535 -0.2280 -0.4114 -0.5889 -0.7608 -0.9261 -1.0837
 -1.2339 -1.3777
  0.6107  0.5683  0.5177  0.4622  0.4025  0.3395  0.2749  0.2106  0.1465  0.0844
  0.0251 -0.0358 -0.1009 -0.1700 -0.2416 -0.4216 -0.5973 -0.7685 -0.9338 -1.0917
 -1.2417 -1.3851 -1.5224 -1.6547
  0.5477  0.5122  0.4696  0.4191  0.3637  0.3044  0.2421  0.1785  0.1146  0.0507
 -0.0117 -0.0722 -0.1323 -0.1943 -0.2589 -0.4307 -0.6035 -0.7730 -0.9380 -1.0969
 -1.2475 -1.3908 -1.5278 -1.6593 -1.7862 -1.9091 -2.0284 -2.1443 -2.2571 -2.3671
  0.4787  0.4482  0.4141  0.3700  0.3204  0.2660  0.2080  0.1474  0.0851  0.0224
 -0.0400 -0.1013 -0.1618 -0.2219 -0.2828 -0.4422 -0.6091 -0.7752 -0.9392 -1.0990
 -1.2511 -1.3950 -1.5321 -1.6633 -1.7894 -1.9110 -2.0288 -2.1431 -2.2545 -2.3632
 -2.4695
  0.4054  0.3783  0.3490  0.3121  0.2695  0.2214  0.1689  0.1130  0.0544 -0.0059
 -0.0667 -0.1272 -0.1869 -0.2463 -0.3057 -0.4579 -0.6166 -0.7778 -0.9387 -1.0979
 -1.2517 -1.3973 -1.5351 -1.6665 -1.7924 -1.9134 -2.0301 -2.1432 -2.2531 -2.3603
 -2.4651
  0.3294  0.3046  0.2771  0.2433  0.2080  0.1669  0.1210  0.0710  0.0174 -0.0386
 -0.0964 -0.1550 -0.2133 -0.2711 -0.3289 -0.4757 -0.6280 -0.7836 -0.9405 -1.0973
 -1.2515 -1.3993 -1.5390 -1.6715 -1.7978 -1.9189 -2.0355 -2.1480 -2.2570 -2.3629
 -2.4657
  0.2524  0.2292  0.2023  0.1720  0.1387  0.1028  0.0640  0.0208 -0.0262 -0.0767
 -0.1297 -0.1846 -0.2404 -0.2962 -0.3520 -0.4932 -0.6386 -0.7889 -0.9411 -1.0938
 -1.2460 -1.3947 -1.5367 -1.6711 -1.7986 -1.9202 -2.0369 -2.1491 -2.2575 -2.3623
 -2.4660
  0.1766  0.1515  0.1241  0.0946  0.0632  0.0302 -0.0043 -0.0406 -0.0806 -0.1242
 -0.1711 -0.2207 -0.2722 -0.3251 -0.3786 -0.5137 -0.6521 -0.7958 -0.9432 -1.0920
 -1.2407 -1.3879 -1.5309 -1.6677 -1.7973 -1.9203 -2.0378 -2.1505 -2.2588 -2.3635
 -2.4647
  0.1053  0.0630  0.0283 -0.0014 -0.0286 -0.0553 -0.0833 -0.1137 -0.1470 -0.1834
 -0.2232 -0.2662 -0.3118 -0.3597 -0.4092 -0.5373 -0.6692 -0.8056 -0.9474
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F356W
  0.8379  0.7798  0.7428  0.6995  0.6396  0.5691  0.4903  0.4069  0.3224  0.2382
  0.1556  0.0745 -0.0053 -0.0840 -0.1617 -0.3515 -0.5351 -0.7090 -0.8770
  0.8073  0.7579  0.7016  0.6484  0.6018  0.5373  0.4613  0.3794  0.2952  0.2107
  0.1276  0.0460 -0.0340 -0.1126 -0.1899 -0.3776 -0.5578 -0.7311 -0.8968 -1.0551
  0.7713  0.7195  0.6651  0.6081  0.5460  0.4925  0.4313  0.3564  0.2750  0.1914
  0.1084  0.0268 -0.0534 -0.1321 -0.2094 -0.3964 -0.5751 -0.7467 -0.9115 -1.0692
 -1.2200
  0.7335  0.6819  0.6263  0.5676  0.5062  0.4427  0.3796  0.3212  0.2529  0.1749
  0.0939  0.0130 -0.0668 -0.1453 -0.2226 -0.4094 -0.5875 -0.7581 -0.9223 -1.0796
 -1.2298 -1.3737
  0.6923  0.6432  0.5892  0.5311  0.4696  0.4052  0.3388  0.2731  0.2101  0.1471
  0.0764  0.0004 -0.0773 -0.1550 -0.2317 -0.4180 -0.5957 -0.7659 -0.9298 -1.0871
 -1.2371 -1.3806 -1.5181 -1.6509
  0.6454  0.6008  0.5503  0.4950  0.4356  0.3727  0.3070  0.2401  0.1730  0.1065
  0.0419 -0.0231 -0.0919 -0.1646 -0.2391 -0.4237 -0.6009 -0.7706 -0.9343 -1.0920
 -1.2424 -1.3859 -1.5230 -1.6548 -1.7821 -1.9054 -2.0250 -2.1413 -2.2545 -2.3644
  0.5905  0.5518  0.5069  0.4560  0.4003  0.3406  0.2776  0.2121  0.1454  0.0781
  0.0110 -0.0551 -0.1194 -0.1843 -0.2513 -0.4282 -0.6039 -0.7728 -0.9361 -1.0942
 -1.2456 -1.3897 -1.5269 -1.6584 -1.7848 -1.9068 -2.0251 -2.1399 -2.2516 -2.3606
 -2.4669
  0.5291  0.4940  0.4560  0.4113  0.3607  0.3055  0.2464  0.1843  0.1199  0.0544
 -0.0120 -0.0784 -0.1440 -0.2083 -0.2721 -0.4357 -0.6063 -0.7737 -0.9358 -1.0936
 -1.2462 -1.3916 -1.5296 -1.6613 -1.7874 -1.9087 -2.0259 -2.1395 -2.2499 -2.3574
 -2.4624
  0.4625  0.4298  0.3962  0.3580  0.3137  0.2641  0.2098  0.1520  0.0912  0.0286
 -0.0354 -0.1001 -0.1648 -0.2288 -0.2923 -0.4506 -0.6126 -0.7765 -0.9368 -1.0934
 -1.2465 -1.3936 -1.5332 -1.6659 -1.7924 -1.9138 -2.0308 -2.1439 -2.2535 -2.3597
 -2.4627
  0.3929  0.3621  0.3303  0.2963  0.2587  0.2156  0.1675  0.1151  0.0591  0.0004
 -0.0601 -0.1220 -0.1845 -0.2470 -0.3090 -0.4638 -0.6200 -0.7781 -0.9354 -1.0896
 -1.2414 -1.3893 -1.5309 -1.6652 -1.7929 -1.9148 -2.0319 -2.1445 -2.2533 -2.3586
 -2.4628
  0.3251  0.2915  0.2592  0.2275  0.1948  0.1577  0.1161  0.0701  0.0199 -0.0338
 -0.0900 -0.1482 -0.2076 -0.2676 -0.3276 -0.4776 -0.6289 -0.7819 -0.9352 -1.0866
 -1.2358 -1.3827 -1.5253 -1.6618 -1.7914 -1.9146 -2.0324 -2.1455 -2.2543 -2.3593
 -2.4609
  0.2597  0.2179  0.1828  0.1517  0.1219  0.0904  0.0548  0.0151 -0.0287 -0.0762
 -0.1270 -0.1806 -0.2360 -0.2927 -0.3500 -0.4942 -0.6400 -0.7878 -0.9368
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F356W
  0.8340  0.8106  0.7739  0.7224  0.6625  0.5920  0.5098  0.4241  0.3377  0.2516
