 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  R   
 -2.2191 -2.0653 -1.9540 -1.7960 -1.5908 -1.4125 -1.3109 -1.2559 -1.1952 -1.1101
 -1.0114 -0.9034 -0.7954 -0.6962 -0.6029 -0.4058 -0.2626 -0.1683 -0.1016
 -2.0481 -1.8178 -1.6369 -1.4808 -1.3488 -1.2425 -1.1577 -1.0871 -1.0226 -0.9587
 -0.8908 -0.8149 -0.7294 -0.6407 -0.5569 -0.3825 -0.2578 -0.1763 -0.1231 -0.0922
 -1.9315 -1.6630 -1.4436 -1.2796 -1.1703 -1.0912 -1.0198 -0.9540 -0.8960 -0.8445
 -0.7933 -0.7381 -0.6725 -0.5970 -0.5225 -0.3665 -0.2559 -0.1844 -0.1406 -0.1139
 -0.0982
 -1.8693 -1.6009 -1.3741 -1.1924 -1.0553 -0.9586 -0.8972 -0.8566 -0.8154 -0.7675
 -0.7189 -0.6730 -0.6247 -0.5651 -0.4997 -0.3578 -0.2569 -0.1926 -0.1541 -0.1303
 -0.1159 -0.1081
 -1.8159 -1.5627 -1.3447 -1.1641 -1.0197 -0.9087 -0.8277 -0.7705 -0.7311 -0.6999
 -0.6633 -0.6208 -0.5798 -0.5346 -0.4807 -0.3519 -0.2577 -0.1986 -0.1651 -0.1449
 -0.1324 -0.1255 -0.1230 -0.1241
 -1.7457 -1.5169 -1.3174 -1.1482 -1.0073 -0.8921 -0.8011 -0.7318 -0.6794 -0.6383
 -0.6037 -0.5697 -0.5338 -0.4985 -0.4566 -0.3448 -0.2565 -0.2004 -0.1712 -0.1559
 -0.1469 -0.1421 -0.1406 -0.1421 -0.1461 -0.1528 -0.1627 -0.1798 -0.2058 -0.2356
 -1.6518 -1.4503 -1.2742 -1.1230 -0.9935 -0.8827 -0.7891 -0.7121 -0.6512 -0.6027
 -0.5618 -0.5248 -0.4893 -0.4577 -0.4244 -0.3318 -0.2516 -0.1977 -0.1710 -0.1609
 -0.1570 -0.1560 -0.1572 -0.1602 -0.1649 -0.1712 -0.1800 -0.1916 -0.2104 -0.2391
 -0.2726
 -1.5401 -1.3645 -1.2114 -1.0799 -0.9661 -0.8659 -0.7769 -0.6985 -0.6318 -0.5774
 -0.5325 -0.4932 -0.4568 -0.4226 -0.3922 -0.3119 -0.2418 -0.1909 -0.1650 -0.1584
 -0.1603 -0.1648 -0.1702 -0.1764 -0.1833 -0.1908 -0.1996 -0.2103 -0.2242 -0.2443
 -0.2757
 -1.4148 -1.2643 -1.1321 -1.0185 -0.9205 -0.8334 -0.7538 -0.6803 -0.6137 -0.5556
