 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F125W
 -0.0255  0.2978  0.8263  0.9457  0.5060  0.2702  0.8761  1.2858  1.3202  1.2006
  1.1595  1.1219  0.9536  0.7070  0.5199  0.4090
  0.4846  0.5872  0.8018  0.8377  0.6558  0.5191  0.7280  0.8850  0.9186  0.8947
  0.8823  0.8499  0.7523  0.6182  0.5107  0.4089  0.3255  0.2452  0.1372
  0.7520  0.7390  0.7686  0.7600  0.7160  0.6490  0.6473  0.6591  0.6725  0.6801
  0.6740  0.6471  0.5979  0.5381  0.4864  0.3937  0.2995  0.2158  0.1226  0.0297
 -0.0542
  0.7767  0.7532  0.7267  0.7126  0.6864  0.6600  0.6340  0.6081  0.5818  0.5568
  0.5346  0.5135  0.4905  0.4668  0.4470  0.3634  0.2800  0.1935  0.1052  0.0160
 -0.0732 -0.1615 -0.2498
  0.7978  0.7701  0.7414  0.7180  0.6910  0.6635  0.6352  0.6061  0.5759  0.5455
  0.5171  0.4913  0.4667  0.4428  0.4185  0.3451  0.2615  0.1745  0.0864 -0.0013
 -0.0884 -0.1747 -0.2604 -0.3463 -0.4329
  0.7942  0.7677  0.7407  0.7144  0.6884  0.6618  0.6338  0.6041  0.5732  0.5414
  0.5094  0.4786  0.4501  0.4229  0.3971  0.3283  0.2467  0.1600  0.0719 -0.0154
 -0.1016 -0.1867 -0.2708 -0.3544 -0.4378 -0.5217
  0.7658  0.7460  0.7246  0.7018  0.6786  0.6549  0.6298  0.6021  0.5718  0.5399
  0.5070  0.4740  0.4418  0.4113  0.3828  0.3130  0.2356  0.1500  0.0617 -0.0263
 -0.1128 -0.1975 -0.2809 -0.3631 -0.4445 -0.5258 -0.6074 -0.6910 -0.7773 -0.8629
  0.7126  0.7050  0.6931  0.6774  0.6596  0.6404  0.6197  0.5964  0.5694  0.5391
  0.5067  0.4733  0.4397  0.4068  0.3754  0.3023  0.2268  0.1437  0.0557 -0.0332
 -0.1209 -0.2066 -0.2902 -0.3721 -0.4525 -0.5320 -0.6109 -0.6906 -0.7728 -0.8576
 -0.9422
  0.6317  0.6405  0.6424  0.6380  0.6292  0.6168  0.6018  0.5842  0.5628  0.5367
  0.5068  0.4742  0.4404  0.4066  0.3735  0.2962  0.2206  0.1398  0.0533 -0.0359
 -0.1252 -0.2126 -0.2975 -0.3801 -0.4607 -0.5396 -0.6176 -0.6948 -0.7728 -0.8530
 -0.9366
  0.5317  0.5551  0.5707  0.5793  0.5828  0.5806  0.5741  0.5635  0.5487  0.5291
  0.5041  0.4744  0.4418  0.4079  0.3741  0.2930  0.2164  0.1369  0.0521 -0.0365
 -0.1265 -0.2160 -0.3032 -0.3876 -0.4693 -0.5488 -0.6265 -0.7031 -0.7792 -0.8562
 -0.9344
  0.4184  0.4524  0.4808  0.5041  0.5209  0.5316  0.5360  0.5347  0.5278  0.5156
  0.4963  0.4711  0.4419  0.4105  0.3781  0.2957  0.2148  0.1360  0.0529 -0.0340
 -0.1236 -0.2139 -0.3031 -0.3899 -0.4737 -0.5546 -0.6332 -0.7098 -0.7851 -0.8598
 -0.9355
  0.2761  0.3324  0.3777  0.4130  0.4429  0.4667  0.4838  0.4940  0.4972  0.4924
  0.4803  0.4622  0.4391  0.4120  0.3816  0.2983  0.2144  0.1357  0.0540 -0.0315
 -0.1197 -0.2095 -0.2996 -0.3883 -0.4746 -0.5578 -0.6382 -0.7160 -0.7917 -0.8660
 -0.9395
  0.1050  0.1952  0.2614  0.3060  0.3488  0.3859  0.4167  0.4392  0.4540  0.4604
  0.4587  0.4496  0.4337  0.4124  0.3848  0.3006  0.2152  0.1360  0.0554
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F125W
  0.7467  0.7480  0.7445  0.7271  0.6873  0.6433  0.6602  0.6443  0.6186  0.6057
  0.6144  0.6255  0.6042  0.5569  0.5165  0.4504
  0.7287  0.7208  0.7108  0.6928  0.6609  0.6230  0.6153  0.5974  0.5770  0.5617
  0.5547  0.5487  0.5305  0.5017  0.4745  0.4141  0.3342  0.2461  0.1542
