 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F115W
  1.0887  1.0170  0.8458  0.8078  0.8128  0.8551  0.9358  0.9781  1.0154  1.0495
  1.0714  1.0861  1.0966  1.1035  1.1057  1.0909  1.0522  0.9803  0.8803
  1.0515  1.0341  1.0161  0.9868  0.9435  0.9243  0.9406  0.9710  1.0025  1.0283
  1.0468  1.0595  1.0675  1.0713  1.0711  1.0517  1.0036  0.9354  0.8596  0.7818
  1.1097  1.0901  1.0758  1.0632  1.0482  1.0208  0.9906  0.9839  0.9975  1.0168
  1.0308  1.0398  1.0450  1.0466  1.0448  1.0240  0.9781  0.9119  0.8373  0.7609
  0.6846
  1.1665  1.1406  1.1225  1.1089  1.0976  1.0868  1.0716  1.0471  1.0273  1.0222
  1.0254  1.0294  1.0311  1.0302  1.0265  1.0033  0.9583  0.8939  0.8198  0.7440
  0.6686  0.5939
  1.2262  1.1918  1.1671  1.1490  1.1346  1.1223  1.1108  1.0980  1.0802  1.0606
  1.0441  1.0339  1.0275  1.0222  1.0159  0.9895  0.9444  0.8808  0.8070  0.7307
  0.6553  0.5810  0.5075  0.4344
  1.2874  1.2468  1.2139  1.1893  1.1699  1.1536  1.1389  1.1249  1.1108  1.0956
  1.0772  1.0581  1.0416  1.0277  1.0149  0.9820  0.9360  0.8730  0.7991  0.7212
  0.6445  0.5697  0.4962  0.4238  0.3520  0.2802  0.2076  0.1340  0.0588 -0.0181
  1.3471  1.3032  1.2644  1.2326  1.2071  1.1858  1.1669  1.1493  1.1323  1.1161
  1.0994  1.0813  1.0625  1.0439  1.0262  0.9818  0.9326  0.8708  0.7963  0.7163
  0.6372  0.5606  0.4861  0.4133  0.3419  0.2723  0.2031  0.1324  0.0590 -0.0174
 -0.0942
  1.4020  1.3576  1.3163  1.2797  1.2479  1.2207  1.1970  1.1754  1.1549  1.1354
  1.1164  1.0976  1.0788  1.0594  1.0399  0.9892  0.9343  0.8717  0.7978  0.7165
  0.6345  0.5549  0.4783  0.4041  0.3319  0.2614  0.1928  0.1246  0.0550 -0.0173
 -0.0932
  1.4491  1.4063  1.3656  1.3281  1.2917  1.2593  1.2303  1.2041  1.1797  1.1568
  1.1349  1.1135  1.0925  1.0719  1.0514  0.9979  0.9393  0.8745  0.8014  0.7198
  0.6354  0.5525  0.4727  0.3960  0.3219  0.2502  0.1803  0.1118  0.0432 -0.0259
 -0.0952
  1.4853  1.4460  1.4079  1.3711  1.3354  1.3008  1.2676  1.2370  1.2083  1.1816
  1.1563  1.1320  1.1084  1.0855  1.0630  1.0064  0.9462  0.8801  0.8072  0.7267
