 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =  I   
  0.1877  0.2008  0.2286  0.2683  0.3091  0.3884  0.4299  0.4387  0.4275  0.4059
  0.3780  0.3451  0.3077
  0.1104  0.1728  0.2190  0.2508  0.2689  0.2736  0.2640  0.2455  0.2311  0.2260
  0.2260  0.2298  0.2423  0.2692  0.3033  0.3746  0.4133  0.4212  0.4094  0.3880
  0.3610  0.3298  0.2948  0.2565  0.2141
  0.1322  0.1817  0.2203  0.2504  0.2727  0.2871  0.2936  0.2928  0.2847  0.2729
  0.2661  0.2655  0.2674  0.2791  0.3034  0.3654  0.4015  0.4088  0.3955  0.3731
  0.3461  0.3156  0.2820  0.2453  0.2054  0.1621
  0.1804  0.2139  0.2402  0.2625  0.2816  0.2975  0.3090  0.3161  0.3191  0.3187
  0.3156  0.3125  0.3106  0.3098  0.3185  0.3631  0.3957  0.4025  0.3874  0.3624
  0.3338  0.3028  0.2695  0.2337  0.1956  0.1550  0.1112  0.0625  0.0083 -0.0476
  0.2529  0.2700  0.2825  0.2933  0.3046  0.3160  0.3267  0.3358  0.3424  0.3469
  0.3502  0.3526  0.3544  0.3526  0.3533  0.3730  0.3968  0.4026  0.3863  0.3576
  0.3255  0.2925  0.2581  0.2223  0.1850  0.1459  0.1043  0.0601  0.0109 -0.0444
 -0.1021
  0.3423  0.3457  0.3455  0.3443  0.3451  0.3485  0.3540  0.3605  0.3667  0.3719
  0.3765  0.3808  0.3850  0.3881  0.3883  0.3971  0.4070  0.4089  0.3919  0.3603
  0.3235  0.2864  0.2495  0.2123  0.1745  0.1358  0.0957  0.0536  0.0087 -0.0408
 -0.0973
  0.4414  0.4336  0.4234  0.4125  0.4033  0.3972  0.3948  0.3954  0.3975  0.4004
  0.4034  0.4066  0.4101  0.4139  0.4156  0.4223  0.4249  0.4205  0.4024  0.3693
  0.3283  0.2860  0.2447  0.2045  0.1648  0.1253  0.0852  0.0442  0.0016 -0.0438
 -0.0941
  0.5433  0.5275  0.5099  0.4921  0.4752  0.4609  0.4498  0.4426  0.4383  0.4362
  0.4354  0.4354  0.4362  0.4377  0.4389  0.4433  0.4435  0.4350  0.4157  0.3830
  0.3403  0.2939  0.2475  0.2027  0.1596  0.1177  0.0764  0.0352 -0.0064 -0.0495
 -0.0952
  0.6466  0.6244  0.6010  0.5782  0.5562  0.5356  0.5175  0.5025  0.4908  0.4819
  0.4753  0.4705  0.4669  0.4646  0.4630  0.4615  0.4601  0.4497  0.4291  0.3973
  0.3554  0.3074  0.2572  0.2076  0.1599  0.1143  0.0701  0.0272 -0.0150 -0.0574
 -0.1009
  0.7512  0.7243  0.6941  0.6681  0.6421  0.6173  0.5941  0.5729  0.5543  0.5382
  0.5248  0.5137  0.5045  0.4970  0.4879  0.4769  0.4747  0.4646  0.4426
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  I   
 -0.3141 -0.2526 -0.2084 -0.1802 -0.1543 -0.1294 -0.0999 -0.0654 -0.0238  0.0237
  0.0796  0.1415  0.2043  0.2640  0.3278  0.4357
 -0.1370 -0.0776 -0.0383 -0.0141 -0.0009  0.0070  0.0153  0.0279  0.0464  0.0720
  0.1076  0.1537  0.2072  0.2611  0.3138  0.4117  0.4688  0.4869  0.4794
 -0.0211  0.0472  0.0894  0.1110  0.1184  0.1170  0.1122  0.1097  0.1116  0.1202
  0.1386  0.1690  0.2109  0.2577  0.3024  0.3911  0.4436  0.4617  0.4547  0.4338
  0.4043
  0.0336  0.1218  0.1747  0.1951  0.2037  0.2005  0.1908  0.1800  0.1718  0.1683
  0.1726  0.1874  0.2154  0.2538  0.2936  0.3739  0.4223  0.4402  0.4338  0.4137
  0.3862  0.3530  0.3148
  0.0461  0.1467  0.2117  0.2458  0.2575  0.2548  0.2444  0.2320  0.2219  0.2140
  0.2105  0.2134  0.2265  0.2535  0.2874  0.3601  0.4049  0.4224  0.4167  0.3969
  0.3701  0.3386  0.3031  0.2641  0.2209
  0.0417  0.1349  0.2056  0.2520  0.2781  0.2887  0.2880  0.2793  0.2657  0.2515
  0.2449  0.2436  0.2476  0.2609  0.2863  0.3509  0.3923  0.4090  0.4035  0.3834
  0.3563  0.3254  0.2911  0.2537  0.2130  0.1689
  0.0507  0.1350  0.2002  0.2490  0.2841  0.3070  0.3193  0.3228  0.3185  0.3065
  0.2921  0.2823  0.2776  0.2802  0.2936  0.3473  0.3851  0.4007  0.3948  0.3736
  0.3451  0.3135  0.2795  0.2430  0.2040  0.1624  0.1175  0.0679  0.0133 -0.0425
  0.0823  0.1531  0.2088  0.2513  0.2840  0.3087  0.3263  0.3373  0.3426  0.3438
  0.3414  0.3351  0.3273  0.3201  0.3190  0.3502  0.3836  0.3977  0.3914  0.3687
  0.3377  0.3040  0.2690  0.2324  0.1942  0.1541  0.1114  0.0661  0.0162 -0.0394
 -0.0971
  0.1377  0.1929  0.2366  0.2701  0.2961  0.3173  0.3348  0.3485  0.3583  0.3647
  0.3689  0.3713  0.3717  0.3682  0.3627  0.3673  0.3881  0.3999  0.3934  0.3697
  0.3356  0.2985  0.2610  0.2231  0.1844  0.1448  0.1035  0.0604  0.0145 -0.0358
 -0.0925
  0.2154  0.2551  0.2852  0.3078  0.3252  0.3396  0.3526  0.3647  0.3751  0.3833
  0.3897  0.3949  0.3992  0.4021  0.4012  0.3994  0.4030  0.4075  0.3998  0.3758
  0.3394  0.2982  0.2567  0.2158  0.1754  0.1350  0.0939  0.0518  0.0080 -0.0383
 -0.0892
  0.3059  0.3312  0.3492  0.3619  0.3707  0.3774  0.3838  0.3909  0.3983  0.4052
  0.4113  0.4164  0.4210  0.4251  0.4277  0.4288  0.4263  0.4213  0.4103  0.3865
  0.3496  0.3054  0.2594  0.2143  0.1706  0.1280  0.0857  0.0435  0.0007 -0.0434
 -0.0899
  0.3993  0.4159  0.4243  0.4286  0.4300  0.4298  0.4295  0.4301  0.4322  0.4352
  0.4385  0.4415  0.4442  0.4468  0.4491  0.4517  0.4490  0.4392  0.4235  0.3991
  0.3630  0.3178  0.2687  0.2191  0.1711  0.1248  0.0799  0.0361 -0.0072 -0.0507
 -0.0951
  0.4937  0.5015  0.5044  0.5030  0.4988  0.4933  0.4875  0.4822  0.4783  0.4757
  0.4743  0.4735  0.4728  0.4722  0.4654  0.4681  0.4711  0.4612  0.4394
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =  I   
 -0.6905 -0.6131 -0.5432 -0.4744 -0.4091 -0.3345 -0.2444 -0.1403 -0.0528  0.0180
  0.0827  0.1451  0.2050  0.2611  0.3129  0.4164
 -0.4924 -0.4089 -0.3406 -0.2817 -0.2296 -0.1769 -0.1160 -0.0474  0.0094  0.0569
  0.1033  0.1531  0.2056  0.2566  0.3035  0.3973  0.4585  0.4872  0.4862
 -0.3378 -0.2479 -0.1786 -0.1249 -0.0820 -0.0453 -0.0072  0.0343  0.0681  0.0972
  0.1277  0.1644  0.2077  0.2528  0.2952  0.3805  0.4356  0.4616  0.4616  0.4437
  0.4149
 -0.2267 -0.1301 -0.0572 -0.0040  0.0337  0.0603  0.0820  0.1048  0.1233  0.1389
  0.1559  0.1790  0.2113  0.2497  0.2880  0.3660  0.4164  0.4406  0.4414  0.4248
  0.3980  0.3652  0.3272
 -0.1488 -0.0374  0.0418  0.0913  0.1255  0.1470  0.1599  0.1699  0.1778  0.1835
  0.1901  0.2011  0.2207  0.2500  0.2834  0.3549  0.4013  0.4239  0.4251  0.4095
  0.3835  0.3517  0.3156  0.2756  0.2312
 -0.1080  0.0167  0.1087  0.1720  0.2105  0.2272  0.2281  0.2270  0.2269  0.2270
  0.2278  0.2308  0.2390  0.2566  0.2831  0.3477  0.3905  0.4114  0.4124  0.3972
  0.3713  0.3399  0.3049  0.2663  0.2244  0.1788
 -0.1020  0.0244  0.1252  0.2015  0.2544  0.2870  0.3005  0.2972  0.2850  0.2719
  0.2639  0.2621  0.2649  0.2725  0.2890  0.3446  0.3840  0.4030  0.4033  0.3880
  0.3616  0.3296  0.2946  0.2570  0.2167  0.1736  0.1272  0.0763  0.0210 -0.0344
 -0.0968  0.0266  0.1262  0.2035  0.2611  0.3010  0.3257  0.3380  0.3407  0.3347
  0.3218  0.3079  0.2992  0.2978  0.3042  0.3461  0.3815  0.3987  0.3981  0.3823
  0.3550  0.3215  0.2855  0.2477  0.2082  0.1666  0.1225  0.0754  0.0243 -0.0315
 -0.0887
 -0.0809  0.0351  0.1302  0.2049  0.2615  0.3034  0.3330  0.3522  0.3629  0.3674
  0.3674  0.3630  0.3542  0.3445  0.3381  0.3534  0.3834  0.3984  0.3971  0.3808
  0.3548  0.3169  0.2788  0.2397  0.1998  0.1587  0.1158  0.0713  0.0239 -0.0277
 -0.0845
 -0.0406  0.0598  0.1469  0.2154  0.2681  0.3078  0.3376  0.3597  0.3752  0.3850
  0.3908  0.3939  0.3948  0.3923  0.3864  0.3781  0.3907  0.4024  0.3999  0.3833
  0.3541  0.3163  0.2752  0.2335  0.1918  0.1500  0.1073  0.0636  0.0183 -0.0296
 -0.0813
  0.0212  0.1059  0.1793  0.2389  0.2853  0.3207  0.3477  0.3689  0.3856  0.3983
  0.4074  0.4138  0.4184  0.4215  0.4222  0.4152  0.4100  0.4110  0.4066  0.3900
  0.3610  0.3220  0.2778  0.2325  0.1879  0.1440  0.1003  0.0566  0.0122 -0.0335
 -0.0815
  0.0963  0.1676  0.2279  0.2778  0.3165  0.3461  0.3686  0.3865  0.4013  0.4136
  0.4237  0.4314  0.4374  0.4419  0.4452  0.4460  0.4382  0.4281  0.4173  0.3997
  0.3712  0.3322  0.2861  0.2372  0.1887  0.1415  0.0953  0.0502  0.0054 -0.0397
 -0.0856
  0.1778  0.2380  0.2882  0.3290  0.3605  0.3841  0.4018  0.4154  0.4265  0.4361
  0.4445  0.4515  0.4571  0.4614  0.4554  0.4705  0.4753  0.4537  0.4320
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =  I   
 -1.2627 -1.1799 -1.0946 -0.9978 -0.8922 -0.7504 -0.5538 -0.3125 -0.1352  0.0094
  0.0932  0.1578  0.2134  0.2640  0.3106  0.4061
 -0.9957 -0.9093 -0.8293 -0.7472 -0.6577 -0.5451 -0.3937 -0.2105 -0.0625  0.0371
  0.1064  0.1626  0.2134  0.2604  0.3035  0.3909  0.4525  0.4860  0.4938
 -0.7821 -0.6878 -0.6076 -0.5338 -0.4579 -0.3707 -0.2586 -0.1233 -0.0124  0.0659
  0.1225  0.1700  0.2149  0.2578  0.2976  0.3781  0.4324  0.4624  0.4692  0.4566
  0.4305
 -0.6219 -0.5154 -0.4295 -0.3576 -0.2928 -0.2271 -0.1485 -0.0509  0.0337  0.0958
  0.1415  0.1800  0.2179  0.2562  0.2929  0.3677  0.4175  0.4443  0.4503  0.4389
  0.4145  0.3823  0.3439
 -0.5028 -0.3861 -0.2916 -0.2158 -0.1541 -0.1008 -0.0475  0.0189  0.0819  0.1303
  0.1660  0.1954  0.2251  0.2573  0.2902  0.3599  0.4060  0.4304  0.4355  0.4247
  0.4015  0.3702  0.3335  0.2926  0.2469
 -0.3776 -0.2633 -0.1737 -0.1004 -0.0400  0.0086  0.0487  0.0903  0.1342  0.1702
  0.1968  0.2178  0.2386  0.2630  0.2908  0.3549  0.3978  0.4201  0.4241  0.4134
  0.3909  0.3603  0.3246  0.2850  0.2418  0.1942
 -0.3087 -0.1700 -0.0603  0.0219  0.0794  0.1171  0.1433  0.1653  0.1901  0.2138
  0.2325  0.2467  0.2596  0.2753  0.2961  0.3527  0.3925  0.4129  0.4159  0.4048
  0.3826  0.3520  0.3165  0.2777  0.2357  0.1907  0.1420  0.0892  0.0325 -0.0231
 -0.2846 -0.1366 -0.0142  0.0834  0.1573  0.2101  0.2444  0.2621  0.2688  0.2712
  0.2741  0.2791  0.2862  0.2952  0.3078  0.3538  0.3903  0.4087  0.4108  0.3992
  0.3766  0.3457  0.3096  0.2706  0.2293  0.1856  0.1393  0.0900  0.0369 -0.0201
 -0.0767
 -0.2766 -0.1249  0.0021  0.1054  0.1869  0.2481  0.2915  0.3198  0.3362  0.3429
  0.3410  0.3336  0.3263  0.3239  0.3278  0.3588  0.3911  0.4075  0.4086  0.3966
  0.3736  0.3420  0.3047  0.2646  0.2228  0.1796  0.1345  0.0875  0.0375 -0.0155
 -0.0728
 -0.2710 -0.1185  0.0094  0.1146  0.1984  0.2630  0.3110  0.3448  0.3668  0.3797
  0.3858  0.3866  0.3826  0.3752  0.3683  0.3712  0.3958  0.4097  0.4096  0.3969
  0.3734  0.3410  0.3021  0.2600  0.2167  0.1728  0.1279  0.0819  0.0342 -0.0158
 -0.0692
 -0.2562 -0.1114  0.0147  0.1193  0.2036  0.2691  0.3188  0.3556  0.3816  0.3989
  0.4094  0.4152  0.4178  0.4178  0.4149  0.4031  0.4054  0.4152  0.4137  0.4007
  0.3771  0.3442  0.3040  0.2597  0.2140  0.1683  0.1226  0.0767  0.0300 -0.0180
 -0.0680
 -0.2235 -0.0890  0.0281  0.1287  0.2112  0.2760  0.3255  0.3629  0.3906  0.4107
  0.4247  0.4339  0.4397  0.4433  0.4453  0.4412  0.4307  0.4256  0.4211  0.4074
  0.3839  0.3509  0.3100  0.2637  0.2153  0.1669  0.1191  0.0719  0.0250 -0.0223
 -0.0704
 -0.1759 -0.0529  0.0556  0.1484  0.2263  0.2885  0.3366  0.3732  0.4007  0.4216
  0.4373  0.4488  0.4569  0.4624  0.4595  0.4855  0.4717  0.4409  0.4318
 [Fe/H] = -0.75 [alpha/Fe] = 0.30 BC value =  I   
 -1.4824 -1.3997 -1.3113 -1.2073 -1.0853 -0.9141 -0.6717 -0.3726 -0.1543  0.0108
  0.1001  0.1662  0.2206  0.2690  0.3138  0.4071
 -1.1989 -1.1111 -1.0277 -0.9383 -0.8346 -0.6974 -0.5077 -0.2756 -0.0882  0.0329
  0.1110  0.1698  0.2203  0.2660  0.3079  0.3933  0.4528  0.4880  0.4989
 -0.9681 -0.8709 -0.7868 -0.7061 -0.6183 -0.5111 -0.3681 -0.1924 -0.0455  0.0554
  0.1235  0.1754  0.2213  0.2638  0.3029  0.3820  0.4362  0.4671  0.4757  0.4648
  0.4406
 -0.7900 -0.6791 -0.5886 -0.5107 -0.4364 -0.3553 -0.2529 -0.1230 -0.0068  0.0783
  0.1376  0.1830  0.2236  0.2624  0.2988  0.3732  0.4231  0.4508  0.4580  0.4479
  0.4243  0.3921  0.3531
 -0.6571 -0.5327 -0.4319 -0.3500 -0.2806 -0.2160 -0.1455 -0.0540  0.0357  0.1058
  0.1564  0.1949  0.2292  0.2632  0.2966  0.3665  0.4131  0.4383  0.4443  0.4345
  0.4121  0.3810  0.3443  0.3025  0.2556
 -0.5227 -0.4062 -0.3063 -0.2218 -0.1515 -0.0930 -0.0406  0.0191  0.0845  0.1399
  0.1814  0.2126  0.2400  0.2679  0.2971  0.3620  0.4057  0.4290  0.4338  0.4239
  0.4023  0.3720  0.3361  0.2960  0.2517  0.2033
 -0.4084 -0.2706 -0.1646 -0.0855 -0.0269  0.0199  0.0600  0.0976  0.1402  0.1806
  0.2127  0.2369  0.2572  0.2780  0.3014  0.3600  0.4009  0.4222  0.4263  0.4160
  0.3947  0.3648  0.3292  0.2897  0.2470  0.2010  0.1512  0.0970  0.0395 -0.0165
 -0.3666 -0.2127 -0.0865  0.0125  0.0874  0.1418  0.1779  0.1993  0.2153  0.2324
  0.2500  0.2662  0.2805  0.2946  0.3112  0.3608  0.3986  0.4182  0.4214  0.4108
  0.3893  0.3594  0.3234  0.2839  0.2417  0.1970  0.1494  0.0989  0.0446 -0.0132
 -0.0701
 -0.3533 -0.1923 -0.0577  0.0519  0.1380  0.2031  0.2503  0.2827  0.3027  0.3130
  0.3151  0.3133  0.3135  0.3184  0.3279  0.3651  0.3991  0.4168  0.4193  0.4083
  0.3865  0.3562  0.3195  0.2790  0.2364  0.1921  0.1459  0.0975  0.0464 -0.0079
 -0.0660
 -0.3497 -0.1852 -0.0467  0.0673  0.1585  0.2293  0.2824  0.3205  0.3464  0.3628
  0.3717  0.3740  0.3707  0.3649  0.3613  0.3749  0.4031  0.4186  0.4198  0.4084
  0.3862  0.3552  0.3173  0.2753  0.2313  0.1864  0.1403  0.0931  0.0442 -0.0072
 -0.0618
 -0.3470 -0.1851 -0.0446  0.0715  0.1653  0.2389  0.2952  0.3372  0.3672  0.3875
  0.4006  0.4082  0.4119  0.4122  0.4094  0.4011  0.4108  0.4233  0.4232  0.4116
  0.3893  0.3579  0.3191  0.2754  0.2294  0.1829  0.1361  0.0890  0.0410 -0.0083
 -0.0596
 -0.3323 -0.1767 -0.0411  0.0748  0.1691  0.2439  0.3016  0.3454  0.3779  0.4015
  0.4180  0.4289  0.4360  0.4405  0.4431  0.4397  0.4319  0.4320  0.4298  0.4175
  0.3952  0.3636  0.3243  0.2792  0.2310  0.1822  0.1335  0.0853  0.0371 -0.0115
 -0.0609
 -0.3050 -0.1576 -0.0280  0.0828  0.1758  0.2503  0.3083  0.3527  0.3862  0.4114
  0.4303  0.4439  0.4536  0.4602  0.4624  0.4907  0.4664  0.4447  0.4396
 [Fe/H] = -0.50 [alpha/Fe] = 0.20 BC value =  I   
 -1.7044 -1.6244 -1.5361 -1.4265 -1.2854 -1.0788 -0.7851 -0.4434 -0.1671  0.0040
  0.1100  0.1759  0.2294  0.2761  0.3183  0.4075
 -1.4107 -1.3227 -1.2373 -1.1418 -1.0226 -0.8570 -0.6238 -0.3376 -0.1094  0.0321
  0.1184  0.1789  0.2288  0.2731  0.3132  0.3959  0.4549  0.4914  0.5049
 -1.1677 -1.0677 -0.9799 -0.8928 -0.7924 -0.6629 -0.4843 -0.2627 -0.0768  0.0483
  0.1272  0.1830  0.2293  0.2710  0.3090  0.3865  0.4406  0.4729  0.4834  0.4745
  0.4517
 -0.9754 -0.8594 -0.7639 -0.6795 -0.5949 -0.4966 -0.3666 -0.1997 -0.0475  0.0630
  0.1364  0.1882  0.2309  0.2698  0.3057  0.3793  0.4296  0.4585  0.4671  0.4583
  0.4357  0.4034  0.3645
 -0.8293 -0.6967 -0.5892 -0.5005 -0.4226 -0.3451 -0.2543 -0.1342 -0.0135  0.0819
  0.1489  0.1965  0.2350  0.2704  0.3039  0.3737  0.4209  0.4474  0.4546  0.4458
  0.4243  0.3934  0.3562  0.3138  0.2665
 -0.6940 -0.5638 -0.4512 -0.3567 -0.2774 -0.2086 -0.1421 -0.0609  0.0297  0.1082
  0.1668  0.2092  0.2430  0.2740  0.3042  0.3699  0.4145  0.4390  0.4451  0.4360
  0.4153  0.3854  0.3493  0.3086  0.2636  0.2142
 -0.5313 -0.3972 -0.2956 -0.2164 -0.1488 -0.0882 -0.0336  0.0204  0.0831  0.1433
  0.1917  0.2278  0.2562  0.2819  0.3078  0.3680  0.4101  0.4328  0.4381  0.4288
  0.4083  0.3791  0.3435  0.3035  0.2600  0.2129  0.1618  0.1064  0.0480 -0.0086
 -0.4620 -0.3027 -0.1750 -0.0765 -0.0022  0.0523  0.0913  0.1212  0.1531  0.1896
  0.2242  0.2526  0.2752  0.2952  0.3157  0.3685  0.4079  0.4289  0.4335  0.4240
  0.4035  0.3745  0.3389  0.2989  0.2560  0.2102  0.1615  0.1096  0.0539 -0.0049
 -0.0623
 -0.4392 -0.2686 -0.1270 -0.0129  0.0766  0.1446  0.1952  0.2311  0.2553  0.2715
  0.2819  0.2909  0.3018  0.3146  0.3293  0.3721  0.4082  0.4274  0.4313  0.4216
  0.4009  0.3717  0.3358  0.2953  0.2520  0.2067  0.1592  0.1096  0.0572  0.0013
 -0.0578
 -0.4348 -0.2579 -0.1092  0.0129  0.1106  0.1867  0.2444  0.2869  0.3173  0.3383
  0.3511  0.3559  0.3553  0.3536  0.3553  0.3803  0.4115  0.4287  0.4314  0.4214
  0.4005  0.3707  0.3341  0.2924  0.2481  0.2023  0.1550  0.1063  0.0559  0.0032
 -0.0528
