 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F850LP
 -0.3321 -0.3826 -0.4325 -0.4818 -0.5303 -0.5769 -0.6232 -0.6713 -0.7227 -0.7780
 -0.8355
  0.1303  0.0837  0.0436  0.0114 -0.0133 -0.0310 -0.0431 -0.0520 -0.0593 -0.0661
 -0.0731 -0.0802 -0.0873 -0.0948 -0.1018 -0.1203 -0.1429 -0.1748 -0.2221 -0.2779
 -0.3343 -0.3889 -0.4419 -0.4937 -0.5444 -0.5941 -0.6420 -0.6898 -0.7394 -0.7926
 -0.8503
  0.2287  0.1749  0.1278  0.0868  0.0522  0.0247  0.0035 -0.0127 -0.0256 -0.0364
 -0.0462 -0.0556 -0.0647 -0.0737 -0.0820 -0.1024 -0.1289 -0.1640 -0.2115 -0.2692
 -0.3301 -0.3898 -0.4472 -0.5026 -0.5563 -0.6085 -0.6596 -0.7107 -0.7621 -0.8137
 -0.8653
  0.3301  0.2726  0.2178  0.1705  0.1286  0.0921  0.0617  0.0370  0.0166 -0.0003
 -0.0148 -0.0279 -0.0400 -0.0516 -0.0626 -0.0869 -0.1149 -0.1516 -0.1985 -0.2557
 -0.3185 -0.3824 -0.4446 -0.5044 -0.5619 -0.6173 -0.6712 -0.7239 -0.7793 -0.8309
 -0.8801
  0.4345  0.3768  0.3136  0.2572  0.2111  0.1683  0.1301  0.0968  0.0684  0.0442
  0.0232  0.0048 -0.0116 -0.0267 -0.0410 -0.0725 -0.1022 -0.1396 -0.1863 -0.2420
 -0.3043 -0.3697 -0.4354 -0.4996 -0.5613 -0.6206 -0.6780 -0.7335 -0.7877 -0.8411
 -0.8945
  0.5418  0.4875  0.4152  0.3456  0.2957  0.2488  0.2051  0.1651  0.1292  0.0972
  0.0691  0.0441  0.0219  0.0020 -0.0172 -0.0592 -0.0908 -0.1280 -0.1749
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =F850LP
 -0.1552 -0.1661 -0.1939 -0.2324 -0.2697 -0.2979 -0.2869 -0.3046 -0.3097 -0.3004
 -0.2768 -0.2384 -0.2024 -0.1661 -0.1328 -0.0743 -0.0610 -0.0852 -0.1290
 -0.1351 -0.1273 -0.1454 -0.1676 -0.1902 -0.2156 -0.2419 -0.2650 -0.2799 -0.2835
 -0.2738 -0.2508 -0.2193 -0.1875 -0.1591 -0.1116 -0.0997 -0.1195 -0.1561 -0.1985
 -0.1580 -0.1355 -0.1262 -0.1322 -0.1580 -0.1925 -0.2199 -0.2386 -0.2521 -0.2614
 -0.2624 -0.2521 -0.2299 -0.2031 -0.1784 -0.1363 -0.1253 -0.1437 -0.1798 -0.2226
 -0.2676
 -0.1722 -0.1542 -0.1415 -0.1344 -0.1352 -0.1458 -0.1699 -0.2025 -0.2282 -0.2408
 -0.2453 -0.2438 -0.2327 -0.2127 -0.1923 -0.1550 -0.1455 -0.1626 -0.1984 -0.2414
 -0.2867 -0.3326
 -0.1639 -0.1557 -0.1480 -0.1405 -0.1351 -0.1340 -0.1387 -0.1499 -0.1703 -0.1953
 -0.2134 -0.2232 -0.2238 -0.2139 -0.1982 -0.1674 -0.1596 -0.1762 -0.2120 -0.2560
 -0.3023 -0.3491 -0.3959 -0.4424
 -0.1303 -0.1353 -0.1369 -0.1350 -0.1310 -0.1272 -0.1255 -0.1274 -0.1332 -0.1434
 -0.1590 -0.1759 -0.1902 -0.1965 -0.1938 -0.1729 -0.1674 -0.1839 -0.2201 -0.2662
 -0.3144 -0.3628 -0.4111 -0.4591 -0.5064 -0.5533 -0.6005 -0.6495 -0.7029 -0.7580
 -0.0720 -0.0918 -0.1058 -0.1131 -0.1152 -0.1140 -0.1121 -0.1113 -0.1126 -0.1161
 -0.1218 -0.1305 -0.1432 -0.1561 -0.1647 -0.1697 -0.1690 -0.1857 -0.2220 -0.2706
 -0.3222 -0.3733 -0.4237 -0.4735 -0.5226 -0.5710 -0.6190 -0.6675 -0.7181 -0.7737
 -0.8314
  0.0062 -0.0268 -0.0537 -0.0728 -0.0842 -0.0897 -0.0918 -0.0924 -0.0934 -0.0956
 -0.0987 -0.1032 -0.1101 -0.1189 -0.1287 -0.1492 -0.1631 -0.1821 -0.2182 -0.2686
 -0.3242 -0.3791 -0.4326 -0.4850 -0.5362 -0.5866 -0.6364 -0.6857 -0.7354 -0.7882
 -0.8463
  0.0975  0.0546  0.0167 -0.0139 -0.0364 -0.0513 -0.0605 -0.0659 -0.0699 -0.0735
 -0.0775 -0.0820 -0.0874 -0.0938 -0.1013 -0.1233 -0.1476 -0.1736 -0.2104 -0.2614
 -0.3202 -0.3798 -0.4376 -0.4934 -0.5476 -0.6004 -0.6524 -0.7036 -0.7546 -0.8064
 -0.8611
  0.1959  0.1461  0.1004  0.0605  0.0277  0.0024 -0.0160 -0.0290 -0.0385 -0.0461
 -0.0529 -0.0598 -0.0666 -0.0736 -0.0810 -0.1018 -0.1286 -0.1604 -0.1991 -0.2496
 -0.3095 -0.3726 -0.4348 -0.4950 -0.5529 -0.6089 -0.6636 -0.7170 -0.7696 -0.8222
 -0.8756
  0.2987  0.2436  0.1927  0.1460  0.1052  0.0704  0.0423  0.0204  0.0032 -0.0105
 -0.0221 -0.0328 -0.0428 -0.0523 -0.0615 -0.0846 -0.1117 -0.1459 -0.1869 -0.2367
 -0.2959 -0.3603 -0.4258 -0.4901 -0.5522 -0.6120 -0.6700 -0.7263 -0.7812 -0.8355
 -0.8895
  0.4020  0.3444  0.2899  0.2387  0.1920  0.1500  0.1134  0.0825  0.0567  0.0353
  0.0172  0.0012 -0.0174 -0.0292 -0.0428 -0.0717 -0.0969 -0.1301 -0.1738
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =F850LP
 -0.2162 -0.2063 -0.2136 -0.2326 -0.2580 -0.2841 -0.3057 -0.3191 -0.3220 -0.3126
 -0.2902 -0.2579 -0.2213 -0.1873 -0.1574 -0.1030 -0.0791 -0.0860 -0.1201
 -0.1696 -0.1515 -0.1531 -0.1705 -0.1980 -0.2294 -0.2590 -0.2823 -0.2965 -0.2995
 -0.2893 -0.2665 -0.2363 -0.2062 -0.1795 -0.1314 -0.1104 -0.1183 -0.1492 -0.1903
 -0.1396 -0.1149 -0.1199 -0.1372 -0.1591 -0.1865 -0.2166 -0.2442 -0.2655 -0.2780
 -0.2793 -0.2679 -0.2454 -0.2194 -0.1955 -0.1530 -0.1351 -0.1426 -0.1720 -0.2128
 -0.2574
 -0.1604 -0.1230 -0.1034 -0.1021 -0.1202 -0.1541 -0.1880 -0.2151 -0.2368 -0.2527
 -0.2610 -0.2602 -0.2477 -0.2271 -0.2062 -0.1686 -0.1537 -0.1614 -0.1896 -0.2303
 -0.2754 -0.3215
 -0.1791 -0.1453 -0.1230 -0.1107 -0.1080 -0.1166 -0.1375 -0.1679 -0.2018 -0.2262
 -0.2395 -0.2444 -0.2412 -0.2286 -0.2115 -0.1787 -0.1666 -0.1750 -0.2026 -0.2435
 -0.2896 -0.3370 -0.3843 -0.4315
 -0.1798 -0.1547 -0.1369 -0.1243 -0.1165 -0.1142 -0.1177 -0.1272 -0.1437 -0.1690
 -0.1957 -0.2150 -0.2234 -0.2212 -0.2108 -0.1836 -0.1742 -0.1837 -0.2112 -0.2526
 -0.3004 -0.3495 -0.3986 -0.4473 -0.4955 -0.5429 -0.5912 -0.6421 -0.6961 -0.7508
 -0.1567 -0.1443 -0.1352 -0.1277 -0.1210 -0.1156 -0.1129 -0.1136 -0.1180 -0.1260
 -0.1392 -0.1583 -0.1784 -0.1924 -0.1971 -0.1835 -0.1770 -0.1876 -0.2152 -0.2572
 -0.3072 -0.3589 -0.4101 -0.4608 -0.5108 -0.5602 -0.6095 -0.6592 -0.7109 -0.7670
 -0.8248
 -0.1076 -0.1103 -0.1134 -0.1149 -0.1138 -0.1108 -0.1074 -0.1047 -0.1042 -0.1061
 -0.1100 -0.1168 -0.1286 -0.1439 -0.1579 -0.1748 -0.1751 -0.1871 -0.2148 -0.2570
 -0.3090 -0.3639 -0.4181 -0.4714 -0.5236 -0.5751 -0.6261 -0.6767 -0.7276 -0.7813
 -0.8399
 -0.0346 -0.0525 -0.0692 -0.0823 -0.0905 -0.0939 -0.0940 -0.0925 -0.0911 -0.0909
 -0.0921 -0.0948 -0.0995 -0.1074 -0.1180 -0.1466 -0.1665 -0.1826 -0.2108 -0.2529
 -0.3061 -0.3643 -0.4225 -0.4791 -0.5343 -0.5882 -0.6413 -0.6937 -0.7460 -0.7996
 -0.8546
  0.0551  0.0244 -0.0043 -0.0291 -0.0483 -0.0611 -0.0684 -0.0717 -0.0730 -0.0739
 -0.0752 -0.0775 -0.0807 -0.0854 -0.0918 -0.1163 -0.1455 -0.1725 -0.2029 -0.2444
 -0.2975 -0.3577 -0.4196 -0.4802 -0.5390 -0.5960 -0.6517 -0.7063 -0.7602 -0.8141
 -0.8687
  0.1546  0.1150  0.0767  0.0419  0.0126 -0.0105 -0.0271 -0.0382 -0.0454 -0.0502
 -0.0541 -0.0583 -0.0628 -0.0678 -0.0735 -0.0934 -0.1225 -0.1561 -0.1918 -0.2337
 -0.2859 -0.3464 -0.4108 -0.4752 -0.5379 -0.5986 -0.6576 -0.7149 -0.7711 -0.8266
 -0.8818
  0.2609  0.2143  0.1694  0.1268  0.0890  0.0566  0.0304  0.0101 -0.0051 -0.0166
 -0.0255 -0.0333 -0.0422 -0.0487 -0.0631 -0.0779 -0.0975 -0.1334 -0.1775
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value =F850LP
 -0.4148 -0.3881 -0.3743 -0.3680 -0.3652 -0.3618 -0.3543 -0.3422 -0.3307 -0.3147
 -0.2906 -0.2601 -0.2270 -0.1965 -0.1700 -0.1208 -0.0937 -0.0898 -0.1115
 -0.3206 -0.2899 -0.2772 -0.2771 -0.2847 -0.2949 -0.3027 -0.3074 -0.3097 -0.3057
 -0.2918 -0.2683 -0.2400 -0.2123 -0.1880 -0.1438 -0.1208 -0.1192 -0.1403 -0.1772
 -0.2594 -0.2218 -0.2044 -0.2038 -0.2151 -0.2331 -0.2518 -0.2679 -0.2807 -0.2874
 -0.2843 -0.2699 -0.2472 -0.2225 -0.2002 -0.1603 -0.1410 -0.1415 -0.1621 -0.1982
 -0.2417
 -0.2042 -0.1628 -0.1498 -0.1512 -0.1611 -0.1798 -0.2034 -0.2262 -0.2462 -0.2611
 -0.2677 -0.2637 -0.2489 -0.2283 -0.2080 -0.1717 -0.1556 -0.1580 -0.1787 -0.2142
 -0.2581 -0.3045
 -0.2059 -0.1447 -0.1092 -0.0967 -0.1050 -0.1300 -0.1609 -0.1893 -0.2131 -0.2319
 -0.2444 -0.2490 -0.2437 -0.2294 -0.2119 -0.1790 -0.1656 -0.1698 -0.1910 -0.2263
 -0.2707 -0.3184 -0.3665 -0.4147
 -0.2186 -0.1615 -0.1214 -0.0967 -0.0864 -0.0894 -0.1050 -0.1321 -0.1673 -0.1983
 -0.2185 -0.2286 -0.2306 -0.2244 -0.2117 -0.1827 -0.1718 -0.1777 -0.1995 -0.2349
 -0.2799 -0.3292 -0.3791 -0.4290 -0.4785 -0.5281 -0.5781 -0.6306 -0.6860 -0.7408
 -0.2225 -0.1712 -0.1341 -0.1089 -0.0936 -0.0871 -0.0888 -0.0979 -0.1137 -0.1369
 -0.1654 -0.1909 -0.2064 -0.2105 -0.2057 -0.1832 -0.1747 -0.1821 -0.2045 -0.2402
 -0.2858 -0.3367 -0.3890 -0.4409 -0.4924 -0.5435 -0.5945 -0.6463 -0.7000 -0.7570
 -0.8145
 -0.2084 -0.1670 -0.1369 -0.1159 -0.1016 -0.0926 -0.0884 -0.0890 -0.0940 -0.1028
 -0.1153 -0.1326 -0.1536 -0.1722 -0.1836 -0.1800 -0.1743 -0.1833 -0.2062 -0.2420
 -0.2881 -0.3407 -0.3954 -0.4499 -0.5038 -0.5569 -0.6098 -0.6624 -0.7156 -0.7708
 -0.8299
 -0.1698 -0.1423 -0.1228 -0.1096 -0.1005 -0.0939 -0.0887 -0.0856 -0.0852 -0.0875
 -0.0921 -0.0989 -0.1088 -0.1223 -0.1378 -0.1654 -0.1703 -0.1813 -0.2049 -0.2407
 -0.2871 -0.3412 -0.3987 -0.4564 -0.5131 -0.5687 -0.6238 -0.6782 -0.7325 -0.7879
 -0.8444
 -0.1048 -0.0943 -0.0876 -0.0851 -0.0843 -0.0836 -0.0819 -0.0796 -0.0776 -0.0769
 -0.0778 -0.0805 -0.0849 -0.0912 -0.1001 -0.1313 -0.1583 -0.1756 -0.2002 -0.2356
 -0.2815 -0.3361 -0.3958 -0.4567 -0.5168 -0.5755 -0.6330 -0.6895 -0.7454 -0.8013
 -0.8577
 -0.0180 -0.0230 -0.0302 -0.0398 -0.0493 -0.0570 -0.0620 -0.0643 -0.0647 -0.0645
 -0.0647 -0.0660 -0.0686 -0.0725 -0.0777 -0.1001 -0.1325 -0.1636 -0.1923 -0.2278
 -0.2730 -0.3272 -0.3881 -0.4518 -0.5152 -0.5773 -0.6379 -0.6970 -0.7551 -0.8125
 -0.8696
  0.0838  0.0661  0.0462  0.0254  0.0057 -0.0115 -0.0252 -0.0348 -0.0410 -0.0448
 -0.0472 -0.0497 -0.0526 -0.0565 -0.0706 -0.0718 -0.0929 -0.1453 -0.1812
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =F850LP
 -0.5657 -0.5321 -0.5076 -0.4864 -0.4633 -0.4350 -0.3991 -0.3589 -0.3305 -0.3080
 -0.2831 -0.2547 -0.2249 -0.1966 -0.1718 -0.1256 -0.0997 -0.0928 -0.1073
 -0.4457 -0.4093 -0.3879 -0.3756 -0.3674 -0.3580 -0.3423 -0.3249 -0.3127 -0.3016
 -0.2855 -0.2629 -0.2366 -0.2109 -0.1879 -0.1463 -0.1240 -0.1207 -0.1362 -0.1695
 -0.3613 -0.3174 -0.2931 -0.2831 -0.2825 -0.2860 -0.2874 -0.2865 -0.2869 -0.2862
 -0.2796 -0.2646 -0.2431 -0.2198 -0.1985 -0.1604 -0.1417 -0.1405 -0.1574 -0.1900
 -0.2321
 -0.2918 -0.2504 -0.2229 -0.2101 -0.2105 -0.2199 -0.2324 -0.2435 -0.2540 -0.2624
 -0.2651 -0.2592 -0.2444 -0.2247 -0.2052 -0.1701 -0.1543 -0.1554 -0.1733 -0.2057
 -0.2479 -0.2940
 -0.2572 -0.2012 -0.1513 -0.1426 -0.1501 -0.1640 -0.1818 -0.2003 -0.2175 -0.2325
 -0.2430 -0.2459 -0.2395 -0.2254 -0.2085 -0.1763 -0.1629 -0.1661 -0.1850 -0.2175
 -0.2599 -0.3071 -0.3554 -0.4039
 -0.2505 -0.1794 -0.1310 -0.1020 -0.0911 -0.0976 -0.1202 -0.1512 -0.1801 -0.2021
 -0.2172 -0.2261 -0.2276 -0.2208 -0.2083 -0.1795 -0.1684 -0.1733 -0.1932 -0.2260
 -0.2687 -0.3171 -0.3671 -0.4174 -0.4676 -0.5176 -0.5688 -0.6227 -0.6791 -0.7342
 -0.2543 -0.1875 -0.1379 -0.1037 -0.0835 -0.0760 -0.0798 -0.0939 -0.1180 -0.1490
 -0.1786 -0.1991 -0.2087 -0.2095 -0.2033 -0.1800 -0.1709 -0.1775 -0.1982 -0.2313
 -0.2743 -0.3238 -0.3759 -0.4283 -0.4805 -0.5325 -0.5847 -0.6375 -0.6925 -0.7503
 -0.8078
 -0.2521 -0.1907 -0.1447 -0.1120 -0.0902 -0.0776 -0.0733 -0.0763 -0.0857 -0.1003
 -0.1198 -0.1435 -0.1665 -0.1825 -0.1887 -0.1775 -0.1707 -0.1788 -0.2002 -0.2335
 -0.2768 -0.3273 -0.3815 -0.4364 -0.4910 -0.5451 -0.5989 -0.6528 -0.7072 -0.7636
 -0.8232
 -0.2318 -0.1801 -0.1412 -0.1135 -0.0946 -0.0822 -0.0750 -0.0724 -0.0745 -0.0803
 -0.0890 -0.1002 -0.1144 -0.1316 -0.1483 -0.1687 -0.1676 -0.1775 -0.1997 -0.2332
 -0.2767 -0.3281 -0.3843 -0.4421 -0.4994 -0.5561 -0.6122 -0.6678 -0.7233 -0.7795
 -0.8374
 -0.1863 -0.1501 -0.1213 -0.1018 -0.0888 -0.0802 -0.0743 -0.0705 -0.0689 -0.0697
 -0.0730 -0.0782 -0.0849 -0.0936 -0.1049 -0.1385 -0.1598 -0.1728 -0.1959 -0.2293
 -0.2725 -0.3240 -0.3817 -0.4421 -0.5026 -0.5621 -0.6206 -0.6783 -0.7353 -0.7924
 -0.8500
 -0.1138 -0.0947 -0.0806 -0.0713 -0.0670 -0.0650 -0.0639 -0.0627 -0.0616 -0.0609
 -0.0614 -0.0636 -0.0672 -0.0722 -0.0785 -0.1037 -0.1365 -0.1639 -0.1893 -0.2228
 -0.2655 -0.3168 -0.3750 -0.4374 -0.5007 -0.5633 -0.6248 -0.6850 -0.7442 -0.8027
 -0.8610
 -0.0195 -0.0165 -0.0169 -0.0199 -0.0257 -0.0325 -0.0386 -0.0430 -0.0458 -0.0472
 -0.0482 -0.0498 -0.0524 -0.0561 -0.0691 -0.0643 -0.0977 -0.1508 -0.1799
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value =F850LP
 -0.7473 -0.7111 -0.6791 -0.6443 -0.5989 -0.5395 -0.4641 -0.3816 -0.3272 -0.2949
 -0.2699 -0.2443 -0.2181 -0.1928 -0.1700 -0.1271 -0.1033 -0.0954 -0.1049
 -0.5995 -0.5608 -0.5332 -0.5097 -0.4841 -0.4499 -0.4016 -0.3499 -0.3138 -0.2915
 -0.2729 -0.2523 -0.2290 -0.2057 -0.1845 -0.1455 -0.1248 -0.1202 -0.1324 -0.1613
 -0.4890 -0.4424 -0.4128 -0.3942 -0.3805 -0.3652 -0.3418 -0.3136 -0.2928 -0.2800
 -0.2687 -0.2539 -0.2347 -0.2137 -0.1939 -0.1578 -0.1400 -0.1382 -0.1524 -0.1815
 -0.2214
 -0.4098 -0.3552 -0.3194 -0.2991 -0.2896 -0.2858 -0.2808 -0.2712 -0.2639 -0.2604
 -0.2569 -0.2492 -0.2355 -0.2178 -0.1997 -0.1662 -0.1509 -0.1514 -0.1672 -0.1967
 -0.2366 -0.2820
 -0.3218 -0.2704 -0.2416 -0.2239 -0.2148 -0.2147 -0.2200 -0.2243 -0.2283 -0.2335
 -0.2378 -0.2377 -0.2308 -0.2180 -0.2025 -0.1715 -0.1584 -0.1608 -0.1780 -0.2081
 -0.2482 -0.2944 -0.3427 -0.3915
 -0.2929 -0.2190 -0.1689 -0.1413 -0.1343 -0.1433 -0.1596 -0.1763 -0.1901 -0.2022
 -0.2127 -0.2194 -0.2200 -0.2135 -0.2019 -0.1743 -0.1632 -0.1674 -0.1856 -0.2162
 -0.2566 -0.3035 -0.3534 -0.4039 -0.4548 -0.5060 -0.5584 -0.6133 -0.6706 -0.7264
 -0.2922 -0.2142 -0.1556 -0.1150 -0.0913 -0.0828 -0.0884 -0.1073 -0.1348 -0.1623
 -0.1833 -0.1966 -0.2030 -0.2032 -0.1972 -0.1748 -0.1654 -0.1713 -0.1904 -0.2215
 -0.2621 -0.3097 -0.3611 -0.4139 -0.4667 -0.5196 -0.5727 -0.6270 -0.6834 -0.7422
 -0.8000
 -0.2934 -0.2170 -0.1583 -0.1152 -0.0862 -0.0697 -0.0642 -0.0685 -0.0815 -0.1019
 -0.1275 -0.1537 -0.1739 -0.1845 -0.1864 -0.1727 -0.1653 -0.1727 -0.1926 -0.2239
 -0.2649 -0.3130 -0.3660 -0.4209 -0.4761 -0.5311 -0.5861 -0.6412 -0.6970 -0.7548
 -0.8153
 -0.2862 -0.2142 -0.1591 -0.1182 -0.0896 -0.0710 -0.0609 -0.0584 -0.0626 -0.0721
 -0.0853 -0.1017 -0.1208 -0.1404 -0.1562 -0.1665 -0.1626 -0.1715 -0.1925 -0.2241
 -0.2653 -0.3142 -0.3686 -0.4258 -0.4837 -0.5411 -0.5983 -0.6552 -0.7120 -0.7696
 -0.8290
 -0.2609 -0.2002 -0.1509 -0.1148 -0.0895 -0.0726 -0.0621 -0.0567 -0.0558 -0.0590
 -0.0653 -0.0740 -0.0841 -0.0960 -0.1101 -0.1440 -0.1569 -0.1676 -0.1895 -0.2212
 -0.2622 -0.3113 -0.3665 -0.4257 -0.4861 -0.5463 -0.6058 -0.6646 -0.7230 -0.7815
 -0.8405
 -0.2085 -0.1632 -0.1265 -0.0977 -0.0785 -0.0660 -0.0584 -0.0537 -0.0514 -0.0513
 -0.0535 -0.0579 -0.0636 -0.0705 -0.0786 -0.1074 -0.1390 -0.1605 -0.1838 -0.2158
 -0.2566 -0.3054 -0.3610 -0.4215 -0.4841 -0.5470 -0.6092 -0.6704 -0.7308 -0.7907
 -0.8505
 -0.1289 -0.1008 -0.0785 -0.0621 -0.0510 -0.0454 -0.0430 -0.0421 -0.0420 -0.0422
 -0.0431 -0.0452 -0.0487 -0.0534 -0.0617 -0.0567 -0.1089 -0.1502 -0.1754
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value =F850LP
 -0.9504 -0.9187 -0.8855 -0.8412 -0.7740 -0.6792 -0.5546 -0.4163 -0.3268 -0.2814
 -0.2551 -0.2331 -0.2109 -0.1890 -0.1684 -0.1286 -0.1065 -0.0990 -0.1052
 -0.7767 -0.7418 -0.7130 -0.6815 -0.6388 -0.5768 -0.4881 -0.3892 -0.3186 -0.2805
 -0.2586 -0.2402 -0.2209 -0.2009 -0.1818 -0.1455 -0.1262 -0.1215 -0.1309 -0.1550
 -0.6382 -0.5946 -0.5644 -0.5400 -0.5137 -0.4774 -0.4232 -0.3568 -0.3040 -0.2730
 -0.2554 -0.2412 -0.2254 -0.2077 -0.1901 -0.1565 -0.1397 -0.1377 -0.1496 -0.1751
 -0.2118
 -0.5363 -0.4808 -0.4434 -0.4189 -0.4008 -0.3822 -0.3550 -0.3161 -0.2810 -0.2587
 -0.2462 -0.2366 -0.2251 -0.2106 -0.1949 -0.1638 -0.1492 -0.1493 -0.1633 -0.1899
 -0.2270 -0.2708
 -0.4471 -0.3932 -0.3511 -0.3221 -0.3043 -0.2936 -0.2839 -0.2676 -0.2493 -0.2370
 -0.2308 -0.2266 -0.2200 -0.2096 -0.1967 -0.1684 -0.1558 -0.1577 -0.1732 -0.2010
 -0.2385 -0.2828 -0.3305 -0.3788
 -0.3590 -0.2913 -0.2504 -0.2301 -0.2204 -0.2153 -0.2144 -0.2138 -0.2103 -0.2082
 -0.2091 -0.2107 -0.2098 -0.2045 -0.1952 -0.1707 -0.1599 -0.1636 -0.1802 -0.2088
 -0.2468 -0.2917 -0.3406 -0.3910 -0.4419 -0.4935 -0.5466 -0.6027 -0.6608 -0.7171
 -0.3388 -0.2557 -0.1941 -0.1530 -0.1304 -0.1243 -0.1321 -0.1479 -0.1630 -0.1737
 -0.1822 -0.1895 -0.1942 -0.1945 -0.1899 -0.1707 -0.1618 -0.1671 -0.1848 -0.2139
 -0.2524 -0.2978 -0.3479 -0.4002 -0.4531 -0.5063 -0.5601 -0.6153 -0.6729 -0.7325
 -0.7907
 -0.3357 -0.2496 -0.1825 -0.1326 -0.0988 -0.0791 -0.0722 -0.0769 -0.0921 -0.1145
 -0.1388 -0.1592 -0.1725 -0.1789 -0.1800 -0.1684 -0.1614 -0.1683 -0.1871 -0.2165
 -0.2554 -0.3014 -0.3524 -0.4065 -0.4616 -0.5169 -0.5726 -0.6284 -0.6854 -0.7445
 -0.8058
 -0.3325 -0.2477 -0.1806 -0.1296 -0.0926 -0.0680 -0.0545 -0.0507 -0.0554 -0.0670
 -0.0841 -0.1051 -0.1274 -0.1466 -0.1592 -0.1626 -0.1586 -0.1670 -0.1871 -0.2172
 -0.2564 -0.3031 -0.3552 -0.4110 -0.4683 -0.5260 -0.5837 -0.6415 -0.6994 -0.7582
 -0.8188
 -0.3233 -0.2427 -0.1779 -0.1284 -0.0922 -0.0672 -0.0514 -0.0435 -0.0424 -0.0472
 -0.0564 -0.0685 -0.0826 -0.0987 -0.1155 -0.1470 -0.1533 -0.1632 -0.1844 -0.2148
 -0.2541 -0.3011 -0.3540 -0.4110 -0.4703 -0.5302 -0.5902 -0.6499 -0.7093 -0.7689
 -0.8293
 -0.2930 -0.2236 -0.1660 -0.1204 -0.0874 -0.0646 -0.0499 -0.0412 -0.0375 -0.0381
 -0.0424 -0.0493 -0.0580 -0.0676 -0.0784 -0.1116 -0.1404 -0.1567 -0.1791 -0.2101
 -0.2494 -0.2964 -0.3496 -0.4074 -0.4683 -0.5305 -0.5928 -0.6547 -0.7160 -0.7771
 -0.8382
 -0.2344 -0.1806 -0.1352 -0.0990 -0.0713 -0.0530 -0.0416 -0.0351 -0.0319 -0.0312
 -0.0328 -0.0365 -0.0419 -0.0485 -0.0479 -0.0564 -0.1199 -0.1475 -0.1712
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value =F850LP
 -1.1525 -1.1329 -1.1058 -1.0582 -0.9747 -0.8335 -0.6453 -0.4467 -0.3198 -0.2574
 -0.2277 -0.2081 -0.1901 -0.1715 -0.1539 -0.1183 -0.0993 -0.0943 -0.1001
 -0.9616 -0.9374 -0.9134 -0.8785 -0.8202 -0.7266 -0.5878 -0.4312 -0.3187 -0.2600
 -0.2322 -0.2152 -0.1996 -0.1831 -0.1667 -0.1340 -0.1171 -0.1139 -0.1229 -0.1439
 -0.7991 -0.7648 -0.7393 -0.7129 -0.6751 -0.6155 -0.5236 -0.4084 -0.3134 -0.2581
 -0.2313 -0.2164 -0.2035 -0.1895 -0.1746 -0.1442 -0.1289 -0.1278 -0.1392 -0.1625
 -0.1967
 -0.6719 -0.6232 -0.5900 -0.5652 -0.5399 -0.5051 -0.4509 -0.3741 -0.3002 -0.2512
