 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = G_BP 
 -4.1202 -3.3935 -3.0101 -2.9636 -3.2796 -3.7356 -4.2300 -4.0929 -3.9601 -3.8194
 -3.6716 -3.5619 -3.3993 -3.2359 -3.0813 -2.7532 -2.4757 -2.2674 -2.0999
 -4.9132 -4.5776 -4.3346 -4.1749 -4.0714 -3.9769 -3.8762 -3.7735 -3.6716 -3.5685
 -3.4538 -3.3228 -3.1818 -3.0435 -2.9139 -2.6290 -2.3988 -2.2214 -2.0900 -1.9905
 -4.7073 -4.3928 -4.1458 -3.9549 -3.8129 -3.7150 -3.6480 -3.5773 -3.4875 -3.3844
 -3.2810 -3.1730 -3.0524 -2.9288 -2.8124 -2.5615 -2.3596 -2.2027 -2.0848 -1.9946
 -1.9227
 -4.5481 -4.2661 -4.0350 -3.8451 -3.6900 -3.5657 -3.4675 -3.3911 -3.3249 -3.2467
 -3.1512 -3.0535 -2.9509 -2.8423 -2.7368 -2.5094 -2.3299 -2.1905 -2.0845 -2.0023
 -1.9360 -1.8804
 -4.3960 -4.1509 -3.9437 -3.7660 -3.6128 -3.4817 -3.3710 -3.2769 -3.1950 -3.1208
 -3.0448 -2.9599 -2.8711 -2.7757 -2.6807 -2.4715 -2.3075 -2.1817 -2.0862 -2.0116
 -1.9508 -1.8994 -1.8545 -1.8137
 -4.2429 -4.0325 -3.8520 -3.6923 -3.5490 -3.4206 -3.3068 -3.2068 -3.1180 -3.0365
 -2.9589 -2.8820 -2.8052 -2.7234 -2.6387 -2.4445 -2.2908 -2.1741 -2.0872 -2.0199
 -1.9650 -1.9183 -1.8772 -1.8403 -1.8050 -1.7728 -1.7459 -1.7261 -1.7146 -1.7122
 -4.0963 -3.9115 -3.7549 -3.6146 -3.4853 -3.3653 -3.2548 -3.1541 -3.0634 -2.9805
 -2.9023 -2.8265 -2.7526 -2.6793 -2.6044 -2.4260 -2.2789 -2.1672 -2.0854 -2.0246
 -1.9761 -1.9348 -1.8984 -1.8654 -1.8348 -1.8051 -1.7781 -1.7562 -1.7411 -1.7346
 -1.7384
 -3.9586 -3.7946 -3.6555 -3.5313 -3.4167 -3.3081 -3.2045 -3.1075 -3.0181 -2.9355
 -2.8588 -2.7856 -2.7144 -2.6448 -2.5756 -2.4115 -2.2713 -2.1617 -2.0817 -2.0245
 -1.9816 -1.9464 -1.9157 -1.8878 -1.8616 -1.8366 -1.8114 -1.7886 -1.7712 -1.7615
 -1.7611
 -3.8336 -3.6867 -3.5576 -3.4446 -3.3417 -3.2440 -3.1497 -3.0591 -2.9733 -2.8931
 -2.8184 -2.7481 -2.6806 -2.6150 -2.5501 -2.3964 -2.2635 -2.1569 -2.0769 -2.0204
 -1.9806 -1.9510 -1.9266 -1.9047 -1.8841 -1.8639 -1.8444 -1.8270 -1.8119 -1.7989
 -1.7878
 -3.7212 -3.5878 -3.4702 -3.3622 -3.2659 -3.1769 -3.0916 -3.0086 -2.9286 -2.8524
 -2.7806 -2.7132 -2.6492 -2.5878 -2.5277 -2.3836 -2.2570 -2.1533 -2.0736 -2.0160
 -1.9764 -1.9497 -1.9304 -1.9148 -1.9006 -1.8865 -1.8723 -1.8582 -1.8486 -1.8355
 -1.8207
 -3.6214 -3.4979 -3.3933 -3.2885 -3.1935 -3.1082 -3.0292 -2.9535 -2.8800 -2.8090
 -2.7412 -2.6772 -2.6167 -2.5591 -2.5034 -2.3702 -2.2494 -2.1489 -2.0702 -2.0119
 -1.9713 -1.9446 -1.9279 -1.9172 -1.9092 -1.9016 -1.8939 -1.8855 -1.8767 -1.8679
 -1.8602
 -3.5343 -3.4170 -3.3269 -3.2242 -3.1284 -3.0429 -2.9659 -2.8946 -2.8268 -2.7617
 -2.6988 -2.6388 -2.5820 -2.5281 -2.4772 -2.3562 -2.2407 -2.1437 -2.0667
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = G_BP 
 -5.7288 -5.0682 -4.5887 -4.2838 -4.1577 -4.1288 -4.1559 -4.0034 -3.8567 -3.7097
 -3.5587 -3.4194 -3.2648 -3.1176 -2.9814 -2.6900 -2.4475 -2.2550 -2.0999
 -5.3891 -4.9730 -4.6732 -4.4218 -4.2059 -4.0260 -3.8755 -3.7447 -3.6237 -3.5046
 -3.3810 -3.2487 -3.1115 -2.9796 -2.8577 -2.5975 -2.3867 -2.2173 -2.0870 -1.9856
 -5.0753 -4.6389 -4.3130 -4.0789 -3.9233 -3.8052 -3.6867 -3.5675 -3.4545 -3.3482
 -3.2432 -3.1326 -3.0118 -2.8898 -2.7760 -2.5364 -2.3480 -2.1977 -2.0808 -1.9900
 -1.9175
 -4.9092 -4.4910 -4.1674 -3.9200 -3.7335 -3.5958 -3.5010 -3.4287 -3.3447 -3.2442
 -3.1416 -3.0420 -2.9382 -2.8276 -2.7218 -2.4945 -2.3208 -2.1850 -2.0792 -1.9965
 -1.9296 -1.8736
 -4.7945 -4.4054 -4.0976 -3.8542 -3.6615 -3.5094 -3.3894 -3.2943 -3.2209 -3.1539
 -3.0710 -2.9773 -2.8814 -2.7822 -2.6827 -2.4669 -2.3023 -2.1764 -2.0799 -2.0045
 -1.9431 -1.8913 -1.8464 -1.8068
 -4.6905 -4.3358 -4.0500 -3.8184 -3.6284 -3.4715 -3.3417 -3.2338 -3.1419 -3.0622
 -2.9910 -2.9171 -2.8356 -2.7466 -2.6547 -2.4485 -2.2896 -2.1700 -2.0803 -2.0116
 -1.9561 -1.9091 -1.8680 -1.8313 -1.7980 -1.7680 -1.7420 -1.7210 -1.7084 -1.7060
 -4.5868 -4.2658 -4.0042 -3.7880 -3.6059 -3.4504 -3.3169 -3.2021 -3.1027 -3.0143
 -2.9334 -2.8578 -2.7857 -2.7108 -2.6302 -2.4356 -2.2807 -2.1643 -2.0787 -2.0156
 -1.9661 -1.9246 -1.8883 -1.8555 -1.8253 -1.7974 -1.7724 -1.7508 -1.7344 -1.7281
 -1.7323
 -4.4861 -4.1950 -3.9557 -3.7549 -3.5828 -3.4325 -3.2997 -3.1819 -3.0778 -2.9852
 -2.9007 -2.8216 -2.7471 -2.6752 -2.6035 -2.4256 -2.2743 -2.1592 -2.0753 -2.0153
 -1.9711 -1.9355 -1.9048 -1.8771 -1.8512 -1.8267 -1.8041 -1.7835 -1.7657 -1.7549
 -1.7548
 -4.3906 -4.1248 -3.9032 -3.7161 -3.5542 -3.4105 -3.2809 -3.1635 -3.0574 -2.9619
 -2.8755 -2.7957 -2.7204 -2.6484 -2.5787 -2.4129 -2.2683 -2.1542 -2.0703 -2.0110
 -1.9699 -1.9397 -1.9151 -1.8933 -1.8730 -1.8533 -1.8346 -1.8167 -1.8007 -1.7878
 -1.7813
 -4.3110 -4.0669 -3.8582 -3.6801 -3.5255 -3.3876 -3.2621 -3.1466 -3.0405 -2.9436
 -2.8555 -2.7751 -2.7005 -2.6298 -2.5617 -2.4023 -2.2637 -2.1515 -2.0668 -2.0065
 -1.9657 -1.9382 -1.9187 -1.9032 -1.8891 -1.8754 -1.8619 -1.8485 -1.8356 -1.8242
 -1.8137
 -4.2459 -4.0198 -3.8207 -3.6483 -3.4976 -3.3635 -3.2412 -3.1280 -3.0230 -2.9259
 -2.8367 -2.7553 -2.6808 -2.6116 -2.5459 -2.3925 -2.2584 -2.1486 -2.0638 -2.0022
 -1.9602 -1.9330 -1.9161 -1.9054 -1.8975 -1.8903 -1.8832 -1.8755 -1.8674 -1.8595
 -1.8526
 -4.1929 -3.9827 -3.7937 -3.6244 -3.4747 -3.3414 -3.2205 -3.1088 -3.0050 -2.9082
 -2.8186 -2.7363 -2.6594 -2.5907 -2.5313 -2.3835 -2.2524 -2.1455 -2.0613
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = G_BP 
 -6.9582 -6.3803 -5.8776 -5.4438 -5.0709 -4.7412 -4.4374 -4.1518 -3.8996 -3.6829
