 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F770W
 -6.0428 -6.1600 -6.3250 -6.4050 -6.4705 -6.5499 -6.6373 -6.7268 -6.8221 -6.9141
 -7.0029 -7.0893 -7.1730 -7.2542 -7.3338 -7.5271 -7.7126 -7.8960 -8.0658
 -6.1296 -6.2069 -6.2935 -6.3899 -6.4949 -6.5933 -6.6818 -6.7693 -6.8602 -6.9512
 -7.0402 -7.1269 -7.2111 -7.2930 -7.3729 -7.5653 -7.7516 -7.9304 -8.1001 -8.2608
 -6.1568 -6.2312 -6.3140 -6.4023 -6.4958 -6.5965 -6.7001 -6.7975 -6.8892 -6.9779
 -7.0656 -7.1520 -7.2365 -7.3188 -7.3988 -7.5907 -7.7745 -7.9521 -8.1218 -8.2829
 -8.4358
 -6.1910 -6.2603 -6.3391 -6.4237 -6.5122 -6.6040 -6.6993 -6.7987 -6.8986 -6.9944
 -7.0843 -7.1702 -7.2540 -7.3360 -7.4162 -7.6082 -7.7908 -7.9672 -8.1367 -8.2980
 -8.4511 -8.5967
 -6.2385 -6.2957 -6.3680 -6.4480 -6.5325 -6.6201 -6.7097 -6.8009 -6.8953 -6.9913
 -7.0865 -7.1782 -7.2652 -7.3479 -7.4279 -7.6198 -7.8021 -7.9779 -8.1469 -8.3083
 -8.4615 -8.6072 -8.7462 -8.8791
 -6.2981 -6.3441 -6.4037 -6.4766 -6.5560 -6.6392 -6.7248 -6.8118 -6.9000 -6.9896
 -7.0804 -7.1717 -7.2617 -7.3491 -7.4331 -7.6270 -7.8092 -7.9846 -8.1534 -8.3151
 -8.4687 -8.6146 -8.7537 -8.8868 -9.0143 -9.1370 -9.2557 -9.3709 -9.4831 -9.5928
 -6.3662 -6.4040 -6.4491 -6.5128 -6.5848 -6.6625 -6.7435 -6.8264 -6.9108 -6.9960
 -7.0817 -7.1677 -7.2541 -7.3405 -7.4257 -7.6282 -7.8123 -7.9874 -8.1567 -8.3191
 -8.4733 -8.6198 -8.7592 -8.8923 -9.0198 -9.1423 -9.2603 -9.3744 -9.4851 -9.5930
 -9.6993
 -6.4394 -6.4712 -6.5081 -6.5598 -6.6221 -6.6921 -6.7673 -6.8454 -6.9256 -7.0070
 -7.0890 -7.1711 -7.2530 -7.3352 -7.4175 -7.6198 -7.8097 -7.9866 -8.1568 -8.3204
 -8.4757 -8.6229 -8.7629 -8.8964 -9.0241 -9.1464 -9.2640 -9.3774 -9.4873 -9.5941
 -9.6982
 -6.5140 -6.5418 -6.5758 -6.6204 -6.6718 -6.7323 -6.7998 -6.8719 -6.9472 -7.0242
 -7.1024 -7.1812 -7.2598 -7.3383 -7.4169 -7.6129 -7.8033 -7.9833 -8.1552 -8.3211
 -8.4784 -8.6270 -8.7678 -8.9020 -9.0302 -9.1529 -9.2707 -9.3840 -9.4935 -9.5995
 -9.7023
 -6.5866 -6.6117 -6.6447 -6.6849 -6.7314 -6.7835 -6.8412 -6.9053 -6.9740 -7.0457
 -7.1192 -7.1939 -7.2692 -7.3446 -7.4198 -7.6077 -7.7938 -7.9738 -8.1465 -8.3143
 -8.4746 -8.6254 -8.7676 -8.9027 -9.0315 -9.1548 -9.2730 -9.3864 -9.4957 -9.6012
 -9.7054
 -6.6540 -6.6822 -6.7160 -6.7548 -6.7979 -6.8451 -6.8957 -6.9502 -7.0105 -7.0753
 -7.1431 -7.2129 -7.2839 -7.3556 -7.4276 -7.6078 -7.7874 -7.9647 -8.1369 -8.3044
 -8.4669 -8.6209 -8.7654 -8.9018 -9.0316 -9.1557 -9.2746 -9.3886 -9.4982 -9.6038
 -9.7059
 -6.7150 -6.7720 -6.8169 -6.8545 -6.8892 -6.9247 -6.9641 -7.0093 -7.0601 -7.1159
 -7.1760 -7.2397 -7.3054 -7.3725 -7.4406 -7.6127 -7.7855 -7.9577 -8.1279
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F770W
 -6.1292 -6.2247 -6.3057 -6.3672 -6.4343 -6.5140 -6.6074 -6.7072 -6.8063 -6.9021
 -6.9940 -7.0826 -7.1683 -7.2513 -7.3321 -7.5267 -7.7125 -7.8937 -8.0653
 -6.1190 -6.1923 -6.2859 -6.3884 -6.4730 -6.5536 -6.6424 -6.7393 -6.8382 -6.9350
 -7.0285 -7.1187 -7.2058 -7.2899 -7.3715 -7.5656 -7.7497 -7.9274 -8.0971 -8.2578
 -6.1327 -6.2035 -6.2848 -6.3760 -6.4801 -6.5819 -6.6728 -6.7637 -6.8594 -6.9559
 -7.0499 -7.1410 -7.2291 -7.3142 -7.3966 -7.5916 -7.7746 -7.9500 -8.1188 -8.2797
 -8.4325
 -6.1543 -6.2242 -6.3033 -6.3881 -6.4792 -6.5780 -6.6828 -6.7832 -6.8771 -6.9708
 -7.0640 -7.1552 -7.2436 -7.3293 -7.4123 -7.6085 -7.7915 -7.9657 -8.1336 -8.2944
 -8.4474 -8.5930
 -6.1823 -6.2489 -6.3256 -6.4083 -6.4950 -6.5856 -6.6805 -6.7795 -6.8811 -6.9798
 -7.0741 -7.1648 -7.2530 -7.3388 -7.4221 -7.6192 -7.8027 -7.9764 -8.1434 -8.3041
 -8.4574 -8.6032 -8.7423 -8.8760
