 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F560W
 -4.9022 -5.0550 -5.1914 -5.2499 -5.3155 -5.3895 -5.4720 -5.5499 -5.6355 -5.7226
 -5.8060 -5.8873 -5.9669 -6.0444 -6.1197 -6.3004 -6.4689 -6.6317 -6.8048
 -4.9953 -5.0703 -5.1527 -5.2440 -5.3428 -5.4320 -5.5107 -5.5892 -5.6709 -5.7554
 -5.8390 -5.9210 -6.0010 -6.0791 -6.1551 -6.3368 -6.5073 -6.6715 -6.8351 -6.9950
 -5.0286 -5.0971 -5.1731 -5.2548 -5.3415 -5.4349 -5.5297 -5.6160 -5.6975 -5.7781
 -5.8598 -5.9410 -6.0209 -6.0992 -6.1757 -6.3581 -6.5286 -6.6918 -6.8550 -7.0145
 -7.1666
 -5.0679 -5.1294 -5.1991 -5.2753 -5.3564 -5.4407 -5.5279 -5.6189 -5.7090 -5.7945
 -5.8758 -5.9550 -6.0334 -6.1111 -6.1875 -6.3711 -6.5430 -6.7076 -6.8691 -7.0283
 -7.1803 -7.3253
 -5.1190 -5.1689 -5.2309 -5.3007 -5.3764 -5.4561 -5.5380 -5.6211 -5.7074 -5.7949
 -5.8810 -5.9635 -6.0425 -6.1191 -6.1946 -6.3782 -6.5518 -6.7174 -6.8790 -7.0380
 -7.1901 -7.3351 -7.4734 -7.6059
 -5.1810 -5.2209 -5.2710 -5.3326 -5.4016 -5.4759 -5.5535 -5.6326 -5.7130 -5.7948
 -5.8778 -5.9609 -6.0424 -6.1216 -6.1983 -6.3815 -6.5561 -6.7231 -6.8854 -7.0446
 -7.1970 -7.3421 -7.4805 -7.6130 -7.7401 -7.8625 -7.9809 -8.0959 -8.2079 -8.3173
 -5.2508 -5.2837 -5.3223 -5.3740 -5.4343 -5.5017 -5.5737 -5.6484 -5.7252 -5.8029
 -5.8811 -5.9596 -6.0385 -6.1171 -6.1948 -6.3814 -6.5567 -6.7244 -6.8882 -7.0483
 -7.2016 -7.3472 -7.4858 -7.6183 -7.7452 -7.8672 -7.9848 -8.0987 -8.2091 -8.3167
 -8.4226
 -5.3252 -5.3536 -5.3857 -5.4276 -5.4779 -5.5362 -5.6009 -5.6700 -5.7422 -5.8161
 -5.8908 -5.9656 -6.0403 -6.1153 -6.1906 -6.3763 -6.5539 -6.7227 -6.8871 -7.0487
 -7.2036 -7.3503 -7.4896 -7.6225 -7.7495 -7.8712 -7.9882 -8.1012 -8.2107 -8.3172
 -8.4211
 -5.4013 -5.4269 -5.4567 -5.4949 -5.5350 -5.5836 -5.6393 -5.7008 -5.7671 -5.8362
 -5.9070 -5.9786 -6.0502 -6.1216 -6.1933 -6.3732 -6.5501 -6.7197 -6.8848 -7.0478
 -7.2053 -7.3540 -7.4944 -7.6280 -7.7556 -7.8777 -7.9950 -8.1078 -8.2168 -8.3224
 -8.4247
 -5.4758 -5.4998 -5.5291 -5.5631 -5.6013 -5.6432 -5.6892 -5.7416 -5.7997 -5.8624
 -5.9278 -5.9952 -6.0634 -6.1318 -6.2002 -6.3721 -6.5444 -6.7133 -6.8775 -7.0400
 -7.1995 -7.3512 -7.4937 -7.6285 -7.7569 -7.8796 -7.9972 -8.1102 -8.2189 -8.3240
 -8.4275
 -5.5460 -5.5734 -5.6040 -5.6376 -5.6738 -5.7123 -5.7528 -5.7960 -5.8448 -5.8990
 -5.9576 -6.0193 -6.0828 -6.1474 -6.2126 -6.3766 -6.5420 -6.7076 -6.8705 -7.0313
 -7.1905 -7.3445 -7.4901 -7.6270 -7.7567 -7.8804 -7.9988 -8.1123 -8.2213 -8.3264
 -8.4280
 -5.6103 -5.6627 -5.7039 -5.7378 -5.7681 -5.7979 -5.8296 -5.8651 -5.9050 -5.9496
 -5.9990 -6.0531 -6.1104 -6.1699 -6.2308 -6.3864 -6.5445 -6.7043 -6.8647
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F560W
 -4.9456 -5.0488 -5.1356 -5.2085 -5.2875 -5.3715 -5.4585 -5.5467 -5.6337 -5.7227
 -5.8096 -5.8938 -5.9752 -6.0540 -6.1305 -6.3127 -6.4826 -6.6434 -6.8051
 -4.9596 -5.0409 -5.1362 -5.2366 -5.3189 -5.3997 -5.4853 -5.5736 -5.6620 -5.7520
 -5.8403 -5.9259 -6.0087 -6.0887 -6.1662 -6.3496 -6.5191 -6.6784 -6.8348 -6.9918
 -4.9848 -5.0589 -5.1397 -5.2281 -5.3276 -5.4225 -5.5064 -5.5911 -5.6783 -5.7674
 -5.8558 -5.9421 -6.0258 -6.1068 -6.1853 -6.3706 -6.5411 -6.6999 -6.8555 -7.0115
 -7.1631
 -5.0144 -5.0830 -5.1583 -5.2385 -5.3244 -5.4171 -5.5146 -5.6060 -5.6911 -5.7768
 -5.8639 -5.9499 -6.0339 -6.1155 -6.1946 -6.3819 -6.5545 -6.7147 -6.8701 -7.0253
 -7.1766 -7.3214
 -5.0496 -5.1117 -5.1815 -5.2572 -5.3376 -5.4219 -5.5098 -5.6014 -5.6948 -5.7840
 -5.8700 -5.9543 -6.0374 -6.1189 -6.1983 -6.3871 -6.5619 -6.7243 -6.8802 -7.0348
 -7.1859 -7.3308 -7.4693 -7.6025
 -5.0947 -5.1468 -5.2098 -5.2799 -5.3554 -5.4349 -5.5175 -5.6021 -5.6889 -5.7781
