 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F560W
  0.5133  0.6742  0.6812  0.2189 -0.7398 -1.7013 -2.0214 -1.8914 -1.5001 -1.0235
 -1.2372 -1.6851 -1.6353 -1.2625 -1.0343 -1.2272
  0.0591  0.1407  0.1802  0.0198 -0.3782 -0.8130 -1.0165 -1.0735 -1.0340 -0.9521
 -1.0890 -1.2815 -1.2701 -1.1201 -1.0355 -1.2380 -1.4210 -1.5986 -1.8183
 -0.1614 -0.1621 -0.1485 -0.1808 -0.2823 -0.4207 -0.5419 -0.6669 -0.7835 -0.8838
 -0.9707 -1.0331 -1.0520 -1.0432 -1.0567 -1.2529 -1.4422 -1.6288 -1.8108 -1.9771
 -2.0988
 -0.1482 -0.2342 -0.3049 -0.3829 -0.4521 -0.5245 -0.5976 -0.6717 -0.7486 -0.8186
 -0.8825 -0.9399 -0.9811 -1.0319 -1.0979 -1.2719 -1.4626 -1.6389 -1.8087 -1.9700
 -2.1226 -2.2677 -2.4064
 -0.2438 -0.3011 -0.3542 -0.4142 -0.4762 -0.5430 -0.6127 -0.6838 -0.7551 -0.8255
 -0.8933 -0.9577 -1.0134 -1.0677 -1.1265 -1.2897 -1.4743 -1.6535 -1.8228 -1.9833
 -2.1357 -2.2808 -2.4192 -2.5520 -2.6800
 -0.3433 -0.3812 -0.4207 -0.4653 -0.5167 -0.5746 -0.6377 -0.7037 -0.7710 -0.8382
 -0.9044 -0.9690 -1.0314 -1.0864 -1.1475 -1.3051 -1.4824 -1.6629 -1.8331 -1.9937
 -2.1461 -2.2912 -2.4295 -2.5618 -2.6888 -2.8115
 -0.4468 -0.4745 -0.5044 -0.5362 -0.5737 -0.6193 -0.6726 -0.7314 -0.7936 -0.8571
 -0.9207 -0.9834 -1.0445 -1.1012 -1.1609 -1.3181 -1.4869 -1.6671 -1.8396 -2.0012
 -2.1538 -2.2989 -2.4372 -2.5693 -2.6959 -2.8176 -2.9354 -3.0497 -3.1610 -3.2702
 -0.5542 -0.5810 -0.6053 -0.6273 -0.6515 -0.6822 -0.7213 -0.7691 -0.8233 -0.8812
 -0.9409 -1.0013 -1.0608 -1.1175 -1.1742 -1.3262 -1.4904 -1.6661 -1.8413 -2.0054
 -2.1590 -2.3046 -2.4431 -2.5753 -2.7017 -2.8229 -2.9398 -3.0529 -3.1627 -3.2698
 -3.3752
 -0.6603 -0.6911 -0.7153 -0.7334 -0.7487 -0.7659 -0.7892 -0.8216 -0.8636 -0.9127
 -0.9661 -1.0221 -1.0793 -1.1361 -1.1906 -1.3344 -1.4929 -1.6628 -1.8375 -2.0053
 -2.1615 -2.3082 -2.4472 -2.5799 -2.7065 -2.8277 -2.9442 -3.0565 -3.1651 -3.2708
 -3.3740
 -0.7568 -0.7976 -0.8276 -0.8479 -0.8606 -0.8690 -0.8790 -0.8953 -0.9211 -0.9568
 -1.0004 -1.0492 -1.1016 -1.1558 -1.2093 -1.3459 -1.4976 -1.6618 -1.8327 -2.0025
 -2.1628 -2.3121 -2.4524 -2.5858 -2.7130 -2.8347 -2.9513 -3.0634 -3.1716 -3.2764
 -3.3782
 -0.8506 -0.8952 -0.9301 -0.9563 -0.9712 -0.9791 -0.9825 -0.9865 -0.9961 -1.0156
 -1.0460 -1.0849 -1.1295 -1.1774 -1.2268 -1.3577 -1.5020 -1.6601 -1.8252 -1.9925
 -2.1556 -2.3089 -2.4517 -2.5864 -2.7145 -2.8368 -2.9540 -3.0663 -3.1744 -3.2787
 -3.3817
 -0.9308 -0.9839 -1.0252 -1.0558 -1.0764 -1.0884 -1.0917 -1.0910 -1.0901 -1.0973
 -1.1135 -1.1377 -1.1688 -1.2059 -1.2482 -1.3715 -1.5109 -1.6604 -1.8203 -1.9831
 -2.1448 -2.3008 -2.4476 -2.5849 -2.7145 -2.8378 -2.9558 -3.0688 -3.1772 -3.2816
 -3.3824
 -0.9974 -1.0638 -1.1129 -1.1464 -1.1762 -1.1969 -1.1983 -1.1986 -1.1951 -1.1946
 -1.1983 -1.2060 -1.2173 -1.2413 -1.2735 -1.3871 -1.5243 -1.6627 -1.8180
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F560W
