 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F435W
 -7.7865 -7.5487 -7.6494 -7.5655 -7.3705 -7.0012 -6.4752 -6.1610 -5.8442 -5.5145
 -5.2061 -4.9267 -4.6698 -4.4251 -4.1853 -3.6479 -3.0855 -2.5613 -2.1876
 -7.5448 -7.1503 -6.8439 -6.6352 -6.5038 -6.3359 -6.0739 -5.7584 -5.4355 -5.1189
 -4.8203 -4.5460 -4.2939 -4.0591 -3.8369 -3.3195 -2.8451 -2.4410 -2.1301 -1.8928
 -7.1583 -6.7660 -6.4288 -6.1498 -5.9210 -5.7521 -5.6065 -5.3980 -5.1237 -4.8240
 -4.5338 -4.2647 -4.0202 -3.7964 -3.5895 -3.1268 -2.7163 -2.3609 -2.0824 -1.8691
 -1.6989
 -6.8396 -6.4782 -6.1469 -5.8562 -5.5997 -5.3664 -5.1588 -4.9863 -4.8032 -4.5697
 -4.3098 -4.0549 -3.8183 -3.6026 -3.4062 -2.9817 -2.6201 -2.3083 -2.0541 -1.8595
 -1.7041 -1.5733
 -6.5530 -6.2325 -5.9253 -5.6425 -5.3869 -5.1488 -4.9199 -4.7015 -4.5063 -4.3184
 -4.1180 -3.8980 -3.6778 -3.4707 -3.2813 -2.8813 -2.5531 -2.2718 -2.0402 -1.8601
 -1.7166 -1.5957 -1.4896 -1.3942
 -6.2891 -6.0058 -5.7314 -5.4669 -5.2212 -4.9920 -4.7708 -4.5526 -4.3399 -4.1368
 -3.9497 -3.7680 -3.5793 -3.3886 -3.2060 -2.8184 -2.5109 -2.2511 -2.0361 -1.8666
 -1.7326 -1.6206 -1.5224 -1.4332 -1.3470 -1.2657 -1.1924 -1.1295 -1.0791 -1.0421
 -6.0475 -5.7958 -5.5514 -5.3113 -5.0793 -4.8616 -4.6535 -4.4489 -4.2455 -4.0435
 -3.8498 -3.6695 -3.4993 -3.3318 -3.1654 -2.7870 -2.4884 -2.2435 -2.0386 -1.8758
 -1.7488 -1.6448 -1.5544 -1.4723 -1.3963 -1.3252 -1.2590 -1.1978 -1.1416 -1.0938
 -1.0664
 -5.8275 -5.6025 -5.3831 -5.1673 -4.9537 -4.7462 -4.5489 -4.3594 -4.1719 -3.9833
 -3.7961 -3.6157 -3.4464 -3.2873 -3.1346 -2.7791 -2.4818 -2.2439 -2.0458 -1.8862
 -1.7630 -1.6654 -1.5827 -1.5082 -1.4393 -1.3742 -1.3117 -1.2533 -1.2011 -1.1564
 -1.1202
 -5.6285 -5.4261 -5.2272 -5.0290 -4.8355 -4.6428 -4.4540 -4.2731 -4.0994 -3.9269
 -3.7529 -3.5803 -3.4143 -3.2572 -3.1089 -2.7725 -2.4834 -2.2470 -2.0539 -1.8958
 -1.7735 -1.6797 -1.6036 -1.5372 -1.4762 -1.4184 -1.3636 -1.3116 -1.2638 -1.2203
 -1.1807
 -5.4502 -5.2667 -5.0847 -4.9044 -4.7258 -4.5489 -4.3736 -4.2004 -4.0334 -3.8726
 -3.7137 -3.5543 -3.3960 -3.2437 -3.0988 -2.7701 -2.4902 -2.2566 -2.0653 -1.9085
 -1.7850 -1.6913 -1.6190 -1.5595 -1.5065 -1.4569 -1.4098 -1.3645 -1.3212 -1.2807
 -1.2433
 -5.2895 -5.1184 -4.9493 -4.7822 -4.6171 -4.4540 -4.2928 -4.1332 -3.9745 -3.8197
 -3.6701 -3.5232 -3.3769 -3.2318 -3.0906 -2.7689 -2.4957 -2.2653 -2.0751 -1.9200
 -1.7959 -1.7009 -1.6292 -1.5736 -1.5274 -1.4861 -1.4474 -1.4100 -1.3739 -1.3392
 -1.3067
 -5.1365 -4.9577 -4.7928 -4.6380 -4.4897 -4.3447 -4.2006 -4.0558 -3.9111 -3.7674
 -3.6256 -3.4865 -3.3504 -3.2157 -3.0823 -2.7688 -2.4991 -2.2728 -2.0842
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F435W
 -8.0968 -7.9035 -7.6792 -7.3322 -6.9216 -6.4927 -6.1075 -5.7776 -5.4711 -5.1777
 -4.8982 -4.6396 -4.4030 -4.1838 -3.9769 -3.5045 -3.0393 -2.5965 -2.2361
 -7.5059 -7.1487 -6.9437 -6.8117 -6.5639 -6.2128 -5.8368 -5.4909 -5.1771 -4.8796
 -4.5981 -4.3397 -4.1063 -3.8944 -3.6983 -3.2538 -2.8479 -2.4764 -2.1630 -1.9161
 -7.1594 -6.7617 -6.4475 -6.2161 -6.0743 -5.9072 -5.6185 -5.2842 -4.9647 -4.6668
 -4.3842 -4.1246 -3.8916 -3.6828 -3.4931 -3.0776 -2.7161 -2.3917 -2.1129 -1.8895
 -1.7114
 -6.9078 -6.5196 -6.1842 -5.8950 -5.6550 -5.4688 -5.3156 -5.1027 -4.8152 -4.5235
 -4.2438 -3.9828 -3.7480 -3.5393 -3.3524 -2.9541 -2.6224 -2.3332 -2.0823 -1.8776
 -1.7135 -1.5773
 -6.7011 -6.3386 -6.0077 -5.7177 -5.4618 -5.2249 -5.0086 -4.8183 -4.6397 -4.4119
 -4.1531 -3.8979 -3.6622 -3.4514 -3.2640 -2.8738 -2.5604 -2.2952 -2.0661 -1.8761
 -1.7232 -1.5967 -1.4873 -1.3885
 -6.5312 -6.1873 -5.8721 -5.5838 -5.3269 -5.0917 -4.8645 -4.6425 -4.4357 -4.2503
 -4.0573 -3.8393 -3.6155 -3.4056 -3.2162 -2.8264 -2.5226 -2.2727 -2.0595 -1.8812
 -1.7373 -1.6190 -1.5174 -1.4266 -1.3431 -1.2661 -1.1958 -1.1318 -1.0758 -1.0352
 -6.3701 -6.0532 -5.7582 -5.4783 -5.2219 -4.9902 -4.7728 -4.5583 -4.3444 -4.1377
 -3.9433 -3.7607 -3.5754 -3.3845 -3.1986 -2.8040 -2.5030 -2.2615 -2.0590 -1.8893
 -1.7524 -1.6414 -1.5473 -1.4635 -1.3868 -1.3138 -1.2459 -1.1852 -1.1334 -1.0914
 -1.0588
 -6.2197 -5.9295 -5.6575 -5.3909 -5.1383 -4.9060 -4.6942 -4.4927 -4.2922 -4.0904
 -3.8910 -3.7002 -3.5241 -3.3573 -3.1916 -2.8033 -2.4969 -2.2585 -2.0625 -1.8986
 -1.7665 -1.6612 -1.5740 -1.4977 -1.4279 -1.3615 -1.2990 -1.2420 -1.1913 -1.1477
 -1.1117
 -6.0841 -5.8142 -5.5610 -5.3114 -5.0680 -4.8365 -4.6234 -4.4272 -4.2400 -4.0532
 -3.8643 -3.6757 -3.4953 -3.3284 -3.1728 -2.8109 -2.5010 -2.2598 -2.0666 -1.9066
 -1.7771 -1.6755 -1.5944 -1.5255 -1.4634 -1.4055 -1.3511 -1.3007 -1.2543 -1.2114
 -1.1718
 -5.9668 -5.7063 -5.4667 -5.2392 -5.0103 -4.7865 -4.5723 -4.3736 -4.1906 -4.0160
 -3.8425 -3.6669 -3.4914 -3.3232 -3.1663 -2.8185 -2.5172 -2.2703 -2.0759 -1.9175
 -1.7887 -1.6878 -1.6100 -1.5473 -1.4928 -1.4429 -1.3960 -1.3513 -1.3091 -1.2697
 -1.2335
 -5.8636 -5.6058 -5.3747 -5.1618 -4.9485 -4.7403 -4.5341 -4.3351 -4.1487 -3.9763
 -3.8126 -3.6514 -3.4891 -3.3272 -3.1710 -2.8240 -2.5310 -2.2849 -2.0869 -1.9283
