 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F547M
 -4.2256 -4.1330 -4.3649 -4.2881 -4.0535 -3.7564 -3.4416 -3.2200 -3.0167 -2.8130
 -2.6282 -2.4593 -2.3022 -2.1534 -2.0131 -1.7189 -1.4332 -1.1899 -1.0425
 -4.1816 -3.9259 -3.7209 -3.5811 -3.4977 -3.3779 -3.1859 -2.9735 -2.7745 -2.5878
 -2.4142 -2.2540 -2.1068 -1.9714 -1.8460 -1.5696 -1.3416 -1.1650 -1.0365 -0.9416
 -3.9179 -3.6697 -3.4497 -3.2625 -3.1087 -3.0009 -2.9110 -2.7750 -2.6040 -2.4276
 -2.2661 -2.1175 -1.9808 -1.8557 -1.7412 -1.4956 -1.2993 -1.1473 -1.0346 -0.9496
 -0.8827
 -3.7038 -3.4787 -3.2693 -3.0806 -2.9127 -2.7636 -2.6376 -2.5406 -2.4394 -2.3079
 -2.1622 -2.0228 -1.8952 -1.7782 -1.6711 -1.4448 -1.2696 -1.1368 -1.0367 -0.9601
 -0.8984 -0.8470
 -3.5226 -3.3192 -3.1285 -2.9505 -2.7874 -2.6379 -2.5009 -2.3773 -2.2743 -2.1787
 -2.0747 -1.9567 -1.8377 -1.7268 -1.6256 -1.4116 -1.2490 -1.1290 -1.0398 -0.9712
 -0.9149 -0.8671 -0.8256 -0.7895
 -3.3704 -3.1815 -3.0079 -2.8443 -2.6914 -2.5489 -2.4164 -2.2933 -2.1806 -2.0780
 -1.9846 -1.8926 -1.7945 -1.6935 -1.5964 -1.3906 -1.2349 -1.1221 -1.0409 -0.9802
 -0.9300 -0.8867 -0.8486 -0.8144 -0.7825 -0.7545 -0.7325 -0.7181 -0.7124 -0.7161
 -3.2477 -3.0664 -2.9015 -2.7510 -2.6088 -2.4755 -2.3504 -2.2329 -2.1239 -2.0222
 -1.9269 -1.8372 -1.7507 -1.6642 -1.5771 -1.3781 -1.2254 -1.1148 -1.0385 -0.9844
 -0.9413 -0.9038 -0.8702 -0.8396 -0.8113 -0.7833 -0.7583 -0.7398 -0.7305 -0.7316
 -0.7413
