 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F625W
 -4.1949 -3.8771 -3.6384 -3.3678 -3.0685 -2.8243 -2.6835 -2.6052 -2.5268 -2.4256
 -2.3127 -2.1911 -2.0709 -1.9608 -1.8570 -1.6357 -1.4707 -1.3591 -1.2777
 -3.8713 -3.4892 -3.2006 -2.9638 -2.7716 -2.6211 -2.5044 -2.4106 -2.3285 -2.2503
 -2.1702 -2.0832 -1.9874 -1.8891 -1.7963 -1.6019 -1.4595 -1.3629 -1.2971 -1.2556
 -3.6588 -3.2496 -2.9350 -2.7071 -2.5545 -2.4431 -2.3457 -2.2590 -2.1844 -2.1195
 -2.0570 -1.9920 -1.9173 -1.8333 -1.7509 -1.5778 -1.4524 -1.3678 -1.3129 -1.2768
 -1.2529
 -3.5574 -3.1583 -2.8416 -2.5977 -2.4172 -2.2903 -2.2074 -2.1504 -2.0945 -2.0332
 -1.9731 -1.9175 -1.8606 -1.7934 -1.7208 -1.5634 -1.4494 -1.3738 -1.3252 -1.2927
 -1.2705 -1.2557
 -3.4874 -3.1123 -2.8095 -2.5684 -2.3794 -2.2358 -2.1312 -2.0568 -2.0043 -1.9617
 -1.9142 -1.8612 -1.8109 -1.7579 -1.6971 -1.5538 -1.4477 -1.3781 -1.3354 -1.3071
 -1.2874 -1.2738 -1.2648 -1.2597
 -3.4057 -3.0649 -2.7863 -2.5595 -2.3744 -2.2245 -2.1065 -2.0172 -1.9500 -1.8974
 -1.8529 -1.8096 -1.7645 -1.7207 -1.6710 -1.5445 -1.4448 -1.3789 -1.3411 -1.3182
 -1.3022 -1.2910 -1.2835 -1.2791 -1.2773 -1.2783 -1.2827 -1.2945 -1.3156 -1.3411
 -3.2974 -2.9957 -2.7474 -2.5426 -2.3710 -2.2254 -2.1026 -2.0020 -1.9233 -1.8615
 -1.8101 -1.7642 -1.7204 -1.6807 -1.6399 -1.5309 -1.4391 -1.3757 -1.3407 -1.3232
 -1.3128 -1.3056 -1.3010 -1.2984 -1.2976 -1.2986 -1.3021 -1.3084 -1.3224 -1.3467
 -1.3762
 -3.1676 -2.9041 -2.6865 -2.5061 -2.3533 -2.2200 -2.1017 -1.9976 -1.9096 -1.8388
 -1.7816 -1.7326 -1.6880 -1.6462 -1.6087 -1.5123 -1.4297 -1.3690 -1.3348 -1.3209
 -1.3164 -1.3150 -1.3149 -1.3158 -1.3175 -1.3200 -1.3237 -1.3295 -1.3385 -1.3540
 -1.3814
 -3.0202 -2.7943 -2.6054 -2.4482 -2.3148 -2.1969 -2.0895 -1.9904 -1.9005 -1.8229
 -1.7588 -1.7063 -1.6608 -1.6191 -1.5816 -1.4918 -1.4163 -1.3596 -1.3254 -1.3124
 -1.3122 -1.3171 -1.3230 -1.3290 -1.3348 -1.3403 -1.3461 -1.3525 -1.3605 -1.3718
 -1.3897
 -2.8707 -2.6806 -2.5166 -2.3785 -2.2617 -2.1588 -2.0643 -1.9747 -1.8898 -1.8113
 -1.7421 -1.6843 -1.6365 -1.5952 -1.5582 -1.4741 -1.4027 -1.3495 -1.3156 -1.3013
 -1.3021 -1.3111 -1.3232 -1.3353 -1.3466 -1.3569 -1.3664 -1.3755 -1.3847 -1.3951
 -1.4064
 -2.7230 -2.5657 -2.4247 -2.3026 -2.1982 -2.1074 -2.0246 -1.9459 -1.8697 -1.7961
 -1.7270 -1.6654 -1.6134 -1.5705 -1.5343 -1.4568 -1.3895 -1.3388 -1.3059 -1.2903
 -1.2899 -1.2999 -1.3157 -1.3336 -1.3512 -1.3673 -1.3820 -1.3953 -1.4076 -1.4198
 -1.4328
 -2.5772 -2.4496 -2.3338 -2.2262 -2.1317 -2.0491 -1.9749 -1.9057 -1.8385 -1.7728
 -1.7087 -1.6481 -1.5933 -1.5469 -1.5099 -1.4399 -1.3767 -1.3275 -1.2963
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F625W
 -5.1390 -4.6608 -4.2381 -3.8706 -3.5563 -3.2819 -3.0336 -2.8034 -2.5992 -2.4286
 -2.2827 -2.1524 -2.0324 -1.9229 -1.8135 -1.6100 -1.4576 -1.3502 -1.2794
 -4.8581 -4.3699 -3.9334 -3.5577 -3.2438 -2.9849 -2.7690 -2.5789 -2.4161 -2.2801
 -2.1637 -2.0577 -1.9560 -1.8591 -1.7699 -1.5851 -1.4488 -1.3535 -1.2909 -1.2507
 -4.5146 -4.0214 -3.6102 -3.3234 -3.0385 -2.7976 -2.5976 -2.4301 -2.2901 -2.1743
 -2.0769 -1.9900 -1.9053 -1.8198 -1.7385 -1.5689 -1.4447 -1.3584 -1.3022 -1.2659
 -1.2417
 -4.2412 -3.7443 -3.3507 -3.0474 -2.8124 -2.6250 -2.4678 -2.3281 -2.2035 -2.0972
 -2.0092 -1.9345 -1.8652 -1.7929 -1.7193 -1.5614 -1.4453 -1.3649 -1.3133 -1.2804
 -1.2585 -1.2441
