 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F322W2
 -2.4410 -2.2585 -2.3645 -3.0097 -4.0647 -4.7083 -4.9974 -5.0940 -4.9457 -4.5939
 -4.9581 -5.4721 -5.1442 -4.3476 -3.7841 -3.9652
 -3.0024 -2.8745 -2.8495 -3.0642 -3.4897 -3.7659 -3.9323 -4.0494 -4.0976 -4.0851
 -4.3057 -4.5336 -4.3926 -4.0321 -3.7871 -3.9782 -4.1604 -4.3240 -4.4967
 -3.2971 -3.2469 -3.1996 -3.2157 -3.3031 -3.3792 -3.4633 -3.5616 -3.6695 -3.7823
 -3.8887 -3.9534 -3.9272 -3.8449 -3.8052 -3.9897 -4.1751 -4.3427 -4.5084 -4.6648
 -4.8149
 -3.3251 -3.3757 -3.4148 -3.4642 -3.5051 -3.5483 -3.5904 -3.6308 -3.6614 -3.6853
 -3.7072 -3.7315 -3.7480 -3.7861 -3.8384 -3.9997 -4.1870 -4.3578 -4.5205 -4.6773
 -4.8276 -4.9722 -5.1117
 -3.4361 -3.4600 -3.4817 -3.5116 -3.5441 -3.5816 -3.6216 -3.6616 -3.6995 -3.7325
 -3.7598 -3.7862 -3.8107 -3.8426 -3.8868 -4.0266 -4.1951 -4.3662 -4.5309 -4.6876
 -4.8371 -4.9804 -5.1183 -5.2515 -5.3807
 -3.5554 -3.5605 -3.5683 -3.5818 -3.6029 -3.6311 -3.6649 -3.7012 -3.7383 -3.7743
 -3.8073 -3.8368 -3.8654 -3.8922 -3.9319 -4.0558 -4.2077 -4.3740 -4.5385 -4.6954
 -4.8447 -4.9873 -5.1241 -5.2559 -5.3834 -5.5073
 -3.6829 -3.6772 -3.6746 -3.6748 -3.6815 -3.6968 -3.7203 -3.7496 -3.7821 -3.8160
 -3.8500 -3.8824 -3.9127 -3.9397 -3.9737 -4.0873 -4.2248 -4.3812 -4.5433 -4.7007
 -4.8504 -4.9929 -5.1292 -5.2601 -5.3863 -5.5085 -5.6273 -5.7430 -5.8558 -5.9655
 -3.8187 -3.8101 -3.8006 -3.7903 -3.7831 -3.7831 -3.7919 -3.8096 -3.8340 -3.8623
 -3.8929 -3.9247 -3.9560 -3.9850 -4.0152 -4.1158 -4.2451 -4.3904 -4.5464 -4.7031
 -4.8538 -4.9970 -5.1332 -5.2638 -5.3892 -5.5103 -5.6276 -5.7416 -5.8527 -5.9612
 -6.0672
 -3.9559 -3.9496 -3.9383 -3.9225 -3.9056 -3.8916 -3.8841 -3.8861 -3.8977 -3.9168
 -3.9405 -3.9677 -3.9971 -4.0271 -4.0560 -4.1445 -4.2642 -4.4024 -4.5503 -4.7034
 -4.8544 -4.9989 -5.1360 -5.2667 -5.3919 -5.5123 -5.6287 -5.7414 -5.8508 -5.9577
 -6.0624
 -4.0824 -4.0860 -4.0799 -4.0651 -4.0440 -4.0202 -3.9990 -3.9845 -3.9796 -3.9846
 -3.9978 -4.0168 -4.0405 -4.0675 -4.0954 -4.1759 -4.2842 -4.4160 -4.5584 -4.7059
 -4.8551 -5.0006 -5.1394 -5.2712 -5.3969 -5.5173 -5.6333 -5.7453 -5.8539 -5.9595
 -6.0623
 -4.2012 -4.2115 -4.2115 -4.2023 -4.1823 -4.1566 -4.1280 -4.1010 -4.0799 -4.0686
 -4.0680 -4.0762 -4.0910 -4.1106 -4.1336 -4.2068 -4.3050 -4.4278 -4.5648 -4.7073
 -4.8522 -4.9965 -5.1365 -5.2700 -5.3969 -5.5179 -5.6341 -5.7458 -5.8537 -5.9583
 -6.0618
