 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F322W2
  1.3697  1.5306  1.4312  0.7910 -0.2573 -0.8783 -1.1644 -1.2586 -1.1194 -0.7827
 -1.1468 -1.6408 -1.3140 -0.5291  0.0143 -0.1645
  0.8059  0.9268  0.9529  0.7391  0.3142  0.0479 -0.1176 -0.2334 -0.2847 -0.2765
 -0.4963 -0.7161 -0.5761 -0.2219  0.0149 -0.1757 -0.3593 -0.5192 -0.6932
  0.5106  0.5602  0.6062  0.5894  0.5002  0.4263  0.3421  0.2442  0.1364  0.0242
 -0.0816 -0.1450 -0.1195 -0.0398 -0.0015 -0.1863 -0.3724 -0.5397 -0.7050 -0.8614
 -1.0116
  0.4838  0.4308  0.3911  0.3419  0.3007  0.2570  0.2147  0.1741  0.1437  0.1195
  0.0972  0.0726  0.0556  0.0173 -0.0349 -0.1963 -0.3834 -0.5545 -0.7175 -0.8741
 -1.0247 -1.1689 -1.3084
  0.3713  0.3463  0.3242  0.2942  0.2614  0.2236  0.1834  0.1432  0.1051  0.0720
  0.0445  0.0178 -0.0070 -0.0391 -0.0834 -0.2233 -0.3918 -0.5630 -0.7277 -0.8844
 -1.0339 -1.1772 -1.3151 -1.4483 -1.5775
  0.2512  0.2457  0.2376  0.2238  0.2024  0.1740  0.1400  0.1035  0.0662  0.0301
 -0.0031 -0.0329 -0.0616 -0.0887 -0.1285 -0.2525 -0.4045 -0.5708 -0.7352 -0.8922
 -1.0414 -1.1841 -1.3209 -1.4527 -1.5802 -1.7040
  0.1235  0.1290  0.1313  0.1307  0.1238  0.1082  0.0845  0.0550  0.0223 -0.0118
 -0.0459 -0.0785 -0.1089 -0.1361 -0.1702 -0.2839 -0.4215 -0.5779 -0.7400 -0.8975
 -1.0472 -1.1896 -1.3259 -1.4568 -1.5831 -1.7053 -1.8241 -1.9398 -2.0526 -2.1623
 -0.0119 -0.0038  0.0053  0.0153  0.0222  0.0219  0.0129 -0.0051 -0.0296 -0.0581
 -0.0888 -0.1207 -0.1522 -0.1813 -0.2117 -0.3124 -0.4418 -0.5871 -0.7432 -0.8999
 -1.0506 -1.1937 -1.3300 -1.4605 -1.5859 -1.7070 -1.8243 -1.9384 -2.0495 -2.1580
 -2.2639
 -0.1491 -0.1430 -0.1321 -0.1168 -0.1002 -0.0865 -0.0793 -0.0815 -0.0933 -0.1125
 -0.1364 -0.1637 -0.1932 -0.2233 -0.2523 -0.3410 -0.4609 -0.5991 -0.7471 -0.9002
 -1.0512 -1.1957 -1.3328 -1.4635 -1.5886 -1.7091 -1.8254 -1.9381 -2.0476 -2.1545
 -2.2591
 -0.2749 -0.2791 -0.2735 -0.2591 -0.2384 -0.2150 -0.1941 -0.1798 -0.1751 -0.1803
 -0.1936 -0.2128 -0.2366 -0.2637 -0.2917 -0.3724 -0.4808 -0.6126 -0.7551 -0.9027
 -1.0518 -1.1974 -1.3362 -1.4680 -1.5936 -1.7140 -1.8300 -1.9421 -2.0506 -2.1561
 -2.2590
 -0.3939 -0.4044 -0.4048 -0.3961 -0.3764 -0.3511 -0.3228 -0.2961 -0.2753 -0.2641
 -0.2636 -0.2720 -0.2870 -0.3068 -0.3299 -0.4033 -0.5016 -0.6244 -0.7614 -0.9040
 -1.0489 -1.1933 -1.3333 -1.4668 -1.5937 -1.7147 -1.8308 -1.9426 -2.0505 -2.1550
 -2.2585
 -0.4990 -0.5189 -0.5266 -0.5232 -0.5093 -0.4872 -0.4577 -0.4255 -0.3942 -0.3705
 -0.3556 -0.3490 -0.3500 -0.3582 -0.3732 -0.4356 -0.5261 -0.6382 -0.7685 -0.9066
 -1.0474 -1.1887 -1.3280 -1.4628 -1.5915 -1.7139 -1.8308 -1.9429 -2.0509 -2.1551
 -2.2560
 -0.5902 -0.6227 -0.6389 -0.6404 -0.6371 -0.6233 -0.5898 -0.5579 -0.5236 -0.4926
 -0.4660 -0.4434 -0.4246 -0.4179 -0.4214 -0.4693 -0.5543 -0.6540 -0.7764
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value =F322W2
  0.3351  0.2691  0.2010  0.1285  0.0584  0.0780  0.1421  0.2084  0.2510  0.2359
  0.0949 -0.0806 -0.1113 -0.0191  0.0272 -0.1505
  0.3908  0.3283  0.2640  0.1972  0.1323  0.1151  0.1263  0.1482  0.1666  0.1641
  0.1112  0.0388  0.0117  0.0242  0.0106 -0.1694 -0.3479 -0.5197 -0.6859
  0.4223  0.3650  0.3060  0.2456  0.1864  0.1459  0.1216  0.1114  0.1093  0.1094
  0.1065  0.0965  0.0759  0.0417 -0.0086 -0.1873 -0.3651 -0.5373 -0.7022 -0.8598
 -1.0112
  0.4296  0.3792  0.3270  0.2737  0.2206  0.1704  0.1280  0.0980  0.0792  0.0717
  0.0807  0.0926  0.0812  0.0335 -0.0304 -0.2042 -0.3796 -0.5513 -0.7156 -0.8726
 -1.0228 -1.1672 -1.3066
  0.4127  0.3709  0.3270  0.2815  0.2349  0.1886  0.1455  0.1080  0.0762  0.0511
  0.0338  0.0270  0.0276 -0.0004 -0.0548 -0.2201 -0.3914 -0.5617 -0.7260 -0.8826
 -1.0320 -1.1753 -1.3132 -1.4466 -1.5761
  0.3716  0.3401  0.3060  0.2690  0.2293  0.1880  0.1466  0.1079  0.0736  0.0447
