 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F150W2
 -1.5353 -2.2817 -3.2089 -3.1916 -1.9018 -0.2809 -0.9497 -1.8877 -2.3517 -2.3163
 -2.2412 -2.1558 -1.9618 -1.7915 -1.7260 -1.8622
 -1.4950 -1.7947 -2.2247 -2.2625 -1.7624 -1.0236 -1.2605 -1.6256 -1.8489 -1.8960
 -1.9122 -1.9005 -1.8335 -1.7737 -1.7637 -1.8887 -2.0188 -2.1467 -2.2897
 -1.5478 -1.6005 -1.7227 -1.7668 -1.6976 -1.4997 -1.5133 -1.5640 -1.6274 -1.6875
 -1.7330 -1.7569 -1.7638 -1.7723 -1.7960 -1.9116 -2.0365 -2.1640 -2.2952 -2.4220
 -2.5405
 -1.6937 -1.6991 -1.7029 -1.7045 -1.7075 -1.7093 -1.7081 -1.7031 -1.6873 -1.6908
 -1.7036 -1.7252 -1.7527 -1.7873 -1.8229 -1.9309 -2.0532 -2.1803 -2.3069 -2.4300
 -2.5505 -2.6679 -2.7825
 -1.7722 -1.7637 -1.7579 -1.7552 -1.7562 -1.7589 -1.7616 -1.7632 -1.7632 -1.7638
 -1.7700 -1.7843 -1.8056 -1.8334 -1.8671 -1.9648 -2.0757 -2.1953 -2.3185 -2.4402
 -2.5589 -2.6743 -2.7866 -2.8965 -3.0045
 -1.8648 -1.8443 -1.8290 -1.8193 -1.8148 -1.8144 -1.8166 -1.8201 -1.8243 -1.8285
 -1.8337 -1.8428 -1.8588 -1.8808 -1.9092 -1.9974 -2.0993 -2.2115 -2.3301 -2.4496
 -2.5667 -2.6806 -2.7912 -2.8990 -3.0044 -3.1079
 -1.9715 -1.9409 -1.9162 -1.8968 -1.8834 -1.8758 -1.8731 -1.8738 -1.8770 -1.8820
 -1.8883 -1.8966 -1.9085 -1.9255 -1.9492 -2.0287 -2.1240 -2.2289 -2.3417 -2.4582
 -2.5739 -2.6868 -2.7962 -2.9026 -3.0061 -3.1074 -3.2068 -3.3056 -3.4042 -3.4999
 -2.0922 -2.0535 -2.0195 -1.9898 -1.9656 -1.9479 -1.9363 -1.9304 -1.9291 -1.9313
 -1.9361 -1.9434 -1.9535 -1.9674 -1.9862 -2.0570 -2.1471 -2.2470 -2.3538 -2.4661
 -2.5801 -2.6923 -2.8012 -2.9067 -3.0091 -3.1088 -3.2061 -3.3020 -3.3978 -3.4935
 -3.5870
 -2.2251 -2.1793 -2.1368 -2.0974 -2.0625 -2.0333 -2.0106 -1.9948 -1.9854 -1.9817
 -1.9823 -1.9867 -1.9944 -2.0055 -2.0210 -2.0822 -2.1672 -2.2636 -2.3663 -2.4741
 -2.5851 -2.6964 -2.8052 -2.9107 -3.0126 -3.1115 -3.2079 -3.3019 -3.3947 -3.4873
 -3.5805
 -2.3645 -2.3134 -2.2647 -2.2182 -2.1736 -2.1332 -2.0987 -2.0710 -2.0508 -2.0378
 -2.0313 -2.0304 -2.0341 -2.0419 -2.0545 -2.1069 -2.1854 -2.2787 -2.3792 -2.4836
 -2.5914 -2.7011 -2.8098 -2.9157 -3.0180 -3.1169 -3.2129 -3.3062 -3.3976 -3.4879
 -3.5774
 -2.5057 -2.4515 -2.3978 -2.3446 -2.2922 -2.2427 -2.1977 -2.1585 -2.1266 -2.1026
 -2.0865 -2.0776 -2.0754 -2.0791 -2.0883 -2.1322 -2.2018 -2.2908 -2.3888 -2.4910
 -2.5958 -2.7028 -2.8103 -2.9163 -3.0193 -3.1188 -3.2149 -3.3080 -3.3986 -3.4873
 -3.5758
 -2.6566 -2.5936 -2.5329 -2.4744 -2.4162 -2.3599 -2.3063 -2.2576 -2.2146 -2.1798
 -2.1534 -2.1349 -2.1240 -2.1202 -2.1231 -2.1559 -2.2183 -2.3021 -2.3970 -2.4973
 -2.6002 -2.7048 -2.8102 -2.9154 -3.0187 -3.1190 -3.2160 -3.3097 -3.4003 -3.4885
 -3.5748
 -2.8173 -2.7396 -2.6700 -2.6076 -2.5456 -2.4848 -2.4211 -2.3646 -2.3134 -2.2696
 -2.2331 -2.2035 -2.1802 -2.1652 -2.1592 -2.1782 -2.2349 -2.3126 -2.4038
