 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F150W
  2.2049  2.2352  2.2722  2.3062  2.3386  2.3692  2.4158  2.4217  2.4164  2.4002
  2.3748  2.3765  2.3371  2.2918  2.2442  2.1162  1.9742  1.8431  1.7103
  2.2712  2.2674  2.2820  2.3131  2.3542  2.3832  2.3954  2.3960  2.3882  2.3729
  2.3490  2.3178  2.2814  2.2412  2.1984  2.0829  1.9587  1.8293  1.6985  1.5681
  2.2720  2.2673  2.2651  2.2686  2.2791  2.2999  2.3295  2.3504  2.3534  2.3407
  2.3191  2.2902  2.2545  2.2145  2.1719  2.0589  1.9396  1.8147  1.6873  1.5601
  1.4342
  2.2784  2.2713  2.2638  2.2574  2.2539  2.2537  2.2571  2.2673  2.2822  2.2885
  2.2797  2.2587  2.2275  2.1890  2.1469  2.0354  1.9199  1.8003  1.6767  1.5524
  1.4293  1.3076
  2.2773  2.2702  2.2617  2.2523  2.2428  2.2341  2.2265  2.2197  2.2151  2.2150
  2.2150  2.2067  2.1882  2.1592  2.1218  2.0128  1.8998  1.7850  1.6662  1.5451
  1.4243  1.3050  1.1874  1.0713
  2.2652  2.2600  2.2524  2.2432  2.2326  2.2206  2.2082  2.1954  2.1820  2.1685
  2.1568  2.1462  2.1332  2.1135  2.0858  1.9901  1.8798  1.7685  1.6548  1.5377
  1.4194  1.3021  1.1865  1.0726  0.9597  0.8479  0.7379  0.6299  0.5242  0.4210
  2.2378  2.2375  2.2327  2.2255  2.2161  2.2046  2.1912  2.1764  2.1603  2.1426
  2.1237  2.1045  2.0856  2.0658  2.0424  1.9622  1.8599  1.7517  1.6422  1.5295
  1.4144  1.2990  1.1851  1.0730  0.9628  0.8545  0.7476  0.6418  0.5366  0.4325
  0.3322
  2.1941  2.1993  2.1996  2.1964  2.1898  2.1805  2.1690  2.1552  2.1391  2.1212
  2.1010  2.0788  2.0551  2.0307  2.0051  1.9310  1.8384  1.7349  1.6287  1.5201
  1.4088  1.2958  1.1835  1.0729  0.9643  0.8576  0.7527  0.6492  0.5468  0.4452
  0.3442
  2.1312  2.1437  2.1507  2.1528  2.1508  2.1456  2.1374  2.1265  2.1129  2.0967
  2.0781  2.0567  2.0326  2.0064  1.9784  1.9024  1.8155  1.7173  1.6138  1.5083
  1.4005  1.2904  1.1797  1.0701  0.9627  0.8574  0.7539  0.6519  0.5513  0.4521
  0.3543
  2.0492  2.0707  2.0849  2.0937  2.0978  2.0977  2.0941  2.0876  2.0780  2.0655
  2.0502  2.0319  2.0103  1.9856  1.9582  1.8801  1.7954  1.7018  1.6013  1.4980
  1.3930  1.2862  1.1781  1.0699  0.9634  0.8591  0.7570  0.6570  0.5562  0.4592
  0.3643
  1.9480  1.9803  2.0022  2.0194  2.0290  2.0351  2.0373  2.0361  2.0318  2.0243
  2.0137  1.9999  1.9827  1.9619  1.9374  1.8627  1.7771  1.6872  1.5900  1.4886
  1.3853  1.2809  1.1755  1.0694  0.9640  0.8605  0.7591  0.6602  0.5634  0.4683
  0.3746
  1.8276  1.8725  1.9026  1.9301  1.9453  1.9575  1.9658  1.9706  1.9723  1.9708
  1.9661  1.9581  1.9465  1.9312  1.9160  1.8502  1.7606  1.6735  1.5799
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F150W
  2.2279  2.2681  2.3094  2.3461  2.3767  2.4005  2.4227  2.4243  2.4156  2.3975
  2.3718  2.3518  2.3156  2.2749  2.2314  2.1126  1.9813  1.8492  1.7136
  2.2223  2.2499  2.2933  2.3287  2.3540  2.3735  2.3867  2.3918  2.3868  2.3720
  2.3483  2.3174  2.2816  2.2419  2.1995  2.0847  1.9613  1.8323  1.7015  1.5710
  2.2345  2.2349  2.2418  2.2601  2.2953  2.3333  2.3553  2.3617  2.3578  2.3458
  2.3252  2.2965  2.2611  2.2213  2.1786  2.0645  1.9438  1.8185  1.6909  1.5636
  1.4374
