 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F335M
  1.2507  1.5304  1.5762  1.0633 -0.0312 -1.0389 -1.4232 -1.6728 -1.7057 -1.5531
 -1.9080 -2.0610 -1.4670 -0.6649 -0.1570 -0.3295
  0.7942  0.9473  1.0302  0.8713  0.4330 -0.0122 -0.2384 -0.4593 -0.6219 -0.7135
 -0.9348 -1.0045 -0.7326 -0.3659 -0.1485 -0.3380 -0.5162 -0.6861 -0.8600
  0.5437  0.5807  0.6280  0.6197  0.5271  0.3985  0.2818  0.1261 -0.0412 -0.1965
 -0.3107 -0.3406 -0.2765 -0.1913 -0.1611 -0.3478 -0.5308 -0.7051 -0.8726 -1.0300
 -1.1803
  0.4992  0.4306  0.3696  0.3085  0.2510  0.1932  0.1374  0.0831  0.0363 -0.0022
 -0.0357 -0.0692 -0.0987 -0.1411 -0.1948 -0.3589 -0.5510 -0.7228 -0.8861 -1.0440
 -1.1947 -1.3395 -1.4788
  0.4143  0.3665  0.3197  0.2700  0.2185  0.1649  0.1109  0.0573  0.0050 -0.0439
 -0.0862 -0.1237 -0.1584 -0.1969 -0.2430 -0.3847 -0.5574 -0.7317 -0.8978 -1.0553
 -1.2052 -1.3487 -1.4866 -1.6196 -1.7487
  0.3184  0.2864  0.2518  0.2134  0.1705  0.1239  0.0747  0.0244 -0.0263 -0.0765
 -0.1245 -0.1685 -0.2079 -0.2435 -0.2865 -0.4128 -0.5681 -0.7388 -0.9058 -1.0638
 -1.2136 -1.3565 -1.4934 -1.6251 -1.7523 -1.8759
  0.2115  0.1903  0.1659  0.1387  0.1070  0.0702  0.0288 -0.0156 -0.0619 -0.1094
 -0.1572 -0.2038 -0.2474 -0.2858 -0.3253 -0.4432 -0.5831 -0.7441 -0.9101 -1.0695
 -1.2199 -1.3629 -1.4993 -1.6302 -1.7562 -1.8781 -1.9965 -2.1118 -2.2242 -2.3339
  0.0937  0.0782  0.0620  0.0452  0.0254  0.0006 -0.0297 -0.0652 -0.1044 -0.1463
 -0.1904 -0.2356 -0.2804 -0.3222 -0.3619 -0.4702 -0.6020 -0.7509 -0.9116 -1.0716
 -1.2238 -1.3676 -1.5041 -1.6348 -1.7601 -1.8808 -1.9977 -2.1112 -2.2218 -2.3298
 -2.4357
 -0.0307 -0.0433 -0.0543 -0.0638 -0.0737 -0.0864 -0.1040 -0.1275 -0.1568 -0.1907
 -0.2279 -0.2684 -0.3110 -0.3540 -0.3947 -0.4974 -0.6199 -0.7610 -0.9132 -1.0706
 -1.2243 -1.3700 -1.5075 -1.6385 -1.7637 -1.8840 -2.0000 -2.1121 -2.2210 -2.3272
 -2.4313
 -0.1437 -0.1643 -0.1779 -0.1852 -0.1885 -0.1913 -0.1967 -0.2071 -0.2238 -0.2465
 -0.2746 -0.3073 -0.3442 -0.3842 -0.4243 -0.5260 -0.6393 -0.7732 -0.9192 -1.0711
 -1.2239 -1.3717 -1.5114 -1.6437 -1.7695 -1.8899 -2.0057 -2.1173 -2.2253 -2.3302
 -2.4323
 -0.2491 -0.2760 -0.2940 -0.3040 -0.3059 -0.3042 -0.3015 -0.3007 -0.3044 -0.3146
 -0.3322 -0.3559 -0.3845 -0.4166 -0.4513 -0.5484 -0.6595 -0.7845 -0.9239 -1.0702
 -1.2190 -1.3667 -1.5086 -1.6430 -1.7702 -1.8914 -2.0075 -2.1191 -2.2266 -2.3306
 -2.4334
 -0.3440 -0.3784 -0.4021 -0.4161 -0.4213 -0.4200 -0.4137 -0.4064 -0.4004 -0.3996
 -0.4048 -0.4161 -0.4335 -0.4567 -0.4856 -0.5763 -0.6826 -0.7983 -0.9303 -1.0711
 -1.2154 -1.3602 -1.5023 -1.6389 -1.7684 -1.8912 -2.0083 -2.1205 -2.2283 -2.3322
 -2.4327
 -0.4283 -0.4716 -0.5022 -0.5215 -0.5347 -0.5387 -0.5264 -0.5171 -0.5066 -0.4989
 -0.4945 -0.4934 -0.4952 -0.5045 -0.5271 -0.6098 -0.7086 -0.8146 -0.9384
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F335M
  0.3088  0.2375  0.1633  0.0846  0.0034 -0.0184  0.0542  0.1043  0.1095  0.0465
 -0.1162 -0.2591 -0.2491 -0.1609 -0.1271 -0.3113
  0.3663  0.2950  0.2223  0.1475  0.0722  0.0291  0.0392  0.0492  0.0468  0.0192
 -0.0488 -0.1151 -0.1315 -0.1244 -0.1459 -0.3320 -0.5129 -0.6857 -0.8525
  0.4037  0.3344  0.2646  0.1942  0.1244  0.0682  0.0364  0.0168  0.0041 -0.0069
 -0.0205 -0.0404 -0.0698 -0.1111 -0.1665 -0.3509 -0.5315 -0.7048 -0.8704 -1.0285
 -1.1801
  0.4210  0.3557  0.2902  0.2247  0.1601  0.0989  0.0458  0.0069 -0.0186 -0.0316
 -0.0312 -0.0349 -0.0640 -0.1209 -0.1889 -0.3680 -0.5466 -0.7198 -0.8850 -1.0425
 -1.1931 -1.3376 -1.4775
  0.4182  0.3589  0.2991  0.2390  0.1792  0.1212  0.0674  0.0197 -0.0213 -0.0550
 -0.0810 -0.0986 -0.1142 -0.1539 -0.2131 -0.3833 -0.5582 -0.7307 -0.8962 -1.0535
 -1.2033 -1.3469 -1.4848 -1.6180 -1.7473
  0.3953  0.3440  0.2913  0.2371  0.1817  0.1264  0.0727  0.0230 -0.0219 -0.0619
 -0.1002 -0.1366 -0.1634 -0.1953 -0.2442 -0.3994 -0.5679 -0.7381 -0.9041 -1.0618
 -1.2115 -1.3544 -1.4913 -1.6232 -1.7507 -1.8745
  0.3498  0.3081  0.2646  0.2185  0.1697  0.1187  0.0671  0.0166 -0.0314 -0.0762
 -0.1187 -0.1602 -0.2008 -0.2327 -0.2783 -0.4196 -0.5782 -0.7431 -0.9084 -1.0673
 -1.2177 -1.3605 -1.4970 -1.6280 -1.7542 -1.8763 -1.9950 -2.1105 -2.2231 -2.3327
  0.2826  0.2501  0.2164  0.1802  0.1403  0.0965  0.0498  0.0016 -0.0465 -0.0936
 -0.1391 -0.1837 -0.2281 -0.2667 -0.3096 -0.4420 -0.5913 -0.7482 -0.9100 -1.0695
 -1.2214 -1.3651 -1.5017 -1.6324 -1.7579 -1.8789 -1.9960 -2.1097 -2.2205 -2.3287
 -2.4345
