 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F300M
 -3.5202 -3.5505 -3.5908 -3.6279 -3.6762 -3.7122 -3.6433 -3.5822 -3.5121 -3.4576
 -3.4338 -3.4662 -3.4930 -3.5502 -3.6193 -3.8061 -3.9894 -4.1530 -4.3172
 -3.3671 -3.4128 -3.4640 -3.5201 -3.5726 -3.6098 -3.6257 -3.6174 -3.5853 -3.5331
 -3.4863 -3.4743 -3.5084 -3.5689 -3.6387 -3.8201 -4.0001 -4.1724 -4.3369 -4.4942
 -3.3329 -3.3696 -3.4100 -3.4542 -3.5004 -3.5450 -3.5818 -3.6027 -3.6069 -3.5952
 -3.5622 -3.5308 -3.5418 -3.5930 -3.6590 -3.8366 -4.0142 -4.1861 -4.3502 -4.5067
 -4.6566
 -3.3205 -3.3514 -3.3849 -3.4216 -3.4613 -3.5012 -3.5372 -3.5665 -3.5874 -3.6000
 -3.6074 -3.5929 -3.5877 -3.6219 -3.6801 -3.8511 -4.0254 -4.1962 -4.3604 -4.5167
 -4.6657 -4.8087
 -3.3291 -3.3536 -3.3808 -3.4114 -3.4456 -3.4824 -3.5189 -3.5511 -3.5774 -3.5992
 -3.6186 -3.6337 -3.6361 -3.6609 -3.7070 -3.8655 -4.0350 -4.2034 -4.3676 -4.5243
 -4.6731 -4.8154 -4.9519 -5.0836
 -3.3602 -3.3768 -3.3964 -3.4199 -3.4482 -3.4807 -3.5156 -3.5502 -3.5819 -3.6095
 -3.6352 -3.6614 -3.6763 -3.7015 -3.7425 -3.8829 -4.0449 -4.2090 -4.3719 -4.5293
 -4.6788 -4.8210 -4.9569 -5.0876 -5.2139 -5.3362 -5.4550 -5.5703 -5.6826 -5.7920
 -3.4125 -3.4225 -3.4332 -3.4482 -3.4689 -3.4952 -3.5261 -3.5596 -3.5935 -3.6260
 -3.6565 -3.6868 -3.7128 -3.7393 -3.7782 -3.9062 -4.0573 -4.2148 -4.3741 -4.5313
 -4.6820 -4.8251 -4.9612 -5.0916 -5.2168 -5.3377 -5.4548 -5.5687 -5.6796 -5.7879
 -5.8936
 -3.4856 -3.4888 -3.4924 -3.4987 -3.5100 -3.5282 -3.5524 -3.5816 -3.6139 -3.6472
 -3.6806 -3.7138 -3.7455 -3.7753 -3.8125 -3.9315 -4.0727 -4.2229 -4.3763 -4.5309
 -4.6822 -4.8269 -4.9641 -5.0948 -5.2200 -5.3403 -5.4564 -5.5688 -5.6782 -5.7849
 -5.8893
 -3.5743 -3.5728 -3.5719 -3.5715 -3.5738 -3.5824 -3.5980 -3.6200 -3.6471 -3.6777
 -3.7103 -3.7439 -3.7777 -3.8107 -3.8470 -3.9584 -4.0907 -4.2347 -4.3826 -4.5326
 -4.6824 -4.8282 -4.9672 -5.0993 -5.2252 -5.3458 -5.4619 -5.5741 -5.6827 -5.7880
 -5.8901
 -3.6785 -3.6745 -3.6659 -3.6615 -3.6581 -3.6580 -3.6640 -3.6770 -3.6961 -3.7206
 -3.7488 -3.7799 -3.8126 -3.8464 -3.8818 -3.9859 -4.1085 -4.2450 -4.3880 -4.5332
