 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F098M
 -2.1904 -1.5882 -0.6677 -0.2656 -0.8023 -2.0042 -1.3624 -0.3682  0.2086  0.2136
  0.2222  0.1455 -0.2535 -0.7151 -1.0246 -1.0628
 -1.6036 -1.3672 -0.9588 -0.7725 -0.9627 -1.5110 -1.2571 -0.8400 -0.5510 -0.4725
 -0.4286 -0.4587 -0.6392 -0.8569 -1.0065 -1.0487 -1.0853 -1.1189 -1.2143
 -1.1974 -1.1644 -1.0656 -1.0084 -1.0213 -1.1708 -1.1335 -1.0514 -0.9625 -0.8897
 -0.8511 -0.8571 -0.9065 -0.9710 -1.0181 -1.0578 -1.1123 -1.1514 -1.2138 -1.2735
 -1.3068
 -0.9718 -0.9798 -0.9881 -0.9733 -0.9780 -0.9835 -0.9916 -1.0023 -1.0260 -1.0378
 -1.0454 -1.0498 -1.0553 -1.0572 -1.0594 -1.0901 -1.1250 -1.1714 -1.2232 -1.2784
 -1.3334 -1.3874 -1.4390
 -0.8623 -0.8875 -0.9107 -0.9230 -0.9387 -0.9523 -0.9653 -0.9785 -0.9931 -1.0086
 -1.0232 -1.0353 -1.0467 -1.0562 -1.0641 -1.0973 -1.1427 -1.1930 -1.2457 -1.2998
 -1.3541 -1.4077 -1.4597 -1.5108 -1.5618
 -0.7717 -0.8076 -0.8408 -0.8702 -0.8955 -0.9172 -0.9362 -0.9536 -0.9701 -0.9865
 -1.0031 -1.0198 -1.0351 -1.0504 -1.0636 -1.1005 -1.1517 -1.2064 -1.2617 -1.3167
 -1.3715 -1.4255 -1.4783 -1.5296 -1.5795 -1.6292
 -0.6998 -0.7401 -0.7784 -0.8149 -0.8483 -0.8782 -0.9043 -0.9276 -0.9488 -0.9684
 -0.9870 -1.0051 -1.0231 -1.0413 -1.0579 -1.0997 -1.1520 -1.2116 -1.2712 -1.3291
 -1.3856 -1.4408 -1.4948 -1.5471 -1.5977 -1.6471 -1.6959 -1.7475 -1.8038 -1.8622
 -0.6468 -0.6850 -0.7235 -0.7622 -0.8001 -0.8359 -0.8685 -0.8981 -0.9247 -0.9489
 -0.9711 -0.9918 -1.0115 -1.0307 -1.0496 -1.0952 -1.1470 -1.2083 -1.2725 -1.3351
 -1.3951 -1.4528 -1.5087 -1.5628 -1.6149 -1.6652 -1.7136 -1.7628 -1.8155 -1.8730
 -1.9334
 -0.6184 -0.6486 -0.6819 -0.7180 -0.7554 -0.7934 -0.8303 -0.8650 -0.8969 -0.9261
 -0.9525 -0.9768 -0.9993 -1.0203 -1.0402 -1.0886 -1.1399 -1.1997 -1.2661 -1.3332
 -1.3981 -1.4599 -1.5190 -1.5758 -1.6303 -1.6826 -1.7332 -1.7820 -1.8317 -1.8850
 -1.9438
 -0.6109 -0.6323 -0.6582 -0.6881 -0.7210 -0.7568 -0.7940 -0.8312 -0.8671 -0.9005
 -0.9312 -0.9593 -0.9851 -1.0089 -1.0307 -1.0810 -1.1327 -1.1903 -1.2557 -1.3252
 -1.3946 -1.4615 -1.5252 -1.5858 -1.6435 -1.6987 -1.7517 -1.8030 -1.8532 -1.9046
 -1.9576
 -0.6234 -0.6361 -0.6528 -0.6731 -0.6983 -0.7279 -0.7614 -0.7976 -0.8349 -0.8714
 -0.9059 -0.9380 -0.9676 -0.9945 -1.0188 -1.0727 -1.1246 -1.1810 -1.2438 -1.3123
 -1.3836 -1.4547 -1.5232 -1.5886 -1.6505 -1.7094 -1.7658 -1.8198 -1.8721 -1.9234
 -1.9746
 -0.6608 -0.6600 -0.6650 -0.6753 -0.6909 -0.7117 -0.7383 -0.7698 -0.8048 -0.8413
 -0.8778 -0.9132 -0.9467 -0.9774 -1.0049 -1.0641 -1.1175 -1.1725 -1.2333 -1.2997
 -1.3702 -1.4425 -1.5147 -1.5846 -1.6513 -1.7147 -1.7751 -1.8328 -1.8881 -1.9418
 -1.9945
 -0.7231 -0.7039 -0.6948 -0.6947 -0.6988 -0.7082 -0.7279 -0.7519 -0.7813 -0.8137
 -0.8484 -0.8852 -0.9239 -0.9576 -0.9891 -1.0552 -1.1114 -1.1648 -1.2242
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F098M
 -0.8414 -0.8366 -0.8516 -0.8907 -0.9669 -1.1415 -1.1044 -1.0526 -1.0135 -0.9874
 -0.9398 -0.9028 -0.9305 -0.9879 -1.0207 -1.0092
 -0.8982 -0.8955 -0.9047 -0.9294 -0.9786 -1.0850 -1.0901 -1.0820 -1.0728 -1.0644
 -1.0449 -1.0273 -1.0326 -1.0494 -1.0570 -1.0455 -1.0701 -1.1131 -1.1648
 -0.9318 -0.9334 -0.9404 -0.9557 -0.9853 -1.0423 -1.0710 -1.0903 -1.1019 -1.1074
 -1.1082 -1.1056 -1.1005 -1.0938 -1.0864 -1.0761 -1.1009 -1.1441 -1.1953 -1.2499
 -1.3052
 -0.9422 -0.9503 -0.9587 -0.9696 -0.9868 -1.0134 -1.0471 -1.0775 -1.1006 -1.1165
 -1.1299 -1.1376 -1.1340 -1.1212 -1.1089 -1.1010 -1.1258 -1.1695 -1.2206 -1.2745
 -1.3289 -1.3829 -1.4356
 -0.9294 -0.9462 -0.9596 -0.9711 -0.9832 -0.9983 -1.0184 -1.0436 -1.0690 -1.0917
 -1.1099 -1.1234 -1.1332 -1.1315 -1.1245 -1.1202 -1.1448 -1.1893 -1.2408 -1.2946
 -1.3488 -1.4025 -1.4551 -1.5067 -1.5582
 -0.8934 -0.9211 -0.9431 -0.9602 -0.9745 -0.9882 -1.0032 -1.0206 -1.0404 -1.0615
 -1.0808 -1.0967 -1.1126 -1.1241 -1.1280 -1.1323 -1.1571 -1.2027 -1.2562 -1.3109
 -1.3656 -1.4197 -1.4728 -1.5246 -1.5752 -1.6251
 -0.8392 -0.8772 -0.9090 -0.9343 -0.9544 -0.9714 -0.9869 -1.0025 -1.0192 -1.0366
 -1.0537 -1.0699 -1.0847 -1.1016 -1.1133 -1.1347 -1.1624 -1.2088 -1.2652 -1.3226
 -1.3791 -1.4345 -1.4887 -1.5415 -1.5927 -1.6427 -1.6922 -1.7444 -1.8010 -1.8596
 -0.7751 -0.8197 -0.8595 -0.8936 -0.9213 -0.9442 -0.9637 -0.9814 -0.9983 -1.0152
 -1.0320 -1.0480 -1.0626 -1.0786 -1.0933 -1.1252 -1.1601 -1.2077 -1.2667 -1.3283
 -1.3882 -1.4461 -1.5023 -1.5569 -1.6096 -1.6606 -1.7105 -1.7600 -1.8126 -1.8704
 -1.9308
 -0.7538 -0.7712 -0.8006 -0.8408 -0.8759 -0.9058 -0.9311 -0.9531 -0.9732 -0.9920
 -1.0101 -1.0274 -1.0437 -1.0593 -1.0753 -1.1114 -1.1515 -1.2005 -1.2610 -1.3265
 -1.3887 -1.4531 -1.5125 -1.5697 -1.6248 -1.6776 -1.7289 -1.7808 -1.8336 -1.8872
 -1.9414
 -0.6403 -0.7075 -0.7543 -0.7825 -0.8220 -0.8578 -0.8894 -0.9172 -0.9420 -0.9645
 -0.9854 -1.0052 -1.0239 -1.0417 -1.0592 -1.0983 -1.1408 -1.1911 -1.2515 -1.3190
 -1.3879 -1.4548 -1.5187 -1.5796 -1.6379 -1.6936 -1.7472 -1.7990 -1.8498 -1.9010
 -1.9550
 -0.5915 -0.6496 -0.6930 -0.7233 -0.7643 -0.8031 -0.8396 -0.8729 -0.9031 -0.9306
 -0.9558 -0.9792 -1.0011 -1.0218 -1.0417 -1.0859 -1.1298 -1.1805 -1.2398 -1.3066
 -1.3773 -1.4483 -1.5170 -1.5826 -1.6450 -1.7043 -1.7612 -1.8158 -1.8685 -1.9203
 -1.9719
 -0.5515 -0.5973 -0.6399 -0.6793 -0.7192 -0.7593 -0.7979 -0.8232 -0.8581 -0.8906
 -0.9208 -0.9487 -0.9747 -0.9989 -1.0218 -1.0737 -1.1196 -1.1705 -1.2289 -1.2941
 -1.3642 -1.4366 -1.5088 -1.5790 -1.6460 -1.7097 -1.7706 -1.8287 -1.8845 -1.9386
 -1.9918
 -0.5202 -0.5508 -0.5947 -0.6506 -0.6868 -0.7263 -0.7425 -0.7808 -0.8177 -0.8467
 -0.8812 -0.9138 -0.9443 -0.9729 -0.9995 -1.0617 -1.1102 -1.1611 -1.2188
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F098M
 -0.6893 -0.7757 -0.9172 -1.0117 -1.0252 -1.0261 -1.0872 -1.1772 -1.2263 -1.2124
 -1.1745 -1.1285 -1.0901 -1.0664 -1.0444 -1.0162
 -0.7756 -0.8194 -0.8970 -0.9600 -0.9945 -1.0258 -1.0789 -1.1389 -1.1777 -1.1858
 -1.1761 -1.1540 -1.1271 -1.1036 -1.0830 -1.0571 -1.0709 -1.1108 -1.1558
 -0.8416 -0.8584 -0.8928 -0.9316 -0.9737 -1.0190 -1.0648 -1.1063 -1.1393 -1.1615
 -1.1711 -1.1675 -1.1523 -1.1322 -1.1141 -1.0914 -1.1036 -1.1418 -1.1897 -1.2430
 -1.3009
 -0.8873 -0.8927 -0.9046 -0.9265 -0.9628 -1.0057 -1.0449 -1.0794 -1.1111 -1.1395
 -1.1595 -1.1690 -1.1657 -1.1522 -1.1377 -1.1191 -1.1306 -1.1673 -1.2165 -1.2699
 -1.3241 -1.3782 -1.4316
 -0.9127 -0.9223 -0.9324 -0.9447 -0.9618 -0.9859 -1.0192 -1.0582 -1.0931 -1.1198
 -1.1413 -1.1585 -1.1673 -1.1636 -1.1538 -1.1402 -1.1519 -1.1873 -1.2362 -1.2895
 -1.3436 -1.3974 -1.4503 -1.5016 -1.5530
 -0.9120 -0.9300 -0.9451 -0.9580 -0.9708 -0.9859 -1.0049 -1.0285 -1.0572 -1.0883
 -1.1150 -1.1362 -1.1544 -1.1634 -1.1612 -1.1541 -1.1668 -1.2015 -1.2509 -1.3050
 -1.3598 -1.4141 -1.4675 -1.5197 -1.5708 -1.6213
 -0.8868 -0.9151 -0.9384 -0.9567 -0.9714 -0.9847 -0.9988 -1.0151 -1.0340 -1.0551
 -1.0780 -1.1008 -1.1221 -1.1418 -1.1532 -1.1602 -1.1750 -1.2094 -1.2598 -1.3161
 -1.3727 -1.4284 -1.4829 -1.5362 -1.5879 -1.6385 -1.6886 -1.7412 -1.7982 -1.8568
 -0.8410 -0.8795 -0.9122 -0.9384 -0.9586 -0.9749 -0.9892 -1.0032 -1.0185 -1.0349
 -1.0522 -1.0699 -1.0879 -1.1081 -1.1260 -1.1545 -1.1764 -1.2111 -1.2622 -1.3215
 -1.3813 -1.4396 -1.4962 -1.5512 -1.6044 -1.6559 -1.7065 -1.7566 -1.8096 -1.8677
 -1.9282
 -0.7810 -0.8268 -0.8680 -0.9029 -0.9308 -0.9531 -0.9710 -0.9866 -1.0016 -1.0169
 -1.0326 -1.0484 -1.0640 -1.0802 -1.0981 -1.1354 -1.1691 -1.2070 -1.2584 -1.3201
 -1.3840 -1.4462 -1.5060 -1.5636 -1.6191 -1.6726 -1.7244 -1.7752 -1.8260 -1.8793
 -1.9388
 -0.7148 -0.7643 -0.8108 -0.8527 -0.8883 -0.9178 -0.9417 -0.9617 -0.9795 -0.9962
 -1.0126 -1.0288 -1.0447 -1.0601 -1.0768 -1.1153 -1.1551 -1.1983 -1.2506 -1.3135
 -1.3811 -1.4479 -1.5120 -1.5733 -1.6320 -1.6883 -1.7425 -1.7949 -1.8462 -1.8979
 -1.9524
 -0.6495 -0.6981 -0.7461 -0.7917 -0.8332 -0.8693 -0.9002 -0.9263 -0.9489 -0.9692
 -0.9881 -1.0064 -1.0241 -1.0412 -1.0582 -1.0983 -1.1398 -1.1864 -1.2396 -1.3022
 -1.3712 -1.4417 -1.5105 -1.5763 -1.6390 -1.6989 -1.7563 -1.8114 -1.8647 -1.9170
 -1.9691
 -0.5864 -0.6332 -0.6803 -0.7262 -0.7699 -0.8109 -0.8478 -0.8802 -0.9087 -0.9342
 -0.9574 -0.9792 -0.9999 -1.0197 -1.0388 -1.0835 -1.1263 -1.1742 -1.2285 -1.2901
 -1.3585 -1.4304 -1.5025 -1.5728 -1.6401 -1.7042 -1.7656 -1.8242 -1.8805 -1.9351
 -1.9887
 -0.5256 -0.5696 -0.6178 -0.6614 -0.7051 -0.7475 -0.7879 -0.8255 -0.8596 -0.8907
 -0.9191 -0.9456 -0.9705 -0.9940 -1.0186 -1.0709 -1.1146 -1.1617 -1.2173
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F098M
 -0.8852 -0.9329 -0.9841 -1.0325 -1.0786 -1.1210 -1.1565 -1.1820 -1.1939 -1.1920
 -1.1762 -1.1517 -1.1236 -1.0964 -1.0744 -1.0371
 -0.8064 -0.8498 -0.9022 -0.9587 -1.0156 -1.0691 -1.1159 -1.1531 -1.1785 -1.1909
 -1.1894 -1.1756 -1.1534 -1.1298 -1.1095 -1.0775 -1.0773 -1.1089 -1.1573
 -0.7798 -0.8104 -0.8552 -0.9090 -0.9664 -1.0230 -1.0753 -1.1200 -1.1552 -1.1791
 -1.1902 -1.1879 -1.1740 -1.1552 -1.1375 -1.1108 -1.1119 -1.1404 -1.1866 -1.2394
 -1.2943
 -0.8054 -0.8147 -0.8431 -0.8834 -0.9309 -0.9826 -1.0347 -1.0827 -1.1240 -1.1566
 -1.1786 -1.1886 -1.1854 -1.1726 -1.1584 -1.1370 -1.1398 -1.1663 -1.2107 -1.2628
 -1.3165 -1.3708 -1.4250
 -0.8505 -0.8477 -0.8607 -0.8872 -0.9233 -0.9652 -1.0097 -1.0538 -1.0940 -1.1292
 -1.1575 -1.1773 -1.1862 -1.1821 -1.1722 -1.1561 -1.1610 -1.1866 -1.2296 -1.2814
 -1.3354 -1.3894 -1.4426 -1.4944 -1.5466
 -0.8817 -0.8868 -0.8950 -0.9105 -0.9330 -0.9610 -0.9932 -1.0287 -1.0665 -1.1040
 -1.1342 -1.1580 -1.1751 -1.1823 -1.1787 -1.1686 -1.1759 -1.2016 -1.2438 -1.2958
 -1.3506 -1.4054 -1.4592 -1.5120 -1.5638 -1.6151
 -0.8894 -0.9019 -0.9149 -0.9279 -0.9417 -0.9582 -0.9782 -1.0022 -1.0305 -1.0637
 -1.0980 -1.1279 -1.1528 -1.1700 -1.1766 -1.1748 -1.1846 -1.2110 -1.2532 -1.3061
 -1.3626 -1.4188 -1.4740 -1.5279 -1.5803 -1.6318 -1.6828 -1.7363 -1.7937 -1.8521
 -0.8746 -0.8963 -0.9164 -0.9344 -0.9500 -0.9645 -0.9794 -0.9962 -1.0154 -1.0366
 -1.0598 -1.0855 -1.1121 -1.1375 -1.1571 -1.1745 -1.1877 -1.2151 -1.2574 -1.3116
 -1.3705 -1.4293 -1.4866 -1.5422 -1.5962 -1.6485 -1.7000 -1.7511 -1.8048 -1.8631
 -1.9237
 -0.8393 -0.8710 -0.8996 -0.9243 -0.9451 -0.9622 -0.9769 -0.9909 -1.0058 -1.0220
 -1.0390 -1.0569 -1.0761 -1.0979 -1.1208 -1.1613 -1.1852 -1.2142 -1.2566 -1.3116
 -1.3732 -1.4355 -1.4959 -1.5541 -1.6103 -1.6646 -1.7173 -1.7690 -1.8208 -1.8748
 -1.9345
