 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F547M
 -1.1609  0.4453  1.6735  0.9296 -1.8302 -6.3844 -4.9236 -2.7976 -1.6952 -1.7197
 -1.5729 -1.4512 -1.8473 -2.3261 -2.3743 -1.7516
 -4.2518 -3.3966 -2.4991 -2.4490 -3.2731 -5.2110 -4.5078 -3.4716 -2.7502 -2.4697
 -2.2117 -2.0582 -2.1549 -2.2976 -2.2489 -1.7098 -1.3719 -1.1797 -1.1526
 -5.1975 -4.8071 -4.2521 -3.8733 -3.7166 -4.0815 -3.8194 -3.4536 -3.0773 -2.7515
 -2.5005 -2.3419 -2.2615 -2.1959 -2.0820 -1.6419 -1.3367 -1.1566 -1.0688 -0.9952
 -0.8617
 -3.9981 -3.7862 -3.5855 -3.3433 -3.1606 -2.9960 -2.8584 -2.7435 -2.6766 -2.5651
 -2.4395 -2.3022 -2.1670 -2.0211 -1.8736 -1.5479 -1.3114 -1.1468 -1.0312 -0.9473
 -0.8826 -0.8291 -0.7821
 -3.6071 -3.4498 -3.2933 -3.1164 -2.9537 -2.7965 -2.6525 -2.5248 -2.4122 -2.3083
 -2.2037 -2.0927 -1.9796 -1.8645 -1.7490 -1.4834 -1.2828 -1.1422 -1.0410 -0.9644
 -0.9036 -0.8527 -0.8081 -0.7695 -0.7371
 -3.2311 -3.1191 -3.0020 -2.8764 -2.7424 -2.6051 -2.4701 -2.3439 -2.2294 -2.1258
 -2.0300 -1.9370 -1.8423 -1.7485 -1.6530 -1.4332 -1.2599 -1.1371 -1.0481 -0.9792
 -0.9232 -0.8757 -0.8340 -0.7966 -0.7630 -0.7342
 -2.8700 -2.7941 -2.7116 -2.6233 -2.5268 -2.4218 -2.3112 -2.2008 -2.0955 -1.9977
 -1.9077 -1.8239 -1.7437 -1.6654 -1.5856 -1.3973 -1.2427 -1.1315 -1.0525 -0.9917
 -0.9414 -0.8981 -0.8597 -0.8245 -0.7921 -0.7628 -0.7371 -0.7197 -0.7138 -0.7167
 -2.5239 -2.4748 -2.4221 -2.3662 -2.3049 -2.2354 -2.1572 -2.0727 -1.9857 -1.9004
 -1.8192 -1.7429 -1.6713 -1.6029 -1.5359 -1.3724 -1.2321 -1.1259 -1.0521 -0.9984
 -0.9551 -0.9173 -0.8833 -0.8518 -0.8220 -0.7940 -0.7672 -0.7455 -0.7332 -0.7325
 -0.7415
 -2.2092 -2.1791 -2.1490 -2.1188 -2.0855 -2.0471 -2.0010 -1.9461 -1.8834 -1.8163
