 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F125W
 -1.7064 -1.3888 -0.8570 -0.7482 -1.1714 -1.4152 -0.8036 -0.3900 -0.3497 -0.4755
 -0.5183 -0.5528 -0.7307 -0.9702 -1.1676 -1.2818
 -1.1983 -1.0982 -0.8830 -0.8511 -1.0260 -1.1661 -0.9557 -0.7970 -0.7603 -0.7860
 -0.7992 -0.8305 -0.9320 -1.0630 -1.1752 -1.2779 -1.3588 -1.4413 -1.5489
 -0.9319 -0.9458 -0.9167 -0.9257 -0.9682 -1.0359 -1.0380 -1.0257 -1.0114 -1.0035
 -1.0098 -1.0366 -1.0865 -1.1455 -1.1985 -1.2910 -1.3850 -1.4691 -1.5623 -1.6545
 -1.7380
 -0.9072 -0.9316 -0.9581 -0.9720 -0.9981 -1.0247 -1.0505 -1.0762 -1.1028 -1.1278
 -1.1500 -1.1711 -1.1941 -1.2177 -1.2375 -1.3211 -1.4044 -1.4906 -1.5788 -1.6679
 -1.7569 -1.8455 -1.9338
 -0.8862 -0.9143 -0.9430 -0.9664 -0.9934 -1.0210 -1.0493 -1.0783 -1.1086 -1.1390
 -1.1674 -1.1932 -1.2177 -1.2416 -1.2659 -1.3392 -1.4227 -1.5096 -1.5976 -1.6852
 -1.7721 -1.8584 -1.9441 -2.0298 -2.1162
 -0.8899 -0.9164 -0.9434 -0.9698 -0.9958 -1.0225 -1.0506 -1.0803 -1.1112 -1.1430
 -1.1750 -1.2058 -1.2342 -1.2614 -1.2872 -1.3559 -1.4374 -1.5241 -1.6121 -1.6993
 -1.7853 -1.8703 -1.9543 -2.0378 -2.1211 -2.2049
 -0.9182 -0.9379 -0.9593 -0.9822 -1.0054 -1.0292 -1.0544 -1.0822 -1.1125 -1.1444
 -1.1772 -1.2103 -1.2424 -1.2730 -1.3014 -1.3712 -1.4485 -1.5341 -1.6223 -1.7102
 -1.7965 -1.8812 -1.9645 -2.0466 -2.1279 -2.2090 -2.2904 -2.3740 -2.4602 -2.5457
 -0.9712 -0.9788 -0.9907 -1.0064 -1.0243 -1.0436 -1.0643 -1.0878 -1.1147 -1.1451
 -1.1775 -1.2109 -1.2445 -1.2774 -1.3087 -1.3818 -1.4573 -1.5403 -1.6282 -1.7171
 -1.8047 -1.8903 -1.9738 -2.0555 -2.1359 -2.2153 -2.2940 -2.3737 -2.4557 -2.5404
 -2.6249
 -1.0520 -1.0432 -1.0413 -1.0457 -1.0546 -1.0670 -1.0820 -1.0997 -1.1212 -1.1473
 -1.1773 -1.2099 -1.2437 -1.2776 -1.3106 -1.3879 -1.4634 -1.5441 -1.6306 -1.7198
 -1.8089 -1.8963 -1.9811 -2.0636 -2.1440 -2.2229 -2.3007 -2.3778 -2.4557 -2.5359
 -2.6193
 -1.1518 -1.1285 -1.1129 -1.1042 -1.1008 -1.1030 -1.1096 -1.1202 -1.1351 -1.1548
 -1.1799 -1.2096 -1.2423 -1.2762 -1.3099 -1.3910 -1.4675 -1.5470 -1.6317 -1.7203
 -1.8103 -1.8997 -1.9868 -2.0711 -2.1527 -2.2321 -2.3098 -2.3863 -2.4622 -2.5391
 -2.6172
 -1.2650 -1.2312 -1.2028 -1.1793 -1.1626 -1.1518 -1.1474 -1.1489 -1.1558 -1.1682
 -1.1877 -1.2130 -1.2421 -1.2735 -1.3059 -1.3882 -1.4691 -1.5478 -1.6309 -1.7178
 -1.8073 -1.8976 -1.9867 -2.0734 -2.1571 -2.2379 -2.3164 -2.3930 -2.4682 -2.5428
 -2.6184
 -1.4078 -1.3513 -1.3058 -1.2704 -1.2404 -1.2166 -1.1995 -1.1894 -1.1862 -1.1911
 -1.2033 -1.2215 -1.2447 -1.2720 -1.3024 -1.3858 -1.4695 -1.5481 -1.6298 -1.7152
 -1.8034 -1.8932 -1.9831 -2.0718 -2.1580 -2.2412 -2.3214 -2.3992 -2.4748 -2.5490
 -2.6224
 -1.5802 -1.4887 -1.4219 -1.3775 -1.3342 -1.2974 -1.2665 -1.2441 -1.2293 -1.2230
 -1.2247 -1.2339 -1.2500 -1.2717 -1.2995 -1.3836 -1.4687 -1.5479 -1.6284
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F125W
 -0.9363 -0.9351 -0.9396 -0.9576 -0.9959 -1.0416 -1.0240 -1.0392 -1.0651 -1.0787
 -1.0696 -1.0584 -1.0804 -1.1272 -1.1689 -1.2340
 -0.9547 -0.9627 -0.9733 -0.9916 -1.0227 -1.0616 -1.0691 -1.0867 -1.1074 -1.1229
 -1.1297 -1.1357 -1.1542 -1.1828 -1.2104 -1.2703 -1.3501 -1.4380 -1.5295
 -0.9628 -0.9790 -0.9954 -1.0150 -1.0415 -1.0748 -1.0983 -1.1192 -1.1383 -1.1561
 -1.1734 -1.1905 -1.2080 -1.2261 -1.2452 -1.3018 -1.3790 -1.4654 -1.5549 -1.6459
 -1.7373
 -0.9606 -0.9840 -1.0059 -1.0278 -1.0522 -1.0812 -1.1116 -1.1366 -1.1578 -1.1784
 -1.2006 -1.2228 -1.2417 -1.2571 -1.2733 -1.3285 -1.4033 -1.4883 -1.5764 -1.6651
 -1.7538 -1.8424 -1.9309
 -0.9481 -0.9777 -1.0048 -1.0300 -1.0549 -1.0808 -1.1090 -1.1390 -1.1660 -1.1897
 -1.2114 -1.2326 -1.2554 -1.2758 -1.2947 -1.3504 -1.4230 -1.5067 -1.5939 -1.6814
 -1.7682 -1.8546 -1.9406 -2.0267 -2.1137
 -0.9253 -0.9601 -0.9921 -1.0216 -1.0496 -1.0771 -1.1051 -1.1342 -1.1640 -1.1926
 -1.2183 -1.2409 -1.2640 -1.2871 -1.3089 -1.3671 -1.4381 -1.5207 -1.6078 -1.6949
 -1.7809 -1.8660 -1.9503 -2.0341 -2.1179 -2.2022
 -0.9005 -0.9372 -0.9726 -1.0056 -1.0367 -1.0668 -1.0966 -1.1265 -1.1569 -1.1872
 -1.2162 -1.2430 -1.2679 -1.2935 -1.3172 -1.3788 -1.4491 -1.5303 -1.6175 -1.7053
 -1.7917 -1.8765 -1.9600 -2.0425 -2.1244 -2.2060 -2.2879 -2.3719 -2.4583 -2.5438
 -0.8840 -0.9175 -0.9523 -0.9868 -1.0198 -1.0519 -1.0834 -1.1148 -1.1464 -1.1781
 -1.2092 -1.2390 -1.2670 -1.2946 -1.3211 -1.3859 -1.4565 -1.5361 -1.6229 -1.7118
 -1.7995 -1.8852 -1.9690 -2.0512 -2.1320 -2.2120 -2.2917 -2.3716 -2.4537 -2.5386
 -2.6231
 -0.8915 -0.9124 -0.9391 -0.9711 -1.0035 -1.0360 -1.0681 -1.1004 -1.1330 -1.1658
 -1.1985 -1.2307 -1.2617 -1.2914 -1.3206 -1.3894 -1.4610 -1.5392 -1.6235 -1.7141
 -1.8016 -1.8911 -1.9762 -2.0591 -2.1400 -2.2193 -2.2976 -2.3765 -2.4563 -2.5367
 -2.6176
 -0.8932 -0.9148 -0.9393 -0.9662 -0.9943 -1.0244 -1.0554 -1.0871 -1.1196 -1.1528
 -1.1864 -1.2200 -1.2532 -1.2855 -1.3170 -1.3906 -1.4636 -1.5415 -1.6256 -1.7144
 -1.8048 -1.8944 -1.9818 -2.0665 -2.1485 -2.2283 -2.3065 -2.3834 -2.4598 -2.5367
 -2.6155
 -0.9446 -0.9408 -0.9521 -0.9768 -0.9971 -1.0213 -1.0486 -1.0777 -1.1084 -1.1405
 -1.1737 -1.2078 -1.2421 -1.2762 -1.3097 -1.3887 -1.4640 -1.5416 -1.6244 -1.7118
 -1.8018 -1.8924 -1.9818 -2.0688 -2.1529 -2.2341 -2.3131 -2.3900 -2.4656 -2.5406
 -2.6166
 -0.9995 -0.9903 -0.9887 -0.9941 -1.0060 -1.0241 -1.0464 -1.0770 -1.1038 -1.1329
 -1.1640 -1.1970 -1.2311 -1.2659 -1.3007 -1.3847 -1.4631 -1.5411 -1.6230 -1.7090
 -1.7978 -1.8881 -1.9784 -2.0674 -2.1539 -2.2374 -2.3181 -2.3962 -2.4721 -2.5467
 -2.6204
 -1.0580 -1.0633 -1.0493 -1.0180 -1.0208 -1.0329 -1.0599 -1.0780 -1.1002 -1.1336
 -1.1606 -1.1905 -1.2227 -1.2566 -1.2900 -1.3786 -1.4609 -1.5400 -1.6214
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F125W
 -0.8397 -0.8882 -0.9687 -1.0072 -1.0003 -1.0166 -1.0853 -1.1558 -1.1899 -1.1928
 -1.1849 -1.1735 -1.1687 -1.1759 -1.1865 -1.2354
 -0.8986 -0.9290 -0.9775 -1.0098 -1.0263 -1.0528 -1.0988 -1.1447 -1.1758 -1.1930
 -1.2028 -1.2075 -1.2113 -1.2190 -1.2298 -1.2767 -1.3498 -1.4359 -1.5248
 -0.9394 -0.9596 -0.9878 -1.0154 -1.0449 -1.0767 -1.1091 -1.1405 -1.1694 -1.1948
 -1.2158 -1.2319 -1.2433 -1.2532 -1.2651 -1.3114 -1.3802 -1.4634 -1.5514 -1.6419
 -1.7342
 -0.9621 -0.9800 -0.9996 -1.0240 -1.0561 -1.0883 -1.1162 -1.1432 -1.1707 -1.1982
 -1.2239 -1.2467 -1.2647 -1.2785 -1.2924 -1.3395 -1.4056 -1.4863 -1.5733 -1.6617
 -1.7502 -1.8390 -1.9282
 -0.9667 -0.9902 -1.0129 -1.0356 -1.0599 -1.0876 -1.1201 -1.1528 -1.1797 -1.2032
 -1.2271 -1.2519 -1.2755 -1.2949 -1.3117 -1.3610 -1.4260 -1.5046 -1.5904 -1.6775
 -1.7644 -1.8509 -1.9372 -2.0234 -2.1104
 -0.9539 -0.9841 -1.0121 -1.0382 -1.0635 -1.0894 -1.1170 -1.1466 -1.1780 -1.2076
 -1.2321 -1.2547 -1.2788 -1.3024 -1.3233 -1.3765 -1.4413 -1.5185 -1.6036 -1.6905
 -1.7766 -1.8619 -1.9465 -2.0307 -2.1149 -2.1996
 -0.9274 -0.9640 -0.9979 -1.0289 -1.0577 -1.0854 -1.1132 -1.1417 -1.1711 -1.2008
 -1.2295 -1.2554 -1.2794 -1.3042 -1.3277 -1.3861 -1.4519 -1.5281 -1.6129 -1.7003
 -1.7868 -1.8720 -1.9557 -2.0387 -2.1210 -2.2030 -2.2854 -2.3697 -2.4563 -2.5419
 -0.8938 -0.9346 -0.9735 -1.0093 -1.0423 -1.0733 -1.1034 -1.1331 -1.1630 -1.1930
 -1.2224 -1.2505 -1.2768 -1.3028 -1.3280 -1.3904 -1.4581 -1.5339 -1.6181 -1.7063
 -1.7942 -1.8803 -1.9644 -2.0469 -2.1282 -2.2086 -2.2889 -2.3693 -2.4516 -2.5367
 -2.6212
 -0.8628 -0.9029 -0.9436 -0.9829 -1.0196 -1.0541 -1.0870 -1.1189 -1.1505 -1.1820
 -1.2129 -1.2429 -1.2715 -1.2988 -1.3260 -1.3910 -1.4608 -1.5366 -1.6199 -1.7084
 -1.7979 -1.8858 -1.9713 -2.0545 -2.1358 -2.2156 -2.2944 -2.3728 -2.4516 -2.5320
 -2.6158
 -0.8444 -0.8788 -0.9165 -0.9555 -0.9937 -1.0306 -1.0659 -1.1002 -1.1340 -1.1674
 -1.2003 -1.2325 -1.2635 -1.2930 -1.3220 -1.3907 -1.4617 -1.5380 -1.6205 -1.7086
 -1.7991 -1.8891 -1.9767 -2.0617 -2.1442 -2.2244 -2.3030 -2.3804 -2.4573 -2.5345
 -2.6136
 -0.8458 -0.8703 -0.9000 -0.9340 -0.9701 -1.0065 -1.0428 -1.0784 -1.1137 -1.1488
 -1.1836 -1.2179 -1.2514 -1.2837 -1.3148 -1.3882 -1.4606 -1.5372 -1.6190 -1.7058
 -1.7961 -1.8870 -1.9767 -2.0640 -2.1484 -2.2300 -2.3094 -2.3868 -2.4628 -2.5382
 -2.6145
 -0.8683 -0.8815 -0.9014 -0.9264 -0.9557 -0.9885 -1.0227 -1.0577 -1.0932 -1.1289
 -1.1648 -1.2007 -1.2362 -1.2710 -1.3046 -1.3838 -1.4589 -1.5358 -1.6171 -1.7028
 -1.7919 -1.8827 -1.9734 -2.0626 -2.1494 -2.2332 -2.3143 -2.3928 -2.4692 -2.5441
 -2.6182
 -0.9120 -0.9124 -0.9224 -0.9372 -0.9576 -0.9829 -1.0119 -1.0435 -1.0768 -1.1113
 -1.1468 -1.1830 -1.2196 -1.2561 -1.2914 -1.3775 -1.4566 -1.5338 -1.6148
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F125W
 -0.9013 -0.9352 -0.9728 -1.0099 -1.0450 -1.0794 -1.1107 -1.1382 -1.1605 -1.1758
 -1.1848 -1.1889 -1.1919 -1.1972 -1.2100 -1.2487
 -0.8863 -0.9180 -0.9544 -0.9933 -1.0334 -1.0730 -1.1105 -1.1447 -1.1742 -1.1976
 -1.2145 -1.2254 -1.2324 -1.2394 -1.2504 -1.2899 -1.3522 -1.4335 -1.5233
 -0.8901 -0.9162 -0.9489 -0.9863 -1.0262 -1.0669 -1.1070 -1.1448 -1.1790 -1.2084
 -1.2320 -1.2496 -1.2617 -1.2715 -1.2827 -1.3238 -1.3842 -1.4613 -1.5480 -1.6380
 -1.7293
 -0.9127 -0.9298 -0.9563 -0.9889 -1.0235 -1.0612 -1.1002 -1.1385 -1.1749 -1.2082
 -1.2373 -1.2615 -1.2798 -1.2935 -1.3069 -1.3504 -1.4101 -1.4843 -1.5685 -1.6563
 -1.7449 -1.8338 -1.9236
 -0.9367 -0.9507 -0.9726 -1.0012 -1.0341 -1.0689 -1.1036 -1.1372 -1.1707 -1.2035
 -1.2345 -1.2631 -1.2877 -1.3067 -1.3230 -1.3697 -1.4299 -1.5025 -1.5848 -1.6712
 -1.7582 -1.8450 -1.9317 -2.0185 -2.1062
 -0.9453 -0.9673 -0.9899 -1.0163 -1.0461 -1.0778 -1.1104 -1.1429 -1.1745 -1.2045
 -1.2324 -1.2601 -1.2871 -1.3117 -1.3319 -1.3827 -1.4441 -1.5162 -1.5974 -1.6833
 -1.7697 -1.8554 -1.9405 -2.0253 -2.1101 -2.1954
 -0.9366 -0.9652 -0.9930 -1.0202 -1.0471 -1.0748 -1.1039 -1.1347 -1.1673 -1.2011
 -1.2320 -1.2587 -1.2846 -1.3102 -1.3343 -1.3903 -1.4533 -1.5256 -1.6064 -1.6923
 -1.7791 -1.8647 -1.9491 -2.0326 -2.1155 -2.1983 -2.2814 -2.3663 -2.4531 -2.5386
 -0.9129 -0.9486 -0.9824 -1.0146 -1.0449 -1.0741 -1.1031 -1.1326 -1.1628 -1.1933
 -1.2238 -1.2534 -1.2806 -1.3067 -1.3319 -1.3931 -1.4583 -1.5312 -1.6117 -1.6980
 -1.7858 -1.8725 -1.9572 -2.0403 -2.1222 -2.2034 -2.2843 -2.3654 -2.4483 -2.5334
 -2.6180
 -0.8789 -0.9202 -0.9598 -0.9972 -1.0322 -1.0648 -1.0958 -1.1261 -1.1563 -1.1867
 -1.2165 -1.2457 -1.2738 -1.3012 -1.3279 -1.3916 -1.4598 -1.5335 -1.6139 -1.7002
 -1.7892 -1.8775 -1.9636 -2.0474 -2.1293 -2.2097 -2.2893 -2.3685 -2.4478 -2.5288
 -2.6127
 -0.8411 -0.8842 -0.9280 -0.9702 -1.0098 -1.0467 -1.0811 -1.1138 -1.1456 -1.1770
 -1.2079 -1.2381 -1.2672 -1.2952 -1.3230 -1.3891 -1.4590 -1.5342 -1.6148 -1.7008
 -1.7904 -1.8805 -1.9686 -2.0542 -2.1371 -2.2180 -2.2974 -2.3755 -2.4531 -2.5309
 -2.6104
 -0.8095 -0.8497 -0.8931 -0.9370 -0.9797 -1.0202 -1.0583 -1.0942 -1.1286 -1.1620
