 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  G   
 -2.1820 -2.1085 -2.0393 -1.9755 -1.9174 -1.7993 -1.7160 -1.6623 -1.6322 -1.6165
 -1.6082 -1.6048
 -2.7632 -2.6939 -2.6133 -2.5300 -2.4511 -2.3797 -2.3227 -2.2853 -2.2617 -2.2200
 -2.1590 -2.0922 -2.0274 -1.9668 -1.9114 -1.7984 -1.7186 -1.6673 -1.6397 -1.6270
 -1.6214 -1.6197 -1.6211 -1.6259
 -2.6716 -2.6168 -2.5519 -2.4779 -2.4021 -2.3296 -2.2624 -2.2028 -2.1558 -2.1246
 -2.0970 -2.0588 -2.0096 -1.9560 -1.9042 -1.7962 -1.7193 -1.6698 -1.6441 -1.6346
 -1.6325 -1.6336 -1.6369 -1.6420 -1.6481 -1.6563 -1.6680 -1.6843 -1.7058 -1.7323
 -2.5732 -2.5335 -2.4845 -2.4249 -2.3583 -2.2902 -2.2247 -2.1634 -2.1076 -2.0596
 -2.0211 -1.9914 -1.9622 -1.9277 -1.8886 -1.7915 -1.7175 -1.6691 -1.6445 -1.6379
 -1.6401 -1.6451 -1.6514 -1.6587 -1.6669 -1.6752 -1.6852 -1.6987 -1.7174 -1.7421
 -1.7725
 -2.4747 -2.4443 -2.4098 -2.3643 -2.3107 -2.2514 -2.1911 -2.1326 -2.0777 -2.0270
 -1.9818 -1.9429 -1.9104 -1.8821 -1.8540 -1.7798 -1.7124 -1.6654 -1.6411 -1.6361
 -1.6424 -1.6523 -1.6628 -1.6735 -1.6843 -1.6937 -1.7035 -1.7157 -1.7321 -1.7542
 -1.7827
 -2.3807 -2.3550 -2.3287 -2.2951 -2.2537 -2.2062 -2.1544 -2.1012 -2.0495 -2.0007
 -1.9558 -1.9152 -1.8787 -1.8468 -1.8188 -1.7571 -1.7016 -1.6584 -1.6343 -1.6297
 -1.6389 -1.6538 -1.6696 -1.6849 -1.6995 -1.7135 -1.7273 -1.7423 -1.7587 -1.7763
 -1.7950
 -2.2958 -2.2717 -2.2486 -2.2214 -2.1903 -2.1533 -2.1118 -2.0669 -2.0208 -1.9755
 -1.9328 -1.8936 -1.8577 -1.8251 -1.7956 -1.7351 -1.6866 -1.6490 -1.6259 -1.6204
 -1.6301 -1.6483 -1.6694 -1.6902 -1.7098 -1.7280 -1.7454 -1.7619 -1.7781 -1.7951
 -1.8128
 -2.2256 -2.1956 -2.1714 -2.1474 -2.1232 -2.0939 -2.0612 -2.0252 -1.9868 -1.9471
 -1.9080 -1.8712 -1.8373 -1.8063 -1.7777 -1.7174 -1.6712 -1.6374 -1.6165 -1.6102
 -1.6188 -1.6380 -1.6625 -1.6884 -1.7136 -1.7372 -1.7592 -1.7797 -1.7990 -1.8179
 -1.8370
 -2.1665 -2.1266 -2.0971 -2.0738 -2.0529 -2.0306 -2.0051 -1.9765 -1.9456 -1.9129
 -1.8792 -1.8461 -1.8147 -1.7858 -1.7594 -1.7025 -1.6577 -1.6255 -1.6063
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  G   
 -3.4286 -3.3588 -3.1951 -3.0175 -2.8421 -2.6911 -2.5789 -2.4834 -2.3936 -2.3082
 -2.2274 -2.1505 -2.0779 -2.0096 -1.9457 -1.8088 -1.7048 -1.6324 -1.5883
 -3.1584 -3.1499 -3.1232 -2.9894 -2.8301 -2.6777 -2.5517 -2.4516 -2.3614 -2.2779
 -2.1993 -2.1250 -2.0549 -1.9894 -1.9285 -1.8000 -1.7046 -1.6391 -1.5990 -1.5764
 -3.0407 -2.9399 -2.8953 -2.8926 -2.8068 -2.6711 -2.5393 -2.4300 -2.3389 -2.2568
 -2.1805 -2.1087 -2.0411 -1.9779 -1.9195 -1.7968 -1.7069 -1.6457 -1.6084 -1.5883
 -1.5780
 -2.9682 -2.8566 -2.7550 -2.6842 -2.6620 -2.6303 -2.5318 -2.4196 -2.3229 -2.2407
 -2.1665 -2.0970 -2.0318 -1.9709 -1.9145 -1.7964 -1.7102 -1.6519 -1.6167 -1.5986
 -1.5903 -1.5873
 -2.9009 -2.8015 -2.6967 -2.5983 -2.5176 -2.4646 -2.4413 -2.3959 -2.3123 -2.2277
 -2.1543 -2.0872 -2.0242 -1.9654 -1.9109 -1.7966 -1.7132 -1.6570 -1.6235 -1.6071
 -1.6011 -1.6000 -1.6022 -1.6067
 -2.8299 -2.7471 -2.6534 -2.5563 -2.4638 -2.3826 -2.3177 -2.2738 -2.2464 -2.2032
 -2.1404 -2.0768 -2.0163 -1.9597 -1.9071 -1.7962 -1.7151 -1.6605 -1.6282 -1.6134
 -1.6099 -1.6116 -1.6158 -1.6220 -1.6295 -1.6394 -1.6529 -1.6710 -1.6938 -1.7202
 -2.7539 -2.6866 -2.6080 -2.5217 -2.4334 -2.3492 -2.2727 -2.2056 -2.1514 -2.1135
 -2.0843 -2.0486 -2.0024 -1.9515 -1.9016 -1.7943 -1.7152 -1.6617 -1.6303 -1.6168
 -1.6158 -1.6208 -1.6280 -1.6365 -1.6462 -1.6563 -1.6683 -1.6838 -1.7041 -1.7299
 -1.7603
 -2.6754 -2.6192 -2.5549 -2.4822 -2.4041 -2.3245 -2.2483 -2.1777 -2.1143 -2.0594
 -2.0151 -1.9820 -1.9540 -1.9231 -1.8868 -1.7902 -1.7132 -1.6606 -1.6295 -1.6166
 -1.6177 -1.6263 -1.6374 -1.6493 -1.6615 -1.6742 -1.6866 -1.7005 -1.7180 -1.7409
 -1.7702
 -2.5991 -2.5477 -2.4938 -2.4336 -2.3672 -2.2971 -2.2264 -2.1579 -2.0939 -2.0355
 -1.9836 -1.9395 -1.9036 -1.8743 -1.8477 -1.7772 -1.7077 -1.6564 -1.6256 -1.6129
 -1.6151 -1.6269 -1.6426 -1.6589 -1.6749 -1.6906 -1.7064 -1.7234 -1.7418 -1.7614
 -1.7820
 -2.5307 -2.4802 -2.4300 -2.3790 -2.3234 -2.2638 -2.2016 -2.1390 -2.0781 -2.0206
 -1.9676 -1.9201 -1.8788 -1.8434 -1.8134 -1.7525 -1.6971 -1.6503 -1.6197 -1.6063
 -1.6083 -1.6220 -1.6417 -1.6630 -1.6838 -1.7036 -1.7228 -1.7413 -1.7597 -1.7787
 -1.7998
 -2.4763 -2.4164 -2.3675 -2.3210 -2.2732 -2.2226 -2.1694 -2.1145 -2.0596 -2.0057
 -1.9544 -1.9070 -1.8643 -1.8266 -1.7936 -1.7291 -1.6803 -1.6402 -1.6118 -1.5980
 -1.5989 -1.6128 -1.6350 -1.6607 -1.6866 -1.7115 -1.7352 -1.7576 -1.7789 -1.7998
 -1.8210
 -2.4371 -2.3663 -2.3116 -2.2649 -2.2204 -2.1759 -2.1302 -2.0828 -2.0348 -1.9866
 -1.9392 -1.8941 -1.8522 -1.8142 -1.7803 -1.7125 -1.6637 -1.6273 -1.6019
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  G   
 -3.4813 -3.3460 -3.1554 -2.9747 -2.8029 -2.6538 -2.5423 -2.4512 -2.3678 -2.2851
 -2.2077 -2.1344 -2.0651 -1.9999 -1.9389 -1.8056 -1.7023 -1.6283 -1.5811
 -3.2371 -3.2457 -3.1337 -2.9626 -2.7973 -2.6438 -2.5221 -2.4252 -2.3399 -2.2589
 -2.1833 -2.1121 -2.0449 -1.9818 -1.9230 -1.7969 -1.7013 -1.6340 -1.5916 -1.5677
 -3.0750 -2.9986 -3.0024 -2.9389 -2.7938 -2.6467 -2.5140 -2.4084 -2.3208 -2.2407
 -2.1670 -2.0979 -2.0328 -1.9718 -1.9149 -1.7937 -1.7030 -1.6400 -1.6005 -1.5786
 -1.5680
 -3.0089 -2.8877 -2.7964 -2.7663 -2.7477 -2.6439 -2.5164 -2.4009 -2.3076 -2.2271
 -2.1549 -2.0878 -2.0247 -1.9656 -1.9106 -1.7933 -1.7059 -1.6457 -1.6082 -1.5880
 -1.5792 -1.5764
 -2.9551 -2.8390 -2.7239 -2.6280 -2.5661 -2.5438 -2.4984 -2.4011 -2.3010 -2.2169
 -2.1448 -2.0793 -2.0181 -1.9609 -1.9076 -1.7937 -1.7088 -1.6506 -1.6147 -1.5959
 -1.5888 -1.5878 -1.5903 -1.5953
 -2.8987 -2.7971 -2.6882 -2.5812 -2.4872 -2.4123 -2.3632 -2.3351 -2.2867 -2.2099
 -2.1357 -2.0712 -2.0116 -1.9561 -1.9045 -1.7938 -1.7109 -1.6541 -1.6194 -1.6017
 -1.5965 -1.5979 -1.6025 -1.6092 -1.6181 -1.6295 -1.6439 -1.6621 -1.6849 -1.7122
 -2.8368 -2.7505 -2.6548 -2.5545 -2.4567 -2.3681 -2.2917 -2.2300 -2.1871 -2.1562
 -2.1145 -2.0599 -2.0038 -1.9504 -1.9003 -1.7927 -1.7117 -1.6559 -1.6218 -1.6052
 -1.6017 -1.6058 -1.6132 -1.6223 -1.6327 -1.6446 -1.6584 -1.6749 -1.6951 -1.7215
 -1.7522
 -2.7712 -2.6967 -2.6149 -2.5266 -2.4357 -2.3473 -2.2654 -2.1926 -2.1299 -2.0785
 -2.0405 -2.0101 -1.9769 -1.9371 -1.8932 -1.7900 -1.7107 -1.6557 -1.6220 -1.6058
 -1.6034 -1.6102 -1.6213 -1.6336 -1.6466 -1.6603 -1.6740 -1.6894 -1.7082 -1.7320
 -1.7616
 -2.7068 -2.6376 -2.5663 -2.4901 -2.4098 -2.3284 -2.2490 -2.1745 -2.1071 -2.0471
 -1.9956 -1.9535 -1.9206 -1.8927 -1.8642 -1.7828 -1.7068 -1.6527 -1.6193 -1.6032
 -1.6016 -1.6107 -1.6255 -1.6421 -1.6588 -1.6755 -1.6924 -1.7097 -1.7280 -1.7490
 -1.7730
 -2.6489 -2.5802 -2.5146 -2.4476 -2.3778 -2.3056 -2.2331 -2.1622 -2.0953 -2.0336
 -1.9780 -1.9292 -1.8876 -1.8533 -1.8247 -1.7623 -1.7003 -1.6482 -1.6147 -1.5980
 -1.5962 -1.6064 -1.6244 -1.6454 -1.6667 -1.6874 -1.7077 -1.7274 -1.7471 -1.7676
 -1.7899
 -2.6028 -2.5279 -2.4634 -2.4012 -2.3388 -2.2754 -2.2110 -2.1467 -2.0839 -2.0240
 -1.9681 -1.9174 -1.8724 -1.8334 -1.8001 -1.7360 -1.6848 -1.6405 -1.6080 -1.5909
 -1.5883 -1.5984 -1.6182 -1.6430 -1.6690 -1.6945 -1.7191 -1.7426 -1.7652 -1.7875
 -1.8096
 -2.5729 -2.4861 -2.4171 -2.3557 -2.2969 -2.2392 -2.1819 -2.1245 -2.0679 -2.0123
 -1.9590 -1.9090 -1.8633 -1.8224 -1.7866 -1.7167 -1.6670 -1.6281 -1.5993
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  G   
 -3.4979 -3.3077 -3.1098 -2.9335 -2.7742 -2.6287 -2.5165 -2.4238 -2.3432 -2.2635
 -2.1890 -2.1186 -2.0522 -1.9897 -1.9311 -1.8019 -1.6996 -1.6245 -1.5734
 -3.3414 -3.2823 -3.1114 -2.9288 -2.7664 -2.6191 -2.4996 -2.4033 -2.3188 -2.2405
 -2.1675 -2.0989 -2.0342 -1.9734 -1.9165 -1.7932 -1.6976 -1.6287 -1.5838 -1.5581
 -3.1119 -3.0970 -3.0746 -2.9318 -2.7680 -2.6206 -2.4926 -2.3894 -2.3026 -2.2244
 -2.1530 -2.0862 -2.0234 -1.9644 -1.9092 -1.7899 -1.6985 -1.6337 -1.5920 -1.5681
 -1.5567
 -3.0370 -2.9177 -2.8667 -2.8655 -2.7686 -2.6270 -2.4955 -2.3829 -2.2914 -2.2126
 -2.1423 -2.0772 -2.0161 -1.9589 -1.9053 -1.7894 -1.7009 -1.6388 -1.5992 -1.5768
 -1.5667 -1.5639
 -2.9959 -2.8645 -2.7475 -2.6709 -2.6491 -2.6102 -2.5015 -2.3859 -2.2861 -2.2043
 -2.1334 -2.0696 -2.0102 -1.9547 -1.9027 -1.7899 -1.7036 -1.6433 -1.6051 -1.5840
 -1.5753 -1.5740 -1.5768 -1.5825
 -2.9555 -2.8341 -2.7114 -2.6001 -2.5133 -2.4596 -2.4332 -2.3793 -2.2883 -2.1999
 -2.1261 -2.0626 -2.0045 -1.9504 -1.8999 -1.7902 -1.7058 -1.6467 -1.6097 -1.5896
 -1.5821 -1.5827 -1.5873 -1.5945 -1.6037 -1.6157 -1.6314 -1.6515 -1.6758 -1.7027
 -2.9103 -2.8025 -2.6889 -2.5760 -2.4725 -2.3852 -2.3168 -2.2702 -2.2378 -2.1894
 -2.1204 -2.0555 -1.9983 -1.9455 -1.8964 -1.7896 -1.7071 -1.6489 -1.6124 -1.5930
 -1.5866 -1.5892 -1.5965 -1.6059 -1.6170 -1.6299 -1.6445 -1.6622 -1.6844 -1.7115
 -1.7419
 -2.8603 -2.7645 -2.6633 -2.5590 -2.4567 -2.3616 -2.2783 -2.2076 -2.1505 -2.1080
 -2.0746 -2.0351 -1.9880 -1.9388 -1.8916 -1.7878 -1.7068 -1.6494 -1.6131 -1.5940
 -1.5885 -1.5929 -1.6031 -1.6157 -1.6294 -1.6440 -1.6601 -1.6776 -1.6974 -1.7212
 -1.7512
 -2.8102 -2.7210 -2.6294 -2.5358 -2.4413 -2.3493 -2.2631 -2.1856 -2.1177 -2.0593
 -2.0112 -1.9734 -1.9422 -1.9112 -1.8766 -1.7829 -1.7040 -1.6473 -1.6112 -1.5922
 -1.5873 -1.5933 -1.6065 -1.6228 -1.6401 -1.6577 -1.6758 -1.6945 -1.7143 -1.7363
 -1.7622
 -2.7649 -2.6767 -2.5920 -2.5072 -2.4218 -2.3369 -2.2547 -2.1770 -2.1061 -2.0425
 -1.9866 -1.9385 -1.8984 -1.8661 -1.8385 -1.7704 -1.7000 -1.6442 -1.6078 -1.5884
 -1.5832 -1.5899 -1.6053 -1.6254 -1.6469 -1.6683 -1.6896 -1.7107 -1.7319 -1.7540
 -1.7778
 -2.7292 -2.6367 -2.5539 -2.4741 -2.3958 -2.3186 -2.2428 -2.1694 -2.0999 -2.0354
 -1.9769 -1.9248 -1.8791 -1.8401 -1.8074 -1.7441 -1.6887 -1.6387 -1.6026 -1.5825
 -1.5767 -1.5834 -1.5999 -1.6230 -1.6486 -1.6745 -1.6999 -1.7245 -1.7485 -1.7723
 -1.7957
 -2.7078 -2.6049 -2.5192 -2.4408 -2.3661 -2.2943 -2.2248 -2.1571 -2.0920 -2.0299
 -1.9718 -1.9185 -1.8706 -1.8282 -1.7916 -1.7214 -1.6707 -1.6284 -1.5956
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  G   
 -3.4724 -3.2605 -3.0641 -2.8959 -2.7448 -2.6065 -2.4966 -2.4006 -2.3193 -2.2438
 -2.1716 -2.1033 -2.0392 -1.9790 -1.9226 -1.7974 -1.6966 -1.6202 -1.5671
 -3.3266 -3.2742 -3.0778 -2.8948 -2.7356 -2.5949 -2.4797 -2.3829 -2.2992 -2.2232
 -2.1522 -2.0856 -2.0230 -1.9643 -1.9092 -1.7887 -1.6935 -1.6231 -1.5759 -1.5477
 -3.1810 -3.1973 -3.0837 -2.9075 -2.7408 -2.5936 -2.4719 -2.3705 -2.2851 -2.2086
 -2.1390 -2.0741 -2.0132 -1.9561 -1.9024 -1.7853 -1.6936 -1.6271 -1.5831 -1.5570
 -1.5442
 -3.0581 -2.9663 -2.9726 -2.9045 -2.7536 -2.6043 -2.4737 -2.3652 -2.2755 -2.1979
 -2.1292 -2.0658 -2.0066 -1.9510 -1.8988 -1.7847 -1.6954 -1.6313 -1.5894 -1.5649
 -1.5532 -1.5499
 -3.0228 -2.8822 -2.7795 -2.7504 -2.7286 -2.6148 -2.4842 -2.3677 -2.2712 -2.1908
 -2.1211 -2.0589 -2.0010 -1.9470 -1.8963 -1.7853 -1.6979 -1.6353 -1.5949 -1.5715
 -1.5608 -1.5587 -1.5616 -1.5675
 -2.9982 -2.8577 -2.7263 -2.6208 -2.5586 -2.5369 -2.4820 -2.3771 -2.2742 -2.1874
 -2.1148 -2.0524 -1.9957 -1.9430 -1.8938 -1.7857 -1.7002 -1.6387 -1.5991 -1.5767
 -1.5668 -1.5661 -1.5705 -1.5780 -1.5880 -1.6010 -1.6178 -1.6390 -1.6643 -1.6918
 -2.9705 -2.8404 -2.7104 -2.5892 -2.4865 -2.4097 -2.3613 -2.3294 -2.2727 -2.1896
 -2.1117 -2.0465 -1.9901 -1.9385 -1.8905 -1.7853 -1.7017 -1.6410 -1.6019 -1.5801
 -1.5711 -1.5716 -1.5781 -1.5877 -1.5993 -1.6131 -1.6292 -1.6484 -1.6717 -1.6996
 -1.7303
 -2.9403 -2.8196 -2.6982 -2.5795 -2.4688 -2.3719 -2.2924 -2.2301 -2.1850 -2.1489
 -2.1021 -2.0414 -1.9843 -1.9334 -1.8863 -1.7838 -1.7019 -1.6420 -1.6031 -1.5814
 -1.5731 -1.5749 -1.5836 -1.5959 -1.6100 -1.6254 -1.6426 -1.6613 -1.6827 -1.7083
 -1.7391
 -2.9067 -2.7928 -2.6804 -2.5690 -2.4614 -2.3612 -2.2717 -2.1948 -2.1301 -2.0769
 -2.0350 -2.0000 -1.9626 -1.9216 -1.8789 -1.7798 -1.6998 -1.6407 -1.6020 -1.5803
 -1.5725 -1.5755 -1.5863 -1.6017 -1.6191 -1.6373 -1.6564 -1.6761 -1.6975 -1.7216
 -1.7492
 -2.8767 -2.7655 -2.6593 -2.5555 -2.4543 -2.3575 -2.2673 -2.1854 -2.1133 -2.0504
 -1.9964 -1.9510 -1.9137 -1.8823 -1.8528 -1.7737 -1.6972 -1.6387 -1.5997 -1.5775
 -1.5695 -1.5730 -1.5855 -1.6038 -1.6247 -1.6464 -1.6686 -1.6909 -1.7137 -1.7372
 -1.7632
 -2.8538 -2.7400 -2.6363 -2.5375 -2.4423 -2.3511 -2.2643 -2.1832 -2.1090 -2.0422
 -1.9830 -1.9312 -1.8863 -1.8483 -1.8168 -1.7525 -1.6906 -1.6349 -1.5958 -1.5729
 -1.5643 -1.5678 -1.5811 -1.6015 -1.6259 -1.6516 -1.6775 -1.7032 -1.7286 -1.7541
 -1.7791
 -2.8422 -2.7205 -2.6151 -2.5181 -2.4265 -2.3397 -2.2576 -2.1800 -2.1075 -2.0404
 -1.9792 -1.9244 -1.8758 -1.8332 -1.7965 -1.7272 -1.6743 -1.6276 -1.5903
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  G   
 -3.4156 -3.2040 -3.0182 -2.8606 -2.7119 -2.5788 -2.4749 -2.3833 -2.2999 -2.2257
 -2.1556 -2.0889 -2.0266 -1.9681 -1.9135 -1.7921 -1.6944 -1.6183 -1.5607
 -3.3797 -3.2375 -3.0370 -2.8604 -2.7078 -2.5699 -2.4609 -2.3658 -2.2815 -2.2071
 -2.1378 -2.0727 -2.0118 -1.9548 -1.9012 -1.7834 -1.6888 -1.6173 -1.5678 -1.5369
 -3.2829 -3.2340 -3.0619 -2.8769 -2.7138 -2.5709 -2.4518 -2.3537 -2.2692 -2.1936
 -2.1255 -2.0621 -2.0028 -1.9472 -1.8949 -1.7800 -1.6883 -1.6201 -1.5738 -1.5455
 -1.5309
 -3.1415 -3.0579 -3.0409 -2.8958 -2.7299 -2.5818 -2.4538 -2.3482 -2.2604 -2.1836
 -2.1163 -2.0543 -1.9965 -1.9424 -1.8915 -1.7793 -1.6896 -1.6234 -1.5791 -1.5525
 -1.5389 -1.5347
 -3.0367 -2.9005 -2.8431 -2.8450 -2.7417 -2.5973 -2.4647 -2.3507 -2.2563 -2.1773
 -2.1087 -2.0477 -1.9912 -1.9385 -1.8891 -1.7798 -1.6919 -1.6269 -1.5839 -1.5583
 -1.5456 -1.5422 -1.5450 -1.5511
 -3.0237 -2.8702 -2.7397 -2.6579 -2.6393 -2.5938 -2.4782 -2.3609 -2.2588 -2.1743
 -2.1028 -2.0415 -1.9860 -1.9346 -1.8866 -1.7803 -1.6942 -1.6301 -1.5878 -1.5630
 -1.5510 -1.5485 -1.5524 -1.5602 -1.5708 -1.5843 -1.6020 -1.6246 -1.6508 -1.6791
 -3.0151 -2.8637 -2.7216 -2.5986 -2.5071 -2.4556 -2.4285 -2.3652 -2.2683 -2.1769
 -2.1005 -2.0361 -1.9808 -1.9302 -1.8833 -1.7800 -1.6959 -1.6327 -1.5907 -1.5662
 -1.5549 -1.5533 -1.5587 -1.5681 -1.5801 -1.5944 -1.6114 -1.6320 -1.6568 -1.6858
 -1.7171
 -3.0043 -2.8599 -2.7198 -2.5899 -2.4758 -2.3835 -2.3154 -2.2697 -2.2331 -2.1770
 -2.1025 -2.0336 -1.9757 -1.9255 -1.8793 -1.7785 -1.6964 -1.6342 -1.5923 -1.5679
 -1.5571 -1.5564 -1.5632 -1.5748 -1.5889 -1.6048 -1.6228 -1.6429 -1.6660 -1.6931
 -1.7249
 -2.9936 -2.8521 -2.7177 -2.5898 -2.4718 -2.3672 -2.2789 -2.2068 -2.1497 -2.1055
 -2.0671 -2.0224 -1.9693 -1.9191 -1.8735 -1.7749 -1.6947 -1.6335 -1.5919 -1.5675
 -1.5571 -1.5573 -1.5657 -1.5796 -1.5964 -1.6148 -1.6346 -1.6560 -1.6788 -1.7044
 -1.7338
 -2.9788 -2.8434 -2.7143 -2.5910 -2.4750 -2.3685 -2.2733 -2.1905 -2.1202 -2.0607
 -2.0109 -1.9698 -1.9340 -1.8984 -1.8621 -1.7710 -1.6927 -1.6323 -1.5906 -1.5657
 -1.5551 -1.5558 -1.5653 -1.5812 -1.6009 -1.6223 -1.6449 -1.6683 -1.6926 -1.7182
 -1.7458
 -2.9666 -2.8341 -2.7085 -2.5893 -2.4769 -2.3723 -2.2765 -2.1900 -2.1137 -2.0469
 -1.9890 -1.9390 -1.8962 -1.8599 -1.8286 -1.7585 -1.6888 -1.6296 -1.5878 -1.5623
 -1.5511 -1.5517 -1.5619 -1.5793 -1.6016 -1.6264 -1.6523 -1.6787 -1.7054 -1.7326
 -1.7597
 -2.9570 -2.8242 -2.7005 -2.5856 -2.4759 -2.3741 -2.2800 -2.1937 -2.1157 -2.0456
 -1.9834 -1.9286 -1.8806 -1.8387 -1.7730 -1.7374 -1.6830 -1.6254 -1.5835
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  G   
 -3.3620 -3.1529 -2.9769 -2.8308 -2.6838 -2.5568 -2.4525 -2.3640 -2.2817 -2.2095
 -2.1406 -2.0753 -2.0142 -1.9573 -1.9041 -1.7859 -1.6898 -1.6136 -1.5544
 -3.4044 -3.1933 -2.9969 -2.8278 -2.6824 -2.5492 -2.4396 -2.3485 -2.2646 -2.1921
 -2.1241 -2.0603 -2.0007 -1.9449 -1.8926 -1.7773 -1.6836 -1.6113 -1.5596 -1.5259
 -3.2595 -3.2265 -3.0242 -2.8461 -2.6893 -2.5506 -2.4333 -2.3377 -2.2539 -2.1795
 -2.1126 -2.0504 -1.9922 -1.9378 -1.8867 -1.7739 -1.6825 -1.6129 -1.5643 -1.5335
 -1.5169
