 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.3543 -1.2917 -1.2329 -1.1788 -1.1302 -1.0362 -0.9801 -0.9579 -0.9613 -0.9777
 -1.0008
 -1.8383 -1.7734 -1.7030 -1.6348 -1.5814 -1.5540 -1.5498 -1.5259 -1.4681 -1.4039
 -1.3428 -1.2847 -1.2298 -1.1793 -1.1339 -1.0464 -0.9939 -0.9726 -0.9761 -0.9932
 -1.0163 -1.0432
 -1.7466 -1.6997 -1.6401 -1.5762 -1.5155 -1.4616 -1.4211 -1.3991 -1.3908 -1.3666
 -1.3239 -1.2740 -1.2241 -1.1773 -1.1348 -1.0529 -1.0037 -0.9832 -0.9870 -1.0053
 -1.0295 -1.0567 -1.0865 -1.1198
 -1.6508 -1.6196 -1.5771 -1.5240 -1.4673 -1.4129 -1.3629 -1.3199 -1.2886 -1.2721
 -1.2599 -1.2391 -1.2074 -1.1694 -1.1313 -1.0550 -1.0088 -0.9892 -0.9934 -1.0135
 -1.0399 -1.0686 -1.0989 -1.1311 -1.1646 -1.2005 -1.2399 -1.2838 -1.3323 -1.3833
 -1.5460 -1.5304 -1.5048 -1.4676 -1.4216 -1.3725 -1.3247 -1.2802 -1.2404 -1.2075
 -1.1835 -1.1682 -1.1547 -1.1372 -1.1146 -1.0521 -1.0092 -0.9905 -0.9948 -1.0167
 -1.0464 -1.0779 -1.1100 -1.1430 -1.1772 -1.2122 -1.2492 -1.2894 -1.3339 -1.3833
 -1.4373
 -1.4392 -1.4330 -1.4222 -1.4001 -1.3690 -1.3303 -1.2887 -1.2476 -1.2090 -1.1738
 -1.1431 -1.1180 -1.0994 -1.0858 -1.0734 -1.0388 -1.0045 -0.9874 -0.9915 -1.0144
 -1.0476 -1.0831 -1.1183 -1.1534 -1.1887 -1.2233 -1.2588 -1.2967 -1.3385 -1.3853
 -1.4377
 -1.3351 -1.3338 -1.3312 -1.3216 -1.3038 -1.2787 -1.2475 -1.2130 -1.1785 -1.1456
 -1.1155 -1.0889 -1.0660 -1.0477 -1.0339 -1.0103 -0.9917 -0.9799 -0.9844 -1.0072
 -1.0430 -1.0831 -1.1228 -1.1614 -1.1992 -1.2366 -1.2742 -1.3133 -1.3539 -1.3960
 -1.4393
 -1.2386 -1.2392 -1.2399 -1.2361 -1.2289 -1.2156 -1.1967 -1.1726 -1.1452 -1.1169
 -1.0898 -1.0651 -1.0431 -1.0239 -1.0079 -0.9831 -0.9715 -0.9677 -0.9741 -0.9961
 -1.0322 -1.0755 -1.1201 -1.1634 -1.2050 -1.2453 -1.2849 -1.3240 -1.3632 -1.4034
 -1.4453
 -1.1550 -1.1504 -1.1503 -1.1494 -1.1489 -1.1433 -1.1342 -1.1209 -1.1037 -1.0829
 -1.0609 -1.0396 -1.0202 -1.0030 -0.9880 -0.9620 -0.9514 -0.9519 -0.9619 -0.9835
 -1.0185 -1.0628 -1.1108 -1.1588 -1.2052 -1.2495 -1.2925 -1.3340 -1.3747 -1.4153
 -1.4564
 -1.0812 -1.0674 -1.0625 -1.0627 -1.0648 -1.0658 -1.0640 -1.0589 -1.0510 -1.0397
 -1.0254 -1.0096 -0.9941 -0.9798 -0.9673 -0.9446 -0.9342 -0.9360 -0.9485
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.3838 -2.3292 -2.1863 -2.0305 -1.8770 -1.7465 -1.6525 -1.5742 -1.5009 -1.4311
 -1.3655 -1.3034 -1.2444 -1.1886 -1.1364 -1.0267 -0.9512 -0.9124 -0.9071
 -2.1342 -2.1373 -2.1233 -2.0100 -1.8731 -1.7428 -1.6373 -1.5558 -1.4829 -1.4159
 -1.3534 -1.2945 -1.2387 -1.1862 -1.1372 -1.0359 -0.9680 -0.9336 -0.9288 -0.9427
 -2.0239 -1.9421 -1.9116 -1.9203 -1.8534 -1.7407 -1.6311 -1.5422 -1.4694 -1.4043
 -1.3446 -1.2887 -1.2359 -1.1864 -1.1403 -1.0453 -0.9826 -0.9509 -0.9462 -0.9600
 -0.9830
 -1.9524 -1.8627 -1.7802 -1.7257 -1.7170 -1.7010 -1.6247 -1.5348 -1.4581 -1.3936
 -1.3362 -1.2831 -1.2331 -1.1862 -1.1427 -1.0531 -0.9943 -0.9646 -0.9599 -0.9736
 -0.9968 -1.0246
 -1.8817 -1.8064 -1.7230 -1.6439 -1.5809 -1.5442 -1.5360 -1.5093 -1.4475 -1.3827
 -1.3266 -1.2759 -1.2285 -1.1842 -1.1431 -1.0583 -1.0027 -0.9747 -0.9703 -0.9841
 -1.0080 -1.0362 -1.0671 -1.1001
 -1.8035 -1.7467 -1.6769 -1.6011 -1.5281 -1.4650 -1.4175 -1.3903 -1.3793 -1.3553
 -1.3117 -1.2657 -1.2213 -1.1795 -1.1407 -1.0604 -1.0078 -0.9813 -0.9773 -0.9913
 -1.0165 -1.0461 -1.0777 -1.1113 -1.1463 -1.1838 -1.2251 -1.2712 -1.3215 -1.3721
 -1.7173 -1.6772 -1.6246 -1.5620 -1.4949 -1.4299 -1.3716 -1.3222 -1.2852 -1.2637
 -1.2509 -1.2327 -1.2044 -1.1700 -1.1347 -1.0592 -1.0095 -0.9844 -0.9808 -0.9951
 -1.0216 -1.0534 -1.0869 -1.1214 -1.1571 -1.1936 -1.2323 -1.2745 -1.3216 -1.3733
 -1.4262
 -1.6268 -1.5977 -1.5608 -1.5142 -1.4597 -1.4013 -1.3442 -1.2916 -1.2457 -1.2076
 -1.1793 -1.1613 -1.1489 -1.1347 -1.1153 -1.0542 -1.0076 -0.9840 -0.9806 -0.9949
 -1.0226 -1.0571 -1.0933 -1.1300 -1.1669 -1.2046 -1.2426 -1.2824 -1.3256 -1.3734
 -1.4267
 -1.5372 -1.5127 -1.4861 -1.4533 -1.4131 -1.3668 -1.3172 -1.2678 -1.2217 -1.1802
 -1.1446 -1.1158 -1.0944 -1.0796 -1.0682 -1.0372 -1.0012 -0.9798 -0.9770 -0.9911
 -1.0193 -1.0564 -1.0964 -1.1363 -1.1758 -1.2150 -1.2547 -1.2959 -1.3386 -1.3826
 -1.4277
 -1.4543 -1.4304 -1.4070 -1.3832 -1.3551 -1.3217 -1.2834 -1.2420 -1.2003 -1.1605
 -1.1242 -1.0924 -1.0658 -1.0446 -1.0285 -1.0043 -0.9864 -0.9719 -0.9700 -0.9834
 -1.0111 -1.0496 -1.0931 -1.1372 -1.1803 -1.2223 -1.2639 -1.3050 -1.3464 -1.3887
 -1.4331
 -1.3837 -1.3517 -1.3289 -1.3086 -1.2877 -1.2644 -1.2375 -1.2068 -1.1734 -1.1389
 -1.1054 -1.0745 -1.0471 -1.0239 -1.0047 -0.9747 -0.9624 -0.9576 -0.9599 -0.9733
 -0.9999 -1.0383 -1.0841 -1.1321 -1.1796 -1.2255 -1.2702 -1.3136 -1.3564 -1.3990
 -1.4421
 -1.3261 -1.2851 -1.2571 -1.2359 -1.2174 -1.1994 -1.1805 -1.1595 -1.1360 -1.1098
 -1.0822 -1.0551 -1.0296 -1.0070 -0.9876 -0.9540 -0.9399 -0.9388 -0.9462
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.4381 -2.3208 -2.1527 -1.9941 -1.8441 -1.7156 -1.6229 -1.5494 -1.4829 -1.4161
 -1.3544 -1.2961 -1.2410 -1.1889 -1.1398 -1.0333 -0.9561 -0.9117 -0.8997
 -2.2108 -2.2299 -2.1364 -1.9880 -1.8452 -1.7139 -1.6127 -1.5347 -1.4671 -1.4027
 -1.3436 -1.2882 -1.2357 -1.1862 -1.1396 -1.0404 -0.9704 -0.9312 -0.9213 -0.9326
 -2.0591 -1.9993 -2.0136 -1.9663 -1.8440 -1.7199 -1.6094 -1.5242 -1.4551 -1.3922
 -1.3355 -1.2826 -1.2328 -1.1858 -1.1417 -1.0481 -0.9829 -0.9472 -0.9381 -0.9491
 -0.9716
 -1.9935 -1.8941 -1.8202 -1.8034 -1.7984 -1.7164 -1.6122 -1.5186 -1.4452 -1.3826
 -1.3276 -1.2770 -1.2296 -1.1851 -1.1433 -1.0545 -0.9931 -0.9599 -0.9513 -0.9620
 -0.9846 -1.0126
 -1.9352 -1.8439 -1.7501 -1.6725 -1.6267 -1.6187 -1.5912 -1.5167 -1.4385 -1.3737
 -1.3189 -1.2702 -1.2250 -1.1827 -1.1432 -1.0589 -1.0006 -0.9693 -0.9615 -0.9720
 -0.9948 -1.0233 -1.0547 -1.0884
 -1.8702 -1.7960 -1.7115 -1.6256 -1.5504 -1.4930 -1.4605 -1.4486 -1.4198 -1.3645
 -1.3092 -1.2616 -1.2183 -1.1781 -1.1406 -1.0608 -1.0054 -0.9757 -0.9685 -0.9791
 -1.0024 -1.0320 -1.0642 -1.0984 -1.1348 -1.1739 -1.2164 -1.2627 -1.3126 -1.3646
 -1.7963 -1.7391 -1.6706 -1.5945 -1.5178 -1.4481 -1.3897 -1.3458 -1.3198 -1.3060
 -1.2834 -1.2473 -1.2085 -1.1708 -1.1354 -1.0599 -1.0073 -0.9792 -0.9724 -0.9832
 -1.0070 -1.0381 -1.0721 -1.1073 -1.1439 -1.1823 -1.2227 -1.2661 -1.3134 -1.3656
 -1.4185
 -1.7169 -1.6715 -1.6188 -1.5577 -1.4909 -1.4236 -1.3607 -1.3060 -1.2610 -1.2268
 -1.2053 -1.1912 -1.1752 -1.1529 -1.1252 -1.0559 -1.0063 -0.9795 -0.9733 -0.9839
 -1.0081 -1.0409 -1.0773 -1.1146 -1.1526 -1.1914 -1.2308 -1.2720 -1.3164 -1.3652
 -1.4190
 -1.6376 -1.5971 -1.5551 -1.5081 -1.4550 -1.3976 -1.3393 -1.2840 -1.2345 -1.1920
 -1.1572 -1.1309 -1.1132 -1.1008 -1.0885 -1.0460 -1.0014 -0.9765 -0.9708 -0.9814
 -1.0057 -1.0401 -1.0795 -1.1200 -1.1604 -1.2007 -1.2416 -1.2832 -1.3259 -1.3714
 -1.4197
 -1.5639 -1.5235 -1.4863 -1.4485 -1.4076 -1.3626 -1.3143 -1.2648 -1.2171 -1.1733
 -1.1347 -1.1021 -1.0758 -1.0560 -1.0418 -1.0174 -0.9917 -0.9703 -0.9652 -0.9753
 -0.9991 -1.0341 -1.0760 -1.1201 -1.1640 -1.2070 -1.2498 -1.2922 -1.3350 -1.3786
 -1.4242
 -1.5007 -1.4547 -1.4178 -1.3837 -1.3500 -1.3153 -1.2781 -1.2382 -1.1972 -1.1567
 -1.1188 -1.0849 -1.0557 -1.0315 -1.0123 -0.9832 -0.9688 -0.9591 -0.9565 -0.9666
 -0.9895 -1.0242 -1.0675 -1.1149 -1.1627 -1.2095 -1.2552 -1.2998 -1.3439 -1.3879
 -1.4320
 -1.4515 -1.3955 -1.3542 -1.3199 -1.2886 -1.2592 -1.2302 -1.2000 -1.1681 -1.1347
 -1.1014 -1.0696 -1.0406 -1.0153 -0.9942 -0.9587 -0.9437 -0.9404 -0.9442
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.4546 -2.2873 -2.1125 -1.9581 -1.8198 -1.6951 -1.6020 -1.5277 -1.4644 -1.4008
 -1.3423 -1.2872 -1.2353 -1.1863 -1.1402 -1.0381 -0.9607 -0.9131 -0.8926
 -2.3106 -2.2665 -2.1176 -1.9581 -1.8179 -1.6926 -1.5936 -1.5165 -1.4501 -1.3887
 -1.3323 -1.2797 -1.2302 -1.1835 -1.1393 -1.0433 -0.9722 -0.9291 -0.9138 -0.9215
 -2.0957 -2.0928 -2.0828 -1.9615 -1.8210 -1.6963 -1.5903 -1.5074 -1.4395 -1.3787
 -1.3244 -1.2741 -1.2269 -1.1825 -1.1405 -1.0493 -0.9825 -0.9432 -0.9298 -0.9373
 -0.9585
 -2.0223 -1.9235 -1.8867 -1.8968 -1.8197 -1.7016 -1.5930 -1.5022 -1.4305 -1.3697
 -1.3167 -1.2684 -1.2234 -1.1812 -1.1414 -1.0545 -0.9911 -0.9545 -0.9424 -0.9497
 -0.9706 -0.9988
 -1.9762 -1.8698 -1.7732 -1.7128 -1.7041 -1.6815 -1.5956 -1.5029 -1.4245 -1.3619
 -1.3085 -1.2617 -1.2186 -1.1785 -1.1407 -1.0582 -0.9978 -0.9631 -0.9520 -0.9593
 -0.9801 -1.0084 -1.0403 -1.0749
 -1.9260 -1.8332 -1.7349 -1.6440 -1.5748 -1.5370 -1.5259 -1.4913 -1.4228 -1.3555
 -1.3001 -1.2536 -1.2121 -1.1737 -1.1379 -1.0598 -1.0022 -0.9692 -0.9588 -0.9663
 -0.9870 -1.0159 -1.0485 -1.0834 -1.1204 -1.1603 -1.2041 -1.2525 -1.3045 -1.3556
 -1.8671 -1.7903 -1.7050 -1.6163 -1.5334 -1.4642 -1.4132 -1.3834 -1.3680 -1.3393
 -1.2912 -1.2443 -1.2037 -1.1669 -1.1328 -1.0589 -1.0043 -0.9728 -0.9629 -0.9706
 -0.9913 -1.0210 -1.0550 -1.0909 -1.1285 -1.1680 -1.2096 -1.2543 -1.3033 -1.3563
 -1.4093
 -1.8015 -1.7369 -1.6666 -1.5904 -1.5122 -1.4378 -1.3730 -1.3202 -1.2806 -1.2552
 -1.2392 -1.2183 -1.1891 -1.1568 -1.1251 -1.0554 -1.0037 -0.9737 -0.9643 -0.9718
 -0.9927 -1.0232 -1.0591 -1.0969 -1.1358 -1.1757 -1.2172 -1.2603 -1.3059 -1.3553
 -1.4096
 -1.7347 -1.6765 -1.6161 -1.5532 -1.4866 -1.4188 -1.3535 -1.2947 -1.2447 -1.2039
 -1.1727 -1.1516 -1.1365 -1.1222 -1.1046 -1.0480 -0.9997 -0.9714 -0.9627 -0.9702
 -0.9912 -1.0225 -1.0605 -1.1011 -1.1423 -1.1838 -1.2260 -1.2690 -1.3133 -1.3598
 -1.4099
 -1.6721 -1.6140 -1.5598 -1.5061 -1.4512 -1.3941 -1.3362 -1.2797 -1.2278 -1.1821
 -1.1434 -1.1119 -1.0876 -1.0703 -1.0579 -1.0291 -0.9928 -0.9665 -0.9582 -0.9654
 -0.9859 -1.0175 -1.0570 -1.1006 -1.1449 -1.1889 -1.2328 -1.2767 -1.3210 -1.3662
 -1.4134
 -1.6185 -1.5560 -1.5026 -1.4528 -1.4051 -1.3580 -1.3099 -1.2612 -1.2133 -1.1682
 -1.1276 -1.0925 -1.0629 -1.0391 -1.0209 -0.9936 -0.9751 -0.9580 -0.9509 -0.9580
 -0.9779 -1.0091 -1.0495 -1.0954 -1.1431 -1.1904 -1.2371 -1.2831 -1.3285 -1.3741
 -1.4195
 -1.5774 -1.5058 -1.4491 -1.3995 -1.3543 -1.3123 -1.2723 -1.2323 -1.1923 -1.1524
 -1.1142 -1.0791 -1.0480 -1.0215 -0.9997 -0.9643 -0.9486 -0.9416 -0.9405
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.4271 -2.2401 -2.0677 -1.9218 -1.7921 -1.6751 -1.5849 -1.5081 -1.4447 -1.3855
 -1.3294 -1.2767 -1.2274 -1.1812 -1.1376 -1.0404 -0.9642 -0.9125 -0.8876
 -2.2949 -2.2574 -2.0850 -1.9255 -1.7888 -1.6701 -1.5756 -1.4985 -1.4331 -1.3741
 -1.3199 -1.2695 -1.2224 -1.1780 -1.1362 -1.0439 -0.9729 -0.9268 -0.9067 -0.9098
 -2.1600 -2.1862 -2.0914 -1.9386 -1.7953 -1.6710 -1.5710 -1.4899 -1.4235 -1.3644
 -1.3120 -1.2638 -1.2188 -1.1766 -1.1366 -1.0485 -0.9812 -0.9388 -0.9213 -0.9249
 -0.9440
 -2.0432 -1.9692 -1.9856 -1.9340 -1.8061 -1.6801 -1.5722 -1.4851 -1.4153 -1.3557
 -1.3043 -1.2580 -1.2150 -1.1748 -1.1369 -1.0528 -0.9884 -0.9485 -0.9328 -0.9367
 -0.9553 -0.9830
 -2.0037 -1.8877 -1.8034 -1.7869 -1.7786 -1.6867 -1.5793 -1.4853 -1.4098 -1.3486
 -1.2964 -1.2512 -1.2100 -1.1717 -1.1357 -1.0560 -0.9943 -0.9562 -0.9416 -0.9459
 -0.9641 -0.9915 -1.0238 -1.0589
 -1.9687 -1.8577 -1.7502 -1.6636 -1.6167 -1.6086 -1.5720 -1.4898 -1.4090 -1.3428
 -1.2886 -1.2434 -1.2035 -1.1669 -1.1327 -1.0573 -0.9985 -0.9619 -0.9481 -0.9526
 -0.9706 -0.9981 -1.0307 -1.0663 -1.1042 -1.1453 -1.1905 -1.2403 -1.2933 -1.3450
 -1.9258 -1.8287 -1.7275 -1.6300 -1.5466 -1.4867 -1.4541 -1.4383 -1.4015 -1.3402
 -1.2825 -1.2350 -1.1955 -1.1601 -1.1276 -1.0562 -1.0006 -0.9656 -0.9523 -0.9569
 -0.9748 -1.0024 -1.0360 -1.0724 -1.1108 -1.1513 -1.1943 -1.2407 -1.2913 -1.3452
 -1.3985
 -1.8777 -1.7912 -1.7023 -1.6121 -1.5249 -1.4478 -1.3860 -1.3407 -1.3125 -1.2939
 -1.2667 -1.2259 -1.1862 -1.1516 -1.1203 -1.0527 -1.0002 -0.9669 -0.9540 -0.9586
 -0.9764 -1.0044 -1.0390 -1.0771 -1.1167 -1.1575 -1.2004 -1.2451 -1.2925 -1.3434
 -1.3985
 -1.8258 -1.7453 -1.6665 -1.5873 -1.5080 -1.4316 -1.3622 -1.3034 -1.2561 -1.2202
 -1.1955 -1.1780 -1.1585 -1.1349 -1.1087 -1.0459 -0.9966 -0.9652 -0.9531 -0.9576
 -0.9757 -1.0041 -1.0400 -1.0801 -1.1218 -1.1642 -1.2076 -1.2519 -1.2978 -1.3464
 -1.3981
 -1.7769 -1.6981 -1.6247 -1.5540 -1.4845 -1.4160 -1.3498 -1.2885 -1.2348 -1.1896
 -1.1527 -1.1242 -1.1034 -1.0879 -1.0745 -1.0350 -0.9909 -0.9612 -0.9496 -0.9539
 -0.9716 -1.0002 -1.0370 -1.0791 -1.1234 -1.1680 -1.2130 -1.2583 -1.3042 -1.3515
 -1.4003
 -1.7350 -1.6528 -1.5807 -1.5140 -1.4513 -1.3911 -1.3326 -1.2761 -1.2230 -1.1752
 -1.1337 -1.0989 -1.0704 -1.0480 -1.0314 -1.0047 -0.9792 -0.9543 -0.9435 -0.9477
 -0.9649 -0.9932 -1.0305 -1.0742 -1.1210 -1.1686 -1.2161 -1.2632 -1.3102 -1.3575
 -1.4046
 -1.7034 -1.6139 -1.5391 -1.4728 -1.4125 -1.3572 -1.3057 -1.2563 -1.2088 -1.1636
 -1.1220 -1.0851 -1.0533 -1.0267 -1.0051 -0.9713 -0.9540 -0.9418 -0.9348
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.3779 -2.1913 -2.0283 -1.8915 -1.7634 -1.6507 -1.5660 -1.4933 -1.4279 -1.3701
 -1.3162 -1.2652 -1.2178 -1.1735 -1.1321 -1.0397 -0.9684 -0.9172 -0.8831
 -2.3471 -2.2255 -2.0488 -1.8947 -1.7636 -1.6471 -1.5581 -1.4825 -1.4167 -1.3593
 -1.3068 -1.2581 -1.2127 -1.1703 -1.1303 -1.0418 -0.9719 -0.9238 -0.8996 -0.8978
 -2.2572 -2.2223 -2.0722 -1.9105 -1.7700 -1.6494 -1.5516 -1.4735 -1.4081 -1.3497
 -1.2989 -1.2522 -1.2089 -1.1684 -1.1303 -1.0454 -0.9785 -0.9337 -0.9124 -0.9122
 -0.9284
 -2.1232 -2.0556 -2.0504 -1.9263 -1.7836 -1.6584 -1.5527 -1.4682 -1.4000 -1.3412
 -1.2912 -1.2463 -1.2049 -1.1663 -1.1300 -1.0491 -0.9847 -0.9419 -0.9225 -0.9231
 -0.9389 -0.9654
 -2.0194 -1.9059 -1.8628 -1.8752 -1.7914 -1.6700 -1.5601 -1.4681 -1.3945 -1.3346
 -1.2834 -1.2395 -1.1998 -1.1631 -1.1287 -1.0519 -0.9900 -0.9487 -0.9304 -0.9315
 -0.9471 -0.9730 -1.0054 -1.0410
 -1.9961 -1.8717 -1.7635 -1.6979 -1.6914 -1.6619 -1.5685 -1.4737 -1.3933 -1.3291
 -1.2760 -1.2319 -1.1932 -1.1581 -1.1254 -1.0530 -0.9940 -0.9542 -0.9364 -0.9378
 -0.9532 -0.9788 -1.0111 -1.0473 -1.0862 -1.1280 -1.1744 -1.2260 -1.2799 -1.3326
 -1.9711 -1.8540 -1.7402 -1.6395 -1.5654 -1.5286 -1.5160 -1.4719 -1.3971 -1.3271
 -1.2705 -1.2239 -1.1854 -1.1513 -1.1201 -1.0518 -0.9962 -0.9580 -0.9407 -0.9420
 -0.9573 -0.9827 -1.0154 -1.0520 -1.0911 -1.1326 -1.1771 -1.2251 -1.2770 -1.3320
 -1.3859
 -1.9401 -1.8325 -1.7259 -1.6241 -1.5324 -1.4584 -1.4066 -1.3767 -1.3568 -1.3206
 -1.2670 -1.2175 -1.1769 -1.1432 -1.1129 -1.0481 -0.9960 -0.9597 -0.9429 -0.9440
 -0.9592 -0.9848 -1.0178 -1.0555 -1.0955 -1.1373 -1.1811 -1.2270 -1.2762 -1.3293
 -1.3854
 -1.9060 -1.8036 -1.7051 -1.6102 -1.5202 -1.4383 -1.3689 -1.3140 -1.2737 -1.2463
 -1.2255 -1.2000 -1.1658 -1.1326 -1.1031 -1.0414 -0.9925 -0.9584 -0.9426 -0.9438
 -0.9591 -0.9850 -1.0187 -1.0577 -1.0993 -1.1423 -1.1867 -1.2326 -1.2802 -1.3304
 -1.3841
 -1.8727 -1.7729 -1.6791 -1.5908 -1.5073 -1.4289 -1.3569 -1.2937 -1.2411 -1.1987
 -1.1659 -1.1418 -1.1233 -1.1049 -1.0853 -1.0329 -0.9871 -0.9552 -0.9400 -0.9411
 -0.9561 -0.9821 -1.0163 -1.0564 -1.0999 -1.1447 -1.1905 -1.2370 -1.2845 -1.3334
 -1.3843
 -1.8405 -1.7418 -1.6503 -1.5654 -1.4870 -1.4144 -1.3468 -1.2843 -1.2282 -1.1797
 -1.1391 -1.1060 -1.0798 -1.0597 -1.0440 -1.0130 -0.9786 -0.9492 -0.9350 -0.9360
 -0.9506 -0.9763 -1.0108 -1.0519 -1.0971 -1.1443 -1.1922 -1.2403 -1.2888 -1.3378
 -1.3870
 -1.8093 -1.7102 -1.6200 -1.5378 -1.4615 -1.3926 -1.3299 -1.2720 -1.2186 -1.1698
 -1.1264 -1.0892 -1.0579 -1.0322 -0.9792 -0.9817 -0.9670 -0.9404 -0.9276
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.3256 -2.1419 -1.9887 -1.8630 -1.7366 -1.6297 -1.5447 -1.4752 -1.4108 -1.3550
 -1.3023 -1.2527 -1.2066 -1.1639 -1.1242 -1.0359 -0.9666 -0.9151 -0.8787
 -2.3688 -2.1825 -2.0101 -1.8633 -1.7389 -1.6267 -1.5371 -1.4653 -1.3998 -1.3443
 -1.2931 -1.2456 -1.2015 -1.1605 -1.1221 -1.0371 -0.9688 -0.9198 -0.8923 -0.8859
 -2.2343 -2.2143 -2.0357 -1.8806 -1.7461 -1.6292 -1.5329 -1.4570 -1.3923 -1.3350
 -1.2852 -1.2397 -1.1976 -1.1584 -1.1217 -1.0400 -0.9741 -0.9277 -0.9031 -0.8989
