 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F335M
  4.0806  4.3474  4.3806  3.8718  2.7834  1.7661  1.3809  1.1311  1.1076  1.2626
  0.9017  0.7389  1.3219  2.1431  2.6608  2.4846
  3.6109  3.7617  3.8390  3.6818  3.2477  2.7985  2.5719  2.3513  2.1930  2.1021
  1.8773  1.8025  2.0713  2.4468  2.6680  2.4771  2.3022  2.1303  1.9575
  3.3552  3.3940  3.4398  3.4319  3.3415  3.2123  3.0956  2.9403  2.7742  2.6188
  2.5033  2.4718  2.5365  2.6242  2.6549  2.4682  2.2858  2.1109  1.9437  1.7870
  1.6370
  3.3135  3.2443  3.1830  3.1221  3.0648  3.0076  2.9520  2.8979  2.8512  2.8130
  2.7798  2.7466  2.7176  2.6753  2.6215  2.4579  2.2658  2.0938  1.9303  1.7727
  1.6219  1.4772  1.3379
  3.2280  3.1802  3.1334  3.0840  3.0327  2.9794  2.9256  2.8722  2.8201  2.7715
  2.7295  2.6921  2.6577  2.6195  2.5734  2.4318  2.2592  2.0849  1.9188  1.7614
  1.6115  1.4680  1.3301  1.1971  1.0680
  3.1318  3.1001  3.0657  3.0276  2.9849  2.9385  2.8895  2.8394  2.7889  2.7389
  2.6911  2.6474  2.6082  2.5727  2.5299  2.4036  2.2484  2.0778  1.9109  1.7529
  1.6031  1.4602  1.3233  1.1916  1.0643  0.9408
  3.0248  3.0040  2.9799  2.9529  2.9215  2.8849  2.8437  2.7995  2.7534  2.7061
  2.6584  2.6120  2.5685  2.5304  2.4910  2.3733  2.2334  2.0725  1.9066  1.7472
  1.5967  1.4538  1.3174  1.1865  1.0606  0.9387  0.8203  0.7050  0.5926  0.4829
  2.9071  2.8919  2.8760  2.8595  2.8399  2.8153  2.7852  2.7499  2.7109  2.6691
  2.6251  2.5801  2.5355  2.4938  2.4543  2.3462  2.2145  2.0656  1.9050  1.7450
  1.5929  1.4491  1.3126  1.1820  1.0567  0.9360  0.8192  0.7057  0.5951  0.4870
  0.3812
  2.7827  2.7702  2.7595  2.7503  2.7407  2.7282  2.7109  2.6876  2.6584  2.6247
  2.5876  2.5473  2.5048  2.4620  2.4214  2.3189  2.1965  2.0555  1.9033  1.7461
  1.5924  1.4468  1.3092  1.1782  1.0531  0.9328  0.8168  0.7047  0.5958  0.4896
  0.3856
  2.6693  2.6490  2.6357  2.6287  2.6257  2.6232  2.6179  2.6078  2.5914  2.5688
  2.5409  2.5083  2.4715  2.4317  2.3918  2.2903  2.1771  2.0432  1.8974  1.7456
  1.5928  1.4450  1.3053  1.1731  1.0473  0.9269  0.8111  0.6995  0.5916  0.4867
  0.3845
  2.5634  2.5370  2.5194  2.5097  2.5081  2.5101  2.5131  2.5141  2.5106  2.5006
  2.4832  2.4596  2.4313  2.3993  2.3647  2.2677  2.1568  2.0320  1.8926  1.7464
  1.5976  1.4500  1.3081  1.1737  1.0465  0.9254  0.8093  0.6977  0.5902  0.4863
  0.3834
  2.4681  2.4342  2.4110  2.3973  2.3924  2.3940  2.4007  2.4082  2.4144  2.4154
  2.4104  2.3992  2.3821  2.3590  2.3302  2.2398  2.1337  2.0181  1.8861  1.7454
  1.6012  1.4565  1.3144  1.1778  1.0483  0.9255  0.8085  0.6963  0.5885  0.4846
  0.3842
  2.3834  2.3407  2.3105  2.2915  2.2786  2.2749  2.2877  2.2973  2.3080  2.3159
  2.3205  2.3218  2.3203  2.3108  2.2884  2.2064  2.1078  2.0015  1.8779
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F335M
  3.1196  3.0485  2.9731  2.8943  2.8137  2.7913  2.8639  2.9162  2.9237  2.8622
  2.6995  2.5544  2.5629  2.6537  2.6894  2.5047
  3.1771  3.1062  3.0330  2.9582  2.8833  2.8399  2.8499  2.8610  2.8599  2.8333
  2.7660  2.6993  2.6829  2.6912  2.6706  2.4843  2.3040  2.1306  1.9638
  3.2146  3.1458  3.0760  3.0057  2.9362  2.8799  2.8480  2.8287  2.8166  2.8065
