 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F475W
 -4.5933 -2.8068 -1.2128 -1.5918 -4.3012 -9.1199 -7.3499 -4.7471 -3.3458 -3.3834
 -3.2580 -3.1605 -3.6480 -4.1503 -4.1856 -3.4183
 -6.7497 -5.7046 -4.6254 -4.4460 -5.3069 -7.4426 -6.6722 -5.4805 -4.6417 -4.3411
 -4.0685 -3.9097 -4.0286 -4.1574 -4.0666 -3.3742 -2.9283 -2.6530 -2.5660
 -7.2853 -6.7506 -6.1221 -5.7233 -5.6074 -6.0705 -5.8345 -5.4639 -5.0636 -4.7050
 -4.4228 -4.2393 -4.1375 -4.0358 -3.8711 -3.2831 -2.8549 -2.5964 -2.4486 -2.3218
 -2.1253
 -6.2001 -5.9448 -5.7029 -5.4237 -5.2027 -5.0035 -4.8368 -4.6975 -4.6113 -4.4753
 -4.3208 -4.1492 -3.9745 -3.7855 -3.5991 -3.1450 -2.8066 -2.5620 -2.3824 -2.2457
 -2.1357 -2.0418 -1.9589
 -5.8035 -5.6027 -5.4030 -5.1834 -4.9769 -4.7773 -4.5939 -4.4310 -4.2870 -4.1541
 -4.0200 -3.8769 -3.7281 -3.5749 -3.4205 -3.0502 -2.7530 -2.5377 -2.3789 -2.2555
 -2.1542 -2.0669 -1.9889 -1.9184 -1.8544
 -5.4156 -5.2602 -5.0988 -4.9276 -4.7468 -4.5624 -4.3813 -4.2122 -4.0590 -3.9207
 -3.7929 -3.6686 -3.5411 -3.4127 -3.2818 -2.9740 -2.7128 -2.5198 -2.3774 -2.2658
 -2.1730 -2.0923 -2.0195 -1.9524 -1.8904 -1.8335
 -5.0363 -4.9173 -4.7903 -4.6563 -4.5125 -4.3588 -4.1990 -4.0411 -3.8918 -3.7547
 -3.6299 -3.5144 -3.4038 -3.2945 -3.1830 -2.9164 -2.6860 -2.5083 -2.3779 -2.2766
 -2.1921 -2.1180 -2.0508 -1.9882 -1.9293 -1.8742 -1.8237 -1.7790 -1.7431 -1.7233
 -4.6657 -4.5740 -4.4775 -4.3768 -4.2691 -4.1519 -4.0249 -3.8918 -3.7584 -3.6309
 -3.5124 -3.4031 -3.3020 -3.2057 -3.1109 -2.8777 -2.6704 -2.5028 -2.3783 -2.2844
 -2.2080 -2.1412 -2.0802 -2.0231 -1.9686 -1.9167 -1.8674 -1.8228 -1.7853 -1.7578
 -1.7458
 -4.3179 -4.2482 -4.1764 -4.1027 -4.0251 -3.9413 -3.8490 -3.7475 -3.6390 -3.5290
 -3.4218 -3.3208 -3.2267 -3.1388 -3.0544 -2.8503 -2.6612 -2.5026 -2.3798 -2.2887
 -2.2181 -2.1586 -2.1048 -2.0543 -2.0056 -1.9585 -1.9134 -1.8697 -1.8308 -1.8005
 -1.7811
 -3.9983 -3.9475 -3.8964 -3.8451 -3.7915 -3.7343 -3.6712 -3.6003 -3.5204 -3.4330
 -3.3424 -3.2528 -3.1667 -3.0853 -3.0080 -2.8254 -2.6523 -2.5022 -2.3819 -2.2900
 -2.2216 -2.1677 -2.1214 -2.0784 -2.0369 -1.9960 -1.9560 -1.9173 -1.8808 -1.8492
 -1.8229
 -3.7061 -3.6750 -3.6422 -3.6079 -3.5732 -3.5362 -3.4956 -3.4498 -3.3967 -3.3344
 -3.2649 -3.1913 -3.1162 -3.0420 -2.9703 -2.8018 -2.6455 -2.5025 -2.3852 -2.2928
 -2.2232 -2.1713 -2.1304 -2.0948 -2.0611 -2.0278 -1.9946 -1.9617 -1.9295 -1.8992
 -1.8706
 -3.4542 -3.4307 -3.4094 -3.3900 -3.3704 -3.3488 -3.3254 -3.2984 -3.2660 -3.2244
 -3.1749 -3.1196 -3.0605 -2.9994 -2.9375 -2.7836 -2.6362 -2.5013 -2.3864 -2.2950
 -2.2244 -2.1717 -2.1328 -2.1024 -2.0760 -2.0507 -2.0254 -1.9996 -1.9737 -1.9481
 -1.9241
 -3.2426 -3.2147 -3.1980 -3.1914 -3.1831 -3.1721 -3.1620 -3.1492 -3.1321 -3.1085
 -3.0784 -3.0423 -3.0007 -2.9575 -2.9095 -2.7706 -2.6244 -2.4986 -2.3855
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F475W
 -6.3060 -5.9820 -5.7643 -5.6579 -5.6817 -6.1468 -5.8548 -5.5577 -5.3134 -5.1113
 -4.8444 -4.5797 -4.4436 -4.3419 -4.1746 -3.5702
 -6.1787 -5.8475 -5.6000 -5.4366 -5.3679 -5.5497 -5.3700 -5.1745 -4.9891 -4.8124
 -4.6066 -4.3980 -4.2341 -4.0821 -3.9036 -3.3906 -2.9721 -2.6612 -2.4322
 -6.0368 -5.7089 -5.4452 -5.2427 -5.1056 -5.0863 -4.9680 -4.8352 -4.6904 -4.5357
 -4.3732 -4.2044 -4.0309 -3.8539 -3.6745 -3.2380 -2.8783 -2.6054 -2.4035 -2.2497
 -2.1267
 -5.8803 -5.5662 -5.2999 -5.0762 -4.8949 -4.7566 -4.6488 -4.5398 -4.4174 -4.2812
 -4.1441 -3.9989 -3.8338 -3.6571 -3.4873 -3.1124 -2.8029 -2.5634 -2.3847 -2.2469
 -2.1352 -2.0404 -1.9554
 -5.7092 -5.4194 -5.1641 -4.9371 -4.7358 -4.5606 -4.4124 -4.2882 -4.1701 -4.0489
 -3.9194 -3.7815 -3.6429 -3.4918 -3.3420 -3.0138 -2.7459 -2.5352 -2.3759 -2.2516
 -2.1495 -2.0616 -1.9836 -1.9132 -1.8494
 -5.5235 -5.2685 -5.0378 -4.8254 -4.6283 -4.4466 -4.2813 -4.1340 -4.0028 -3.8820
 -3.7607 -3.6328 -3.5052 -3.3728 -3.2374 -2.9417 -2.7043 -2.5165 -2.3732 -2.2606
 -2.1671 -2.0859 -2.0129 -1.9461 -1.8845 -1.8279
 -5.3169 -5.1005 -4.9017 -4.7136 -4.5335 -4.3606 -4.1962 -4.0421 -3.9006 -3.7707
 -3.6483 -3.5290 -3.4098 -3.2934 -3.1714 -2.8949 -2.6763 -2.5041 -2.3728 -2.2704
 -2.1852 -2.1107 -2.0433 -1.9809 -1.9225 -1.8681 -1.8182 -1.7740 -1.7385 -1.7192
 -5.0998 -4.9182 -4.7509 -4.5915 -4.4345 -4.2792 -4.1260 -3.9772 -3.8349 -3.7017
 -3.5772 -3.4593 -3.3453 -3.2362 -3.1266 -2.8703 -2.6609 -2.4972 -2.3725 -2.2775
 -2.2003 -2.1330 -2.0720 -2.0151 -1.9612 -1.9099 -1.8621 -1.8180 -1.7804 -1.7533
 -1.7417
 -4.8433 -4.7200 -4.5912 -4.4576 -4.3252 -4.1916 -4.0554 -3.9187 -3.7840 -3.6535
 -3.5294 -3.4125 -3.3017 -3.1959 -3.0935 -2.8557 -2.6553 -2.4956 -2.3714 -2.2812
 -2.2075 -2.1501 -2.0962 -2.0459 -1.9978 -1.9512 -1.9068 -1.8672 -1.8326 -1.8026
 -1.7768
 -4.6484 -4.5379 -4.4268 -4.3152 -4.2036 -4.0910 -3.9746 -3.8546 -3.7322 -3.6100
 -3.4904 -3.3760 -3.2676 -3.1650 -3.0667 -2.8416 -2.6506 -2.4957 -2.3739 -2.2819
 -2.2133 -2.1592 -2.1127 -2.0699 -2.0288 -1.9885 -1.9491 -1.9111 -1.8753 -1.8434
 -1.8185
