 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  g   
 -6.2705 -5.9425 -5.8082 -5.8328 -5.9533 -6.0458 -5.7531 -5.5726 -5.3941 -5.2006
 -4.9860 -4.7705 -4.5493 -4.3266 -4.1164 -3.6082 -3.1498 -2.8058 -2.5128
 -6.4798 -6.1302 -5.8677 -5.6836 -5.5548 -5.4312 -5.2928 -5.1428 -4.9851 -4.8190
 -4.6318 -4.4206 -4.1996 -3.9876 -3.7906 -3.3497 -2.9831 -2.6936 -2.4775 -2.3122
 -6.2491 -5.9112 -5.6260 -5.3888 -5.1974 -5.0523 -4.9421 -4.8254 -4.6808 -4.5147
 -4.3440 -4.1631 -3.9667 -3.7740 -3.5970 -3.2161 -2.8993 -2.6461 -2.4544 -2.3064
 -2.1865
 -6.0627 -5.7493 -5.4725 -5.2280 -5.0132 -4.8272 -4.6688 -4.5367 -4.4176 -4.2821
 -4.1232 -3.9599 -3.7894 -3.6152 -3.4528 -3.1117 -2.8364 -2.6139 -2.4426 -2.3088
 -2.1993 -2.1053
 -5.8751 -5.5975 -5.3439 -5.1105 -4.8960 -4.7001 -4.5229 -4.3638 -4.2208 -4.0894
 -3.9563 -3.8118 -3.6611 -3.5043 -3.3535 -3.0379 -2.7911 -2.5925 -2.4378 -2.3162
 -2.2158 -2.1289 -2.0512 -1.9797
 -5.6767 -5.4387 -5.2163 -5.0049 -4.8031 -4.6122 -4.4327 -4.2658 -4.1117 -3.9686
 -3.8335 -3.7015 -3.5693 -3.4313 -3.2932 -2.9913 -2.7611 -2.5788 -2.4364 -2.3249
 -2.2331 -2.1533 -2.0815 -2.0154 -1.9510 -1.8904 -1.8366 -1.7919 -1.7581 -1.7363
 -5.4770 -5.2715 -5.0814 -4.8970 -4.7158 -4.5383 -4.3664 -4.2015 -4.0454 -3.8990
 -3.7610 -3.6296 -3.5031 -3.3781 -3.2540 -2.9692 -2.7447 -2.5711 -2.4360 -2.3319
 -2.2480 -2.1756 -2.1104 -2.0499 -1.9929 -1.9382 -1.8871 -1.8414 -1.8024 -1.7727
 -1.7590
 -5.2793 -5.1036 -4.9401 -4.7814 -4.6241 -4.4658 -4.3071 -4.1509 -3.9996 -3.8541
 -3.7164 -3.5860 -3.4617 -3.3416 -3.2253 -2.9594 -2.7400 -2.5691 -2.4368 -2.3361
 -2.2580 -2.1928 -2.1349 -2.0812 -2.0301 -1.9810 -1.9327 -1.8875 -1.8484 -1.8176
 -1.7965
 -5.0905 -4.9394 -4.7952 -4.6574 -4.5217 -4.3837 -4.2427 -4.0998 -3.9575 -3.8180
 -3.6831 -3.5545 -3.4322 -3.3153 -3.2029 -2.9497 -2.7382 -2.5698 -2.4382 -2.3377
 -2.2621 -2.2026 -2.1520 -2.1058 -2.0619 -2.0191 -1.9778 -1.9393 -1.9038 -1.8710
 -1.8406
 -4.9107 -4.7789 -4.6553 -4.5322 -4.4127 -4.2934 -4.1709 -4.0445 -3.9154 -3.7857
 -3.6575 -3.5327 -3.4130 -3.2989 -3.1898 -2.9438 -2.7389 -2.5730 -2.4422 -2.3408
 -2.2646 -2.2074 -2.1621 -2.1233 -2.0871 -2.0520 -2.0174 -1.9834 -1.9544 -1.9226
 -1.8902
 -4.7399 -4.6221 -4.5204 -4.4054 -4.2972 -4.1911 -4.0848 -3.9753 -3.8620 -3.7456
 -3.6278 -3.5104 -3.3955 -3.2846 -3.1785 -2.9387 -2.7381 -2.5750 -2.4452 -2.3437
 -2.2664 -2.2089 -2.1659 -2.1323 -2.1033 -2.0761 -2.0494 -2.0226 -1.9958 -1.9696
 -1.9450
 -4.5781 -4.4690 -4.3905 -4.2763 -4.1751 -4.0782 -3.9835 -3.8884 -3.7907 -3.6897
 -3.5856 -3.4795 -3.3730 -3.2680 -3.1690 -2.9344 -2.7358 -2.5758 -2.4472
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =  g   
 -6.7495 -6.3550 -6.0835 -5.9137 -5.8141 -5.7312 -5.5350 -5.3788 -5.2069 -5.0131
 -4.7964 -4.5699 -4.3426 -4.1280 -3.9311 -3.4892 -3.1020 -2.7873 -2.5202
 -6.4692 -6.1276 -5.8807 -5.6671 -5.4746 -5.3047 -5.1513 -5.0038 -4.8507 -4.6833
 -4.4960 -4.2888 -4.0745 -3.8723 -3.6885 -3.2979 -2.9704 -2.6964 -2.4809 -2.3113
 -6.2213 -5.8382 -5.5391 -5.3134 -5.1553 -5.0259 -4.8848 -4.7327 -4.5787 -4.4241
 -4.2608 -4.0816 -3.8872 -3.6968 -3.5243 -3.1687 -2.8840 -2.6467 -2.4563 -2.3064
 -2.1848
 -6.0914 -5.7120 -5.4002 -5.1452 -4.9384 -4.7723 -4.6450 -4.5356 -4.4037 -4.2476
 -4.0879 -3.9273 -3.7561 -3.5787 -3.4152 -3.0786 -2.8221 -2.6129 -2.4430 -2.3072
 -2.1959 -2.1008
 -5.9957 -5.6361 -5.3314 -5.0722 -4.8507 -4.6612 -4.4983 -4.3572 -4.2369 -4.1193
 -3.9773 -3.8227 -3.6652 -3.5031 -3.3453 -3.0208 -2.7805 -2.5906 -2.4369 -2.3131
 -2.2108 -2.1228 -2.0446 -1.9735
 -5.8988 -5.5695 -5.2829 -5.0315 -4.8092 -4.6115 -4.4350 -4.2766 -4.1322 -3.9999
 -3.8764 -3.7470 -3.6064 -3.4565 -3.3069 -2.9881 -2.7548 -2.5763 -2.4344 -2.3205
 -2.2267 -2.1457 -2.0734 -2.0072 -1.9457 -1.8888 -1.8369 -1.7901 -1.7517 -1.7293
 -5.7895 -5.4944 -5.2331 -4.9975 -4.7828 -4.5859 -4.4053 -4.2393 -4.0858 -3.9423
 -3.8069 -3.6784 -3.5539 -3.4237 -3.2876 -2.9746 -2.7414 -2.5679 -2.4330 -2.3265
 -2.2403 -2.1668 -2.1011 -2.0405 -1.9837 -1.9303 -1.8807 -1.8353 -1.7955 -1.7660
 -1.7527
 -5.6705 -5.4071 -5.1727 -4.9577 -4.7565 -4.5670 -4.3887 -4.2210 -4.0639 -3.9161
 -3.7757 -3.6423 -3.5157 -3.3926 -3.2701 -2.9765 -2.7389 -2.5647 -2.4326 -2.3300
 -2.2496 -2.1831 -2.1246 -2.0708 -2.0199 -1.9712 -1.9253 -1.8823 -1.8427 -1.8107
 -1.7899
 -5.5469 -5.3087 -5.0971 -4.9030 -4.7193 -4.5422 -4.3712 -4.2068 -4.0502 -3.9013
 -3.7597 -3.6248 -3.4959 -3.3724 -3.2531 -2.9768 -2.7433 -2.5651 -2.4322 -2.3307
 -2.2532 -2.1923 -2.1410 -2.0946 -2.0508 -2.0084 -1.9677 -1.9287 -1.8921 -1.8595
 -1.8338
 -5.4335 -5.2133 -5.0175 -4.8394 -4.6719 -4.5098 -4.3504 -4.1938 -4.0415 -3.8948
 -3.7540 -3.6196 -3.4908 -3.3673 -3.2488 -2.9791 -2.7517 -2.5715 -2.4356 -2.3328
 -2.2553 -2.1968 -2.1508 -2.1116 -2.0755 -2.0406 -2.0066 -1.9733 -1.9412 -1.9111
 -1.8830
 -5.3282 -5.1215 -4.9346 -4.7667 -4.6111 -4.4626 -4.3166 -4.1715 -4.0277 -3.8864
 -3.7492 -3.6168 -3.4895 -3.3672 -3.2498 -2.9825 -2.7585 -2.5785 -2.4400 -2.3353
 -2.2564 -2.1979 -2.1544 -2.1204 -2.0914 -2.0644 -2.0382 -2.0121 -1.9861 -1.9608
 -1.9371
 -5.2293 -5.0316 -4.8522 -4.6893 -4.5402 -4.4007 -4.2665 -4.1337 -4.0013 -3.8694
 -3.7388 -3.6112 -3.4868 -3.3659 -3.2561 -2.9870 -2.7637 -2.5861 -2.4454
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =  g   
 -7.3127 -6.9025 -6.5618 -6.2760 -6.0298 -5.8042 -5.5822 -5.3538 -5.1241 -4.8924
 -4.6554 -4.4167 -4.1861 -3.9772 -3.7899 -3.3940 -3.0604 -2.7738 -2.5282
 -6.9267 -6.5047 -6.1486 -5.8543 -5.6091 -5.3969 -5.2001 -5.0051 -4.8106 -4.6132
 -4.4076 -4.1927 -3.9776 -3.7783 -3.6002 -3.2356 -2.9439 -2.6952 -2.4860 -2.3169
 -6.5108 -6.1116 -5.8083 -5.5486 -5.3139 -5.1072 -4.9218 -4.7463 -4.5747 -4.4029
 -4.2253 -4.0365 -3.8386 -3.6475 -3.4749 -3.1271 -2.8620 -2.6433 -2.4591 -2.3075
 -2.1832
 -6.3165 -5.8738 -5.5234 -5.2524 -5.0490 -4.8932 -4.7386 -4.5747 -4.4110 -4.2505
 -4.0905 -3.9253 -3.7484 -3.5675 -3.3989 -3.0584 -2.8079 -2.6088 -2.4434 -2.3060
 -2.1920 -2.0949
 -6.2437 -5.7923 -5.4249 -5.1291 -4.8903 -4.7009 -4.5529 -4.4290 -4.3072 -4.1609
 -4.0038 -3.8471 -3.6883 -3.5216 -3.3580 -3.0193 -2.7746 -2.5873 -2.4353 -2.3093
 -2.2043 -2.1145 -2.0353 -1.9640
