 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  r   
 -0.0427 -0.0438 -0.0459 -0.0481 -0.0503 -0.0523 -0.0546 -0.0576 -0.0636 -0.0729
 -0.0851
 -1.4804 -1.3638 -1.2530 -1.1474 -1.0467 -0.9504 -0.8576 -0.7661 -0.6789 -0.5996
 -0.5315 -0.4747 -0.4259 -0.3805 -0.3375 -0.2396 -0.1564 -0.0941 -0.0538 -0.0353
 -0.0326 -0.0381 -0.0464 -0.0550 -0.0629 -0.0698 -0.0760 -0.0818 -0.0878 -0.0951
 -0.1033
 -1.4435 -1.3222 -1.2087 -1.1023 -1.0024 -0.9085 -0.8202 -0.7364 -0.6550 -0.5775
 -0.5073 -0.4468 -0.3963 -0.3531 -0.3140 -0.2237 -0.1450 -0.0848 -0.0451 -0.0246
 -0.0206 -0.0272 -0.0395 -0.0540 -0.0682 -0.0811 -0.0927 -0.1029 -0.1122 -0.1214
 -0.1314
 -1.4018 -1.2654 -1.1472 -1.0431 -0.9493 -0.8627 -0.7806 -0.7012 -0.6251 -0.5529
 -0.4852 -0.4232 -0.3695 -0.3246 -0.2865 -0.2053 -0.1330 -0.0752 -0.0360
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value =  r   
 -2.7418 -2.6616 -2.5364 -2.3013 -2.0357 -1.7854 -1.5794 -1.4139 -1.2673 -1.1305
 -1.0018 -0.8827 -0.7733 -0.6732 -0.5818 -0.3914 -0.2359 -0.1100 -0.0330
 -2.4492 -2.2547 -2.1442 -2.0757 -1.9115 -1.6902 -1.4811 -1.3099 -1.1663 -1.0354
 -0.9136 -0.8016 -0.6995 -0.6070 -0.5233 -0.3475 -0.2109 -0.1094 -0.0388  0.0092
 -2.2923 -2.0744 -1.8889 -1.7483 -1.6724 -1.5818 -1.4174 -1.2433 -1.0964 -0.9706
 -0.8549 -0.7491 -0.6530 -0.5662 -0.4880 -0.3247 -0.1999 -0.1089 -0.0463 -0.0035
  0.0266
 -2.1830 -1.9733 -1.7777 -1.6000 -1.4531 -1.3494 -1.2810 -1.1847 -1.0502 -0.9250
 -0.8136 -0.7131 -0.6221 -0.5401 -0.4661 -0.3119 -0.1946 -0.1105 -0.0539 -0.0157
  0.0116  0.0316
 -2.0950 -1.9015 -1.7126 -1.5360 -1.3764 -1.2350 -1.1197 -1.0339 -0.9677 -0.8827
 -0.7831 -0.6860 -0.5989 -0.5211 -0.4508 -0.3039 -0.1919 -0.1122 -0.0601 -0.0263
 -0.0024  0.0155  0.0285  0.0361
 -2.0249 -1.8422 -1.6654 -1.4942 -1.3343 -1.1889 -1.0587 -0.9462 -0.8553 -0.7881
 -0.7277 -0.6567 -0.5790 -0.5042 -0.4371 -0.2969 -0.1891 -0.1122 -0.0632 -0.0340
 -0.0144  0.0003  0.0113  0.0190  0.0248  0.0272  0.0242  0.0142 -0.0033 -0.0266
 -1.9591 -1.7888 -1.6251 -1.4629 -1.3074 -1.1628 -1.0310 -0.9133 -0.8107 -0.7251
 -0.6558 -0.5991 -0.5432 -0.4831 -0.4220 -0.2886 -0.1848 -0.1096 -0.0624 -0.0368
 -0.0224 -0.0124 -0.0048  0.0007  0.0042  0.0068  0.0065  0.0010 -0.0115 -0.0320
 -0.0602
 -1.9032 -1.7390 -1.5880 -1.4358 -1.2871 -1.1455 -1.0147 -0.8957 -0.7901 -0.6982
 -0.6207 -0.5557 -0.4999 -0.4491 -0.3986 -0.2768 -0.1779 -0.1045 -0.0577 -0.0342
 -0.0247 -0.0203 -0.0175 -0.0158 -0.0150 -0.0132 -0.0126 -0.0157 -0.0248 -0.0416
 -0.0670
 -1.8637 -1.6985 -1.5515 -1.4087 -1.2677 -1.1310 -1.0023 -0.8835 -0.7762 -0.6815
 -0.6002 -0.5314 -0.4720 -0.4192 -0.3711 -0.2607 -0.1670 -0.0963 -0.0497 -0.0266
 -0.0203 -0.0216 -0.0249 -0.0284 -0.0318 -0.0353 -0.0392 -0.0452 -0.0535 -0.0638
 -0.0760
 -1.8483 -1.6734 -1.5229 -1.3851 -1.2517 -1.1213 -0.9956 -0.8779 -0.7699 -0.6727
 -0.5877 -0.5155 -0.4541 -0.4003 -0.3514 -0.2450 -0.1560 -0.0874 -0.0410 -0.0165
 -0.0107 -0.0157 -0.0248 -0.0345 -0.0436 -0.0517 -0.0595 -0.0668 -0.0744 -0.0834
 -0.0932
 -1.8633 -1.6649 -1.5042 -1.3657 -1.2372 -1.1121 -0.9912 -0.8753 -0.7674 -0.6688
 -0.5804 -0.5038 -0.4389 -0.3837 -0.3350 -0.2304 -0.1445 -0.0779 -0.0320 -0.0062
  0.0012 -0.0047 -0.0176 -0.0330 -0.0483 -0.0624 -0.0754 -0.0870 -0.0979 -0.1086
 -0.1202
 -1.9030 -1.6731 -1.4956 -1.3504 -1.2236 -1.1034 -0.9871 -0.8748 -0.7677 -0.6682
 -0.5778 -0.4973 -0.4275 -0.3686 -0.3185 -0.2163 -0.1331 -0.0682 -0.0229
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  r   
 -2.9497 -2.7722 -2.4735 -2.1664 -1.8719 -1.6219 -1.4371 -1.2852 -1.1489 -1.0237
 -0.9061 -0.7964 -0.6950 -0.6019 -0.5169 -0.3383 -0.1997 -0.0928 -0.0148
 -2.5378 -2.4548 -2.3526 -2.1067 -1.8352 -1.5825 -1.3767 -1.2174 -1.0809 -0.9584
 -0.8445 -0.7390 -0.6421 -0.5540 -0.4743 -0.3090 -0.1832 -0.0883 -0.0194  0.0284
 -2.3750 -2.1615 -2.0395 -1.9777 -1.8026 -1.5694 -1.3529 -1.1777 -1.0373 -0.9164
 -0.8057 -0.7038 -0.6107 -0.5264 -0.4505 -0.2939 -0.1758 -0.0879 -0.0252  0.0178
  0.0474
 -2.2994 -2.0614 -1.8593 -1.7086 -1.6257 -1.5296 -1.3496 -1.1648 -1.0119 -0.8885
 -0.7800 -0.6810 -0.5910 -0.5098 -0.4368 -0.2867 -0.1735 -0.0899 -0.0313  0.0079
  0.0346  0.0535
 -2.2512 -2.0170 -1.8015 -1.6112 -1.4526 -1.3341 -1.2564 -1.1511 -1.0051 -0.8710
 -0.7617 -0.6647 -0.5770 -0.4983 -0.4277 -0.2829 -0.1734 -0.0926 -0.0367 -0.0005
  0.0230  0.0396  0.0514  0.0599
 -2.2182 -1.9917 -1.7774 -1.5802 -1.4024 -1.2478 -1.1199 -1.0221 -0.9475 -0.8556
 -0.7493 -0.6522 -0.5656 -0.4888 -0.4201 -0.2796 -0.1732 -0.0944 -0.0404 -0.0066
  0.0135  0.0269  0.0364  0.0427  0.0470  0.0475  0.0422  0.0296  0.0099 -0.0128
 -2.1972 -1.9773 -1.7672 -1.5709 -1.3909 -1.2289 -1.0843 -0.9577 -0.8525 -0.7716
 -0.7041 -0.6329 -0.5552 -0.4797 -0.4121 -0.2753 -0.1715 -0.0943 -0.0415 -0.0096
  0.0074  0.0168  0.0228  0.0266  0.0283  0.0290  0.0267  0.0189  0.0036 -0.0194
 -0.0465
 -2.1845 -1.9714 -1.7657 -1.5713 -1.3914 -1.2271 -1.0786 -0.9451 -0.8271 -0.7257
 -0.6423 -0.5773 -0.5206 -0.4624 -0.4022 -0.2689 -0.1677 -0.0918 -0.0396 -0.0086
  0.0058  0.0108  0.0123  0.0122  0.0112  0.0089  0.0064  0.0013 -0.0090 -0.0267
 -0.0532
 -2.1856 -1.9697 -1.7695 -1.5775 -1.3973 -1.2323 -1.0824 -0.9464 -0.8240 -0.7154
 -0.6215 -0.5434 -0.4800 -0.4265 -0.3772 -0.2582 -0.1601 -0.0858 -0.0341 -0.0035
  0.0094  0.0105  0.0067  0.0016 -0.0037 -0.0092 -0.0154 -0.0237 -0.0343 -0.0469
 -0.0614
 -2.2096 -1.9845 -1.7805 -1.5934 -1.4143 -1.2473 -1.0953 -0.9577 -0.8331 -0.7207
 -0.6212 -0.5356 -0.4641 -0.4045 -0.3533 -0.2446 -0.1506 -0.0784 -0.0270  0.0042
  0.0172  0.0162  0.0077 -0.0031 -0.0138 -0.0240 -0.0339 -0.0436 -0.0536 -0.0650
 -0.0792
 -2.2687 -2.0030 -1.7962 -1.6121 -1.4379 -1.2709 -1.1157 -0.9748 -0.8479 -0.7331
 -0.6298 -0.5389 -0.4609 -0.3956 -0.3403 -0.2298 -0.1404 -0.0688 -0.0182  0.0137
  0.0277  0.0264  0.0150 -0.0009 -0.0175 -0.0334 -0.0483 -0.0622 -0.0753 -0.0885
 -0.1023
 -2.3736 -2.0548 -1.8233 -1.6344 -1.4614 -1.2987 -1.1448 -1.0000 -0.8688 -0.7506
 -0.6443 -0.5493 -0.4657 -0.3943 -0.3341 -0.2183 -0.1299 -0.0596 -0.0085
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  r   
 -2.9942 -2.7379 -2.4065 -2.0981 -1.8094 -1.5618 -1.3779 -1.2312 -1.1021 -0.9807
 -0.8676 -0.7618 -0.6636 -0.5733 -0.4905 -0.3155 -0.1813 -0.0792 -0.0027
 -2.6333 -2.5760 -2.3570 -2.0650 -1.7876 -1.5329 -1.3322 -1.1766 -1.0456 -0.9263
 -0.8159 -0.7133 -0.6187 -0.5322 -0.4534 -0.2900 -0.1669 -0.0747 -0.0071  0.0407
 -2.4069 -2.2332 -2.1793 -2.0334 -1.7819 -1.5363 -1.3180 -1.1470 -1.0104 -0.8918
 -0.7838 -0.6840 -0.5924 -0.5090 -0.4334 -0.2775 -0.1609 -0.0746 -0.0122  0.0312
  0.0606
 -2.3389 -2.0932 -1.9100 -1.8156 -1.7355 -1.5424 -1.3284 -1.1402 -0.9913 -0.8695
 -0.7629 -0.6653 -0.5762 -0.4953 -0.4222 -0.2720 -0.1597 -0.0769 -0.0179  0.0223
  0.0490  0.0675
 -2.3104 -2.0553 -1.8302 -1.6472 -1.5147 -1.4351 -1.3242 -1.1526 -0.9893 -0.8568
 -0.7487 -0.6524 -0.5650 -0.4860 -0.4150 -0.2694 -0.1604 -0.0799 -0.0231  0.0147
  0.0387  0.0549  0.0661  0.0738
 -2.3003 -2.0462 -1.8135 -1.6068 -1.4309 -1.2854 -1.1760 -1.0951 -0.9898 -0.8570
 -0.7398 -0.6429 -0.5563 -0.4787 -0.4092 -0.2673 -0.1610 -0.0822 -0.0270  0.0090
  0.0305  0.0437  0.0526  0.0581  0.0603  0.0586  0.0522  0.0399  0.0209 -0.0036
 -2.3042 -2.0521 -1.8179 -1.6051 -1.4157 -1.2501 -1.1070 -0.9863 -0.8926 -0.8162
 -0.7291 -0.6359 -0.5492 -0.4720 -0.4035 -0.2644 -0.1604 -0.0829 -0.0287  0.0059
  0.0252  0.0350  0.0405  0.0434  0.0442  0.0423  0.0376  0.0287  0.0138 -0.0099
 -0.0378
 -2.3167 -2.0693 -1.8348 -1.6191 -1.4243 -1.2510 -1.0974 -0.9618 -0.8439 -0.7447
 -0.6655 -0.5990 -0.5331 -0.4641 -0.3972 -0.2599 -0.1579 -0.0815 -0.0278  0.0061
  0.0237  0.0303  0.0315  0.0306  0.0285  0.0249  0.0208  0.0141  0.0023 -0.0165
 -0.0436
 -2.3421 -2.0911 -1.8594 -1.6418 -1.4430 -1.2648 -1.1060 -0.9641 -0.8379 -0.7268
 -0.6314 -0.5523 -0.4890 -0.4340 -0.3802 -0.2520 -0.1519 -0.0767 -0.0235  0.0100
  0.0265  0.0303  0.0270  0.0213  0.0149  0.0082  0.0006 -0.0080 -0.0183 -0.0327
 -0.0514
 -2.3877 -2.1237 -1.8933 -1.6775 -1.4754 -1.2919 -1.1281 -0.9819 -0.8510 -0.7339
 -0.6306 -0.5416 -0.4673 -0.4063 -0.3544 -0.2415 -0.1444 -0.0706 -0.0175  0.0164
  0.0330  0.0353  0.0283  0.0174  0.0058 -0.0055 -0.0167 -0.0278 -0.0394 -0.0524
 -0.0681
 -2.4665 -2.1688 -1.9316 -1.7179 -1.5176 -1.3302 -1.1602 -1.0086 -0.8733 -0.7520
 -0.6434 -0.5478 -0.4657 -0.3971 -0.3397 -0.2273 -0.1353 -0.0620 -0.0094  0.0250
  0.0422  0.0444  0.0352  0.0199  0.0028 -0.0140 -0.0301 -0.0453 -0.0599 -0.0746
 -0.0896
 -2.5970 -2.2388 -1.9789 -1.7616 -1.5635 -1.3772 -1.2032 -1.0450 -0.9038 -0.7777
 -0.6648 -0.5641 -0.4755 -0.3997 -0.3361 -0.2160 -0.1260 -0.0532 -0.0001
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  r   
 -3.0174 -2.6771 -2.3390 -2.0381 -1.7664 -1.5227 -1.3371 -1.1880 -1.0618 -0.9443
 -0.8347 -0.7324 -0.6371 -0.5490 -0.4680 -0.2952 -0.1627 -0.0623  0.0114
 -2.7712 -2.6200 -2.3248 -2.0204 -1.7470 -1.4993 -1.3004 -1.1450 -1.0145 -0.8985
 -0.7910 -0.6911 -0.5985 -0.5134 -0.4355 -0.2726 -0.1499 -0.0592  0.0071  0.0547
 -2.4482 -2.3637 -2.2738 -2.0237 -1.7511 -1.5046 -1.2909 -1.1221 -0.9861 -0.8697
 -0.7640 -0.6663 -0.5762 -0.4936 -0.4182 -0.2618 -0.1450 -0.0594  0.0024  0.0462
  0.0759
 -2.3640 -2.1279 -2.0032 -1.9476 -1.7618 -1.5231 -1.3046 -1.1188 -0.9716 -0.8516
 -0.7466 -0.6506 -0.5625 -0.4819 -0.4087 -0.2572 -0.1444 -0.0618 -0.0029  0.0382
  0.0655  0.0836
 -2.3511 -2.0792 -1.8574 -1.7037 -1.6245 -1.5202 -1.3274 -1.1354 -0.9722 -0.8422
 -0.7353 -0.6400 -0.5532 -0.4743 -0.4028 -0.2553 -0.1455 -0.0650 -0.0078  0.0312
  0.0564  0.0725  0.0831  0.0896
 -2.3641 -2.0828 -1.8354 -1.6278 -1.4647 -1.3473 -1.2654 -1.1475 -0.9896 -0.8451
 -0.7289 -0.6326 -0.5463 -0.4684 -0.3982 -0.2540 -0.1467 -0.0676 -0.0118  0.0258
  0.0491  0.0628  0.0711  0.0759  0.0779  0.0757  0.0676  0.0524  0.0308  0.0073
 -2.3952 -2.1087 -1.8511 -1.6252 -1.4324 -1.2718 -1.1392 -1.0364 -0.9528 -0.8509
 -0.7314 -0.6283 -0.5411 -0.4634 -0.3938 -0.2520 -0.1468 -0.0690 -0.0138  0.0227
  0.0444  0.0555  0.0608  0.0630  0.0627  0.0597  0.0540  0.0436  0.0262  0.0016
 -0.0258
 -2.4364 -2.1502 -1.8863 -1.6501 -1.4436 -1.2652 -1.1123 -0.9802 -0.8684 -0.7778
 -0.7005 -0.6191 -0.5367 -0.4590 -0.3895 -0.2489 -0.1453 -0.0684 -0.0136  0.0224
  0.0428  0.0516  0.0532  0.0518  0.0487  0.0439  0.0369  0.0277  0.0147 -0.0043
 -0.0320
 -2.4905 -2.1995 -1.9327 -1.6894 -1.4730 -1.2838 -1.1194 -0.9757 -0.8497 -0.7400
 -0.6468 -0.5695 -0.5043 -0.4427 -0.3810 -0.2431 -0.1407 -0.0647 -0.0103  0.0254
  0.0450  0.0517  0.0498  0.0439  0.0366  0.0287  0.0197  0.0095 -0.0027 -0.0181
 -0.0392
 -2.5628 -2.2575 -1.9909 -1.7454 -1.5211 -1.3219 -1.1478 -0.9955 -0.8614 -0.7428
 -0.6386 -0.5488 -0.4733 -0.4116 -0.3580 -0.2361 -0.1352 -0.0599 -0.0054  0.0306
  0.0501  0.0558  0.0511  0.0408  0.0287  0.0164  0.0039 -0.0088 -0.0221 -0.0370
 -0.0545
 -2.6632 -2.3278 -2.0541 -1.8086 -1.5819 -1.3749 -1.1909 -1.0297 -0.8880 -0.7626
 -0.6514 -0.5537 -0.4694 -0.3985 -0.3396 -0.2238 -0.1277 -0.0528  0.0015  0.0379
  0.0580  0.0635  0.0573  0.0435  0.0264  0.0090 -0.0082 -0.0248 -0.0410 -0.0575
 -0.0739
 -2.8125 -2.4195 -2.1250 -1.8749 -1.6482 -1.4391 -1.2479 -1.0771 -0.9268 -0.7942
 -0.6766 -0.5724 -0.4810 -0.4023 -0.3362 -0.2125 -0.1202 -0.0448  0.0099
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  r   
 -3.0157 -2.6403 -2.2974 -2.0006 -1.7342 -1.4957 -1.3101 -1.1550 -1.0274 -0.9142
 -0.8073 -0.7074 -0.6146 -0.5286 -0.4491 -0.2780 -0.1454 -0.0465  0.0264
 -2.7697 -2.6265 -2.2960 -1.9871 -1.7135 -1.4714 -1.2763 -1.1189 -0.9888 -0.8750
 -0.7696 -0.6718 -0.5811 -0.4973 -0.4202 -0.2572 -0.1334 -0.0426  0.0231  0.0704
 -2.5497 -2.5083 -2.2945 -2.0018 -1.7239 -1.4746 -1.2674 -1.1001 -0.9652 -0.8505
 -0.7465 -0.6505 -0.5618 -0.4800 -0.4050 -0.2473 -0.1289 -0.0427  0.0189  0.0628
  0.0929
 -2.3874 -2.1956 -2.1489 -2.0024 -1.7488 -1.5008 -1.2813 -1.0993 -0.9541 -0.8354
 -0.7317 -0.6371 -0.5500 -0.4700 -0.3967 -0.2433 -0.1285 -0.0451  0.0141  0.0557
  0.0838  0.1019
 -2.3747 -2.0968 -1.9002 -1.8116 -1.7310 -1.5288 -1.3110 -1.1170 -0.9568 -0.8282
 -0.7223 -0.6281 -0.5421 -0.4634 -0.3916 -0.2419 -0.1297 -0.0482  0.0094  0.0494
  0.0758  0.0922  0.1023  0.1083
 -2.4071 -2.1017 -1.8485 -1.6544 -1.5260 -1.4501 -1.3282 -1.1468 -0.9758 -0.8325
 -0.7176 -0.6221 -0.5363 -0.4585 -0.3877 -0.2409 -0.1312 -0.0511  0.0056  0.0443
  0.0693  0.0839  0.0921  0.0961  0.0968  0.0931  0.0836  0.0672  0.0445  0.0202
 -2.4653 -2.1441 -1.8673 -1.6354 -1.4490 -1.3047 -1.1980 -1.1119 -0.9945 -0.8511
 -0.7224 -0.6192 -0.5323 -0.4544 -0.3843 -0.2395 -0.1318 -0.0529  0.0033  0.0412
  0.0649  0.0778  0.0834  0.0850  0.0839  0.0797  0.0722  0.0598  0.0409  0.0153
 -0.0126
 -2.5416 -2.2103 -1.9174 -1.6651 -1.4526 -1.2761 -1.1307 -1.0097 -0.9117 -0.8263
 -0.7296 -0.6228 -0.5307 -0.4516 -0.3811 -0.2372 -0.1310 -0.0530  0.0028  0.0403
  0.0631  0.0742  0.0771  0.0756  0.0716  0.0658  0.0574  0.0466  0.0316  0.0104
 -0.0183
 -2.6269 -2.2878 -1.9862 -1.7184 -1.4873 -1.2918 -1.1270 -0.9867 -0.8653 -0.7612
 -0.6736 -0.5966 -0.5203 -0.4466 -0.3768 -0.2327 -0.1274 -0.0502  0.0053  0.0425
  0.0645  0.0741  0.0743  0.0690  0.0613  0.0524  0.0420  0.0305  0.0166 -0.0014
 -0.0245
 -2.7305 -2.3772 -2.0706 -1.7949 -1.5491 -1.3368 -1.1561 -1.0018 -0.8685 -0.7517
 -0.6494 -0.5613 -0.4861 -0.4221 -0.3637 -0.2287 -0.1235 -0.0465  0.0090  0.0466
  0.0685  0.0772  0.0754  0.0666  0.0547  0.0417  0.0280  0.0138 -0.0014 -0.0175
 -0.0380
 -2.8585 -2.4772 -2.1612 -1.8817 -1.6287 -1.4031 -1.2071 -1.0390 -0.8943 -0.7681
 -0.6571 -0.5596 -0.4748 -0.4026 -0.3424 -0.2201 -0.1180 -0.0411  0.0147  0.0528
  0.0751  0.0835  0.0805  0.0691  0.0531  0.0354  0.0174 -0.0005 -0.0184 -0.0368
 -0.0552
 -3.0281 -2.5940 -2.2591 -1.9728 -1.7168 -1.4848 -1.2772 -1.0953 -0.9380 -0.8015
 -0.6820 -0.5769 -0.4847 -0.4047 -0.3366 -0.2090 -0.1122 -0.0343  0.0218
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  r   
 -2.9091 -2.5403 -2.2195 -1.9441 -1.6859 -1.4577 -1.2814 -1.1317 -1.0014 -0.8893
 -0.7847 -0.6868 -0.5959 -0.5116 -0.4336 -0.2641 -0.1310 -0.0302  0.0430
 -2.8300 -2.5692 -2.2375 -1.9406 -1.6781 -1.4413 -1.2549 -1.0992 -0.9679 -0.8554
 -0.7517 -0.6555 -0.5664 -0.4839 -0.4076 -0.2444 -0.1185 -0.0257  0.0405  0.0879
 -2.6837 -2.5543 -2.2682 -1.9670 -1.6942 -1.4503 -1.2463 -1.0829 -0.9482 -0.8341
 -0.7315 -0.6369 -0.5494 -0.4685 -0.3939 -0.2351 -0.1139 -0.0255  0.0369  0.0811
  0.1116
 -2.4938 -2.3184 -2.2417 -1.9975 -1.7270 -1.4796 -1.2616 -1.0828 -0.9394 -0.8211
 -0.7186 -0.6251 -0.5390 -0.4596 -0.3864 -0.2313 -0.1133 -0.0275  0.0327  0.0748
  0.1036  0.1221
 -2.3792 -2.1170 -1.9872 -1.9402 -1.7535 -1.5153 -1.2940 -1.1009 -0.9427 -0.8156
 -0.7106 -0.6172 -0.5320 -0.4537 -0.3819 -0.2299 -0.1144 -0.0304  0.0285  0.0692
  0.0966  0.1138  0.1236  0.1292
 -2.4231 -2.1065 -1.8630 -1.7059 -1.6359 -1.5272 -1.3291 -1.1334 -0.9617 -0.8207
 -0.7069 -0.6121 -0.5269 -0.4493 -0.3784 -0.2292 -0.1160 -0.0333  0.0248  0.0646
  0.0908  0.1067  0.1149  0.1184  0.1180  0.1136  0.1028  0.0843  0.0607  0.0351
 -2.5072 -2.1574 -1.8711 -1.6442 -1.4776 -1.3678 -1.2877 -1.1590 -0.9931 -0.8400
 -0.7125 -0.6101 -0.5236 -0.4458 -0.3753 -0.2280 -0.1169 -0.0354  0.0222  0.0614
  0.0867  0.1012  0.1076  0.1090  0.1072  0.1021  0.0931  0.0788  0.0582  0.0315
  0.0027
 -2.6185 -2.2450 -1.9289 -1.6677 -1.4568 -1.2914 -1.1627 -1.0629 -0.9735 -0.8608
 -0.7313 -0.6158 -0.5229 -0.4438 -0.3727 -0.2261 -0.1165 -0.0361  0.0212  0.0601
  0.0846  0.0978  0.1023  0.1012  0.0969  0.0902  0.0806  0.0682  0.0512  0.0278
 -0.0020
 -2.7421 -2.3524 -2.0165 -1.7293 -1.4898 -1.2941 -1.1351 -1.0032 -0.8920 -0.7979
 -0.7121 -0.6208 -0.5252 -0.4423 -0.3699 -0.2224 -0.1135 -0.0341  0.0228  0.0615
  0.0853  0.0972  0.0998  0.0958  0.0883  0.0788  0.0674  0.0539  0.0382  0.0184
 -0.0072
 -2.8736 -2.4759 -2.1273 -1.8232 -1.5603 -1.3397 -1.1574 -1.0058 -0.8771 -0.7651
 -0.6675 -0.5829 -0.5068 -0.4346 -0.3671 -0.2202 -0.1107 -0.0314  0.0256  0.0645
  0.0882  0.0994  0.1004  0.0939  0.0829  0.0698  0.0554  0.0398  0.0228  0.0038
 -0.0182
 -3.0258 -2.6100 -2.2477 -1.9339 -1.6567 -1.4155 -1.2112 -1.0403 -0.8963 -0.7724
 -0.6639 -0.5685 -0.4849 -0.4122 -0.3494 -0.2158 -0.1070 -0.0272  0.0301  0.0696
  0.0937  0.1046  0.1045  0.0960  0.0819  0.0648  0.0464  0.0275  0.0079 -0.0125
 -0.0333
 -3.1987 -2.7547 -2.3749 -2.0515 -1.7660 -1.5134 -1.2913 -1.1011 -0.9401 -0.8029
 -0.6843 -0.5804 -0.4889 -0.4088 -0.3168 -0.2092 -0.1024 -0.0215  0.0363
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  r   
 -2.8481 -2.4824 -2.1719 -1.9113 -1.6546 -1.4342 -1.2570 -1.1103 -0.9807 -0.8701
 -0.7665 -0.6699 -0.5804 -0.4975 -0.4207 -0.2528 -0.1194 -0.0165  0.0601
 -2.8827 -2.5246 -2.1952 -1.9062 -1.6524 -1.4214 -1.2338 -1.0824 -0.9509 -0.8398
 -0.7371 -0.6420 -0.5541 -0.4726 -0.3971 -0.2340 -0.1057 -0.0098  0.0585  0.1066
 -2.6616 -2.5578 -2.2319 -1.9375 -1.6713 -1.4318 -1.2297 -1.0688 -0.9341 -0.8211
 -0.7191 -0.6254 -0.5388 -0.4587 -0.3846 -0.2250 -0.1007 -0.0090  0.0557  0.1007
  0.1317
 -2.4868 -2.4567 -2.2635 -1.9800 -1.7059 -1.4623 -1.2461 -1.0696 -0.9277 -0.8097
 -0.7078 -0.6148 -0.5294 -0.4506 -0.3777 -0.2212 -0.0997 -0.0104  0.0521  0.0953
  0.1248  0.1439
 -2.3830 -2.1682 -2.1265 -1.9922 -1.7458 -1.4996 -1.2783 -1.0871 -0.9315 -0.8053
 -0.7007 -0.6079 -0.5231 -0.4453 -0.3735 -0.2199 -0.1007 -0.0130  0.0484  0.0904
  0.1187  0.1367  0.1467  0.1508
 -2.4220 -2.1082 -1.8947 -1.8096 -1.7357 -1.5354 -1.3178 -1.1204 -0.9498 -0.8105
 -0.6977 -0.6034 -0.5186 -0.4413 -0.3704 -0.2192 -0.1022 -0.0158  0.0449  0.0861
