 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F250M
 -2.4735 -2.5067 -2.4562 -2.4234 -2.4530 -2.4975 -2.5532 -2.6047 -2.6702 -2.7324
 -2.7959 -2.8629 -2.9334 -3.0028 -3.0707 -3.2291 -3.3622 -3.4680 -3.7288
 -2.5447 -2.5289 -2.5257 -2.5314 -2.5368 -2.5461 -2.5791 -2.6298 -2.6879 -2.7493
 -2.8137 -2.8810 -2.9496 -3.0178 -3.0846 -3.2415 -3.3873 -3.5462 -3.7087 -3.8657
 -2.6120 -2.5904 -2.5867 -2.5934 -2.6065 -2.6228 -2.6354 -2.6609 -2.7059 -2.7627
 -2.8242 -2.8899 -2.9579 -3.0261 -3.0933 -3.2525 -3.4008 -3.5579 -3.7190 -3.8748
 -4.0246
 -2.6936 -2.6600 -2.6495 -2.6542 -2.6678 -2.6869 -2.7100 -2.7309 -2.7527 -2.7882
 -2.8388 -2.8990 -2.9642 -3.0316 -3.0988 -3.2603 -3.4119 -3.5684 -3.7271 -3.8820
 -4.0306 -4.1738
 -2.8000 -2.7450 -2.7207 -2.7173 -2.7274 -2.7450 -2.7671 -2.7930 -2.8196 -2.8471
 -2.8785 -2.9218 -2.9764 -3.0386 -3.1040 -3.2664 -3.4209 -3.5765 -3.7331 -3.8874
 -4.0354 -4.1774 -4.3144 -4.4469
 -2.9279 -2.8551 -2.8090 -2.7907 -2.7916 -2.8043 -2.8235 -2.8463 -2.8731 -2.9038
 -2.9360 -2.9701 -3.0108 -3.0600 -3.1162 -3.2728 -3.4289 -3.5832 -3.7376 -3.8912
 -4.0389 -4.1804 -4.3163 -4.4475 -4.5751 -4.6993 -4.8200 -4.9372 -5.0509 -5.1612
 -3.0700 -2.9858 -2.9201 -2.8829 -2.8679 -2.8705 -2.8841 -2.9032 -2.9260 -2.9523
 -2.9833 -3.0185 -3.0564 -3.0981 -3.1453 -3.2841 -3.4371 -3.5894 -3.7417 -3.8935
 -4.0411 -4.1826 -4.3179 -4.4482 -4.5739 -4.6959 -4.8146 -4.9303 -5.0432 -5.1534
 -5.2603
 -3.2189 -3.1285 -3.0525 -2.9988 -2.9651 -2.9515 -2.9541 -2.9667 -2.9852 -3.0069
 -3.0323 -3.0623 -3.0974 -3.1371 -3.1803 -3.3054 -3.4485 -3.5975 -3.7464 -3.8951
 -4.0417 -4.1836 -4.3192 -4.4490 -4.5738 -4.6945 -4.8116 -4.9254 -5.0365 -5.1450
 -5.2513
 -3.3673 -3.2749 -3.1962 -3.1369 -3.0858 -3.0544 -3.0410 -3.0421 -3.0533 -3.0700
 -3.0903 -3.1140 -3.1422 -3.1760 -3.2153 -3.3316 -3.4659 -3.6089 -3.7546 -3.8996
 -4.0438 -4.1853 -4.3217 -4.4521 -4.5769 -4.6969 -4.8130 -4.9256 -5.0352 -5.1420
 -5.2461
 -3.5078 -3.4163 -3.3391 -3.2749 -3.2224 -3.1806 -3.1501 -3.1356 -3.1345 -3.1430
 -3.1573 -3.1755 -3.1970 -3.2237 -3.2557 -3.3572 -3.4831 -3.6204 -3.7617 -3.9030
 -4.0436 -4.1829 -4.3192 -4.4505 -4.5760 -4.6961 -4.8118 -4.9233 -5.0315 -5.1366
 -5.2410
 -3.6360 -3.5536 -3.4818 -3.4195 -3.3660 -3.3205 -3.2821 -3.2520 -3.2354 -3.2311
 -3.2363 -3.2476 -3.2630 -3.2818 -3.3045 -3.3869 -3.5018 -3.6321 -3.7689 -3.9074
 -4.0448 -4.1811 -4.3156 -4.4470 -4.5735 -4.6946 -4.8107 -4.9222 -5.0297 -5.1338
 -5.2350
