 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F200W
 -1.9136 -1.7752 -1.6332 -1.6105 -1.6487 -1.6890 -1.7329 -1.7731 -1.8288 -1.8835
 -1.9420 -2.0049 -2.0719 -2.1436 -2.2171 -2.3969 -2.5741 -2.7381 -2.8977
 -1.8897 -1.8664 -1.8425 -1.8039 -1.7527 -1.7386 -1.7647 -1.8081 -1.8580 -1.9118
 -1.9698 -2.0323 -2.0986 -2.1674 -2.2371 -2.4102 -2.5788 -2.7428 -2.9021 -3.0567
 -1.9731 -1.9491 -1.9356 -1.9237 -1.9077 -1.8742 -1.8436 -1.8504 -1.8871 -1.9382
 -1.9937 -2.0541 -2.1190 -2.1867 -2.2554 -2.4260 -2.5915 -2.7525 -2.9095 -3.0617
 -3.2091
 -2.0617 -2.0280 -2.0119 -2.0051 -2.0013 -1.9979 -1.9885 -1.9665 -1.9585 -1.9798
 -2.0234 -2.0786 -2.1403 -2.2061 -2.2736 -2.4421 -2.6048 -2.7627 -2.9167 -3.0669
 -3.2123 -3.3531
 -2.1684 -2.1150 -2.0884 -2.0775 -2.0755 -2.0771 -2.0804 -2.0840 -2.0801 -2.0776
 -2.0884 -2.1205 -2.1690 -2.2283 -2.2930 -2.4585 -2.6190 -2.7733 -2.9240 -3.0722
 -3.2159 -3.3549 -3.4895 -3.6203
 -2.2928 -2.2216 -2.1756 -2.1537 -2.1464 -2.1473 -2.1520 -2.1588 -2.1686 -2.1791
 -2.1878 -2.2012 -2.2281 -2.2692 -2.3210 -2.4759 -2.6338 -2.7849 -2.9320 -3.0774
 -3.2197 -3.3575 -3.4906 -3.6195 -3.7452 -3.8678 -3.9871 -4.1030 -4.2155 -4.3246
 -2.4308 -2.3459 -2.2795 -2.2426 -2.2237 -2.2182 -2.2207 -2.2268 -2.2356 -2.2478
 -2.2639 -2.2826 -2.3044 -2.3332 -2.3714 -2.4994 -2.6498 -2.7983 -2.9415 -3.0830
 -3.2233 -3.3602 -3.4924 -3.6201 -3.7438 -3.8638 -3.9807 -4.0948 -4.2066 -4.3159
 -4.4212
 -2.5778 -2.4829 -2.4036 -2.3499 -2.3157 -2.2983 -2.2934 -2.2960 -2.3027 -2.3120
 -2.3251 -2.3431 -2.3666 -2.3949 -2.4279 -2.5353 -2.6696 -2.8127 -2.9526 -3.0899
 -3.2269 -3.3625 -3.4942 -3.6213 -3.7441 -3.8630 -3.9783 -4.0906 -4.2003 -4.3077
 -4.4132
 -2.7297 -2.6274 -2.5418 -2.4768 -2.4267 -2.3947 -2.3776 -2.3720 -2.3742 -2.3802
 -2.3891 -2.4018 -2.4203 -2.4456 -2.4769 -2.5751 -2.6963 -2.8302 -2.9668 -3.1006
 -3.2338 -3.3670 -3.4981 -3.6253 -3.7480 -3.8665 -3.9811 -4.0923 -4.2006 -4.3063
 -4.4095
 -2.8819 -2.7744 -2.6851 -2.6125 -2.5548 -2.5107 -2.4795 -2.4617 -2.4547 -2.4551
 -2.4598 -2.4676 -2.4792 -2.4977 -2.5230 -2.6103 -2.7222 -2.8481 -2.9795 -3.1103
 -3.2397 -3.3692 -3.4982 -3.6249 -3.7478 -3.8663 -3.9808 -4.0914 -4.1986 -4.3029
 -4.4063
 -3.0305 -2.9245 -2.8341 -2.7577 -2.6942 -2.6422 -2.6008 -2.5698 -2.5507 -2.5413
 -2.5393 -2.5419 -2.5478 -2.5576 -2.5730 -2.6437 -2.7476 -2.8656 -2.9915 -3.1198
 -3.2467 -3.3729 -3.4987 -3.6237 -3.7464 -3.8653 -3.9802 -4.0909 -4.1980 -4.3017
 -4.4026
 -3.1731 -3.0973 -3.0175 -2.9380 -2.8632 -2.7965 -2.7408 -2.6976 -2.6660 -2.6445
 -2.6320 -2.6269 -2.6266 -2.6299 -2.6371 -2.6829 -2.7724 -2.8838 -3.0040
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F200W
 -1.6765 -1.6093 -1.5878 -1.6144 -1.6568 -1.7018 -1.7476 -1.7969 -1.8495 -1.9041
 -1.9614 -2.0212 -2.0839 -2.1494 -2.2172 -2.3904 -2.5636 -2.7304 -2.8926
 -1.7789 -1.7601 -1.7150 -1.6661 -1.6775 -1.7188 -1.7662 -1.8153 -1.8672 -1.9214
 -1.9786 -2.0384 -2.1009 -2.1661 -2.2335 -2.4050 -2.5743 -2.7390 -2.8987 -3.0535
