 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F460M
  3.4021  3.3084  3.2226  3.1597  3.1245  3.1017  3.0748  3.0344  2.9773  2.9052
  2.8327  2.7594  2.6875  2.6184  2.5501  2.3867  2.2404  2.0963  1.9571
  3.4405  3.3534  3.2678  3.1896  3.1206  3.0603  3.0069  2.9573  2.9073  2.8547
  2.7984  2.7372  2.6708  2.6013  2.5317  2.3657  2.2157  2.0750  1.9290  1.7758
  3.4623  3.3810  3.2981  3.2148  3.1317  3.0536  2.9841  2.9235  2.8698  2.8206
  2.7703  2.7166  2.6565  2.5898  2.5205  2.3524  2.1980  2.0571  1.9077  1.7507
  1.5991
  3.4675  3.3912  3.3135  3.2353  3.1578  3.0816  3.0064  2.9330  2.8648  2.8029
  2.7484  2.6976  2.6446  2.5839  2.5165  2.3468  2.1873  2.0426  1.8932  1.7375
  1.5863  1.4417
  3.4565  3.3865  3.3143  3.2412  3.1680  3.0956  3.0248  2.9557  2.8863  2.8165
  2.7489  2.6868  2.6325  2.5774  2.5147  2.3458  2.1820  2.0320  1.8823  1.7278
  1.5768  1.4324  1.2944  1.1619
  3.4271  3.3652  3.3006  3.2339  3.1659  3.0974  3.0294  2.9626  2.8969  2.8312
  2.7640  2.6955  2.6311  2.5734  2.5126  2.3469  2.1809  2.0259  1.8750  1.7209
  1.5699  1.4254  1.2874  1.1552  1.0283  0.9060  0.7874  0.6724  0.5607  0.4514
  3.3779  3.3251  3.2699  3.2117  3.1509  3.0880  3.0239  2.9596  2.8957  2.8323
  2.7688  2.7038  2.6370  2.5756  2.5151  2.3487  2.1822  2.0242  1.8717  1.7171
  1.5653  1.4203  1.2821  1.1499  1.0232  0.9014  0.7837  0.6698  0.5594  0.4519
  0.3462
  3.3121  3.2658  3.2198  3.1720  3.1205  3.0655  3.0075  2.9477  2.8867  2.8253
  2.7638  2.7019  2.6386  2.5757  2.5173  2.3522  2.1853  2.0257  1.8723  1.7171
  1.5635  1.4172  1.2783  1.1458  1.0190  0.8973  0.7801  0.6669  0.5574  0.4511
  0.3473
  3.2366  3.1922  3.1514  3.1126  3.0715  3.0266  2.9771  2.9239  2.8679  2.8099
  2.7509  2.6911  2.6307  2.5698  2.5125  2.3531  2.1880  2.0275  1.8735  1.7183
  1.5627  1.4140  1.2736  1.1402  1.0128  0.8908  0.7735  0.6605  0.5514  0.4458
  0.3432
  3.1607  3.1140  3.0732  3.0384  3.0058  2.9707  2.9316  2.8875  2.8390  2.7868
  2.7321  2.6755  2.6179  2.5598  2.5026  2.3519  2.1919  2.0327  1.8785  1.7249
  1.5691  1.4178  1.2749  1.1399  1.0116  0.8890  0.7714  0.6583  0.5493  0.4440
  0.3401
  3.0864  3.0357  2.9926  2.9559  2.9252  2.8977  2.8679  2.8340  2.7951  2.7513
  2.7034  2.6521  2.5985  2.5435  2.4881  2.3448  2.1922  2.0368  1.8835  1.7314
  1.5776  1.4255  1.2797  1.1421  1.0120  0.8883  0.7699  0.6564  0.5472  0.4419
  0.3399
  3.0138  2.9573  2.9131  2.8716  2.8389  2.8123  2.7881  2.7629  2.7336  2.6997
  2.6609  2.6174  2.5700  2.5197  2.4690  2.3318  2.1889  2.0398  1.8885
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F460M
  3.4175  3.3567  3.3005  3.2476  3.1952  3.1405  3.0810  3.0158  2.9475  2.8790
  2.8100  2.7398  2.6686  2.5972  2.5185  2.3514  2.2107  2.0740  1.9449
  3.4020  3.3289  3.2627  3.2019  3.1444  3.0877  3.0293  2.9674  2.9036  2.8398
  2.7758  2.7100  2.6414  2.5711  2.5010  2.3337  2.1864  2.0494  1.9185  1.7706
