 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F410M
  0.6494  0.4994  0.4264  0.3993  0.3450  0.2747  0.1962  0.1230  0.0404 -0.0417
 -0.1236 -0.2042 -0.2835 -0.3628 -0.4411 -0.6310 -0.8190 -0.9871 -1.1581
  0.5594  0.4942  0.4245  0.3494  0.2719  0.2082  0.1470  0.0779  0.0020 -0.0771
 -0.1568 -0.2365 -0.3155 -0.3939 -0.4713 -0.6605 -0.8430 -1.0175 -1.1842 -1.3431
  0.5161  0.4548  0.3879  0.3175  0.2449  0.1688  0.0964  0.0325 -0.0347 -0.1071
 -0.1831 -0.2606 -0.3383 -0.4157 -0.4925 -0.6797 -0.8604 -1.0342 -1.2006 -1.3593
 -1.5106
  0.4697  0.4135  0.3511  0.2837  0.2130  0.1410  0.0682 -0.0053 -0.0746 -0.1414
 -0.2102 -0.2824 -0.3569 -0.4324 -0.5080 -0.6935 -0.8729 -1.0462 -1.2126 -1.3712
 -1.5222 -1.6665
  0.4152  0.3676  0.3112  0.2488  0.1817  0.1116  0.0406 -0.0302 -0.1021 -0.1731
 -0.2413 -0.3084 -0.3770 -0.4479 -0.5208 -0.7034 -0.8814 -1.0543 -1.2208 -1.3797
 -1.5307 -1.6748 -1.8127 -1.9451
  0.3530  0.3127  0.2653  0.2094  0.1477  0.0818  0.0133 -0.0560 -0.1255 -0.1953
 -0.2646 -0.3329 -0.4000 -0.4671 -0.5352 -0.7112 -0.8868 -1.0588 -1.2255 -1.3854
 -1.5369 -1.6810 -1.8187 -1.9507 -2.0778 -2.2007 -2.3197 -2.4353 -2.5479 -2.6577
  0.2851  0.2498  0.2107  0.1625  0.1078  0.0477 -0.0162 -0.0824 -0.1499 -0.2177
 -0.2852 -0.3522 -0.4189 -0.4853 -0.5516 -0.7197 -0.8907 -1.0599 -1.2266 -1.3879
 -1.5407 -1.6854 -1.8232 -1.9551 -2.0817 -2.2038 -2.3218 -2.4363 -2.5474 -2.6557
 -2.7620
  0.2137  0.1814  0.1469  0.1058  0.0591  0.0063 -0.0514 -0.1126 -0.1765 -0.2416
 -0.3071 -0.3723 -0.4369 -0.5015 -0.5663 -0.7296 -0.8950 -1.0604 -1.2249 -1.3868
 -1.5418 -1.6880 -1.8264 -1.9585 -2.0850 -2.2066 -2.3238 -2.4373 -2.5474 -2.6546
 -2.7592
  0.1408  0.1101  0.0770  0.0376 -0.0010 -0.0459 -0.0963 -0.1511 -0.2096 -0.2705
 -0.3330 -0.3960 -0.4587 -0.5210 -0.5834 -0.7413 -0.9020 -1.0633 -1.2246 -1.3852
 -1.5418 -1.6905 -1.8307 -1.9636 -2.0905 -2.2121 -2.3292 -2.4423 -2.5518 -2.6580
 -2.7611
  0.0685  0.0383  0.0052 -0.0305 -0.0685 -0.1085 -0.1510 -0.1983 -0.2498 -0.3048
 -0.3624 -0.4218 -0.4819 -0.5419 -0.6019 -0.7532 -0.9078 -1.0649 -1.2223 -1.3795
 -1.5354 -1.6861 -1.8289 -1.9636 -2.0914 -2.2135 -2.3306 -2.4434 -2.5522 -2.6577
 -2.7620
 -0.0012 -0.0346 -0.0693 -0.1051 -0.1418 -0.1794 -0.2176 -0.2573 -0.3013 -0.3490
 -0.4002 -0.4541 -0.5099 -0.5670 -0.6244 -0.7690 -0.9165 -1.0680 -1.2213 -1.3750
 -1.5281 -1.6786 -1.8235 -1.9608 -2.0906 -2.2139 -2.3318 -2.4448 -2.5536 -2.6586
 -2.7604
 -0.0667 -0.1192 -0.1622 -0.1988 -0.2316 -0.2631 -0.2951 -0.3291 -0.3658 -0.4056
 -0.4490 -0.4960 -0.5458 -0.5978 -0.6514 -0.7887 -0.9292 -1.0737 -1.2223
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F410M
  0.6391  0.5617  0.5058  0.4509  0.3817  0.3038  0.2204  0.1351  0.0502 -0.0345
 -0.1180 -0.2002 -0.2810 -0.3606 -0.4390 -0.6297 -0.8154 -0.9897 -1.1583
  0.6109  0.5466  0.4727  0.3990  0.3397  0.2691  0.1893  0.1054  0.0206 -0.0643
 -0.1483 -0.2310 -0.3121 -0.3917 -0.4699 -0.6592 -0.8408 -1.0150 -1.1812 -1.3399
  0.5755  0.5124  0.4450  0.3740  0.2957  0.2261  0.1583  0.0811 -0.0012 -0.0851
 -0.1687 -0.2514 -0.3326 -0.4124 -0.4907 -0.6795 -0.8595 -1.0321 -1.1975 -1.3559
 -1.5071
  0.5378  0.4776  0.4118  0.3431  0.2713  0.1956  0.1186  0.0488 -0.0235 -0.1024
 -0.1839 -0.2657 -0.3465 -0.4262 -0.5044 -0.6933 -0.8727 -1.0444 -1.2093 -1.3674
 -1.5183 -1.6626
  0.4961  0.4407  0.3786  0.3117  0.2414  0.1689  0.0946  0.0193 -0.0551 -0.1267
 -0.2009 -0.2783 -0.3571 -0.4358 -0.5136 -0.7021 -0.8814 -1.0527 -1.2173 -1.3754
 -1.5264 -1.6705 -1.8085 -1.9416
  0.4483  0.3990  0.3425  0.2799  0.2129  0.1426  0.0704 -0.0027 -0.0765 -0.1513
 -0.2249 -0.2971 -0.3700 -0.4447 -0.5205 -0.7076 -0.8866 -1.0576 -1.2223 -1.3807
 -1.5320 -1.6763 -1.8141 -1.9464 -2.0739 -2.1972 -2.3166 -2.4326 -2.5454 -2.6551
  0.3927  0.3500  0.3006  0.2440  0.1818  0.1155  0.0461 -0.0251 -0.0970 -0.1695
 -0.2426 -0.3158 -0.3876 -0.4586 -0.5298 -0.7113 -0.8892 -1.0598 -1.2243 -1.3833
 -1.5354 -1.6802 -1.8182 -1.9503 -2.0773 -2.1997 -2.3182 -2.4330 -2.5446 -2.6533
 -2.7594
  0.3307  0.2918  0.2503  0.2012  0.1454  0.0844  0.0194 -0.0484 -0.1180 -0.1882
 -0.2590 -0.3303 -0.4014 -0.4719 -0.5418 -0.7158 -0.8905 -1.0600 -1.2237 -1.3830
 -1.5364 -1.6824 -1.8210 -1.9533 -2.0801 -2.2021 -2.3198 -2.4337 -2.5443 -2.6518
 -2.7566
  0.2649  0.2277  0.1906  0.1489  0.1004  0.0459 -0.0136 -0.0768 -0.1427 -0.2101
 -0.2784 -0.3474 -0.4163 -0.4851 -0.5536 -0.7242 -0.8939 -1.0614 -1.2239 -1.3825
 -1.5370 -1.6849 -1.8250 -1.9581 -2.0852 -2.2071 -2.3247 -2.4384 -2.5484 -2.6550
 -2.7583
  0.1986  0.1615  0.1255  0.0879  0.0468 -0.0004 -0.0530 -0.1102 -0.1710 -0.2344
 -0.2994 -0.3655 -0.4320 -0.4985 -0.5647 -0.7305 -0.8961 -1.0601 -1.2207 -1.3775
 -1.5315 -1.6809 -1.8232 -1.9578 -2.0858 -2.2081 -2.3257 -2.4388 -2.5482 -2.6541
 -2.7590
  0.1354  0.0938  0.0561  0.0201 -0.0159 -0.0567 -0.1021 -0.1523 -0.2069 -0.2651
 -0.3257 -0.3881 -0.4515 -0.5154 -0.5792 -0.7389 -0.8997 -1.0600 -1.2180 -1.3727
 -1.5248 -1.6740 -1.8180 -1.9550 -2.0848 -2.2083 -2.3265 -2.4399 -2.5491 -2.6546
 -2.7568
  0.0758  0.0248 -0.0177 -0.0541 -0.0879 -0.1226 -0.1616 -0.2049 -0.2527 -0.3042
 -0.3593 -0.4169 -0.4764 -0.5369 -0.5980 -0.7513 -0.9059 -1.0615 -1.2164
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F410M
  0.6360  0.5988  0.5499  0.4849  0.4114  0.3302  0.2416  0.1525  0.0649 -0.0218
 -0.1069 -0.1905 -0.2725 -0.3528 -0.4317 -0.6232 -0.8078 -0.9852 -1.1537
  0.6449  0.5733  0.5168  0.4587  0.3839  0.3017  0.2146  0.1256  0.0376 -0.0498
 -0.1357 -0.2202 -0.3029 -0.3839 -0.4631 -0.6540 -0.8360 -1.0102 -1.1766 -1.3352
  0.6189  0.5586  0.4899  0.4172  0.3562  0.2799  0.1951  0.1072  0.0193 -0.0679
 -0.1541 -0.2389 -0.3222 -0.4037 -0.4834 -0.6747 -0.8557 -1.0282 -1.1931 -1.3510
 -1.5021
  0.5888  0.5276  0.4620  0.3934  0.3178  0.2472  0.1752  0.0927  0.0061 -0.0804
 -0.1663 -0.2511 -0.3344 -0.4162 -0.4962 -0.6881 -0.8691 -1.0408 -1.2048 -1.3621
 -1.5129 -1.6573
  0.5568  0.4969  0.4317  0.3631  0.2924  0.2185  0.1413  0.0686 -0.0078 -0.0905
 -0.1752 -0.2594 -0.3425 -0.4241 -0.5042 -0.6966 -0.8779 -1.0494 -1.2129 -1.3698
 -1.5204 -1.6646 -1.8027 -1.9357
  0.5205  0.4646  0.4019  0.3348  0.2648  0.1925  0.1182  0.0422 -0.0345 -0.1087
 -0.1859 -0.2667 -0.3484 -0.4295 -0.5093 -0.7016 -0.8831 -1.0547 -1.2182 -1.3749
 -1.5254 -1.6697 -1.8077 -1.9402 -2.0681 -2.1919 -2.3119 -2.4284 -2.5415 -2.6511
  0.4779  0.4277  0.3699  0.3063  0.2387  0.1681  0.0953  0.0210 -0.0542 -0.1300
 -0.2057 -0.2812 -0.3573 -0.4347 -0.5130 -0.7044 -0.8859 -1.0576 -1.2211 -1.3778
 -1.5285 -1.6730 -1.8111 -1.9435 -2.0708 -2.1939 -2.3130 -2.4285 -2.5404 -2.6491
 -2.7552
  0.4283  0.3840  0.3327  0.2744  0.2108  0.1435  0.0733  0.0011 -0.0726 -0.1468
 -0.2212 -0.2966 -0.3717 -0.4458 -0.5197 -0.7059 -0.8869 -1.0585 -1.2219 -1.3786
 -1.5296 -1.6747 -1.8133 -1.9459 -2.0729 -2.1954 -2.3138 -2.4285 -2.5396 -2.6475
 -2.7523
  0.3735  0.3328  0.2876  0.2358  0.1778  0.1149  0.0483 -0.0208 -0.0920 -0.1643
 -0.2371 -0.3105 -0.3844 -0.4579 -0.5308 -0.7105 -0.8888 -1.0601 -1.2234 -1.3799
 -1.5312 -1.6772 -1.8167 -1.9500 -2.0774 -2.1998 -2.3179 -2.4321 -2.5427 -2.6499
 -2.7539
  0.3164  0.2774  0.2356  0.1904  0.1391  0.0821  0.0205 -0.0445 -0.1122 -0.1815
 -0.2519 -0.3231 -0.3948 -0.4667 -0.5381 -0.7144 -0.8878 -1.0577 -1.2205 -1.3765
 -1.5274 -1.6739 -1.8148 -1.9493 -2.0775 -2.2002 -2.3183 -2.4321 -2.5421 -2.6487
 -2.7520
  0.2606  0.2170  0.1775  0.1369  0.0921  0.0418 -0.0137 -0.0735 -0.1367 -0.2023
 -0.2696 -0.3380 -0.4071 -0.4767 -0.5463 -0.7185 -0.8883 -1.0549 -1.2168 -1.3721
 -1.5221 -1.6684 -1.8103 -1.9465 -2.0761 -2.1999 -2.3185 -2.4325 -2.5423 -2.6485
 -2.7513
  0.2077  0.1588  0.1167  0.0777  0.0370 -0.0072 -0.0560 -0.1097 -0.1675 -0.2284
 -0.2918 -0.3568 -0.4229 -0.4897 -0.5569 -0.7242 -0.8896 -1.0531 -1.2130
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F410M
  0.6372  0.6079  0.5587  0.4953  0.4237  0.3424  0.2535  0.1632  0.0741 -0.0134
 -0.0993 -0.1835 -0.2660 -0.3468 -0.4261 -0.6180 -0.8025 -0.9803 -1.1496
  0.6469  0.5853  0.5404  0.4748  0.3974  0.3150  0.2268  0.1368  0.0474 -0.0408
 -0.1274 -0.2125 -0.2960 -0.3776 -0.4574 -0.6494 -0.8320 -1.0065 -1.1733 -1.3321
  0.6349  0.5757  0.5036  0.4487  0.3782  0.2953  0.2083  0.1190  0.0298 -0.0584
 -0.1453 -0.2308 -0.3147 -0.3969 -0.4773 -0.6701 -0.8521 -1.0250 -1.1901 -1.3478
 -1.4989
  0.6072  0.5478  0.4840  0.4132  0.3442  0.2761  0.1938  0.1062  0.0175 -0.0702
 -0.1570 -0.2425 -0.3266 -0.4090 -0.4898 -0.6833 -0.8655 -1.0379 -1.2019 -1.3589
 -1.5095 -1.6539
  0.5787  0.5184  0.4534  0.3858  0.3156  0.2405  0.1693  0.0929  0.0080 -0.0789
 -0.1651 -0.2503 -0.3342 -0.4167 -0.4975 -0.6916 -0.8742 -1.0465 -1.2101 -1.3666
 -1.5168 -1.6610 -1.7991 -1.9323
  0.5478  0.4893  0.4249  0.3571  0.2870  0.2150  0.1406  0.0642 -0.0102 -0.0884
 -0.1718 -0.2561 -0.3395 -0.4217 -0.5023 -0.6966 -0.8795 -1.0519 -1.2155 -1.3717
 -1.5217 -1.6657 -1.8038 -1.9363 -2.0641 -2.1881 -2.3087 -2.4257 -2.5389 -2.6485
  0.5118  0.4577  0.3963  0.3302  0.2611  0.1897  0.1165  0.0419 -0.0341 -0.1104
