 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F770W
 -6.5441 -6.6495 -6.7479 -6.8270 -6.8836 -6.9250 -6.9593 -6.9907 -7.0281 -7.0797
 -7.1244 -7.1680 -7.2251 -7.2844 -7.3529 -7.5361 -7.7238 -7.9038 -8.0727
 -6.5115 -6.6094 -6.7070 -6.8000 -6.8862 -6.9639 -7.0316 -7.0884 -7.1357 -7.1743
 -7.2032 -7.2263 -7.2597 -7.3159 -7.3852 -7.5692 -7.7537 -7.9321 -8.1015 -8.2621
 -6.4902 -6.5825 -6.6770 -6.7735 -6.8709 -6.9649 -7.0511 -7.1265 -7.1882 -7.2327
 -7.2632 -7.2805 -7.2985 -7.3447 -7.4113 -7.5947 -7.7771 -7.9541 -8.1235 -8.2845
 -8.4374
 -6.4802 -6.5688 -6.6579 -6.7475 -6.8377 -6.9280 -7.0178 -7.1050 -7.1856 -7.2549
 -7.3044 -7.3306 -7.3415 -7.3708 -7.4312 -7.6126 -7.7940 -7.9698 -8.1388 -8.2999
 -8.4529 -8.5985
 -6.4792 -6.5650 -6.6503 -6.7347 -6.8183 -6.9012 -6.9835 -7.0645 -7.1442 -7.2221
 -7.2948 -7.3523 -7.3797 -7.3996 -7.4494 -7.6251 -7.8058 -7.9807 -8.1494 -8.3105
 -8.4636 -8.6093 -8.7483 -8.8812
 -6.4866 -6.5690 -6.6510 -6.7315 -6.8104 -6.8878 -6.9643 -7.0398 -7.1138 -7.1858
 -7.2570 -7.3273 -7.3832 -7.4140 -7.4630 -7.6337 -7.8134 -7.9879 -8.1565 -8.3177
 -8.4711 -8.6170 -8.7560 -8.8889 -9.0163 -9.1388 -9.2574 -9.3724 -9.4840 -9.5935
 -6.5051 -6.5821 -6.6594 -6.7359 -6.8108 -6.8841 -6.9562 -7.0274 -7.0979 -7.1668
 -7.2338 -7.3001 -7.3664 -7.4108 -7.4590 -7.6368 -7.8169 -7.9914 -8.1603 -8.3222
 -8.4760 -8.6223 -8.7617 -8.8947 -9.0220 -9.1441 -9.2619 -9.3759 -9.4864 -9.5939
 -9.6998
 -6.5379 -6.6083 -6.6790 -6.7491 -6.8189 -6.8878 -6.9560 -7.0236 -7.0908 -7.1577
