 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F070W
 -1.8965 -1.8546 -2.0427 -2.0187 -1.8988 -1.7251 -1.5313 -1.4033 -1.2922 -1.1751
 -1.0631 -0.9578 -0.8615 -0.7760 -0.7021 -0.5499 -0.4610 -0.3942 -0.3726
 -1.8929 -1.7692 -1.6675 -1.6047 -1.5807 -1.5301 -1.4285 -1.3124 -1.2047 -1.1018
 -1.0026 -0.9095 -0.8245 -0.7484 -0.6809 -0.5469 -0.4589 -0.4102 -0.3880 -0.3819
 -1.7505 -1.6341 -1.5228 -1.4248 -1.3478 -1.3053 -1.2792 -1.2238 -1.1408 -1.0483
 -0.9596 -0.8756 -0.7984 -0.7291 -0.6677 -0.5459 -0.4665 -0.4239 -0.4052 -0.4003
 -0.4043
 -1.6275 -1.5293 -1.4274 -1.3280 -1.2382 -1.1621 -1.1053 -1.0725 -1.0415 -0.9903
 -0.9213 -0.8482 -0.7791 -0.7161 -0.6597 -0.5472 -0.4737 -0.4354 -0.4200 -0.4166
 -0.4206 -0.4303
 -1.5094 -1.4318 -1.3469 -1.2575 -1.1696 -1.0893 -1.0197 -0.9619 -0.9215 -0.8899
 -0.8555 -0.8095 -0.7562 -0.7020 -0.6514 -0.5476 -0.4783 -0.4435 -0.4312 -0.4304
 -0.4356 -0.4452 -0.4590 -0.4770
 -1.3951 -1.3325 -1.2661 -1.1923 -1.1143 -1.0371 -0.9664 -0.9047 -0.8525 -0.8096
 -0.7752 -0.7447 -0.7113 -0.6740 -0.6351 -0.5443 -0.4790 -0.4462 -0.4368 -0.4403
 -0.4482 -0.4592 -0.4733 -0.4903 -0.5103 -0.5340 -0.5618 -0.5944 -0.6319 -0.6745
 -1.2876 -1.2340 -1.1813 -1.1223 -1.0583 -0.9906 -0.9236 -0.8620 -0.8090 -0.7637
 -0.7245 -0.6903 -0.6604 -0.6320 -0.6032 -0.5330 -0.4747 -0.4419 -0.4356 -0.4440
 -0.4566 -0.4708 -0.4867 -0.5044 -0.5240 -0.5443 -0.5673 -0.5954 -0.6304 -0.6725
 -0.7176
 -1.1902 -1.1407 -1.0945 -1.0463 -0.9951 -0.9403 -0.8822 -0.8243 -0.7718 -0.7269
 -0.6885 -0.6546 -0.6236 -0.5957 -0.5699 -0.5120 -0.4645 -0.4342 -0.4283 -0.4402
 -0.4586 -0.4779 -0.4973 -0.5173 -0.5382 -0.5599 -0.5818 -0.6062 -0.6354 -0.6713
 -0.7152
 -1.1060 -1.0570 -1.0118 -0.9672 -0.9246 -0.8806 -0.8341 -0.7849 -0.7361 -0.6918
 -0.6543 -0.6224 -0.5938 -0.5673 -0.5423 -0.4889 -0.4487 -0.4232 -0.4168 -0.4302
 -0.4532 -0.4785 -0.5033 -0.5273 -0.5510 -0.5746 -0.5986 -0.6234 -0.6511 -0.6818
 -0.7154
 -1.0380 -0.9873 -0.9400 -0.8958 -0.8543 -0.8154 -0.7781 -0.7393 -0.6987 -0.6580
 -0.6212 -0.5903 -0.5641 -0.5401 -0.5177 -0.4691 -0.4322 -0.4100 -0.4041 -0.4163
 -0.4410 -0.4710 -0.5016 -0.5311 -0.5592 -0.5862 -0.6126 -0.6387 -0.6652 -0.6931
 -0.7227
 -0.9859 -0.9287 -0.8770 -0.8303 -0.7882 -0.7502 -0.7161 -0.6848 -0.6533 -0.6204
 -0.5874 -0.5575 -0.5325 -0.5115 -0.4929 -0.4508 -0.4167 -0.3967 -0.3920 -0.4024
 -0.4262 -0.4577 -0.4925 -0.5275 -0.5612 -0.5930 -0.6233 -0.6524 -0.6807 -0.7090
 -0.7383
 -0.9381 -0.8551 -0.7925 -0.7454 -0.7087 -0.6787 -0.6519 -0.6260 -0.6003 -0.5747
 -0.5490 -0.5234 -0.4998 -0.4801 -0.4640 -0.4309 -0.4021 -0.3836 -0.3797
