 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F150W
 -1.1559 -1.1748 -1.1602 -1.1532 -1.1718 -1.1746 -1.1633 -1.1616 -1.1719 -1.1815
 -1.1987 -1.2255 -1.2582 -1.2949 -1.3347 -1.4421 -1.5805 -1.7385 -1.8586
 -1.1526 -1.1840 -1.2045 -1.2064 -1.1887 -1.1744 -1.1750 -1.1830 -1.1931 -1.2072
 -1.2280 -1.2553 -1.2876 -1.3239 -1.3637 -1.4749 -1.5980 -1.7272 -1.8583 -1.9891
 -1.1473 -1.1826 -1.2119 -1.2335 -1.2437 -1.2344 -1.2136 -1.2041 -1.2102 -1.2264
 -1.2481 -1.2761 -1.3091 -1.3460 -1.3861 -1.4964 -1.6158 -1.7411 -1.8689 -1.9965
 -2.1228
 -1.1445 -1.1785 -1.2109 -1.2390 -1.2616 -1.2774 -1.2813 -1.2685 -1.2536 -1.2529
 -1.2687 -1.2953 -1.3282 -1.3655 -1.4059 -1.5161 -1.6331 -1.7546 -1.8788 -2.0036
 -2.1272 -2.2493
 -1.1501 -1.1782 -1.2090 -1.2391 -1.2665 -1.2904 -1.3099 -1.3226 -1.3224 -1.3159
 -1.3131 -1.3247 -1.3496 -1.3842 -1.4240 -1.5342 -1.6499 -1.7679 -1.8882 -2.0103
 -2.1316 -2.2514 -2.3695 -2.4863
 -1.1662 -1.1873 -1.2122 -1.2403 -1.2687 -1.2958 -1.3206 -1.3428 -1.3609 -1.3726
 -1.3777 -1.3816 -1.3929 -1.4149 -1.4463 -1.5510 -1.6658 -1.7813 -1.8981 -2.0168
 -2.1359 -2.2538 -2.3700 -2.4844 -2.5978 -2.7100 -2.8205 -2.9289 -3.0349 -3.1383
 -1.1934 -1.2073 -1.2241 -1.2479 -1.2736 -1.3005 -1.3273 -1.3529 -1.3770 -1.3985
 -1.4173 -1.4330 -1.4467 -1.4628 -1.4852 -1.5708 -1.6811 -1.7951 -1.9089 -2.0239
 -2.1403 -2.2564 -2.3709 -2.4835 -2.5943 -2.7032 -2.8106 -2.9169 -3.0224 -3.1267
 -3.2271
