 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F444W
 -3.5527 -3.5023 -3.5908 -4.0351 -4.8582 -5.4444 -5.4369 -5.3837 -5.3279 -5.2722
 -5.4429 -5.5393 -5.4075 -5.1870 -5.1113 -5.2745
 -3.9805 -3.9390 -3.9534 -4.1323 -4.5001 -4.7980 -4.8807 -4.9626 -5.0333 -5.0835
 -5.1835 -5.2289 -5.1807 -5.1071 -5.1008 -5.2878 -5.4591 -5.6245 -5.8206
 -4.2164 -4.2186 -4.2262 -4.2818 -4.3977 -4.5231 -4.6311 -4.7540 -4.8662 -4.9555
 -5.0172 -5.0476 -5.0586 -5.0747 -5.1135 -5.3009 -5.4787 -5.6579 -5.8387 -6.0124
 -6.1363
 -4.2604 -4.3411 -4.4092 -4.4836 -4.5510 -4.6196 -4.6881 -4.7579 -4.8266 -4.8884
 -4.9439 -4.9954 -5.0410 -5.0899 -5.1494 -5.3138 -5.5052 -5.6780 -5.8452 -6.0052
 -6.1570 -6.3019 -6.4411
 -4.3610 -4.4173 -4.4700 -4.5281 -4.5880 -4.6513 -4.7165 -4.7827 -4.8493 -4.9145
 -4.9757 -5.0321 -5.0838 -5.1340 -5.1866 -5.3353 -5.5127 -5.6903 -5.8585 -6.0177
 -6.1691 -6.3136 -6.4518 -6.5847 -6.7131
 -4.4640 -4.5039 -4.5447 -4.5891 -4.6390 -4.6940 -4.7529 -4.8138 -4.8760 -4.9385
 -4.9998 -5.0587 -5.1140 -5.1640 -5.2171 -5.3567 -5.5209 -5.6982 -5.8677 -6.0273
 -6.1787 -6.3230 -6.4607 -6.5929 -6.7201 -6.8431
 -4.5696 -4.6009 -4.6333 -4.6666 -4.7040 -4.7477 -4.7973 -4.8512 -4.9078 -4.9658
 -5.0244 -5.0822 -5.1378 -5.1894 -5.2409 -5.3780 -5.5298 -5.7017 -5.8728 -6.0340
 -6.1858 -6.3301 -6.4677 -6.5995 -6.7259 -6.8479 -6.9661 -7.0808 -7.1925 -7.3019
 -4.6776 -4.7083 -4.7358 -4.7604 -4.7863 -4.8167 -4.8535 -4.8972 -4.9458 -4.9977
 -5.0517 -5.1066 -5.1610 -5.2129 -5.2632 -5.3946 -5.5410 -5.7033 -5.8734 -6.0371
 -6.1905 -6.3353 -6.4731 -6.6048 -6.7309 -6.8522 -6.9693 -7.0827 -7.1930 -7.3006
 -7.4062
 -4.7852 -4.8187 -4.8455 -4.8664 -4.8845 -4.9032 -4.9261 -4.9559 -4.9933 -5.0365
 -5.0834 -5.1333 -5.1849 -5.2364 -5.2857 -5.4110 -5.5510 -5.7062 -5.8708 -6.0356
 -6.1919 -6.3385 -6.4770 -6.6089 -6.7351 -6.8561 -6.9728 -7.0854 -7.1944 -7.3005
 -7.4042
 -4.8813 -4.9246 -4.9571 -4.9799 -4.9952 -5.0062 -5.0176 -5.0333 -5.0562 -5.0870
 -5.1241 -5.1662 -5.2122 -5.2606 -5.3086 -5.4297 -5.5626 -5.7116 -5.8706 -6.0330
 -6.1916 -6.3413 -6.4816 -6.6146 -6.7412 -6.8624 -6.9789 -7.0912 -7.1997 -7.3050
 -7.4073
 -4.9725 -5.0203 -5.0579 -5.0863 -5.1038 -5.1142 -5.1200 -5.1253 -5.1341 -5.1506
 -5.1760 -5.2085 -5.2461 -5.2870 -5.3299 -5.4456 -5.5743 -5.7162 -5.8689 -6.0266
 -6.1842 -6.3365 -6.4799 -6.6147 -6.7425 -6.8643 -6.9810 -7.0932 -7.2013 -7.3060
 -7.4095
 -5.0459 -5.1058 -5.1515 -5.1845 -5.2074 -5.2213 -5.2268 -5.2281 -5.2283 -5.2340
 -5.2464 -5.2652 -5.2902 -5.3210 -5.3573 -5.4657 -5.5897 -5.7229 -5.8694 -6.0219
 -6.1760 -6.3280 -6.4740 -6.6120 -6.7419 -6.8650 -6.9825 -7.0951 -7.2033 -7.3078
 -7.4089
 -5.1015 -5.1810 -5.2379 -5.2745 -5.3060 -5.3275 -5.3314 -5.3335 -5.3316 -5.3312
 -5.3334 -5.3381 -5.3449 -5.3626 -5.3906 -5.4900 -5.6088 -5.7317 -5.8721
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F444W
 -4.2798 -4.3631 -4.4439 -4.5210 -4.5994 -4.6292 -4.6054 -4.6220 -4.6797 -4.7721
 -4.8936 -4.9919 -5.0359 -5.0559 -5.0940 -5.2731
 -4.2512 -4.3343 -4.4157 -4.4942 -4.5723 -4.6252 -4.6494 -4.6873 -4.7402 -4.8068
 -4.8859 -4.9587 -5.0137 -5.0615 -5.1185 -5.3000 -5.4726 -5.6376 -5.8006
 -4.2417 -4.3222 -4.4019 -4.4797 -4.5562 -4.6234 -4.6788 -4.7321 -4.7846 -4.8376
 -4.8921 -4.9489 -5.0089 -5.0726 -5.1406 -5.3221 -5.4947 -5.6602 -5.8254 -5.9861
 -6.1380
 -4.2513 -4.3268 -4.4025 -4.4775 -4.5513 -4.6238 -4.6936 -4.7565 -4.8130 -4.8645
 -4.9120 -4.9625 -5.0216 -5.0892 -5.1603 -5.3394 -5.5118 -5.6781 -5.8442 -6.0033
 -6.1548 -6.2997 -6.4396
 -4.2800 -4.3481 -4.4175 -4.4876 -4.5575 -4.6264 -4.6938 -4.7603 -4.8253 -4.8875
 -4.9457 -4.9994 -5.0517 -5.1112 -5.1776 -5.3519 -5.5239 -5.6913 -5.8571 -6.0160
 -6.1673 -6.3117 -6.4500 -6.5830 -6.7116
 -4.3278 -4.3861 -4.4469 -4.5100 -4.5748 -4.6403 -4.7054 -4.7695 -4.8331 -4.8964
 -4.9596 -5.0215 -5.0782 -5.1347 -5.1965 -5.3624 -5.5321 -5.7001 -5.8662 -6.0254
 -6.1766 -6.3208 -6.4586 -6.5908 -6.7182 -6.8415
 -4.3952 -4.4433 -4.4933 -4.5467 -4.6038 -4.6637 -4.7251 -4.7869 -4.8486 -4.9103
 -4.9721 -5.0343 -5.0959 -5.1523 -5.2130 -5.3736 -5.5382 -5.7047 -5.8716 -6.0318
 -6.1835 -6.3277 -6.4654 -6.5972 -6.7239 -6.8461 -6.9645 -7.0794 -7.1913 -7.3007
 -4.4773 -4.5183 -4.5586 -4.6008 -4.6474 -4.6988 -4.7540 -4.8115 -4.8703 -4.9297
 -4.9895 -5.0499 -5.1105 -5.1681 -5.2266 -5.3834 -5.5443 -5.7066 -5.8726 -6.0349
 -6.1880 -6.3328 -6.4706 -6.6024 -6.7287 -6.8502 -6.9676 -7.0813 -7.1917 -7.2994
 -7.4051
 -4.5367 -4.5946 -4.6396 -4.6729 -4.7083 -4.7489 -4.7950 -4.8455 -4.8993 -4.9549
 -5.0118 -5.0697 -5.1283 -5.1862 -5.2419 -5.3924 -5.5494 -5.7080 -5.8726 -6.0338
 -6.1887 -6.3358 -6.4743 -6.6064 -6.7327 -6.8539 -6.9708 -7.0839 -7.1935 -7.2998
 -7.4030
 -4.6667 -4.6928 -4.7243 -4.7606 -4.7881 -4.8175 -4.8526 -4.8933 -4.9392 -4.9889
 -5.0412 -5.0955 -5.1512 -5.2073 -5.2617 -5.4050 -5.5560 -5.7114 -5.8700 -6.0316
 -6.1895 -6.3387 -6.4790 -6.6119 -6.7388 -6.8602 -6.9769 -7.0894 -7.1981 -7.3035
 -7.4060
 -4.7437 -4.7844 -4.8214 -4.8550 -4.8785 -4.9019 -4.9264 -4.9561 -4.9916 -5.0326
 -5.0778 -5.1265 -5.1776 -5.2304 -5.2834 -5.4196 -5.5627 -5.7130 -5.8676 -6.0252
 -6.1825 -6.3342 -6.4774 -6.6121 -6.7400 -6.8620 -6.9789 -7.0913 -7.1996 -7.3044
 -7.4081
 -4.8185 -4.8695 -4.9113 -4.9450 -4.9684 -4.9852 -5.0025 -5.0363 -5.0607 -5.0909
