 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F1500W
 -4.1734 -4.3230 -4.4652 -4.6008 -4.7305 -4.8544 -4.9733 -5.0874 -5.2003 -5.3070
 -5.4100
 -2.0934 -2.1562 -2.2137 -2.2804 -2.3508 -2.4213 -2.4939 -2.5681 -2.6437 -2.7197
 -2.7956 -2.8715 -2.9470 -3.0218 -3.0954 -3.2829 -3.4717 -3.6576 -3.8377 -4.0091
 -4.1697 -4.3207 -4.4639 -4.6004 -4.7308 -4.8555 -4.9751 -5.0898 -5.2000 -5.3065
 -5.4099
 -2.1799 -2.2337 -2.2752 -2.3344 -2.3996 -2.4640 -2.5295 -2.5968 -2.6662 -2.7370
 -2.8087 -2.8810 -2.9535 -3.0262 -3.0987 -3.2824 -3.4642 -3.6452 -3.8251
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =F1500W
 -1.8968 -2.0044 -2.1056 -2.1989 -2.2888 -2.3742 -2.4514 -2.5258 -2.5990 -2.6706
 -2.7398 -2.8100 -2.8814 -2.9549 -3.0293 -3.2119 -3.3896 -3.5700 -3.7420
 -1.8793 -1.9998 -2.1178 -2.2292 -2.3332 -2.4296 -2.5180 -2.5980 -2.6718 -2.7406
 -2.8042 -2.8655 -2.9308 -3.0016 -3.0749 -3.2583 -3.4367 -3.6128 -3.7824 -3.9433
 -1.8692 -1.9854 -2.1000 -2.2135 -2.3260 -2.4347 -2.5363 -2.6294 -2.7128 -2.7850
 -2.8484 -2.9049 -2.9635 -3.0310 -3.1035 -3.2875 -3.4663 -3.6403 -3.8094 -3.9709
 -4.1245
 -1.8635 -1.9772 -2.0882 -2.1969 -2.3038 -2.4092 -2.5137 -2.6160 -2.7126 -2.8006
 -2.8741 -2.9347 -2.9887 -3.0511 -3.1208 -3.3062 -3.4859 -3.6588 -3.8270 -3.9887
 -4.1426 -4.2890
 -1.8607 -1.9729 -2.0815 -2.1870 -2.2900 -2.3909 -2.4898 -2.5868 -2.6833 -2.7785
 -2.8691 -2.9444 -3.0057 -3.0666 -3.1346 -3.3181 -3.4986 -3.6712 -3.8385 -4.0000
 -4.1542 -4.3009 -4.4407 -4.5747
 -1.8604 -1.9713 -2.0783 -2.1818 -2.2820 -2.3798 -2.4754 -2.5688 -2.6602 -2.7504
 -2.8407 -2.9282 -3.0004 -3.0691 -3.1420 -3.3255 -3.5067 -3.6794 -3.8460 -4.0072
 -4.1616 -4.3086 -4.4486 -4.5827 -4.7112 -4.8349 -4.9548 -5.0713 -5.1844 -5.2949
 -1.8643 -1.9723 -2.0775 -2.1793 -2.2778 -2.3735 -2.4668 -2.5581 -2.6472 -2.7343
 -2.8200 -2.9053 -2.9827 -3.0544 -3.1326 -3.3295 -3.5113 -3.6844 -3.8505 -4.0115
 -4.1662 -4.3136 -4.4541 -4.5883 -4.7167 -4.8401 -4.9593 -5.0747 -5.1869 -5.2960
 -5.4033
 -1.8750 -1.9781 -2.0800 -2.1795 -2.2762 -2.3702 -2.4619 -2.5514 -2.6391 -2.7248
 -2.8087 -2.8911 -2.9670 -3.0403 -3.1167 -3.3226 -3.5128 -3.6868 -3.8529 -4.0136
 -4.1686 -4.3166 -4.4576 -4.5922 -4.7209 -4.8442 -4.9629 -5.0775 -5.1887 -5.2970
 -5.4026
 -1.8967 -1.9930 -2.0895 -2.1851 -2.2791 -2.3711 -2.4611 -2.5492 -2.6355 -2.7202
 -2.8033 -2.8847 -2.9620 -3.0344 -3.1079 -3.3107 -3.5097 -3.6888 -3.8558 -4.0166
 -4.1721 -4.3209 -4.4626 -4.5977 -4.7269 -4.8505 -4.9692 -5.0835 -5.1942 -5.3017
 -5.4065
 -1.9264 -2.0162 -2.1059 -2.1958 -2.2856 -2.3745 -2.4622 -2.5483 -2.6329 -2.7162
 -2.7980 -2.8779 -2.9558 -3.0304 -3.1031 -3.2981 -3.4971 -3.6828 -3.8531 -4.0147
 -4.1705 -4.3200 -4.4625 -4.5983 -4.7280 -4.8521 -4.9712 -5.0856 -5.1959 -5.3029
 -5.4091
 -1.9649 -2.0493 -2.1330 -2.2162 -2.3002 -2.3844 -2.4686 -2.5521 -2.6347 -2.7160
 -2.7961 -2.8748 -2.9522 -3.0278 -3.1015 -3.2904 -3.4847 -3.6727 -3.8471 -4.0108
 -4.1676 -4.3178 -4.4611 -4.5977 -4.7282 -4.8530 -4.9727 -5.0875 -5.1980 -5.3049
 -5.4085
 -2.0079 -2.0902 -2.1699 -2.2476 -2.3251 -2.4035 -2.4827 -2.5623 -2.6421 -2.7211
 -2.7992 -2.8763 -2.9579 -3.0324 -3.1031 -3.2876 -3.4725 -3.6585 -3.8378
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =F1500W
 -1.8832 -1.9861 -2.0809 -2.1675 -2.2467 -2.3236 -2.4032 -2.4881 -2.5738 -2.6554
 -2.7318 -2.8056 -2.8798 -2.9552 -3.0307 -3.2151 -3.3922 -3.5660 -3.7373
 -1.9061 -2.0197 -2.1248 -2.2221 -2.3122 -2.3960 -2.4767 -2.5592 -2.6415 -2.7196
 -2.7919 -2.8603 -2.9301 -3.0033 -3.0780 -3.2629 -3.4402 -3.6120 -3.7802 -3.9410
 -1.8904 -2.0103 -2.1271 -2.2376 -2.3402 -2.4346 -2.5212 -2.6039 -2.6849 -2.7621
 -2.8331 -2.8979 -2.9628 -3.0328 -3.1064 -3.2920 -3.4707 -3.6418 -3.8081 -3.9687
 -4.1220
 -1.8758 -1.9909 -2.1047 -2.2169 -2.3272 -2.4345 -2.5348 -2.6265 -2.7110 -2.7901
 -2.8628 -2.9274 -2.9877 -3.0531 -3.1246 -3.3099 -3.4899 -3.6612 -3.8263 -3.9862
 -4.1397 -4.2862
 -1.8686 -1.9807 -2.0904 -2.1987 -2.3054 -2.4104 -2.5133 -2.6134 -2.7093 -2.7976
 -2.8770 -2.9477 -3.0090 -3.0696 -3.1375 -3.3211 -3.5020 -3.6737 -3.8382 -3.9974
 -4.1509 -4.2977 -4.4378 -4.5722
 -1.8658 -1.9764 -2.0838 -2.1889 -2.2922 -2.3937 -2.4930 -2.5896 -2.6839 -2.7768
 -2.8661 -2.9471 -3.0182 -3.0824 -3.1482 -3.3281 -3.5094 -3.6817 -3.8460 -4.0045
 -4.1579 -4.3050 -4.4454 -4.5798 -4.7086 -4.8330 -4.9536 -5.0705 -5.1839 -5.2940
 -1.8648 -1.9749 -2.0812 -2.1844 -2.2851 -2.3837 -2.4802 -2.5744 -2.6658 -2.7545
 -2.8416 -2.9266 -3.0051 -3.0783 -3.1511 -3.3327 -3.5137 -3.6866 -3.8510 -4.0091
 -4.1623 -4.3097 -4.4504 -4.5850 -4.7138 -4.8377 -4.9575 -5.0736 -5.1862 -5.2952
 -5.4021
 -1.8653 -1.9745 -2.0802 -2.1825 -2.2817 -2.3781 -2.4724 -2.5645 -2.6543 -2.7414
 -2.8257 -2.9079 -2.9861 -3.0603 -3.1369 -3.3343 -3.5161 -3.6894 -3.8541 -4.0119
 -4.1648 -4.3125 -4.4537 -4.5887 -4.7176 -4.8414 -4.9607 -5.0760 -5.1879 -5.2964
 -5.4016
 -1.8708 -1.9773 -2.0818 -2.1832 -2.2815 -2.3767 -2.4694 -2.5598 -2.6482 -2.7343
 -2.8179 -2.8987 -2.9757 -3.0485 -3.1226 -3.3253 -3.5189 -3.6931 -3.8583 -4.0161
 -4.1688 -4.3168 -4.4586 -4.5941 -4.7235 -4.8475 -4.9668 -5.0817 -5.1929 -5.3008
 -5.4057
 -1.8803 -1.9827 -2.0843 -2.1838 -2.2808 -2.3750 -2.4664 -2.5554 -2.6424 -2.7275
 -2.8104 -2.8909 -2.9682 -3.0418 -3.1136 -3.3093 -3.5103 -3.6917 -3.8579 -4.0159
 -4.1684 -4.3162 -4.4585 -4.5945 -4.7245 -4.8489 -4.9684 -5.0833 -5.1942 -5.3017
 -5.4082
 -1.8978 -1.9947 -2.0919 -2.1881 -2.2828 -2.3754 -2.4656 -2.5534 -2.6391 -2.7230
 -2.8051 -2.8850 -2.9627 -3.0372 -3.1102 -3.2978 -3.4962 -3.6854 -3.8559 -4.0147
 -4.1670 -4.3147 -4.4573 -4.5939 -4.7246 -4.8496 -4.9696 -5.0849 -5.1959 -5.3031
 -5.4070
 -1.9242 -2.0152 -2.1067 -2.1983 -2.2894 -2.3793 -2.4676 -2.5541 -2.6387 -2.7213
 -2.8021 -2.8816 -2.9623 -3.0378 -3.1124 -3.2908 -3.4766 -3.6742 -3.8523
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value =F1500W
 -1.8632 -1.9617 -2.0517 -2.1338 -2.2078 -2.2810 -2.3613 -2.4518 -2.5437 -2.6331
 -2.7180 -2.7995 -2.8783 -2.9559 -3.0321 -3.2160 -3.3915 -3.5617 -3.7297
 -1.9052 -2.0118 -2.1100 -2.1995 -2.2810 -2.3562 -2.4327 -2.5176 -2.6041 -2.6891
 -2.7704 -2.8484 -2.9251 -3.0019 -3.0783 -3.2642 -3.4413 -3.6117 -3.7770 -3.9374
 -1.9170 -2.0317 -2.1376 -2.2347 -2.3229 -2.4026 -2.4786 -2.5601 -2.6437 -2.7264
 -2.8059 -2.8815 -2.9554 -3.0302 -3.1061 -3.2932 -3.4719 -3.6428 -3.8068 -3.9656
 -4.1186
 -1.8962 -2.0171 -2.1337 -2.2426 -2.3421 -2.4310 -2.5105 -2.5904 -2.6722 -2.7535
 -2.8320 -2.9065 -2.9777 -3.0497 -3.1237 -3.3108 -3.4907 -3.6622 -3.8259 -3.9835
 -4.1361 -4.2826
 -1.8780 -1.9946 -2.1079 -2.2182 -2.3256 -2.4289 -2.5229 -2.6084 -2.6913 -2.7728
 -2.8518 -2.9265 -2.9963 -3.0651 -3.1363 -3.3216 -3.5024 -3.6743 -3.8380 -3.9950
 -4.1471 -4.2937 -4.4340 -4.5687
 -1.8704 -1.9814 -2.0898 -2.1967 -2.3016 -2.4039 -2.5029 -2.5983 -2.6898 -2.7773
 -2.8604 -2.9388 -3.0114 -3.0791 -3.1470 -3.3284 -3.5095 -3.6819 -3.8459 -4.0027
 -4.1541 -4.3006 -4.4411 -4.5759 -4.7052 -4.8301 -4.9513 -5.0690 -5.1833 -5.2934
 -1.8691 -1.9780 -2.0833 -2.1866 -2.2886 -2.3890 -2.4868 -2.5811 -2.6720 -2.7609
 -2.8485 -2.9333 -3.0132 -3.0870 -3.1566 -3.3332 -3.5138 -3.6867 -3.8510 -4.0078
 -4.1588 -4.3050 -4.4458 -4.5806 -4.7098 -4.8343 -4.9547 -5.0715 -5.1850 -5.2947
 -5.4008
 -1.8695 -1.9782 -2.0823 -2.1833 -2.2825 -2.3804 -2.4765 -2.5700 -2.6604 -2.7474
 -2.8316 -2.9145 -2.9966 -3.0767 -3.1543 -3.3373 -3.5164 -3.6896 -3.8543 -4.0114
 -4.1621 -4.3079 -4.4486 -4.5837 -4.7131 -4.8374 -4.9573 -5.0733 -5.1861 -5.2954
 -5.4006
 -1.8713 -1.9802 -2.0841 -2.1846 -2.2824 -2.3783 -2.4724 -2.5644 -2.6543 -2.7410
 -2.8243 -2.9045 -2.9826 -3.0603 -3.1391 -3.3381 -3.5204 -3.6939 -3.8591 -4.0165
 -4.1671 -4.3126 -4.4533 -4.5886 -4.7184 -4.8429 -4.9628 -5.0784 -5.1906 -5.2993
 -5.4047
 -1.8712 -1.9799 -2.0838 -2.1844 -2.2819 -2.3765 -2.4691 -2.5595 -2.6481 -2.7344
 -2.8177 -2.8979 -2.9749 -3.0495 -3.1244 -3.3228 -3.5190 -3.6940 -3.8597 -4.0173
 -4.1678 -4.3129 -4.4533 -4.5889 -4.7190 -4.8438 -4.9639 -5.0795 -5.1912 -5.2995
 -5.4045
 -1.8732 -1.9803 -2.0837 -2.1840 -2.2811 -2.3756 -2.4675 -2.5568 -2.6441 -2.7294
 -2.8125 -2.8929 -2.9704 -3.0449 -3.1178 -3.3074 -3.5071 -3.6927 -3.8596 -4.0175
 -4.1680 -4.3127 -4.4527 -4.5884 -4.7189 -4.8443 -4.9648 -5.0806 -5.1923 -5.3004
 -5.4050
 -1.8799 -1.9832 -2.0850 -2.1843 -2.2811 -2.3753 -2.4668 -2.5555 -2.6420 -2.7262
 -2.8085 -2.8888 -2.9667 -3.0423 -3.1193 -3.2919 -3.4847 -3.6900 -3.8588
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =F1500W
 -1.8508 -1.9472 -2.0354 -2.1161 -2.1895 -2.2627 -2.3432 -2.4342 -2.5281 -2.6210
 -2.7104 -2.7958 -2.8776 -2.9564 -3.0328 -3.2156 -3.3899 -3.5595 -3.7248
 -1.8988 -2.0034 -2.0997 -2.1871 -2.2666 -2.3396 -2.4140 -2.4980 -2.5853 -2.6731
 -2.7588 -2.8416 -2.9219 -3.0007 -3.0781 -3.2641 -3.4404 -3.6105 -3.7753 -3.9348
 -1.9195 -2.0306 -2.1334 -2.2274 -2.3121 -2.3876 -2.4598 -2.5400 -2.6235 -2.7080
 -2.7913 -2.8720 -2.9505 -3.0280 -3.1052 -3.2930 -3.4712 -3.6421 -3.8061 -3.9638
 -4.1166
 -1.9118 -2.0321 -2.1437 -2.2460 -2.3385 -2.4203 -2.4933 -2.5707 -2.6516 -2.7337
 -2.8151 -2.8943 -2.9709 -3.0465 -3.1224 -3.3105 -3.4901 -3.6615 -3.8255 -3.9824
 -4.1343 -4.2808
 -1.8948 -2.0099 -2.1212 -2.2337 -2.3395 -2.4349 -2.5164 -2.5938 -2.6734 -2.7539
 -2.8340 -2.9121 -2.9873 -3.0607 -3.1345 -3.3212 -3.5018 -3.6736 -3.8377 -3.9944
 -4.1456 -4.2919 -4.4323 -4.5670
 -1.8785 -1.9858 -2.0965 -2.2055 -2.3121 -2.4146 -2.5104 -2.5991 -2.6838 -2.7665
 -2.8475 -2.9262 -3.0014 -3.0733 -3.1446 -3.3280 -3.5090 -3.6813 -3.8455 -4.0023
 -4.1531 -4.2989 -4.4393 -4.5739 -4.7034 -4.8286 -4.9499 -5.0679 -5.1826 -5.2932
 -1.8693 -1.9789 -2.0852 -2.1895 -2.2926 -2.3934 -2.4900 -2.5818 -2.6709 -2.7591
 -2.8458 -2.9293 -3.0088 -3.0835 -3.1542 -3.3328 -3.5133 -3.6861 -3.8507 -4.0077
 -4.1582 -4.3035 -4.4437 -4.5783 -4.7077 -4.8323 -4.9530 -5.0701 -5.1841 -5.2944
 -5.4006
 -1.8704 -1.9788 -2.0826 -2.1836 -2.2831 -2.3813 -2.4773 -2.5699 -2.6588 -2.7448
 -2.8296 -2.9146 -2.9988 -3.0804 -3.1576 -3.3371 -3.5160 -3.6892 -3.8541 -4.0113
 -4.1618 -4.3066 -4.4465 -4.5812 -4.7106 -4.8350 -4.9552 -5.0717 -5.1847 -5.2946
 -5.4004
 -1.8735 -1.9821 -2.0853 -2.1847 -2.2819 -2.3776 -2.4719 -2.5640 -2.6534 -2.7394
 -2.8222 -2.9031 -2.9837 -3.0649 -3.1463 -3.3417 -3.5203 -3.6937 -3.8591 -4.0166
 -4.1671 -4.3116 -4.4511 -4.5859 -4.7156 -4.8402 -4.9604 -5.0764 -5.1889 -5.2983
 -5.4042
 -1.8731 -1.9827 -2.0861 -2.1853 -2.2815 -2.3757 -2.4683 -2.5589 -2.6477 -2.7340
 -2.8170 -2.8970 -2.9746 -3.0514 -3.1292 -3.3300 -3.5209 -3.6942 -3.8599 -4.0176
 -4.1680 -4.3123 -4.4514 -4.5861 -4.7160 -4.8409 -4.9612 -5.0771 -5.1892 -5.2980
 -5.4034
 -1.8720 -1.9816 -2.0860 -2.1855 -2.2818 -2.3755 -2.4670 -2.5564 -2.6441 -2.7298
 -2.8130 -2.8935 -2.9709 -3.0461 -3.1204 -3.3133 -3.5123 -3.6941 -3.8602 -4.0181
 -4.1685 -4.3125 -4.4512 -4.5858 -4.7159 -4.8412 -4.9619 -5.0780 -5.1901 -5.2985
 -5.4036
 -1.8727 -1.9808 -2.0850 -2.1850 -2.2816 -2.3753 -2.4666 -2.5554 -2.6422 -2.7269
 -2.8097 -2.8903 -2.9684 -3.0439 -3.1199 -3.2916 -3.4945 -3.6934 -3.8600
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value =F1500W
 -1.8375 -1.9316 -2.0178 -2.0974 -2.1708 -2.2445 -2.3252 -2.4163 -2.5123 -2.6087
 -2.7020 -2.7910 -2.8756 -2.9562 -3.0334 -3.2149 -3.3876 -3.5561 -3.7210
 -1.8909 -1.9936 -2.0878 -2.1734 -2.2516 -2.3233 -2.3959 -2.4787 -2.5666 -2.6570
 -2.7468 -2.8340 -2.9178 -2.9988 -3.0773 -3.2634 -3.4387 -3.6085 -3.7731 -3.9317
 -1.9173 -2.0261 -2.1266 -2.2182 -2.3005 -2.3734 -2.4426 -2.5208 -2.6038 -2.6898
 -2.7765 -2.8618 -2.9445 -3.0250 -3.1036 -3.2923 -3.4698 -3.6404 -3.8048 -3.9622
 -4.1143
 -1.9227 -2.0380 -2.1449 -2.2430 -2.3314 -2.4091 -2.4775 -2.5522 -2.6318 -2.7143
 -2.7982 -2.8816 -2.9629 -3.0422 -3.1202 -3.3097 -3.4889 -3.6600 -3.8244 -3.9814
 -4.1327 -4.2790
 -1.8988 -2.0212 -2.1382 -2.2470 -2.3456 -2.4323 -2.5054 -2.5776 -2.6547 -2.7345
 -2.8158 -2.8972 -2.9771 -3.0549 -3.1316 -3.3204 -3.5007 -3.6722 -3.8367 -3.9938
 -4.1445 -4.2903 -4.4306 -4.5653
 -1.8773 -1.9934 -2.1076 -2.2195 -2.3275 -2.4287 -2.5175 -2.5948 -2.6723 -2.7512
 -2.8310 -2.9108 -2.9892 -3.0657 -3.1407 -3.3271 -3.5081 -3.6801 -3.8446 -4.0019
 -4.1524 -4.2976 -4.4376 -4.5721 -4.7015 -4.8266 -4.9482 -5.0666 -5.1816 -5.2927
 -1.8693 -1.9805 -2.0889 -2.1956 -2.3005 -2.4020 -2.4972 -2.5854 -2.6710 -2.7556
 -2.8386 -2.9199 -2.9991 -3.0754 -3.1491 -3.3319 -3.5126 -3.6853 -3.8499 -4.0073
 -4.1579 -4.3024 -4.4419 -4.5763 -4.7055 -4.8302 -4.9510 -5.0685 -5.1828 -5.2936
 -5.4005
 -1.8695 -1.9781 -2.0828 -2.1849 -2.2856 -2.3845 -2.4799 -2.5703 -2.6568 -2.7419
 -2.8275 -2.9134 -2.9978 -3.0789 -3.1557 -3.3361 -3.5155 -3.6886 -3.8535 -4.0110
 -4.1616 -4.3058 -4.4448 -4.5789 -4.7080 -4.8326 -4.9530 -5.0697 -5.1832 -5.2934
 -5.4000
 -1.8743 -1.9823 -2.0852 -2.1846 -2.2818 -2.3778 -2.4720 -2.5632 -2.6510 -2.7356
 -2.8182 -2.9007 -2.9842 -3.0682 -3.1509 -3.3423 -3.5199 -3.6933 -3.8587 -4.0164
 -4.1670 -4.3110 -4.4496 -4.5835 -4.7128 -4.8374 -4.9577 -5.0741 -5.1870 -5.2967
 -5.4032
 -1.8754 -1.9848 -2.0875 -2.1859 -2.2812 -2.3748 -2.4670 -2.5574 -2.6457 -2.7311
 -2.8136 -2.8937 -2.9729 -3.0526 -3.1335 -3.3361 -3.5212 -3.6940 -3.8597 -4.0174
 -4.1679 -4.3119 -4.4500 -4.5837 -4.7130 -4.8378 -4.9582 -5.0744 -5.1869 -5.2960
 -5.4020
 -1.8742 -1.9847 -2.0891 -2.1875 -2.2824 -2.3749 -2.4656 -2.5548 -2.6424 -2.7280
 -2.8110 -2.8913 -2.9691 -3.0456 -3.1221 -3.3194 -3.5168 -3.6944 -3.8602 -4.0181
 -4.1686 -4.3124 -4.4504 -4.5837 -4.7129 -4.8379 -4.9586 -5.0750 -5.1873 -5.2961
 -5.4017
 -1.8719 -1.9827 -2.0879 -2.1878 -2.2832 -2.3756 -2.4659 -2.5543 -2.6409 -2.7258
 -2.8088 -2.8895 -2.9677 -3.0436 -3.1167 -3.2922 -3.5067 -3.6945 -3.8602
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value =F1500W
 -1.8236 -1.9155 -2.0000 -2.0790 -2.1523 -2.2260 -2.3069 -2.3986 -2.4969 -2.5963
 -2.6931 -2.7854 -2.8727 -2.9552 -3.0333 -3.2143 -3.3846 -3.5518 -3.7166
 -1.8824 -1.9830 -2.0751 -2.1590 -2.2359 -2.3068 -2.3778 -2.4594 -2.5483 -2.6415
 -2.7349 -2.8259 -2.9130 -2.9964 -3.0762 -3.2628 -3.4367 -3.6055 -3.7703 -3.9286
 -1.9131 -2.0200 -2.1184 -2.2078 -2.2881 -2.3592 -2.4261 -2.5019 -2.5844 -2.6721
 -2.7621 -2.8514 -2.9380 -3.0213 -3.1017 -3.2916 -3.4683 -3.6380 -3.8028 -3.9606
 -4.1121
 -1.9258 -2.0379 -2.1419 -2.2372 -2.3228 -2.3976 -2.4631 -2.5346 -2.6126 -2.6955
 -2.7818 -2.8689 -2.9544 -3.0372 -3.1175 -3.3089 -3.4877 -3.6581 -3.8228 -3.9806
 -4.1315 -4.2773
 -1.9156 -2.0360 -2.1478 -2.2507 -2.3437 -2.4254 -2.4940 -2.5621 -2.6366 -2.7156
 -2.7982 -2.8825 -2.9663 -3.0483 -3.1280 -3.3195 -3.4998 -3.6708 -3.8354 -3.9933
 -4.1440 -4.2892 -4.4292 -4.5637
 -1.8859 -2.0060 -2.1239 -2.2373 -2.3431 -2.4378 -2.5171 -2.5856 -2.6578 -2.7340
 -2.8133 -2.8947 -2.9764 -3.0571 -3.1359 -3.3261 -3.5074 -3.6791 -3.8435 -4.0014
 -4.1523 -4.2970 -4.4365 -4.5708 -4.6999 -4.8249 -4.9466 -5.0651 -5.1804 -5.2917
 -1.8709 -1.9844 -2.0959 -2.2059 -2.3134 -2.4162 -2.5107 -2.5926 -2.6701 -2.7479
 -2.8265 -2.9062 -2.9861 -3.0652 -3.1427 -3.3307 -3.5121 -3.6846 -3.8491 -4.0068
 -4.1578 -4.3022 -4.4411 -4.5749 -4.7039 -4.8284 -4.9493 -5.0669 -5.1814 -5.2926
 -5.4000
 -1.8678 -1.9775 -2.0838 -2.1882 -2.2911 -2.3916 -2.4871 -2.5750 -2.6585 -2.7420
 -2.8260 -2.9097 -2.9919 -3.0720 -3.1494 -3.3347 -3.5152 -3.6882 -3.8530 -4.0106
 -4.1615 -4.3058 -4.4441 -4.5775 -4.7062 -4.8305 -4.9510 -5.0679 -5.1815 -5.2921
 -5.3992
 -1.8726 -1.9808 -2.0842 -2.1845 -2.2831 -2.3801 -2.4746 -2.5644 -2.6498 -2.7326
 -2.8152 -2.8993 -2.9845 -3.0693 -3.1517 -3.3409 -3.5196 -3.6930 -3.8584 -4.0160
 -4.1668 -4.3111 -4.4492 -4.5823 -4.7108 -4.8351 -4.9554 -5.0719 -5.1850 -5.2950
 -5.4018
 -1.8761 -1.9846 -2.0872 -2.1854 -2.2808 -2.3746 -2.4670 -2.5569 -2.6438 -2.7276
 -2.8091 -2.8897 -2.9710 -3.0534 -3.1369 -3.3398 -3.5210 -3.6939 -3.8596 -4.0173
 -4.1679 -4.3120 -4.4500 -4.5827 -4.7111 -4.8354 -4.9556 -5.0719 -5.1845 -5.2939
 -5.4002
 -1.8769 -1.9870 -2.0906 -2.1884 -2.2825 -2.3743 -2.4645 -2.5534 -2.6403 -2.7251
 -2.8072 -2.8872 -2.9658 -3.0441 -3.1233 -3.3253 -3.5202 -3.6945 -3.8603 -4.0181
 -4.1686 -4.3126 -4.4505 -4.5831 -4.7113 -4.8356 -4.9558 -5.0721 -5.1846 -5.2937
 -5.3995
 -1.8747 -1.9862 -2.0913 -2.1905 -2.2847 -2.3758 -2.4650 -2.5526 -2.6389 -2.7235
 -2.8062 -2.8867 -2.9650 -3.0416 -3.1109 -3.2974 -3.5172 -3.6948 -3.8605
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value =F1500W
 -1.8084 -1.8980 -1.9812 -2.0596 -2.1340 -2.2056 -2.2852 -2.3798 -2.4811 -2.5832
 -2.6827 -2.7777 -2.8675 -2.9518 -3.0313 -3.2123 -3.3803 -3.5460 -3.7108
 -1.8727 -1.9709 -2.0608 -2.1430 -2.2180 -2.2870 -2.3561 -2.4377 -2.5289 -2.6250
 -2.7216 -2.8158 -2.9059 -2.9916 -3.0729 -3.2604 -3.4330 -3.6006 -3.7657 -3.9246
 -1.9076 -2.0123 -2.1084 -2.1954 -2.2732 -2.3419 -2.4064 -2.4801 -2.5631 -2.6532
 -2.7465 -2.8392 -2.9291 -3.0153 -3.0976 -3.2891 -3.4651 -3.6338 -3.7989 -3.9577
 -4.1094
