 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F770W
 -6.5566 -6.6614 -6.7601 -6.8392 -6.8955 -6.9372 -6.9715 -7.0029 -7.0405 -7.0916
 -7.1369 -7.1802 -7.2370 -7.2966 -7.3648 -7.5483 -7.7360 -7.9160 -8.0849
 -6.5237 -6.6215 -6.7192 -6.8122 -6.8983 -6.9761 -7.0438 -7.1005 -7.1479 -7.1864
 -7.2154 -7.2385 -7.2718 -7.3281 -7.3973 -7.5814 -7.7659 -7.9443 -8.1137 -8.2743
 -6.5023 -6.5947 -6.6892 -6.7857 -6.8831 -6.9771 -7.0633 -7.1386 -7.2003 -7.2449
 -7.2753 -7.2927 -7.3107 -7.3569 -7.4235 -7.6069 -7.7893 -7.9663 -8.1357 -8.2967
 -8.4496
 -6.4924 -6.5810 -6.6701 -6.7597 -6.8499 -6.9402 -7.0300 -7.1172 -7.1977 -7.2671
 -7.3166 -7.3428 -7.3537 -7.3830 -7.4434 -7.6248 -7.8062 -7.9820 -8.1510 -8.3121
 -8.4651 -8.6107
 -6.4913 -6.5771 -6.6624 -6.7468 -6.8304 -6.9134 -6.9957 -7.0767 -7.1564 -7.2342
 -7.3070 -7.3645 -7.3919 -7.4118 -7.4615 -7.6373 -7.8180 -7.9929 -8.1616 -8.3227
 -8.4758 -8.6215 -8.7604 -8.8934
 -6.4987 -6.5812 -6.6632 -6.7437 -6.8225 -6.9000 -6.9765 -7.0520 -7.1259 -7.1980
 -7.2692 -7.3395 -7.3954 -7.4262 -7.4751 -7.6459 -7.8256 -8.0001 -8.1686 -8.3299
 -8.4833 -8.6292 -8.7682 -8.9011 -9.0284 -9.1509 -9.2696 -9.3846 -9.4962 -9.6057
 -6.5173 -6.5943 -6.6716 -6.7481 -6.8230 -6.8963 -6.9684 -7.0396 -7.1101 -7.1790
 -7.2460 -7.3123 -7.3786 -7.4230 -7.4712 -7.6489 -7.8291 -8.0036 -8.1725 -8.3343
 -8.4882 -8.6345 -8.7739 -8.9069 -9.0342 -9.1563 -9.2741 -9.3881 -9.4986 -9.6061
 -9.7120
 -6.5500 -6.6205 -6.6912 -6.7612 -6.8311 -6.9000 -6.9682 -7.0358 -7.1030 -7.1698
 -7.2355 -7.2998 -7.3635 -7.4208 -7.4653 -7.6422 -7.8266 -8.0029 -8.1729 -8.3360
 -8.4909 -8.6379 -8.7777 -8.9111 -9.0387 -9.1608 -9.2782 -9.3915 -9.5011 -9.6075
 -9.7112
 -6.5969 -6.6621 -6.7262 -6.7886 -6.8509 -6.9133 -6.9764 -7.0399 -7.1039 -7.1684
 -7.2327 -7.2965 -7.3595 -7.4199 -7.4679 -7.6368 -7.8205 -7.9992 -8.1712 -8.3369
 -8.4939 -8.6421 -8.7828 -8.9169 -9.0450 -9.1676 -9.2851 -9.3982 -9.5074 -9.6130
 -9.7157
 -6.6513 -6.7139 -6.7740 -6.8300 -6.8841 -6.9387 -6.9941 -7.0515 -7.1109 -7.1717
 -7.2338 -7.2964 -7.3589 -7.4199 -7.4753 -7.6335 -7.8117 -7.9898 -8.1623 -8.3300
 -8.4902 -8.6407 -8.7827 -8.9176 -9.0464 -9.1696 -9.2876 -9.4009 -9.5099 -9.6152
 -9.7192
 -6.7114 -6.7740 -6.8318 -6.8849 -6.9341 -6.9805 -7.0276 -7.0769 -7.1291 -7.1843
 -7.2420 -7.3017 -7.3624 -7.4232 -7.4823 -7.6357 -7.8064 -7.9810 -8.1526 -8.3199
 -8.4822 -8.6362 -8.7806 -8.9169 -9.0466 -9.1706 -9.2894 -9.4033 -9.5126 -9.6180
 -9.7198
 -6.7772 -6.8424 -6.8964 -6.9499 -6.9963 -7.0385 -7.0787 -7.1192 -7.1629 -7.2103
 -7.2614 -7.3159 -7.3730 -7.4318 -7.4889 -7.6434 -7.8046 -7.9728 -8.1421
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F770W
 -6.5499 -6.6251 -6.6932 -6.7543 -6.8074 -6.8577 -6.9109 -6.9707 -7.0341 -7.0912
 -7.1399 -7.1851 -7.2372 -7.3013 -7.3798 -7.5561 -7.7328 -7.9123 -8.0826
 -6.5667 -6.6527 -6.7314 -6.8037 -6.8702 -6.9311 -6.9886 -7.0494 -7.1107 -7.1651
 -7.2088 -7.2440 -7.2841 -7.3417 -7.4100 -7.5881 -7.7664 -7.9425 -8.1117 -8.2721
 -6.5434 -6.6330 -6.7217 -6.8156 -6.8977 -6.9722 -7.0388 -7.1013 -7.1625 -7.2176
 -7.2617 -7.2928 -7.3209 -7.3686 -7.4337 -7.6125 -7.7919 -7.9658 -8.1339 -8.2943
 -8.4469
 -6.5120 -6.6002 -6.6922 -6.7868 -6.8807 -6.9708 -7.0544 -7.1297 -7.1965 -7.2553
 -7.3042 -7.3384 -7.3594 -7.3923 -7.4509 -7.6293 -7.8093 -7.9822 -8.1492 -8.3095
 -8.4623 -8.6079
 -6.5004 -6.5850 -6.6709 -6.7600 -6.8507 -6.9409 -7.0291 -7.1137 -7.1936 -7.2667
 -7.3274 -7.3732 -7.4012 -7.4207 -7.4669 -7.6405 -7.8209 -7.9935 -8.1598 -8.3198
 -8.4727 -8.6184 -8.7575 -8.8906
