 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  G   
 -2.0226 -2.0020 -1.9814 -1.9609 -1.9393 -1.9156 -1.8890 -1.8603 -1.8310 -1.8033
 -1.7782 -1.7556 -1.7344 -1.7136 -1.6949 -1.6454 -1.6017 -1.5694 -1.5539 -1.5554
 -1.5668 -1.5816 -1.5965 -1.6107 -1.6239 -1.6361 -1.6480 -1.6597 -1.6722 -1.6871
 -1.7070
 -1.9141 -1.9038 -1.8931 -1.8824 -1.8714 -1.8585 -1.8425 -1.8228 -1.8002 -1.7762
 -1.7525 -1.7305 -1.7103 -1.6912 -1.6730 -1.6274 -1.5873 -1.5588 -1.5441 -1.5449
 -1.5576 -1.5763 -1.5968 -1.6166 -1.6350 -1.6518 -1.6674 -1.6820 -1.6961 -1.7108
 -1.7263
 -1.8036 -1.8022 -1.7997 -1.7964 -1.7929 -1.7887 -1.7822 -1.7720 -1.7581 -1.7410
 -1.7219 -1.7024 -1.6839 -1.6668 -1.6507 -1.6112 -1.5740 -1.5476 -1.5342 -1.5341
 -1.5460 -1.5659 -1.5900 -1.6151 -1.6393 -1.6616 -1.6821 -1.7008 -1.7182 -1.7350
 -1.7521
 -1.6911 -1.6972 -1.7046 -1.7069 -1.7092 -1.7110 -1.7114 -1.7095 -1.7042 -1.6954
 -1.6833 -1.6691 -1.6539 -1.6393 -1.6280 -1.5968 -1.5618 -1.5358 -1.5242
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  G   
 -2.6167 -2.5669 -2.5274 -2.4934 -2.4623 -2.4291 -2.3888 -2.3385 -2.2805 -2.2188
 -2.1523 -2.0806 -2.0053 -1.9321 -1.8597 -1.7184 -1.6151 -1.5469 -1.5051
 -2.5186 -2.4540 -2.4038 -2.3632 -2.3283 -2.2964 -2.2643 -2.2271 -2.1859 -2.1418
 -2.0930 -2.0372 -1.9736 -1.9074 -1.8445 -1.7133 -1.6185 -1.5561 -1.5186 -1.4970
 -2.4696 -2.3765 -2.3101 -2.2707 -2.2311 -2.1976 -2.1677 -2.1379 -2.1071 -2.0751
 -2.0402 -1.9995 -1.9494 -1.8913 -1.8333 -1.7109 -1.6229 -1.5651 -1.5311 -1.5121
 -1.5016
 -2.4562 -2.3433 -2.2584 -2.1979 -2.1550 -2.1233 -2.0975 -2.0728 -2.0457 -2.0183
 -1.9908 -1.9613 -1.9254 -1.8784 -1.8261 -1.7112 -1.6283 -1.5739 -1.5426 -1.5260
 -1.5174 -1.5139
 -2.4592 -2.3500 -2.2515 -2.1728 -2.1127 -2.0673 -2.0336 -2.0088 -1.9907 -1.9746
 -1.9509 -1.9248 -1.8969 -1.8630 -1.8188 -1.7118 -1.6328 -1.5811 -1.5521 -1.5382
 -1.5320 -1.5301 -1.5311 -1.5346
 -2.4513 -2.3485 -2.2524 -2.1658 -2.0909 -2.0295 -1.9816 -1.9467 -1.9235 -1.9111
 -1.9018 -1.8865 -1.8660 -1.8407 -1.8074 -1.7105 -1.6351 -1.5854 -1.5585 -1.5476
 -1.5446 -1.5452 -1.5480 -1.5526 -1.5586 -1.5663 -1.5763 -1.5909 -1.6115 -1.6368
 -2.4218 -2.3321 -2.2449 -2.1637 -2.0902 -2.0259 -1.9716 -1.9277 -1.8938 -1.8678
 -1.8484 -1.8340 -1.8204 -1.8049 -1.7839 -1.7057 -1.6343 -1.5862 -1.5606 -1.5526
 -1.5536 -1.5579 -1.5636 -1.5703 -1.5778 -1.5860 -1.5958 -1.6074 -1.6238 -1.6475
 -1.6769
 -2.3678 -2.2940 -2.2200 -2.1490 -2.0827 -2.0222 -1.9678 -1.9202 -1.8802 -1.8475
 -1.8204 -1.7974 -1.7777 -1.7615 -1.7466 -1.6914 -1.6296 -1.5834 -1.5585 -1.5521
 -1.5571 -1.5661 -1.5760 -1.5861 -1.5961 -1.6061 -1.6168 -1.6284 -1.6422 -1.6604
 -1.6875
 -2.2894 -2.2314 -2.1728 -2.1149 -2.0594 -2.0070 -1.9579 -1.9123 -1.8708 -1.8343
 -1.8029 -1.7757 -1.7515 -1.7298 -1.7119 -1.6659 -1.6176 -1.5767 -1.5526 -1.5467
 -1.5544 -1.5683 -1.5834 -1.5981 -1.6120 -1.6252 -1.6380 -1.6509 -1.6646 -1.6804
 -1.7010
 -2.1950 -2.1529 -2.1087 -2.0636 -2.0197 -1.9775 -1.9368 -1.8970 -1.8587 -1.8225
 -1.7894 -1.7599 -1.7337 -1.7098 -1.6886 -1.6424 -1.6007 -1.5666 -1.5445 -1.5381
 -1.5463 -1.5634 -1.5836 -1.6038 -1.6227 -1.6403 -1.6568 -1.6724 -1.6876 -1.7035
 -1.7200
 -2.0935 -2.0624 -2.0308 -1.9976 -1.9645 -1.9324 -1.9009 -1.8693 -1.8372 -1.8051
 -1.7738 -1.7443 -1.7174 -1.6930 -1.6709 -1.6236 -1.5838 -1.5538 -1.5347 -1.5283
 -1.5357 -1.5536 -1.5770 -1.6023 -1.6268 -1.6497 -1.6710 -1.6907 -1.7091 -1.7270
 -1.7451
 -1.9866 -1.9665 -1.9448 -1.9218 -1.8981 -1.8746 -1.8515 -1.8281 -1.8037 -1.7780
 -1.7515 -1.7248 -1.6992 -1.6754 -1.6588 -1.6095 -1.5669 -1.5383 -1.5232
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =  G   
 -2.8994 -2.8436 -2.7962 -2.7516 -2.7086 -2.6543 -2.5751 -2.4683 -2.3595 -2.2573
 -2.1626 -2.0748 -1.9937 -1.9201 -1.8537 -1.7166 -1.6139 -1.5420 -1.4975
 -2.7710 -2.7059 -2.6525 -2.6057 -2.5604 -2.5113 -2.4473 -2.3627 -2.2766 -2.1944
 -2.1164 -2.0414 -1.9691 -1.9012 -1.8391 -1.7108 -1.6164 -1.5509 -1.5100 -1.4867
 -2.6795 -2.6041 -2.5428 -2.4906 -2.4433 -2.3967 -2.3445 -2.2780 -2.2085 -2.1413
 -2.0771 -2.0147 -1.9519 -1.8898 -1.8315 -1.7100 -1.6212 -1.5600 -1.5217 -1.5004
 -1.4896
 -2.6188 -2.5232 -2.4516 -2.3985 -2.3501 -2.3039 -2.2574 -2.2048 -2.1480 -2.0923
 -2.0390 -1.9877 -1.9358 -1.8814 -1.8272 -1.7115 -1.6267 -1.5686 -1.5324 -1.5128
 -1.5036 -1.5003
 -2.5900 -2.4756 -2.3833 -2.3103 -2.2540 -2.2120 -2.1789 -2.1401 -2.0949 -2.0478
 -2.0019 -1.9583 -1.9159 -1.8712 -1.8230 -1.7132 -1.6317 -1.5758 -1.5415 -1.5236
 -1.5164 -1.5148 -1.5165 -1.5209
 -2.5890 -2.4688 -2.3611 -2.2677 -2.1903 -2.1282 -2.0818 -2.0499 -2.0248 -1.9987
 -1.9664 -1.9297 -1.8924 -1.8556 -1.8157 -1.7135 -1.6349 -1.5810 -1.5482 -1.5321
 -1.5273 -1.5282 -1.5318 -1.5373 -1.5445 -1.5536 -1.5651 -1.5810 -1.6023 -1.6273
 -2.5880 -2.4693 -2.3591 -2.2594 -2.1720 -2.0981 -2.0376 -1.9889 -1.9504 -1.9223
 -1.9031 -1.8855 -1.8626 -1.8344 -1.8023 -1.7115 -1.6358 -1.5835 -1.5521 -1.5375
 -1.5351 -1.5392 -1.5457 -1.5535 -1.5621 -1.5718 -1.5831 -1.5967 -1.6141 -1.6379
 -1.6668
 -2.5756 -2.4646 -2.3583 -2.2589 -2.1690 -2.0900 -2.0224 -1.9657 -1.9192 -1.8812
 -1.8506 -1.8273 -1.8103 -1.7942 -1.7750 -1.7055 -1.6340 -1.5832 -1.5525 -1.5390
 -1.5361 -1.5462 -1.5566 -1.5677 -1.5790 -1.5904 -1.6027 -1.6153 -1.6304 -1.6506
 -1.6776
 -2.5383 -2.4431 -2.3455 -2.2525 -2.1656 -2.0871 -2.0178 -1.9574 -1.9058 -1.8624
 -1.8260 -1.7954 -1.7698 -1.7493 -1.7328 -1.6865 -1.6279 -1.5793 -1.5494 -1.5365
 -1.5377 -1.5484 -1.5631 -1.5786 -1.5937 -1.6082 -1.6226 -1.6371 -1.6524 -1.6698
 -1.6913
 -2.4775 -2.3987 -2.3158 -2.2335 -2.1543 -2.0807 -2.0141 -1.9544 -1.9014 -1.8549
 -1.8146 -1.7798 -1.7497 -1.7236 -1.7014 -1.6579 -1.6142 -1.5728 -1.5439 -1.5308
 -1.5321 -1.5446 -1.5632 -1.5836 -1.6035 -1.6222 -1.6401 -1.6572 -1.6742 -1.6917
 -1.7099
 -2.3989 -2.3347 -2.2668 -2.1966 -2.1280 -2.0626 -2.0020 -1.9465 -1.8958 -1.8498
 -1.8082 -1.7710 -1.7380 -1.7089 -1.6833 -1.6333 -1.5943 -1.5609 -1.5359 -1.5229
 -1.5236 -1.5363 -1.5573 -1.5820 -1.6071 -1.6309 -1.6535 -1.6745 -1.6945 -1.7139
 -1.7337
 -2.3074 -2.2557 -2.2010 -2.1439 -2.0864 -2.0305 -1.9777 -1.9285 -1.8827 -1.8401
 -1.8003 -1.7633 -1.7294 -1.6986 -1.6785 -1.6127 -1.5682 -1.5436 -1.5254
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =  G   
 -3.2968 -3.2435 -3.1923 -3.1368 -3.0770 -2.9915 -2.8572 -2.6714 -2.4849 -2.3216
 -2.1861 -2.0754 -1.9848 -1.9086 -1.8427 -1.7097 -1.6093 -1.5364 -1.4871
 -3.1194 -3.0584 -3.0054 -2.9540 -2.8977 -2.8273 -2.7233 -2.5731 -2.4194 -2.2788
 -2.1568 -2.0536 -1.9671 -1.8942 -1.8312 -1.7048 -1.6113 -1.5442 -1.4996 -1.4730
 -2.9844 -2.9119 -2.8519 -2.7993 -2.7481 -2.6909 -2.6116 -2.4933 -2.3659 -2.2448
 -2.1355 -2.0400 -1.9576 -1.8870 -1.8260 -1.7042 -1.6152 -1.5521 -1.5105 -1.4854
 -1.4728
 -2.8853 -2.8013 -2.7318 -2.6730 -2.6205 -2.5689 -2.5089 -2.4192 -2.3149 -2.2113
 -2.1149 -2.0280 -1.9509 -1.8832 -1.8240 -1.7057 -1.6199 -1.5595 -1.5201 -1.4965
 -1.4850 -1.4812
 -2.7895 -2.6997 -2.6290 -2.5689 -2.5144 -2.4631 -2.4109 -2.3452 -2.2621 -2.1750
 -2.0910 -2.0135 -1.9429 -1.8795 -1.8227 -1.7077 -1.6242 -1.5659 -1.5282 -1.5061
 -1.4958 -1.4934 -1.4956 -1.5010
 -2.7430 -2.6261 -2.5301 -2.4551 -2.3986 -2.3547 -2.3136 -2.2661 -2.2046 -2.1342
 -2.0626 -1.9944 -1.9312 -1.8732 -1.8201 -1.7090 -1.6276 -1.5709 -1.5345 -1.5138
 -1.5050 -1.5043 -1.5083 -1.5150 -1.5238 -1.5347 -1.5485 -1.5661 -1.5888 -1.6141
 -2.7299 -2.6024 -2.4899 -2.3936 -2.3145 -2.2503 -2.1980 -2.1545 -2.1136 -2.0704
 -2.0217 -1.9686 -1.9143 -1.8626 -1.8142 -1.7088 -1.6294 -1.5740 -1.5386 -1.5192
 -1.5118 -1.5132 -1.5196 -1.5286 -1.5389 -1.5505 -1.5639 -1.5797 -1.5992 -1.6242
 -1.6525
 -2.7277 -2.5973 -2.4784 -2.3719 -2.2788 -2.1997 -2.1332 -2.0764 -2.0258 -1.9803
 -1.9419 -1.9095 -1.8775 -1.8418 -1.8026 -1.7064 -1.6293 -1.5750 -1.5403 -1.5216
 -1.5156 -1.5190 -1.5284 -1.5405 -1.5534 -1.5668 -1.5813 -1.5969 -1.6151 -1.6359
 -1.6629
 -2.7249 -2.5961 -2.4770 -2.3668 -2.2669 -2.1788 -2.1025 -2.0370 -1.9803 -1.9301
 -1.8854 -1.8471 -1.8164 -1.7919 -1.7684 -1.6987 -1.6261 -1.5731 -1.5391 -1.5211
 -1.5161 -1.5213 -1.5336 -1.5494 -1.5660 -1.5824 -1.5991 -1.6159 -1.6336 -1.6533
 -1.6766
 -2.7101 -2.5912 -2.4763 -2.3679 -2.2667 -2.1746 -2.0927 -2.0213 -1.9593 -1.9054
 -1.8582 -1.8166 -1.7805 -1.7502 -1.7256 -1.6760 -1.6204 -1.5696 -1.5360 -1.5180
 -1.5133 -1.5196 -1.5342 -1.5535 -1.5743 -1.5947 -1.6147 -1.6340 -1.6532 -1.6732
 -1.6947
 -2.6743 -2.5685 -2.4645 -2.3626 -2.2649 -2.1737 -2.0906 -2.0165 -1.9514 -1.8945
 -1.8446 -1.8010 -1.7625 -1.7288 -1.6996 -1.6459 -1.6036 -1.5628 -1.5306 -1.5126
 -1.5077 -1.5143 -1.5302 -1.5524 -1.5773 -1.6023 -1.6265 -1.6495 -1.6716 -1.6934
 -1.7155
 -2.6178 -2.5259 -2.4342 -2.3434 -2.2532 -2.1669 -2.0867 -2.0135 -1.9481 -1.8901
 -1.8388 -1.7934 -1.7531 -1.7174 -1.6904 -1.6084 -1.5757 -1.5527 -1.5229
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value =  G   
 -3.5204 -3.4781 -3.4329 -3.3772 -3.2905 -3.1656 -2.9999 -2.7917 -2.5572 -2.3598
 -2.2035 -2.0806 -1.9830 -1.9037 -1.8368 -1.7045 -1.6057 -1.5328 -1.4819
 -3.3196 -3.2689 -3.2221 -3.1719 -3.1099 -3.0246 -2.8945 -2.7019 -2.5039 -2.3282
 -2.1821 -2.0640 -1.9689 -1.8916 -1.8268 -1.7000 -1.6069 -1.5395 -1.4935 -1.4650
 -3.1573 -3.0941 -3.0409 -2.9914 -2.9388 -2.8735 -2.7771 -2.6270 -2.4618 -2.3062
 -2.1705 -2.0569 -1.9634 -1.8868 -1.8229 -1.6994 -1.6101 -1.5464 -1.5036 -1.4769
 -1.4628
 -3.0350 -2.9569 -2.8928 -2.8380 -2.7873 -2.7335 -2.6647 -2.5535 -2.4186 -2.2837
 -2.1603 -2.0529 -1.9618 -1.8858 -1.8223 -1.7009 -1.6142 -1.5530 -1.5124 -1.4873
 -1.4741 -1.4695
 -2.9354 -2.8503 -2.7770 -2.7143 -2.6593 -2.6076 -2.5530 -2.4754 -2.3695 -2.2557
 -2.1463 -2.0473 -1.9604 -1.8860 -1.8229 -1.7031 -1.6183 -1.5588 -1.5198 -1.4962
 -1.4841 -1.4805 -1.4825 -1.4878
 -2.8372 -2.7359 -2.6578 -2.5972 -2.5456 -2.4967 -2.4470 -2.3906 -2.3121 -2.2197
 -2.1256 -2.0368 -1.9561 -1.8850 -1.8234 -1.7049 -1.6217 -1.5635 -1.5257 -1.5033
 -1.4924 -1.4901 -1.4937 -1.5008 -1.5103 -1.5223 -1.5374 -1.5563 -1.5797 -1.6054
 -2.8012 -2.6781 -2.5732 -2.4882 -2.4211 -2.3683 -2.3254 -2.2847 -2.2346 -2.1692
 -2.0946 -2.0189 -1.9468 -1.8808 -1.8220 -1.7057 -1.6238 -1.5667 -1.5297 -1.5083
 -1.4987 -1.4980 -1.5036 -1.5128 -1.5239 -1.5366 -1.5514 -1.5685 -1.5893 -1.6150
 -1.6435
 -2.7912 -2.6595 -2.5415 -2.4386 -2.3519 -2.2804 -2.2208 -2.1694 -2.1213 -2.0729
 -2.0252 -1.9763 -1.9240 -1.8697 -1.8168 -1.7050 -1.6244 -1.5682 -1.5317 -1.5109
 -1.5024 -1.5034 -1.5112 -1.5230 -1.5368 -1.5514 -1.5671 -1.5841 -1.6031 -1.6259
 -1.6540
 -2.7890 -2.6556 -2.5326 -2.4211 -2.3223 -2.2370 -2.1645 -2.1021 -2.0462 -1.9933
 -1.9433 -1.8992 -1.8622 -1.8287 -1.7941 -1.7009 -1.6222 -1.5671 -1.5311 -1.5109
 -1.5035 -1.5060 -1.5161 -1.5310 -1.5480 -1.5655 -1.5834 -1.6016 -1.6208 -1.6420
 -1.6667
 -2.7896 -2.6583 -2.5350 -2.4208 -2.3161 -2.2224 -2.1401 -2.0688 -2.0066 -1.9509
 -1.8996 -1.8527 -1.8112 -1.7767 -1.7484 -1.6861 -1.6188 -1.5646 -1.5290 -1.5088
 -1.5017 -1.5053 -1.5171 -1.5349 -1.5554 -1.5766 -1.5976 -1.6183 -1.6390 -1.6607
 -1.6835
 -2.7772 -2.6540 -2.5364 -2.4234 -2.3182 -2.2210 -2.1334 -2.0558 -1.9879 -1.9283
 -1.8754 -1.8280 -1.7853 -1.7475 -1.7150 -1.6558 -1.6072 -1.5598 -1.5248 -1.5047
 -1.4975 -1.5014 -1.5145 -1.5344 -1.5582 -1.5833 -1.6083 -1.6325 -1.6560 -1.6793
 -1.7044
 -2.7518 -2.6339 -2.5252 -2.4200 -2.3179 -2.2219 -2.1331 -2.0527 -1.9815 -1.9187
 -1.8634 -1.8145 -1.7710 -1.7322 -1.6939 -1.6100 -1.5874 -1.5527 -1.5185
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value =  G   
 -3.7313 -3.7085 -3.6780 -3.6310 -3.5323 -3.3771 -3.1691 -2.9120 -2.6298 -2.4000
 -2.2242 -2.0888 -1.9838 -1.9001 -1.8313 -1.6982 -1.6005 -1.5279 -1.4763
 -3.5171 -3.4840 -3.4507 -3.4081 -3.3447 -3.2445 -3.0833 -2.8399 -2.5923 -2.3794
 -2.2101 -2.0773 -1.9733 -1.8905 -1.8228 -1.6941 -1.6010 -1.5334 -1.4865 -1.4563
 -3.3328 -3.2857 -3.2451 -3.2036 -3.1524 -3.0788 -2.9619 -2.7745 -2.5642 -2.3704
 -2.2078 -2.0765 -1.9719 -1.8884 -1.8205 -1.6937 -1.6037 -1.5393 -1.4955 -1.4675
 -1.4519
 -3.1855 -3.1212 -3.0686 -3.0224 -2.9759 -2.9199 -2.8396 -2.7041 -2.5327 -2.3609
 -2.2085 -2.0803 -1.9754 -1.8906 -1.8217 -1.6954 -1.6074 -1.5450 -1.5033 -1.4771
 -1.4624 -1.4567
 -3.0738 -2.9933 -2.9265 -2.8705 -2.8207 -2.7713 -2.7131 -2.6222 -2.4900 -2.3443
 -2.2058 -2.0838 -1.9805 -1.8950 -1.8249 -1.6979 -1.6112 -1.5503 -1.5100 -1.4851
 -1.4715 -1.4665 -1.4680 -1.4736
 -2.9546 -2.8761 -2.8081 -2.7468 -2.6915 -2.6404 -2.5896 -2.5279 -2.4333 -2.3158
 -2.1952 -2.0829 -1.9839 -1.8994 -1.8287 -1.7005 -1.6146 -1.5548 -1.5153 -1.4915
 -1.4790 -1.4750 -1.4777 -1.4848 -1.4950 -1.5080 -1.5243 -1.5447 -1.5692 -1.5956
 -2.8740 -2.7644 -2.6771 -2.6101 -2.5579 -2.5136 -2.4702 -2.4230 -2.3602 -2.2728
 -2.1733 -2.0745 -1.9830 -1.9019 -1.8319 -1.7025 -1.6171 -1.5581 -1.5192 -1.4962
 -1.4848 -1.4821 -1.4862 -1.4950 -1.5067 -1.5205 -1.5366 -1.5551 -1.5775 -1.6043
 -1.6335
 -2.8480 -2.7212 -2.6102 -2.5175 -2.4427 -2.3831 -2.3340 -2.2914 -2.2478 -2.1930
 -2.1255 -2.0502 -1.9730 -1.8995 -1.8329 -1.7038 -1.6183 -1.5600 -1.5215 -1.4989
 -1.4885 -1.4871 -1.4930 -1.5040 -1.5179 -1.5334 -1.5505 -1.5689 -1.5897 -1.6141
 -1.6434
 -2.8412 -2.7076 -2.5859 -2.4778 -2.3848 -2.3071 -2.2426 -2.1870 -2.1359 -2.0837
 -2.0295 -1.9769 -1.9263 -1.8754 -1.8231 -1.7028 -1.6173 -1.5596 -1.5216 -1.4994
 -1.4898 -1.4899 -1.4975 -1.5109 -1.5276 -1.5457 -1.5649 -1.5855 -1.6074 -1.6305
 -1.6547
 -2.8460 -2.7094 -2.5837 -2.4684 -2.3647 -2.2738 -2.1958 -2.1290 -2.0701 -2.0149
 -1.9603 -1.9076 -1.8598 -1.8188 -1.7827 -1.6967 -1.6157 -1.5581 -1.5204 -1.4982
 -1.4889 -1.4900 -1.4991 -1.5146 -1.5341 -1.5554 -1.5774 -1.5995 -1.6219 -1.6453
 -1.6699
 -2.8489 -2.7154 -2.5890 -2.4718 -2.3634 -2.2650 -2.1775 -2.1010 -2.0342 -1.9748
 -1.9201 -1.8685 -1.8203 -1.7771 -1.7399 -1.6702 -1.6096 -1.5548 -1.5174 -1.4952
 -1.4858 -1.4873 -1.4976 -1.5147 -1.5367 -1.5613 -1.5868 -1.6121 -1.6371 -1.6621
 -1.6890
 -2.8409 -2.7141 -2.5929 -2.4776 -2.3682 -2.2673 -2.1748 -2.0919 -2.0186 -1.9542
 -1.8969 -1.8453 -1.7980 -1.7549 -1.6947 -1.6233 -1.5990 -1.5497 -1.5126
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value =  G   
 -3.9081 -3.9092 -3.9225 -3.9106 -3.8366 -3.6711 -3.3906 -3.0188 -2.6987 -2.4438
 -2.2489 -2.1014 -1.9880 -1.8987 -1.8265 -1.6915 -1.5936 -1.5214 -1.4694
 -3.6915 -3.6848 -3.6699 -3.6438 -3.5878 -3.4777 -3.2821 -2.9784 -2.6791 -2.4329
 -2.2414 -2.0945 -1.9809 -1.8917 -1.8198 -1.6876 -1.5939 -1.5258 -1.4782 -1.4467
 -3.4947 -3.4697 -3.4484 -3.4220 -3.3783 -3.3001 -3.1615 -2.9306 -2.6691 -2.4362
 -2.2476 -2.0994 -1.9836 -1.8925 -1.8195 -1.6875 -1.5960 -1.5307 -1.4860 -1.4569
 -1.4399
 -3.3283 -3.2839 -3.2491 -3.2172 -3.1794 -3.1238 -3.0313 -2.8681 -2.6534 -2.4413
 -2.2587 -2.1104 -1.9921 -1.8982 -1.8230 -1.6897 -1.5994 -1.5357 -1.4928 -1.4655
 -1.4496 -1.4427
 -3.1969 -3.1322 -3.0806 -3.0377 -2.9977 -2.9527 -2.8905 -2.7841 -2.6213 -2.4385
 -2.2680 -2.1226 -2.0033 -1.9068 -1.8291 -1.6929 -1.6032 -1.5405 -1.4987 -1.4726
 -1.4578 -1.4516 -1.4522 -1.4575
 -3.0636 -3.0112 -2.9457 -2.8899 -2.8416 -2.7962 -2.7472 -2.6794 -2.5673 -2.4207
 -2.2694 -2.1317 -2.0142 -1.9166 -1.8367 -1.6965 -1.6068 -1.5449 -1.5036 -1.4783
 -1.4646 -1.4593 -1.4607 -1.4674 -1.4777 -1.4915 -1.5092 -1.5311 -1.5566 -1.5839
 -2.9536 -2.8701 -2.8076 -2.7559 -2.7076 -2.6605 -2.6135 -2.5629 -2.4906 -2.3834
 -2.2578 -2.1337 -2.0218 -1.9255 -1.8446 -1.7003 -1.6099 -1.5484 -1.5075 -1.4827
 -1.4699 -1.4657 -1.4682 -1.4761 -1.4878 -1.5022 -1.5192 -1.5395 -1.5636 -1.5914
 -1.6214
 -2.8985 -2.7834 -2.6879 -2.6134 -2.5566 -2.5120 -2.4733 -2.4342 -2.3878 -2.3193
 -2.2266 -2.1234 -2.0226 -1.9310 -1.8512 -1.7039 -1.6119 -1.5508 -1.5102 -1.4855
 -1.4734 -1.4703 -1.4742 -1.4837 -1.4972 -1.5132 -1.5313 -1.5512 -1.5737 -1.5998
 -1.6301
 -2.8809 -2.7527 -2.6379 -2.5390 -2.4576 -2.3925 -2.3395 -2.2945 -2.2515 -2.2035
 -2.1434 -2.0743 -1.9999 -1.9242 -1.8520 -1.7060 -1.6120 -1.5511 -1.5109 -1.4865
 -1.4749 -1.4731 -1.4785 -1.4897 -1.5053 -1.5235 -1.5435 -1.5644 -1.5870 -1.6121
 -1.6403
 -2.8821 -2.7477 -2.6248 -2.5131 -2.4148 -2.3312 -2.2617 -2.2030 -2.1507 -2.0999
 -2.0453 -1.9877 -1.9316 -1.8788 -1.8282 -1.7073 -1.6124 -1.5506 -1.5106 -1.4863
 -1.4748 -1.4736 -1.4803 -1.4932 -1.5109 -1.5316 -1.5541 -1.5775 -1.6015 -1.6263
 -1.6533
 -2.8918 -2.7556 -2.6282 -2.5105 -2.4033 -2.3077 -2.2245 -2.1530 -2.0912 -2.0353
 -1.9811 -1.9264 -1.8727 -1.8230 -1.7792 -1.6897 -1.6108 -1.5487 -1.5085 -1.4842
 -1.4727 -1.4719 -1.4796 -1.4939 -1.5134 -1.5367 -1.5621 -1.5883 -1.6148 -1.6416
 -1.6691
 -2.8984 -2.7655 -2.6384 -2.5180 -2.4071 -2.3051 -2.2132 -2.1318 -2.0607 -1.9981
 -1.9414 -1.8883 -1.8373 -1.7891 -1.7050 -1.6532 -1.6072 -1.5454 -1.5046
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value =  G   
 -4.0463 -4.0725 -4.0930 -4.0714 -3.9846 -3.8027 -3.5112 -3.0898 -2.7621 -2.4908
 -2.2783 -2.1179 -1.9955 -1.8998 -1.8234 -1.6840 -1.5857 -1.5136 -1.4614
 -3.8309 -3.8478 -3.8616 -3.8591 -3.8195 -3.7086 -3.4759 -3.1032 -2.7636 -2.4887
 -2.2764 -2.1152 -1.9918 -1.8955 -1.8188 -1.6809 -1.5857 -1.5169 -1.4685 -1.4360
 -3.6285 -3.6295 -3.6330 -3.6283 -3.6002 -3.5249 -3.3668 -3.0895 -2.7738 -2.5035
 -2.2902 -2.1257 -1.9985 -1.8994 -1.8207 -1.6815 -1.5876 -1.5210 -1.4750 -1.4449
 -1.4269
