 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F555W
 -1.2918  0.5621  1.8279  0.8803 -2.2142 -6.9260 -5.7093 -3.6667 -2.5283 -2.4584
 -2.2925 -2.1693 -2.5584 -3.0380 -3.1214 -2.5539
 -4.3465 -3.4100 -2.5547 -2.6565 -3.6910 -5.7368 -5.1749 -4.2057 -3.4992 -3.2025
 -2.9478 -2.7978 -2.8950 -3.0420 -3.0129 -2.5126 -2.1874 -1.9910 -1.9518
 -5.4580 -5.0699 -4.5733 -4.2874 -4.2356 -4.6616 -4.4639 -4.1410 -3.7942 -3.4872
 -3.2497 -3.0988 -3.0246 -2.9663 -2.8633 -2.4476 -2.1521 -1.9694 -1.8737 -1.7937
 -1.6618
 -4.6263 -4.4176 -4.2279 -4.0124 -3.8479 -3.7003 -3.5763 -3.4727 -3.4133 -3.3126
 -3.1982 -3.0721 -2.9472 -2.8108 -2.6726 -2.3589 -2.1236 -1.9572 -1.8377 -1.7501
 -1.6811 -1.6233 -1.5724
 -4.2687 -4.1143 -3.9658 -3.8046 -3.6572 -3.5159 -3.3864 -3.2711 -3.1691 -3.0746
 -2.9787 -2.8760 -2.7703 -2.6618 -2.5516 -2.2941 -2.0940 -1.9507 -1.8459 -1.7658
 -1.7013 -1.6468 -1.5987 -1.5564 -1.5199
 -3.9274 -3.8167 -3.7042 -3.5864 -3.4634 -3.3389 -3.2170 -3.1026 -2.9981 -2.9029
 -2.8143 -2.7276 -2.6383 -2.5494 -2.4575 -2.2431 -2.0700 -1.9443 -1.8519 -1.7797
 -1.7205 -1.6699 -1.6250 -1.5843 -1.5474 -1.5149
 -3.6024 -3.5248 -3.4431 -3.3578 -3.2666 -3.1693 -3.0681 -2.9672 -2.8706 -2.7801
 -2.6964 -2.6179 -2.5420 -2.4673 -2.3903 -2.2059 -2.0516 -1.9380 -1.8557 -1.7918
 -1.7387 -1.6926 -1.6513 -1.6133 -1.5779 -1.5455 -1.5167 -1.4951 -1.4839 -1.4829
 -3.2936 -3.2386 -3.1825 -3.1255 -3.0646 -2.9975 -2.9236 -2.8450 -2.7644 -2.6851
 -2.6093 -2.5376 -2.4698 -2.4046 -2.3400 -2.1799 -2.0400 -1.9321 -1.8554 -1.7988
 -1.7526 -1.7123 -1.6757 -1.6416 -1.6092 -1.5785 -1.5492 -1.5246 -1.5084 -1.5029
 -1.5082
 -3.0138 -2.9743 -2.9368 -2.9012 -2.8645 -2.8240 -2.7777 -2.7244 -2.6650 -2.6022
 -2.5381 -2.4752 -2.4145 -2.3563 -2.2993 -2.1599 -2.0318 -1.9283 -1.8525 -1.7994
 -1.7595 -1.7260 -1.6955 -1.6667 -1.6388 -1.6115 -1.5855 -1.5603 -1.5397 -1.5280
 -1.5280
 -2.7634 -2.7377 -2.7152 -2.6956 -2.6764 -2.6560 -2.6319 -2.6020 -2.5648 -2.5206
 -2.4715 -2.4198 -2.3673 -2.3155 -2.2646 -2.1405 -2.0230 -1.9239 -1.8486 -1.7953
 -1.7586 -1.7313 -1.7079 -1.6857 -1.6636 -1.6414 -1.6193 -1.5978 -1.5781 -1.5631
 -1.5531
 -2.5433 -2.5308 -2.5202 -2.5113 -2.5044 -2.4977 -2.4894 -2.4778 -2.4605 -2.4355
 -2.4031 -2.3651 -2.3233 -2.2793 -2.2344 -2.1220 -2.0151 -1.9201 -1.8455 -1.7909
 -1.7538 -1.7295 -1.7119 -1.6969 -1.6819 -1.6662 -1.6497 -1.6328 -1.6161 -1.6008
 -1.5863
 -2.3652 -2.3536 -2.3479 -2.3476 -2.3496 -2.3519 -2.3545 -2.3554 -2.3527 -2.3427
 -2.3256 -2.3023 -2.2739 -2.2411 -2.2048 -2.1058 -2.0058 -1.9154 -1.8416 -1.7866
 -1.7481 -1.7234 -1.7087 -1.6993 -1.6914 -1.6830 -1.6734 -1.6627 -1.6510 -1.6392
 -1.6283
 -2.2293 -2.2060 -2.1983 -2.2045 -2.2120 -2.2186 -2.2290 -2.2383 -2.2451 -2.2467
 -2.2427 -2.2337 -2.2201 -2.2009 -2.1760 -2.0916 -1.9951 -1.9098 -1.8369
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F555W
 -4.9824 -4.6117 -4.3699 -4.2442 -4.2341 -4.6136 -4.3498 -4.1073 -3.9181 -3.7617
 -3.5482 -3.3322 -3.2253 -3.1661 -3.0569 -2.6164
 -4.8434 -4.4825 -4.2265 -4.0632 -3.9892 -4.1380 -3.9805 -3.8233 -3.6811 -3.5476
 -3.3901 -3.2296 -3.1073 -3.0022 -2.8769 -2.5030 -2.2077 -1.9956 -1.8447
 -4.6971 -4.3530 -4.0929 -3.9052 -3.7845 -3.7711 -3.6753 -3.5727 -3.4641 -3.3504
 -3.2322 -3.1101 -2.9847 -2.8564 -2.7257 -2.4075 -2.1559 -1.9713 -1.8382 -1.7396
 -1.6630
 -4.5435 -4.2232 -3.9691 -3.7702 -3.6200 -3.5129 -3.4342 -3.3555 -3.2673 -3.1701
 -3.0743 -2.9737 -2.8573 -2.7286 -2.6033 -2.3299 -2.1144 -1.9539 -1.8364 -1.7477
 -1.6774 -1.6191 -1.5678
 -4.3826 -4.0931 -3.8551 -3.6582 -3.4957 -3.3634 -3.2572 -3.1717 -3.0906 -3.0067
 -2.9165 -2.8204 -2.7252 -2.6188 -2.5097 -2.2702 -2.0832 -1.9434 -1.8394 -1.7592
 -1.6944 -1.6398 -1.5923 -1.5505 -1.5144
