 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F140M
  0.0538  0.0734  0.1035  0.1706  0.2609  0.3372  0.3924  0.4362  0.4632  0.4677
  0.4632  0.4535  0.4397  0.4198  0.3935  0.3077  0.2024  0.0891 -0.0265
  0.1345  0.1587  0.1827  0.2164  0.2564  0.3005  0.3446  0.3831  0.4113  0.4277
  0.4321  0.4254  0.4101  0.3884  0.3618  0.2783  0.1779  0.0683 -0.0446 -0.1593
  0.1988  0.2239  0.2433  0.2590  0.2727  0.2947  0.3231  0.3510  0.3756  0.3946
  0.4028  0.3992  0.3848  0.3625  0.3354  0.2530  0.1561  0.0499 -0.0604 -0.1717
 -0.2834
  0.2467  0.2690  0.2853  0.2984  0.3098  0.3198  0.3279  0.3399  0.3561  0.3684
  0.3753  0.3749  0.3638  0.3421  0.3143  0.2318  0.1370  0.0339 -0.0738 -0.1826
 -0.2913 -0.4000
  0.2913  0.3093  0.3218  0.3303  0.3364  0.3409  0.3442  0.3454  0.3450  0.3470
  0.3499  0.3487  0.3421  0.3248  0.2977  0.2144  0.1206  0.0199 -0.0855 -0.1924
 -0.2991 -0.4052 -0.5108 -0.6162
  0.3401  0.3512  0.3588  0.3630  0.3638  0.3621  0.3587  0.3537  0.3465  0.3374
  0.3284  0.3208  0.3130  0.3014  0.2802  0.2002  0.1068  0.0077 -0.0956 -0.2010
 -0.3064 -0.4108 -0.5143 -0.6171 -0.7194 -0.8213 -0.9231 -1.0254 -1.1277 -1.2269
  0.3919  0.3958  0.3973  0.3966  0.3932  0.3866  0.3773  0.3659  0.3525  0.3373
  0.3206  0.3036  0.2876  0.2733  0.2552  0.1857  0.0948 -0.0030 -0.1044 -0.2081
 -0.3126 -0.4163 -0.5186 -0.6196 -0.7195 -0.8187 -0.9176 -1.0161 -1.1151 -1.2145
 -1.3112
  0.4366  0.4362  0.4330  0.4280  0.4208  0.4109  0.3980  0.3822  0.3638  0.3434
  0.3214  0.2985  0.2755  0.2537  0.2327  0.1670  0.0827 -0.0126 -0.1122 -0.2142
 -0.3175 -0.4207 -0.5226 -0.6227 -0.7212 -0.8185 -0.9148 -1.0106 -1.1061 -1.2020
 -1.2988
  0.4628  0.4619  0.4576  0.4505  0.4414  0.4298  0.4153  0.3975  0.3765  0.3527
  0.3270  0.2999  0.2723  0.2450  0.2190  0.1490  0.0683 -0.0232 -0.1206 -0.2209
 -0.3228 -0.4254 -0.5272 -0.6274 -0.7255 -0.8217 -0.9166 -1.0103 -1.1032 -1.1959
 -1.2892
  0.4619  0.4635  0.4622  0.4567  0.4484  0.4374  0.4233  0.4061  0.3853  0.3611
  0.3341  0.3049  0.2745  0.2436  0.2133  0.1366  0.0560 -0.0326 -0.1275 -0.2259
 -0.3260 -0.4272 -0.5285 -0.6288 -0.7270 -0.8229 -0.9170 -1.0092 -1.1002 -1.1904
 -1.2815
  0.4322  0.4390  0.4417  0.4410  0.4366  0.4284  0.4170  0.4023  0.3841  0.3622
  0.3368  0.3083  0.2774  0.2451  0.2121  0.1295  0.0457 -0.0412 -0.1340 -0.2306
 -0.3292 -0.4289 -0.5290 -0.6288 -0.7273 -0.8236 -0.9176 -1.0094 -1.0993 -1.1877
 -1.2753
  0.3737  0.3884  0.3977  0.4018  0.4027  0.3996  0.3927  0.3823  0.3685  0.3509
  0.3296  0.3045  0.2759  0.2447  0.2154  0.1277  0.0374 -0.0490 -0.1401
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F140M
  0.0642  0.1380  0.2089  0.2751  0.3333  0.3811  0.4172  0.4407  0.4531  0.4566
  0.4523  0.4416  0.4263  0.4065  0.3808  0.3018  0.2032  0.0923 -0.0242
  0.0723  0.1276  0.1855  0.2430  0.2963  0.3424  0.3785  0.4039  0.4193  0.4258
  0.4237  0.4136  0.3975  0.3767  0.3516  0.2730  0.1777  0.0712 -0.0412 -0.1559
  0.1330  0.1700  0.2071  0.2277  0.2657  0.3045  0.3398  0.3678  0.3869  0.3974
  0.3991  0.3916  0.3761  0.3546  0.3286  0.2496  0.1563  0.0531 -0.0560 -0.1672
 -0.2791
  0.2014  0.2279  0.2486  0.2645  0.2789  0.2948  0.3147  0.3382  0.3574  0.3703
  0.3756  0.3722  0.3595  0.3383  0.3118  0.2316  0.1390  0.0380 -0.0686 -0.1774
 -0.2864 -0.3954
  0.2407  0.2679  0.2856  0.2972  0.3051  0.3115  0.3179  0.3256  0.3358  0.3474
  0.3538  0.3530  0.3442  0.3260  0.2996  0.2183  0.1255  0.0256 -0.0792 -0.1863
 -0.2934 -0.4000 -0.5061 -0.6121
  0.2746  0.3000  0.3162  0.3250  0.3291  0.3310  0.3319  0.3319  0.3301  0.3279
  0.3294  0.3303  0.3261  0.3133  0.2902  0.2086  0.1152  0.0158 -0.0879 -0.1938
 -0.2999 -0.4050 -0.5091 -0.6124 -0.7153 -0.8178 -0.9201 -1.0227 -1.1252 -1.2242
  0.3168  0.3349  0.3475  0.3536  0.3545  0.3517  0.3466  0.3406  0.3332  0.3243
  0.3142  0.3053  0.2986  0.2908  0.2756  0.2014  0.1074  0.0080 -0.0948 -0.1998
 -0.3053 -0.4098 -0.5127 -0.6143 -0.7149 -0.8147 -0.9141 -1.0131 -1.1124 -1.2119
 -1.3085
  0.3683  0.3788  0.3848  0.3863  0.3836  0.3770  0.3672  0.3553  0.3418  0.3270
  0.3112  0.2944  0.2781  0.2640  0.2503  0.1911  0.1012  0.0019 -0.1004 -0.2045
 -0.3094 -0.4136 -0.5162 -0.6169 -0.7161 -0.8139 -0.9109 -1.0072 -1.1032 -1.1994
 -1.2962
  0.4260  0.4302  0.4287  0.4241  0.4166  0.4060  0.3923  0.3758  0.3570  0.3366
  0.3151  0.2929  0.2705  0.2488  0.2289  0.1720  0.0920 -0.0047 -0.1064 -0.2097
 -0.3137 -0.4176 -0.5203 -0.6211 -0.7198 -0.8167 -0.9122 -1.0065 -1.1000 -1.1931
 -1.2866
  0.4752  0.4752  0.4699  0.4611  0.4495  0.4354  0.4186  0.3991  0.3768  0.3522
  0.3260  0.2989  0.2716  0.2446  0.2186  0.1542  0.0793 -0.0113 -0.1107 -0.2128
 -0.3157 -0.4187 -0.5211 -0.6221 -0.7209 -0.8175 -0.9121 -1.0050 -1.0965 -1.1872
 -1.2788
  0.5014  0.5024  0.4973  0.4878  0.4751  0.4594  0.4411  0.4201  0.3961  0.3695
  0.3406  0.3100  0.2787  0.2474  0.2168  0.1428  0.0664 -0.0198 -0.1156 -0.2159
 -0.3176 -0.4195 -0.5210 -0.6218 -0.7209 -0.8178 -0.9124 -1.0048 -1.0952 -1.1843
 -1.2723
  0.5017  0.5041  0.5018  0.4952  0.4847  0.4706  0.4533  0.4330  0.4095  0.3830
  0.3538  0.3221  0.2888  0.2546  0.2235  0.1378  0.0533 -0.0302 -0.1211
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = F140M
  0.1315  0.2118  0.2879  0.3574  0.4155  0.4581  0.4820  0.4871  0.4810  0.4687
  0.4526  0.4346  0.4157  0.3948  0.3708  0.2953  0.2022  0.0957 -0.0194
  0.1180  0.1932  0.2647  0.3303  0.3860  0.4274  0.4517  0.4586  0.4550  0.4447
  0.4296  0.4111  0.3909  0.3687  0.3436  0.2675  0.1764  0.0741 -0.0361 -0.1502
  0.1148  0.1755  0.2377  0.2974  0.3502  0.3924  0.4198  0.4313  0.4318  0.4248
  0.4120  0.3946  0.3738  0.3506  0.3246  0.2471  0.1564  0.0565 -0.0502 -0.1608
 -0.2728
  0.1639  0.2062  0.2364  0.2745  0.3166  0.3557  0.3856  0.4026  0.4081  0.4054
  0.3963  0.3815  0.3617  0.3381  0.3114  0.2325  0.1415  0.0427 -0.0619 -0.1699
 -0.2792 -0.3887
  0.2261  0.2570  0.2802  0.2989  0.3161  0.3342  0.3544  0.3729  0.3833  0.3851
  0.3801  0.3689  0.3519  0.3295  0.3026  0.2225  0.1307  0.0321 -0.0712 -0.1776
